actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M37.00S,2024-01-13T00:44:57.8Z,1,REGULAR,rebound,offensive,[],1630194,,,1610612755,3,3,2024-01-13T00:44:59Z,170000,False,,,0,,P. Reed REBOUND (Off:1 Def:0),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,15.0,1.0,0.0,1.0,,,,,,,
18,PT10M32.00S,2024-01-13T00:45:02.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202699,13.87976346911958,40.931372549019606,1610612755,3,3,2024-01-13T00:45:07Z,180000,False,45.0,78.0,1,left,MISS T. Harris 9' turnaround Shot,[202699],1610612755.0,PHI,turnaround,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,9.02,Missed,,,,,,,,,,,,,,,,,,
19,PT10M30.00S,2024-01-13T00:45:04.9Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,3,3,2024-01-13T00:45:07Z,190000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,,
20,PT10M25.00S,2024-01-13T00:45:13.3Z,1,REGULAR,foul,personal,[],1629001,,,1610612758,3,3,2024-01-13T00:45:29Z,200000,False,,,0,,D. Melton personal FOUL (1 PF),"[1629001, 1628368]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Fox,1628368.0
22,PT10M13.00S,2024-01-13T00:45:41.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631099,89.83245729303549,58.333333333333336,1610612758,3,5,2024-01-13T00:45:45Z,220000,False,42.0,43.0,1,right,K. Murray 6' driving Hook (5 PTS) (D. Sabonis 1 AST),"[1631099, 1627734]",1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.0,Made,5.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,,
24,PT10M03.00S,2024-01-13T00:45:51.1Z,1,REGULAR,3pt,Jump Shot,[],1630178,34.773324572930356,50.98039215686274,1610612755,6,5,2024-01-13T00:45:54Z,240000,False,-5.0,274.0,1,left,T. Maxey 27' 3PT pullup (3 PTS) (D. Melton 1 AST),"[1630178, 1629001]",1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,27.44,Made,3.0,D. Melton,1629001.0,1.0,,,,,,,,,,,,,,
26,PT09M40.00S,2024-01-13T00:46:13.9Z,1,REGULAR,3pt,Jump Shot,[],1631099,88.78120893561103,97.79411764705883,1610612758,6,5,2024-01-13T00:46:18Z,260000,False,239.0,53.0,1,right,MISS K. Murray 24' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,24.48,Missed,,,,,,,,,,,,,,,,,,
27,PT09M36.00S,2024-01-13T00:46:17.9Z,1,REGULAR,rebound,defensive,[],1630194,,,1610612755,6,5,2024-01-13T00:46:18Z,270000,False,,,0,,P. Reed REBOUND (Off:1 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Right Corner 3,24+ Right,,,,,,,,,,26.0,2.0,1.0,1.0,,,,,,,
28,PT09M26.00S,2024-01-13T00:46:27.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630194,7.440867279894875,42.64705882352941,1610612755,6,5,2024-01-13T00:46:31Z,280000,False,37.0,17.0,1,left,MISS P. Reed Hook,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,4.07,Missed,,,,,,,,,,,,,,,,,,
29,PT09M24.00S,2024-01-13T00:46:29.7Z,1,REGULAR,rebound,defensive,[],1630537,,,1610612758,6,5,2024-01-13T00:46:31Z,290000,False,,,0,,C. Duarte REBOUND (Off:0 Def:1),[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,,,
30,PT09M16.00S,2024-01-13T00:46:37.3Z,1,REGULAR,3pt,Jump Shot,[],1630537,74.45795006570303,87.5,1610612758,6,5,2024-01-13T00:46:40Z,300000,False,188.0,188.0,1,right,MISS C. Duarte 26' 3PT,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Right Center,26.52,Missed,,,,,,,,,,,,,,,,,,
31,PT09M14.00S,2024-01-13T00:46:39.3Z,1,REGULAR,rebound,defensive,[],201587,,,1610612755,6,5,2024-01-13T00:46:40Z,310000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,30.0,1.0,1.0,0.0,,,,,,,
32,PT09M06.00S,2024-01-13T00:46:47.3Z,1,REGULAR,3pt,Jump Shot,[],1630178,32.670827858081466,38.970588235294116,1610612755,6,5,2024-01-13T00:46:51Z,320000,False,55.0,255.0,1,left,MISS T. Maxey 26' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,26.05,Missed,,,,,,,,,,,,,,,,,,
33,PT09M03.00S,2024-01-13T00:46:50.3Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,6,5,2024-01-13T00:46:51Z,330000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,,,,,32.0,2.0,2.0,0.0,,,,,,,
34,PT09M00.00S,2024-01-13T00:46:54.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,92.85479632063075,51.225490196078425,1610612758,6,7,2024-01-13T00:47:00Z,340000,False,6.0,15.0,1,right,D. Fox running finger roll Layup (2 PTS),[1628368],1610612758.0,SAC,running finger roll,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.59,Made,2.0,,,,,,,,,,,,,,,,,
35,PT08M43.00S,2024-01-13T00:47:09.9Z,1,REGULAR,turnover,backcourt,[],1629001,,,1610612755,6,7,2024-01-13T00:47:16Z,350000,False,,,0,,D. Melton backcourt TURNOVER (1 TO),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,8-16 Right,,,,,,,1.0,,,,,,,,,203591.0,,,,
37,PT08M30.00S,2024-01-13T00:48:51.2Z,1,REGULAR,turnover,lost ball,[],1627734,,,1610612758,6,7,2024-01-13T00:48:56Z,370000,False,,,0,,D. Sabonis lost ball TURNOVER (2 TO),"[1627734, 202699]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,Harris,202699.0,,,,,,,,,,,
38,PT08M30.00S,2024-01-13T00:48:51.2Z,1,REGULAR,steal,,[],202699,,,1610612755,6,7,2024-01-13T00:48:53Z,380000,False,,,0,,T. Harris STEAL (2 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
40,PT08M21.00S,2024-01-13T00:49:14.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,8.360709592641262,4.901960784313726,1610612755,6,7,2024-01-13T00:49:20Z,400000,False,225.0,26.0,1,left,MISS D. Melton step back 3PT,[1629001],1610612755.0,PHI,step back,,,Melton,D. Melton,,,,,Right Corner 3,24+ Right,22.7,Missed,,,,,,,,,,,,,,,,,,
41,PT08M19.00S,2024-01-13T00:49:18.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,6,7,2024-01-13T00:49:18Z,410000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,40.0,,,,,,,,,,
44,PT08M13.00S,2024-01-13T00:49:47.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630194,6.389618922470433,53.18627450980392,1610612755,6,7,2024-01-13T00:49:52Z,440000,False,-16.0,8.0,1,left,MISS P. Reed driving Layup,[1630194],1610612755.0,PHI,driving,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
45,PT08M13.00S,2024-01-13T00:49:47.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,6,7,2024-01-13T00:49:52Z,450000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,44.0,,,,,,,,,,
46,PT08M13.00S,2024-01-13T00:49:52.8Z,1,REGULAR,foul,personal,[],1627734,,,1610612755,6,7,2024-01-13T00:50:00Z,460000,False,,,0,,D. Sabonis loose ball personal FOUL (1 PF),"[1627734, 1630194]",1610612758.0,SAC,loose ball,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Reed,1630194.0
48,PT08M05.00S,2024-01-13T00:50:11.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629001,21.76412614980289,5.392156862745098,1610612755,6,7,2024-01-13T00:50:15Z,480000,False,223.0,152.0,1,left,MISS D. Melton 26' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,26.99,Missed,,,,,,,,,,,,,,,,,,
49,PT08M03.00S,2024-01-13T00:50:13.7Z,1,REGULAR,rebound,offensive,[],201587,,,1610612755,6,7,2024-01-13T00:50:15Z,490000,False,,,0,,N. Batum REBOUND (Off:1 Def:1),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,48.0,2.0,1.0,1.0,,,,,,,
50,PT07M57.00S,2024-01-13T00:50:19.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630194,6.258212877792378,97.79411764705883,1610612755,6,7,2024-01-13T00:50:23Z,500000,False,-239.0,6.0,1,left,MISS P. Reed 3PT,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Left Corner 3,24+ Left,23.91,Missed,,,,,,,,,,,,,,,,,,
51,PT07M54.00S,2024-01-13T00:50:22.4Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,6,7,2024-01-13T00:50:23Z,510000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,,,,,,,50.0,1.0,1.0,0.0,,,,,,,
52,PT07M49.00S,2024-01-13T00:50:27.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,80.1084099868594,7.598039215686274,1610612758,6,7,2024-01-13T00:50:34Z,520000,False,-212.0,134.0,1,right,MISS D. Fox 25' step back 3PT,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,
53,PT07M46.00S,2024-01-13T00:50:30.5Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612755,6,7,2024-01-13T00:50:34Z,530000,False,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,52.0,1.0,1.0,0.0,,,,,,,
54,PT07M36.00S,2024-01-13T00:50:40.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.178055190538765,51.470588235294116,1610612755,6,7,2024-01-13T00:50:45Z,540000,False,-7.0,15.0,1,left,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.67,Missed,,,,,,,,,,,,,,,,,,
55,PT07M36.00S,2024-01-13T00:50:40.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,6,7,2024-01-13T00:51:00Z,550000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,54.0,,,,,,,,,,
57,PT07M28.00S,2024-01-13T00:51:27.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202699,8.623521681997373,50.245098039215684,1610612755,8,7,2024-01-13T00:51:32Z,570000,False,-1.0,29.0,1,left,T. Harris driving finger roll Layup (2 PTS),[202699],1610612755.0,PHI,driving finger roll,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.86,Made,2.0,,,,,,,,,,,,,,,,,
58,PT07M28.00S,2024-01-13T00:51:30.0Z,1,REGULAR,foul,personal,['1freethrow'],1627734,,,1610612755,8,7,2024-01-13T00:51:37Z,580000,False,,,0,,D. Sabonis shooting personal FOUL (2 PF) (Harris 1 FT),"[1627734, 202699]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Harris,202699.0
60,PT07M28.00S,2024-01-13T00:52:00.0Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],202699,,,1610612755,9,7,2024-01-13T00:52:00Z,600000,False,,,0,,T. Harris Free Throw 1 of 1 (3 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
61,PT07M16.00S,2024-01-13T00:52:13.7Z,1,REGULAR,3pt,Jump Shot,[],1631099,67.36202365308804,64.70588235294117,1610612758,9,7,2024-01-13T00:52:19Z,610000,False,74.0,254.0,1,right,MISS K. Murray 26' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,26.47,Missed,,,,,,,,,,,,,,,,,,
62,PT07M12.00S,2024-01-13T00:52:17.7Z,1,REGULAR,rebound,offensive,[],1630537,,,1610612758,9,7,2024-01-13T01:05:04Z,620000,False,,,0,,C. Duarte REBOUND (Off:1 Def:1),[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Center,,,,,,,,,,61.0,2.0,1.0,1.0,,,,,,,
63,PT07M08.00S,2024-01-13T00:52:22.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203084,66.70499342969777,27.696078431372552,1610612758,9,7,2024-01-13T00:52:27Z,630000,False,-112.0,260.0,1,right,MISS H. Barnes 28' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,28.34,Missed,,,,,,,,,,,,,,,,,,
64,PT07M04.00S,2024-01-13T00:52:26.6Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,9,7,2024-01-13T00:52:27Z,640000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,63.0,2.0,1.0,1.0,,,,,,,
65,PT07M04.00S,2024-01-13T00:52:29.4Z,1,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612758,9,7,2024-01-13T00:52:55Z,650000,False,,,0,,P. Reed shooting personal FOUL (1 PF) (Duarte 2 FT),"[1630194, 1630537]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Duarte,1630537.0
67,PT07M04.00S,2024-01-13T00:52:59.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630537,,,1610612758,9,7,2024-01-13T00:52:59Z,670000,False,,,0,,MISS C. Duarte Free Throw 1 of 2,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
68,PT07M04.00S,2024-01-13T00:52:59.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,9,7,2024-01-13T00:52:59Z,680000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,67.0,,,,,,,,,,
69,PT07M04.00S,2024-01-13T00:53:15.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630537,,,1610612758,9,8,2024-01-13T00:53:15Z,690000,False,,,0,,C. Duarte Free Throw 2 of 2 (1 PTS),[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
70,PT06M49.00S,2024-01-13T00:53:30.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,7.966491458607096,44.36274509803921,1610612755,9,8,2024-01-13T00:53:33Z,700000,False,28.0,22.0,1,left,MISS T. Maxey driving floating bank Shot,[1630178],1610612755.0,PHI,driving floating bank,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,,,,,,,,,,,,,,
71,PT06M47.00S,2024-01-13T00:53:32.1Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,9,8,2024-01-13T00:53:33Z,710000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,70.0,2.0,2.0,0.0,,,,,,,
72,PT06M23.00S,2024-01-13T00:53:55.9Z,1,REGULAR,3pt,Jump Shot,[],1628368,77.7431011826544,91.66666666666666,1610612758,9,8,2024-01-13T01:08:30Z,720000,False,208.0,157.0,1,right,MISS D. Fox 26' step back 3PT,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,26.07,Missed,,,,,,,,,,,,,,,,,,
73,PT06M17.00S,2024-01-13T00:54:01.9Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,9,8,2024-01-13T00:56:39Z,730000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,72.0,1.0,1.0,0.0,,,,,,,
76,PT06M15.00S,2024-01-13T00:54:06.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202699,5.863994743758213,49.754901960784316,1610612755,11,8,2024-01-13T00:56:51Z,760000,False,1.0,3.0,1,left,T. Harris driving DUNK (5 PTS),[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,0.29,Made,5.0,,,,,,,,,,,,,,,,,
77,PT06M15.00S,2024-01-13T00:54:10.1Z,1,REGULAR,foul,personal,['1freethrow'],1630537,,,1610612755,11,8,2024-01-13T00:54:16Z,770000,False,,,0,,C. Duarte shooting personal FOUL (1 PF) (Harris 1 FT),"[1630537, 202699]",1610612758.0,SAC,shooting,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Harris,202699.0
79,PT06M15.00S,2024-01-13T00:54:29.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,11,8,2024-01-13T00:54:29Z,790000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M15.00S,2024-01-13T00:57:49.9Z,1,REGULAR,freethrow,1 of 1,[],202699,,,1610612755,12,8,2024-01-13T00:57:49Z,800000,False,,,0,,T. Harris Free Throw 1 of 1 (6 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
81,PT05M56.00S,2024-01-13T00:58:10.9Z,1,REGULAR,3pt,Jump Shot,[],1628368,93.77463863337714,4.166666666666666,1610612758,12,8,2024-01-13T00:58:14Z,810000,False,-229.0,6.0,1,right,MISS D. Fox 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
82,PT05M54.00S,2024-01-13T00:58:12.9Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,12,8,2024-01-13T00:58:14Z,820000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,,,,,,,,,,81.0,3.0,1.0,2.0,,,,,,,
83,PT05M52.00S,2024-01-13T00:58:17.2Z,1,REGULAR,turnover,traveling,[],1630537,,,1610612758,12,8,2024-01-13T00:58:21Z,830000,False,,,0,,C. Duarte traveling TURNOVER (1 TO),[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Mid-Range,16-24 Center,,,,,,,1.0,,,,,,,,,204059.0,,,,
84,PT05M36.00S,2024-01-13T00:58:44.5Z,1,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612755,12,8,2024-01-13T00:58:51Z,840000,False,,,0,,D. Fox shooting personal FOUL (1 PF) (Harris 2 FT),"[1628368, 202699]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Harris,202699.0
86,PT05M36.00S,2024-01-13T00:59:07.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],202699,,,1610612755,13,8,2024-01-13T00:59:07Z,860000,False,,,0,,T. Harris Free Throw 1 of 2 (7 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
87,PT05M36.00S,2024-01-13T00:59:08.0Z,1,REGULAR,substitution,out,[],1629001,,,1610612755,13,8,2024-01-13T00:59:25Z,870000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M36.00S,2024-01-13T00:59:08.0Z,1,REGULAR,substitution,out,[],203084,,,1610612755,13,8,2024-01-13T00:59:25Z,880000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
