actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT10M45.00S,2023-10-29T23:44:16.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203924,92.85479632063075,49.754901960784316,1610612757,0,4,2023-10-29T23:44:24Z,160000,False,-1.0,15.0,1,right,J. Grant running finger roll Layup (2 PTS) (S. Henderson 1 AST),"[203924, 1630703]",1610612757.0,POR,running finger roll,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,,,2.0,S. Henderson,1630703.0,1.0,,,,,
18,PT10M30.00S,2023-10-29T23:44:30.6Z,1,REGULAR,2pt,Jump Shot,[],1629001,6.783837056504599,20.098039215686274,1610612755,0,4,2023-10-29T23:44:35Z,180000,False,150.0,11.0,1,left,MISS D. Melton 14' pullup Shot,[1629001],1610612755.0,PHI,pullup,,,Melton,D. Melton,,,,,Mid-Range,8-16 Right,14.99,Missed,,,,,,,,,,,,,,,,,,
19,PT10M28.00S,2023-10-29T23:44:32.6Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,0,4,2023-10-29T23:44:35Z,190000,False,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Right,,,,,18.0,2.0,2.0,0.0,,,,,,,,,,,,
20,PT10M15.00S,2023-10-29T23:44:46.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,82.21090670170827,56.372549019607845,1610612757,0,4,2023-10-29T23:44:51Z,200000,False,32.0,115.0,1,right,MISS D. Ayton 11' turnaround Hook - blocked,"[1629028, 203954]",1610612757.0,POR,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,11.91,Missed,Embiid,203954.0,,,,,,,,,,,,,,,,
21,PT10M15.00S,2023-10-29T23:44:46.4Z,1,REGULAR,block,,[],203954,,,1610612757,0,4,2023-10-29T23:44:49Z,210000,False,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
22,PT10M11.00S,2023-10-29T23:44:50.4Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,0,4,2023-10-29T23:44:51Z,220000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,
23,PT10M04.00S,2023-10-29T23:44:57.0Z,1,REGULAR,3pt,Jump Shot,[],200782,6.258212877792378,98.0392156862745,1610612755,0,4,2023-10-29T23:45:01Z,230000,False,-240.0,6.0,1,left,MISS P. Tucker 24' 3PT,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Left Corner 3,24+ Left,24.03,Missed,,,,,,,,,,,,,,,,,,
24,PT10M01.00S,2023-10-29T23:45:00.0Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,0,4,2023-10-29T23:45:01Z,240000,False,,,0,,D. Ayton REBOUND (Off:0 Def:3),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Left Corner 3,24+ Left,,,,,23.0,3.0,3.0,0.0,,,,,,,,,,,,
26,PT09M40.00S,2023-10-29T23:45:39.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629680,92.85479632063075,51.470588235294116,1610612757,0,6,2023-10-29T23:45:44Z,260000,False,7.0,15.0,1,right,M. Thybulle cutting DUNK (2 PTS) (D. Ayton 1 AST),"[1629680, 1629028]",1610612757.0,POR,cutting,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,1.65,Made,,,,,,,,,,2.0,D. Ayton,1629028.0,1.0,,,,,
28,PT09M28.00S,2023-10-29T23:45:53.2Z,1,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612755,0,6,2023-10-29T23:46:01Z,280000,False,,,0,,D. Ayton shooting personal FOUL (1 PF) (Embiid 2 FT),"[1629028, 203954]",1610612757.0,POR,shooting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Embiid,203954.0
30,PT09M28.00S,2023-10-29T23:46:20.0Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,1,6,2023-10-29T23:46:20Z,300000,False,,,0,,J. Embiid Free Throw 1 of 2 (1 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
31,PT09M28.00S,2023-10-29T23:46:36.2Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,2,6,2023-10-29T23:46:36Z,310000,False,,,0,,J. Embiid Free Throw 2 of 2 (2 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
32,PT09M15.00S,2023-10-29T23:46:50.3Z,1,REGULAR,turnover,bad pass,[],1630703,,,1610612757,2,6,2023-10-29T23:46:54Z,320000,False,,,0,,S. Henderson bad pass TURNOVER (1 TO),"[1630703, 203954]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1.0,Embiid,203954.0,,,,,,,,,
33,PT09M15.00S,2023-10-29T23:46:50.3Z,1,REGULAR,steal,,[],203954,,,1610612755,2,6,2023-10-29T23:46:52Z,330000,False,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
34,PT09M10.00S,2023-10-29T23:46:57.8Z,1,REGULAR,foul,personal,['2freethrow'],1629680,,,1610612755,2,6,2023-10-29T23:47:12Z,340000,False,,,0,,M. Thybulle shooting personal FOUL (1 PF) (Maxey 2 FT),"[1629680, 1630178]",1610612757.0,POR,shooting,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Maxey,1630178.0
36,PT09M10.00S,2023-10-29T23:47:26.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630178,,,1610612755,3,6,2023-10-29T23:47:26Z,360000,False,,,0,,T. Maxey Free Throw 1 of 2 (1 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
37,PT09M10.00S,2023-10-29T23:47:44.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630178,,,1610612755,4,6,2023-10-29T23:47:44Z,370000,False,,,0,,T. Maxey Free Throw 2 of 2 (2 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
38,PT09M01.00S,2023-10-29T23:47:56.7Z,1,REGULAR,turnover,out-of-bounds,[],1630703,,,1610612757,4,6,2023-10-29T23:48:03Z,380000,False,,,0,,S. Henderson step out-of-bounds TURNOVER (2 TO),[1630703],1610612757.0,POR,step,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,2.0,,,,,,,202049.0,,,,
39,PT08M51.00S,2023-10-29T23:48:14.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,31.35676741130092,31.61764705882353,1610612755,7,6,2023-10-29T23:48:19Z,390000,False,92.0,242.0,1,left,T. Maxey 25' 3PT pullup (5 PTS) (D. Melton 1 AST),"[1630178, 1629001]",1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,25.91,Made,,,,,,,,,,5.0,D. Melton,1629001.0,1.0,,,,,
41,PT08M34.00S,2023-10-29T23:48:30.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,92.9862023653088,47.549019607843135,1610612757,7,6,2023-10-29T23:49:44Z,410000,False,-12.0,13.0,1,right,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,,,,
42,PT08M32.00S,2023-10-29T23:48:32.8Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,7,6,2023-10-29T23:48:36Z,420000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,
43,PT08M22.00S,2023-10-29T23:48:43.3Z,1,REGULAR,3pt,Jump Shot,[],1630178,23.866622864651774,91.91176470588235,1610612755,10,6,2023-10-29T23:48:46Z,430000,False,-210.0,172.0,1,left,T. Maxey 27' 3PT  (8 PTS) (J. Embiid 1 AST),"[1630178, 203954]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,27.1,Made,,,,,,,,,,8.0,J. Embiid,203954.0,1.0,,,,,
45,PT08M07.00S,2023-10-29T23:48:57.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,91.67214191852825,48.03921568627451,1610612757,10,6,2023-10-29T23:49:01Z,450000,False,-10.0,26.0,1,right,MISS J. Grant driving finger roll Layup - blocked,"[203924, 203954]",1610612757.0,POR,driving finger roll,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.76,Missed,Embiid,203954.0,,,,,,,,,,,,,,,,
46,PT08M07.00S,2023-10-29T23:48:57.3Z,1,REGULAR,block,,[],203954,,,1610612757,10,6,2023-10-29T23:48:59Z,460000,False,,,0,,J. Embiid BLOCK (2 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
47,PT08M05.00S,2023-10-29T23:48:59.3Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,10,6,2023-10-29T23:49:01Z,470000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,
48,PT08M02.00S,2023-10-29T23:49:04.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202699,6.1268068331143235,49.754901960784316,1610612755,12,6,2023-10-29T23:49:20Z,480000,False,1.0,5.0,1,left,T. Harris running reverse Layup (2 PTS) (J. Embiid 2 AST),"[202699, 203954]",1610612755.0,PHI,running reverse,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,,,,,,2.0,J. Embiid,203954.0,2.0,,,,,
50,PT08M02.00S,2023-10-29T23:49:10.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,12,6,2023-10-29T23:49:10Z,500000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M48.00S,2023-10-29T23:52:20.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,90.3580814717477,48.529411764705884,1610612757,12,6,2023-10-29T23:52:26Z,510000,False,-7.0,38.0,1,right,MISS S. Sharpe cutting Layup,[1631101],1610612757.0,POR,cutting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,3.88,Missed,,,,,,,,,,,,,,,,,,
52,PT07M45.00S,2023-10-29T23:52:23.2Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612757,12,6,2023-10-29T23:52:23Z,520000,False,,,0,,D. Ayton REBOUND (Off:1 Def:3),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,51.0,4.0,3.0,1.0,,,,,,,,,,,,
53,PT07M44.00S,2023-10-29T23:52:24.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629680,72.09264126149803,13.970588235294118,1610612757,12,6,2023-10-29T23:52:33Z,530000,False,-180.0,210.0,1,right,MISS M. Thybulle 27' 3PT - blocked,"[1629680, 202699]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,27.65,Missed,Harris,202699.0,,,,,,,,,,,,,,,,
54,PT07M44.00S,2023-10-29T23:52:24.5Z,1,REGULAR,block,,[],202699,,,1610612757,12,6,2023-10-29T23:52:29Z,540000,False,,,0,,T. Harris BLOCK (1 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
55,PT07M42.00S,2023-10-29T23:52:26.5Z,1,REGULAR,rebound,defensive,[],200782,,,1610612755,12,6,2023-10-29T23:52:33Z,550000,False,,,0,,P. Tucker REBOUND (Off:0 Def:2),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Left Center,,,,,53.0,2.0,2.0,0.0,,,,,,,,,,,,
56,PT07M41.00S,2023-10-29T23:52:32.7Z,1,REGULAR,turnover,traveling,[],200782,,,1610612755,12,6,2023-10-29T23:52:37Z,560000,False,,,0,,P. Tucker traveling TURNOVER (1 TO),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,,,,,,,202049.0,,,,
57,PT07M38.00S,2023-10-29T23:52:47.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203924,95.74572930354796,15.931372549019606,1610612757,12,6,2023-10-29T23:52:53Z,570000,False,-170.0,-13.0,1,right,MISS J. Grant 17' Jump Shot,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left,17.08,Missed,,,,,,,,,,,,,,,,,,
58,PT07M35.00S,2023-10-29T23:52:50.5Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,12,6,2023-10-29T23:52:53Z,580000,False,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left,,,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,
59,PT07M19.00S,2023-10-29T23:53:10.2Z,1,REGULAR,foul,personal,['2freethrow'],1630703,,,1610612755,12,6,2023-10-29T23:53:17Z,590000,False,,,0,,S. Henderson shooting personal FOUL (1 PF) (Melton 2 FT),"[1630703, 1629001]",1610612757.0,POR,shooting,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Melton,1629001.0
61,PT07M19.00S,2023-10-29T23:53:31.4Z,1,REGULAR,freethrow,1 of 2,[],1629001,,,1610612755,13,6,2023-10-29T23:53:31Z,610000,False,,,0,,D. Melton Free Throw 1 of 2 (1 PTS),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
62,PT07M19.00S,2023-10-29T23:53:33.9Z,1,REGULAR,substitution,out,[],1629680,,,1610612755,13,6,2023-10-29T23:53:49Z,620000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M19.00S,2023-10-29T23:53:33.9Z,1,REGULAR,substitution,out,[],1631101,,,1610612755,13,6,2023-10-29T23:53:49Z,630000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M19.00S,2023-10-29T23:53:33.9Z,1,REGULAR,substitution,in,[],1629057,,,1610612755,13,6,2023-10-29T23:53:49Z,640000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M19.00S,2023-10-29T23:53:33.9Z,1,REGULAR,substitution,in,[],1627763,,,1610612755,13,6,2023-10-29T23:53:49Z,650000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M19.00S,2023-10-29T23:53:58.9Z,1,REGULAR,freethrow,2 of 2,[],1629001,,,1610612755,14,6,2023-10-29T23:53:58Z,660000,False,,,0,,D. Melton Free Throw 2 of 2 (2 PTS),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
67,PT07M08.00S,2023-10-29T23:54:10.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,86.28449408672799,59.80392156862745,1610612757,14,8,2023-10-29T23:54:17Z,670000,False,49.0,76.0,1,right,M. Brogdon 9' driving floating Jump Shot (2 PTS),[1627763],1610612757.0,POR,driving floating,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Right,9.08,Made,,,,,,,,,,2.0,,,,,,,,
68,PT06M47.00S,2023-10-29T23:54:32.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203954,11.777266754270697,55.88235294117647,1610612755,16,8,2023-10-29T23:54:36Z,680000,False,-29.0,58.0,1,left,J. Embiid 6' turnaround Hook (4 PTS) (T. Maxey 1 AST),"[203954, 1630178]",1610612755.0,PHI,turnaround,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,6.52,Made,,,,,,,,,,4.0,T. Maxey,1630178.0,1.0,,,,,
69,PT06M25.00S,2023-10-29T23:54:53.8Z,1,REGULAR,3pt,Jump Shot,[],1630703,94.56307490144546,4.166666666666666,1610612757,16,8,2023-10-29T23:54:58Z,690000,False,-229.0,-1.0,1,right,MISS S. Henderson 3PT,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
70,PT06M23.00S,2023-10-29T23:54:56.6Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612757,16,8,2023-10-29T23:54:56Z,700000,False,,,0,,R. Williams III REBOUND (Off:1 Def:0),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Left Corner 3,24+ Left,,,,,69.0,1.0,0.0,1.0,,,,,,,,,,,,
71,PT06M21.00S,2023-10-29T23:54:58.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627763,83.39356110381078,54.166666666666664,1610612757,16,10,2023-10-29T23:55:04Z,710000,False,21.0,104.0,1,right,M. Brogdon 10' driving floating Jump Shot (4 PTS) (D. Ayton 2 AST),"[1627763, 1629028]",1610612757.0,POR,driving floating,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,10.57,Made,,,,,,,,,,4.0,D. Ayton,1629028.0,2.0,,,,,
73,PT06M04.00S,2023-10-29T23:55:14.1Z,1,REGULAR,2pt,Jump Shot,[],203954,23.078186596583443,44.36274509803921,1610612755,16,10,2023-10-29T23:55:19Z,730000,False,28.0,164.0,1,left,MISS J. Embiid 16' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,16.68,Missed,,,,,,,,,,,,,,,,,,
74,PT06M01.00S,2023-10-29T23:55:17.1Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,16,10,2023-10-29T23:55:19Z,740000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Center,,,,,73.0,1.0,1.0,0.0,,,,,,,,,,,,
75,PT05M54.00S,2023-10-29T23:55:24.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,93.64323258869908,56.372549019607845,1610612757,16,12,2023-10-29T23:55:29Z,750000,False,32.0,7.0,1,right,R. Williams III Layup (2 PTS) (J. Grant 1 AST),"[1629057, 203924]",1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,3.27,Made,,,,,,,,,,2.0,J. Grant,203924.0,1.0,,,,,
77,PT05M35.00S,2023-10-29T23:55:43.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202699,5.863994743758213,52.20588235294118,1610612755,18,12,2023-10-29T23:55:47Z,770000,False,-11.0,3.0,1,left,T. Harris cutting DUNK (4 PTS) (J. Embiid 3 AST),"[202699, 203954]",1610612755.0,PHI,cutting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,,,,4.0,J. Embiid,203954.0,3.0,,,,,
79,PT05M15.00S,2023-10-29T23:56:03.7Z,1,REGULAR,turnover,bad pass,[],1627763,,,1610612757,18,12,2023-10-29T23:56:07Z,790000,False,,,0,,M. Brogdon bad pass TURNOVER (1 TO),"[1627763, 203954]",1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,Embiid,203954.0,,,,,,,,,
80,PT05M15.00S,2023-10-29T23:56:03.7Z,1,REGULAR,steal,,[],203954,,,1610612755,18,12,2023-10-29T23:56:05Z,800000,False,,,0,,J. Embiid STEAL (2 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
81,PT05M12.00S,2023-10-29T23:56:06.3Z,1,REGULAR,turnover,lost ball,[],203954,,,1610612755,18,12,2023-10-29T23:56:24Z,810000,False,,,0,,J. Embiid lost ball TURNOVER (1 TO),"[203954, 1627763]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Center,,,,,,,,,1.0,Brogdon,1627763.0,,,,,,,,,
82,PT05M12.00S,2023-10-29T23:56:06.3Z,1,REGULAR,steal,,[],1627763,,,1610612757,18,12,2023-10-29T23:56:08Z,820000,False,,,0,,M. Brogdon STEAL (1 STL),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
83,PT05M09.00S,2023-10-29T23:56:09.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629028,92.32917214191852,50.73529411764706,1610612757,18,14,2023-10-29T23:56:16Z,830000,False,4.0,20.0,1,right,D. Ayton cutting DUNK (2 PTS) (M. Brogdon 1 AST),"[1629028, 1627763]",1610612757.0,POR,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,,,,2.0,M. Brogdon,1627763.0,1.0,,,,,
