actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2024-04-14T17:10:37.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-14T17:10:37Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-04-14T17:10:39.9Z,1,REGULAR,jumpball,recovered,[],1630178,,,1610612755,0,0,2024-04-14T17:10:39Z,40000,False,,,0,,Jump Ball M. Bamba vs. N. Claxton: Tip to T. Maxey,"[1630178, 1628964, 1629651]",1610612755.0,PHI,startperiod,T. Maxey,1630178.0,Maxey,T. Maxey,Bamba,1628964.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2024-04-14T17:10:50.3Z,1,REGULAR,3pt,Jump Shot,[],1630178,34.641918528252305,36.27450980392157,1610612755,0,0,2024-04-14T17:10:54Z,70000,False,69.0,273.0,1,left,MISS T. Maxey 28' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,28.16,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2024-04-14T17:10:53.3Z,1,REGULAR,rebound,defensive,[],1630560,,,1610612751,0,0,2024-04-14T17:10:54Z,80000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M28.00S,2024-04-14T17:11:08.1Z,1,REGULAR,3pt,Jump Shot,[],1630560,71.04139290407359,14.950980392156863,1610612751,0,0,2024-04-14T17:11:12Z,90000,False,-175.0,220.0,1,right,MISS C. Thomas 28' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,28.1,Missed,,,,,,,,,,,,,,,,,,
10,PT11M24.00S,2024-04-14T17:11:12.1Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,0,0,2024-04-14T17:11:12Z,100000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M20.00S,2024-04-14T17:11:15.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],200768,28.597240473061763,79.41176470588235,1610612755,0,0,2024-04-14T17:11:22Z,110000,False,-147.0,216.0,1,left,MISS K. Lowry 26' running pullup 3PT,[200768],1610612755.0,PHI,running pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,26.16,Missed,,,,,,,,,,,,,,,,,,
12,PT11M18.00S,2024-04-14T17:11:17.8Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,0,0,2024-04-14T17:11:22Z,120000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M09.00S,2024-04-14T17:11:29.7Z,1,REGULAR,3pt,Jump Shot,[],1628969,68.80749014454665,72.54901960784314,1610612751,0,0,2024-04-14T17:11:57Z,130000,False,113.0,241.0,1,right,MISS M. Bridges 26' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.58,Missed,,,,,,,,,,,,,,,,,,
14,PT11M06.00S,2024-04-14T17:11:32.7Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,0,0,2024-04-14T17:11:57Z,140000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
