actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
19,PT10M42.00S,2026-01-28T02:12:31.8Z,1,REGULAR,turnover,bad pass,[],1631212,,,1610612743,2,4,2026-01-28T02:12:36Z,190000,False,,,0,,P. Watson bad pass TURNOVER (1 TO),"[1631212, 1641709]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Thompson,1641709.0
20,PT10M42.00S,2026-01-28T02:12:31.8Z,1,REGULAR,steal,,[],1641709,,,1610612765,2,4,2026-01-28T02:12:33Z,200000,False,,,0,,A. Thompson STEAL (1 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
21,PT10M40.00S,2026-01-28T02:12:34.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641709,6.521024967148489,47.794117647058826,1610612765,2,6,2026-01-28T02:15:55Z,210000,False,11.0,9.0,1,left,A. Thompson driving DUNK (2 PTS),[1641709],1610612765.0,DET,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.41,,,,,,,,,,,,
22,PT10M25.00S,2026-01-28T02:12:51.5Z,1,REGULAR,foul,personal,['2freethrow'],202699,,,1610612743,2,6,2026-01-28T02:13:00Z,220000,False,,,0,,T. Harris shooting personal FOUL (1 PF) (Murray 2 FT),"[202699, 1627750]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,202026.0,1.0,0.0,Murray,1627750.0,,,,,,,,,,,,,,,
24,PT10M25.00S,2026-01-28T02:13:19.9Z,1,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,3,6,2026-01-28T02:13:53Z,240000,False,,,0,,J. Murray Free Throw 1 of 2 (3 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
25,PT10M25.00S,2026-01-28T02:13:19.9Z,1,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,3,6,2026-01-28T02:13:53Z,250000,False,,,0,,MISS J. Murray Free Throw 2 of 2,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
26,PT10M23.00S,2026-01-28T02:13:21.9Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,3,6,2026-01-28T02:13:53Z,260000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,
27,PT10M09.00S,2026-01-28T02:13:54.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,6.1268068331143235,47.794117647058826,1610612765,3,8,2026-01-28T02:14:03Z,270000,False,11.0,5.0,1,left,J. Duren alley-oop Layup (2 PTS) (C. Cunningham 1 AST),"[1631105, 1630595]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.21,,,,,,,C. Cunningham,1630595.0,1.0,,,
29,PT09M51.00S,2026-01-28T02:14:12.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629618,86.5473061760841,53.18627450980392,1610612743,3,8,2026-01-28T02:17:39Z,290000,False,16.0,74.0,1,right,MISS J. Pickett 7' driving floating Shot,[1629618],1610612743.0,DEN,driving floating,,,Pickett,J. Pickett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.57,,,,,,,,,,,,
30,PT09M50.00S,2026-01-28T02:14:13.5Z,1,REGULAR,rebound,offensive,[],202685,,,1610612743,3,8,2026-01-28T02:17:48Z,300000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:0),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,29.0,1.0,0.0,1.0,,,,,,
31,PT09M50.00S,2026-01-28T02:14:15.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,94.40999984741211,50.0,1610612743,5,8,2026-01-28T02:17:51Z,310000,False,0.0,0.0,1,right,J. Valančiūnas tip Layup (2 PTS),[202685],1610612743.0,DEN,tip,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.0,,,,,,,,,,,,
32,PT09M30.00S,2026-01-28T02:14:32.6Z,1,REGULAR,3pt,Jump Shot,[],1629130,27.54599211563732,22.794117647058822,1610612765,5,8,2026-01-28T02:14:39Z,320000,False,136.0,206.0,1,left,MISS D. Robinson 24' step back 3PT,[1629130],1610612765.0,DET,step back,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.72,,,,,,,,,,,,
33,PT09M27.00S,2026-01-28T02:14:35.6Z,1,REGULAR,rebound,defensive,[],202685,,,1610612743,5,8,2026-01-28T02:14:39Z,330000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:1),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,32.0,2.0,1.0,1.0,,,,,,
34,PT09M11.00S,2026-01-28T02:14:52.3Z,1,REGULAR,2pt,Jump Shot,[],202685,78.13731931668858,47.05882352941176,1610612743,7,8,2026-01-28T02:14:57Z,340000,False,-15.0,153.0,1,right,J. Valančiūnas 15' Jump Shot (4 PTS) (J. Pickett 1 AST),"[202685, 1629618]",1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Center,,,,,,Made,4.0,15.37,,,,,,,J. Pickett,1629618.0,1.0,,,
36,PT08M54.00S,2026-01-28T02:15:09.1Z,1,REGULAR,2pt,Jump Shot,[],1630595,7.440867279894875,72.79411764705883,1610612765,7,10,2026-01-28T02:15:14Z,360000,False,-114.0,17.0,1,left,C. Cunningham 11' fadeaway Jump Shot (4 PTS),[1630595],1610612765.0,DET,fadeaway,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,,,,,,Made,4.0,11.53,,,,,,,,,,,,
37,PT08M37.00S,2026-01-28T02:15:25.3Z,1,REGULAR,turnover,lost ball,[],1642461,,,1610612743,7,10,2026-01-28T02:15:28Z,370000,False,,,0,,S. Jones lost ball TURNOVER (1 TO),"[1642461, 202699]",1610612743.0,DEN,,,,Jones,S. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Harris,202699.0
38,PT08M37.00S,2026-01-28T02:15:25.3Z,1,REGULAR,steal,,[],202699,,,1610612765,7,10,2026-01-28T02:15:26Z,380000,False,,,0,,T. Harris STEAL (1 STL),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
39,PT08M33.00S,2026-01-28T02:15:30.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631105,5.863994743758213,50.0,1610612765,7,12,2026-01-28T02:15:34Z,390000,False,0.0,3.0,1,left,J. Duren running DUNK (4 PTS) (A. Thompson 1 AST),"[1631105, 1641709]",1610612765.0,DET,running,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.26,,,,,,,A. Thompson,1641709.0,1.0,,,
41,PT08M14.00S,2026-01-28T02:15:48.8Z,1,REGULAR,turnover,lost ball,[],202685,,,1610612743,7,12,2026-01-28T02:17:19Z,410000,False,,,0,,J. Valančiūnas lost ball TURNOVER (1 TO),"[202685, 1641709]",1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Thompson,1641709.0
42,PT08M14.00S,2026-01-28T02:15:48.8Z,1,REGULAR,steal,,[],1641709,,,1610612765,7,12,2026-01-28T02:15:50Z,420000,False,,,0,,A. Thompson STEAL (2 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
43,PT08M08.00S,2026-01-28T02:15:54.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202699,13.87976346911958,3.1862745098039214,1610612765,7,12,2026-01-28T02:24:01Z,430000,False,234.0,78.0,1,left,MISS T. Harris 24' running pullup 3PT,[202699],1610612765.0,DET,running pullup,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,,,,,,Missed,,24.68,,,,,,,,,,,,
44,PT08M05.00S,2026-01-28T02:15:57.9Z,1,REGULAR,rebound,defensive,[],202685,,,1610612743,7,12,2026-01-28T02:16:00Z,440000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:2),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Right Corner 3,24+ Right,,,,,,,,,,,43.0,3.0,2.0,1.0,,,,,,
45,PT08M03.00S,2026-01-28T02:16:00.2Z,1,REGULAR,turnover,bad pass,[],202685,,,1610612743,7,12,2026-01-28T02:16:03Z,450000,False,,,0,,J. Valančiūnas bad pass TURNOVER (2 TO),"[202685, 1641709]",1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Thompson,1641709.0
46,PT08M03.00S,2026-01-28T02:16:00.2Z,1,REGULAR,steal,,[],1641709,,,1610612765,7,12,2026-01-28T02:16:02Z,460000,False,,,0,,A. Thompson STEAL (3 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
47,PT08M00.00S,2026-01-28T02:16:04.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,33.590670170827856,49.50980392156863,1610612765,7,12,2026-01-28T02:16:09Z,470000,False,2.0,263.0,1,left,MISS D. Robinson 26' 3PT,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.33,,,,,,,,,,,,
48,PT07M55.00S,2026-01-28T02:16:08.9Z,1,REGULAR,rebound,offensive,[],1629130,,,1610612765,7,12,2026-01-28T02:16:08Z,480000,False,,,0,,D. Robinson REBOUND (Off:1 Def:1),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,47.0,2.0,1.0,1.0,,,,,,
49,PT07M52.00S,2026-01-28T02:16:11.3Z,1,REGULAR,turnover,lost ball,[],1641709,,,1610612765,7,12,2026-01-28T02:16:14Z,490000,False,,,0,,A. Thompson lost ball TURNOVER (1 TO),"[1641709, 1629618]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Pickett,1629618.0
50,PT07M52.00S,2026-01-28T02:16:11.3Z,1,REGULAR,steal,,[],1629618,,,1610612743,7,12,2026-01-28T02:16:12Z,500000,False,,,0,,J. Pickett STEAL (1 STL),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
51,PT07M41.00S,2026-01-28T02:16:22.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629618,93.51182654402102,50.0,1610612743,9,12,2026-01-28T02:16:27Z,510000,False,0.0,8.0,1,right,J. Pickett driving reverse Layup (2 PTS),[1629618],1610612743.0,DEN,driving reverse,,,Pickett,J. Pickett,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.85,,,,,,,,,,,,
52,PT07M27.00S,2026-01-28T02:16:37.4Z,1,REGULAR,3pt,Jump Shot,[],202699,22.421156373193167,7.598039215686274,1610612765,9,12,2026-01-28T02:26:33Z,520000,False,212.0,158.0,1,left,MISS T. Harris 26' 3PT - blocked,"[202699, 1631212]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.46,Watson,1631212.0,,,,,,,,,,
53,PT07M27.00S,2026-01-28T02:16:37.4Z,1,REGULAR,block,,[],1631212,,,1610612765,9,12,2026-01-28T02:16:40Z,530000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
54,PT07M24.00S,2026-01-28T02:16:40.4Z,1,REGULAR,rebound,defensive,[],1629618,,,1610612743,9,12,2026-01-28T02:26:33Z,540000,False,,,0,,J. Pickett REBOUND (Off:0 Def:1),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,52.0,1.0,1.0,0.0,,,,,,
55,PT07M19.00S,2026-01-28T02:16:44.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627750,76.2976346911958,10.294117647058822,1610612743,9,12,2026-01-28T02:26:48Z,550000,False,-199.0,170.0,1,right,MISS J. Murray 26' running 3PT,[1627750],1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.15,,,,,,,,,,,,
56,PT07M16.00S,2026-01-28T02:16:47.2Z,1,REGULAR,rebound,offensive,[],1642461,,,1610612743,9,12,2026-01-28T02:16:47Z,560000,False,,,0,,S. Jones REBOUND (Off:1 Def:0),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,55.0,1.0,0.0,1.0,,,,,,
57,PT07M12.00S,2026-01-28T02:17:38.8Z,1,REGULAR,jumpball,recovered,[],1631212,,,1610612743,9,12,2026-01-28T02:27:45Z,570000,False,,,0,,Jump Ball S. Jones vs. A. Thompson: Tip to P. Watson,"[1631212, 1642461, 1641709]",1610612743.0,DEN,heldball,P. Watson,1631212.0,Watson,P. Watson,Jones,1642461.0,Thompson,1641709.0,,,,,,,,,,,,,,,,,,,,,,
60,PT07M02.00S,2026-01-28T02:17:46.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631212,73.40670170827858,13.480392156862745,1610612743,9,12,2026-01-28T02:28:23Z,600000,False,-183.0,197.0,1,right,MISS P. Watson 26' step back 3PT,[1631212],1610612743.0,DEN,step back,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.9,,,,,,,,,,,,
61,PT06M58.00S,2026-01-28T02:17:50.2Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,9,12,2026-01-28T02:28:52Z,610000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,60.0,1.0,1.0,0.0,,,,,,
62,PT06M47.00S,2026-01-28T02:18:02.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,9.543363994743759,49.754901960784316,1610612765,9,14,2026-01-28T02:30:05Z,620000,False,1.0,37.0,1,left,C. Cunningham driving floating Jump Shot (6 PTS),[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,3.72,,,,,,,,,,,,
63,PT06M47.00S,2026-01-28T02:18:04.8Z,1,REGULAR,foul,personal,['1freethrow'],1631212,,,1610612765,9,14,2026-01-28T02:18:14Z,630000,False,,,0,,P. Watson shooting personal FOUL (1 PF) (Cunningham 1 FT),"[1631212, 1630595]",1610612743.0,DEN,shooting,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,1628159.0,1.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,,,
65,PT06M47.00S,2026-01-28T02:18:13.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,9,14,2026-01-28T02:18:13Z,650000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M47.00S,2026-01-28T02:21:23.1Z,1,REGULAR,freethrow,1 of 1,[],1630595,,,1610612765,9,14,2026-01-28T02:21:25Z,660000,False,,,0,,MISS C. Cunningham Free Throw 1 of 1,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
67,PT06M45.00S,2026-01-28T02:21:25.1Z,1,REGULAR,rebound,defensive,[],202685,,,1610612743,9,14,2026-01-28T02:21:25Z,670000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:3),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,66.0,4.0,3.0,1.0,,,,,,
68,PT06M27.00S,2026-01-28T02:21:41.9Z,1,REGULAR,3pt,Jump Shot,[],1627750,67.88764783180025,40.44117647058824,1610612743,9,14,2026-01-28T02:21:47Z,680000,False,-48.0,249.0,1,right,MISS J. Murray 25' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.39,,,,,,,,,,,,
69,PT06M23.00S,2026-01-28T02:21:45.9Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,9,14,2026-01-28T02:21:47Z,690000,False,,,0,,J. Duren REBOUND (Off:0 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,,,,,68.0,2.0,2.0,0.0,,,,,,
70,PT06M16.00S,2026-01-28T02:21:55.3Z,1,REGULAR,foul,personal,['2freethrow'],1629618,,,1610612765,9,14,2026-01-28T02:22:03Z,700000,False,,,0,,J. Pickett shooting personal FOUL (1 PF) (Duren 2 FT),"[1629618, 1631105]",1610612743.0,DEN,shooting,,,Pickett,J. Pickett,,,,,Restricted Area,0-8 Center,1148.0,1.0,0.0,Duren,1631105.0,,,,,,,,,,,,,,,
72,PT06M16.00S,2026-01-28T02:22:25.0Z,1,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,9,15,2026-01-28T02:22:49Z,720000,False,,,0,,J. Duren Free Throw 1 of 2 (5 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
73,PT06M16.00S,2026-01-28T02:22:27.0Z,1,REGULAR,substitution,out,[],1629618,,,1610612765,9,15,2026-01-28T02:22:31Z,730000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M16.00S,2026-01-28T02:22:27.0Z,1,REGULAR,substitution,in,[],203501,,,1610612765,9,15,2026-01-28T02:22:31Z,740000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M16.00S,2026-01-28T02:22:25.0Z,1,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,9,15,2026-01-28T02:22:49Z,750000,False,,,0,,MISS J. Duren Free Throw 2 of 2,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
76,PT06M13.00S,2026-01-28T02:22:28.0Z,1,REGULAR,rebound,defensive,[],202685,,,1610612743,9,15,2026-01-28T02:22:49Z,760000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:4),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,75.0,5.0,4.0,1.0,,,,,,
77,PT06M01.00S,2026-01-28T02:23:00.6Z,1,REGULAR,2pt,Jump Shot,[],203501,80.1084099868594,27.696078431372552,1610612743,11,15,2026-01-28T02:23:05Z,770000,False,-112.0,134.0,1,right,T. Hardaway Jr. 17' pullup Jump Shot (2 PTS) (J. Murray 1 AST),"[203501, 1627750]",1610612743.0,DEN,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,Made,2.0,17.47,,,,,,,J. Murray,1627750.0,1.0,,,
79,PT05M37.00S,2026-01-28T02:23:24.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,11.251642575558476,51.9607843137255,1610612765,11,17,2026-01-28T02:23:28Z,790000,False,-10.0,53.0,1,left,T. Harris turnaround fadeaway Jump Shot (4 PTS),[202699],1610612765.0,DET,turnaround fadeaway,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,5.42,,,,,,,,,,,,
80,PT05M20.00S,2026-01-28T02:23:41.8Z,1,REGULAR,3pt,Jump Shot,[],203501,66.17936925098554,46.81372549019608,1610612743,11,17,2026-01-28T02:23:47Z,800000,False,-16.0,265.0,1,right,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.59,,,,,,,,,,,,
81,PT05M17.00S,2026-01-28T02:23:44.8Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,11,17,2026-01-28T02:23:47Z,810000,False,,,0,,J. Duren REBOUND (Off:0 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,,,,,80.0,3.0,3.0,0.0,,,,,,
