actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
19,PT10M55.00S,2026-01-31T02:12:05.0Z,1,REGULAR,foul,personal,['2freethrow'],1642461,,,1610612746,3,3,2026-01-31T02:12:22Z,190000,False,,,0,,S. Jones shooting personal FOUL (1 PF) (Harden 2 FT),"[1642461, 201935]",1610612743.0,DEN,shooting,,,Jones,S. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,1.0,0.0,Harden,201935.0,,,,,,,,,
21,PT10M55.00S,2026-01-31T02:12:32.6Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,3,4,2026-01-31T02:12:32Z,210000,False,,,0,,J. Harden Free Throw 1 of 2 (1 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
22,PT10M55.00S,2026-01-31T02:12:48.9Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,3,5,2026-01-31T02:12:48Z,220000,False,,,0,,J. Harden Free Throw 2 of 2 (2 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
23,PT10M44.00S,2026-01-31T02:13:00.7Z,1,REGULAR,3pt,Jump Shot,[],1631212,8.229303547963205,1.9607843137254901,1610612743,3,5,2026-01-31T02:13:12Z,230000,False,240.0,25.0,1,left,MISS P. Watson 24' 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Right Corner 3,24+ Right,24.15,Missed,,,,,,,,,,,,,,,,,,
24,PT10M42.00S,2026-01-31T02:13:02.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,3,5,2026-01-31T02:13:12Z,240000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Right Corner 3,24+ Right,,,23.0,,,,,,,,,,,,,,,,,
25,PT10M42.00S,2026-01-31T02:13:11.2Z,1,REGULAR,foul,personal,[],203999,,,1610612746,3,5,2026-01-31T02:13:22Z,250000,False,,,0,,N. Jokić loose ball personal FOUL (1 PF),"[203999, 1627826]",1610612743.0,DEN,loose ball,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,1.0,0.0,Zubac,1627826.0,,,,,,,,,
27,PT10M31.00S,2026-01-31T02:13:30.9Z,1,REGULAR,3pt,Jump Shot,[],202695,68.28186596583443,51.9607843137255,1610612746,3,8,2026-01-31T02:13:36Z,270000,False,10.0,246.0,1,right,K. Leonard 24' 3PT  (3 PTS) (J. Harden 2 AST),"[202695, 201935]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,24.59,Made,,,,,,,,,,3.0,J. Harden,201935.0,2.0,,,,,
29,PT10M12.00S,2026-01-31T02:13:49.7Z,1,REGULAR,turnover,bad pass,[],1627750,,,1610612743,3,8,2026-01-31T02:13:54Z,290000,False,,,0,,J. Murray bad pass TURNOVER (1 TO),"[1627750, 202695]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Leonard,202695.0
30,PT10M12.00S,2026-01-31T02:13:49.7Z,1,REGULAR,steal,,[],202695,,,1610612746,3,8,2026-01-31T02:13:51Z,300000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
31,PT09M58.00S,2026-01-31T02:14:04.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627826,89.04402102496715,41.17647058823529,1610612746,3,10,2026-01-31T02:14:10Z,310000,False,-44.0,50.0,1,right,I. Zubac 6' driving bank Hook (2 PTS) (K. Leonard 1 AST),"[1627826, 202695]",1610612746.0,LAC,driving bank,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,6.7,Made,,,,,,,,,,2.0,K. Leonard,202695.0,1.0,,,,,
33,PT09M45.00S,2026-01-31T02:14:17.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,13.61695137976347,49.50980392156863,1610612743,3,10,2026-01-31T02:14:22Z,330000,False,2.0,75.0,1,left,MISS N. Jokić 7' floating Shot,[203999],1610612743.0,DEN,floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,7.55,Missed,,,,,,,,,,,,,,,,,,
34,PT09M41.00S,2026-01-31T02:14:20.4Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,3,10,2026-01-31T02:14:20Z,340000,False,,,0,,N. Jokić REBOUND (Off:2 Def:0),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,33.0,2.0,0.0,2.0,,,,,,,,,,,,,,
35,PT09M41.00S,2026-01-31T02:14:20.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,5.590000152587891,50.0,1610612743,5,10,2026-01-31T02:14:20Z,350000,False,0.0,0.0,1,left,N. Jokić tip Layup (2 PTS),[203999],1610612743.0,DEN,tip,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,2.0,,,,,,,,
36,PT09M24.00S,2026-01-31T02:14:38.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,89.83245729303549,60.049019607843135,1610612746,5,10,2026-01-31T02:14:43Z,360000,False,50.0,43.0,1,right,MISS I. Zubac 6' Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,6.62,Missed,,,,,,,,,,,,,,,,,,
37,PT09M22.00S,2026-01-31T02:14:40.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,5,10,2026-01-31T02:14:43Z,370000,False,,,0,,N. Jokić REBOUND (Off:2 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,36.0,3.0,1.0,2.0,,,,,,,,,,,,,,
38,PT09M19.00S,2026-01-31T02:14:43.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631212,24.78646517739816,87.74509803921569,1610612743,8,10,2026-01-31T02:14:54Z,380000,False,-189.0,180.0,1,left,P. Watson 26' 3PT running (3 PTS) (J. Pickett 1 AST),"[1631212, 1629618]",1610612743.0,DEN,running,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,26.11,Made,,,,,,,,,,3.0,J. Pickett,1629618.0,1.0,,,,,
40,PT09M02.00S,2026-01-31T02:15:00.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,93.24901445466492,50.73529411764706,1610612746,8,12,2026-01-31T02:15:04Z,400000,False,4.0,11.0,1,right,I. Zubac cutting DUNK (4 PTS) (K. Leonard 2 AST),"[1627826, 202695]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.16,Made,,,,,,,,,,4.0,K. Leonard,202695.0,2.0,,,,,
42,PT08M47.00S,2026-01-31T02:15:15.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,7.30946123521682,50.245098039215684,1610612743,10,12,2026-01-31T02:15:18Z,420000,False,-1.0,16.0,1,left,N. Jokić Hook (4 PTS) (J. Murray 1 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,1.62,Made,,,,,,,,,,4.0,J. Murray,1627750.0,1.0,,,,,
44,PT08M28.00S,2026-01-31T02:15:33.4Z,1,REGULAR,3pt,Jump Shot,[],1628381,93.9060446780552,97.05882352941177,1610612746,10,12,2026-01-31T02:15:38Z,440000,False,235.0,5.0,1,right,MISS J. Collins 3PT,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,23.53,Missed,,,,,,,,,,,,,,,,,,
45,PT08M25.00S,2026-01-31T02:15:36.4Z,1,REGULAR,rebound,defensive,[],1642461,,,1610612743,10,12,2026-01-31T02:15:38Z,450000,False,,,0,,S. Jones REBOUND (Off:0 Def:1),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Right Corner 3,24+ Right,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT08M15.00S,2026-01-31T02:15:47.4Z,1,REGULAR,3pt,Jump Shot,[],203999,30.436925098554536,28.921568627450984,1610612743,13,12,2026-01-31T02:15:51Z,460000,False,105.0,234.0,1,left,N. Jokić 25' 3PT  (7 PTS) (P. Watson 1 AST),"[203999, 1631212]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,25.63,Made,,,,,,,,,,7.0,P. Watson,1631212.0,1.0,,,,,
48,PT07M46.00S,2026-01-31T02:16:16.1Z,1,REGULAR,2pt,Jump Shot,[],201935,78.0059132720105,42.40196078431372,1610612746,13,12,2026-01-31T02:16:20Z,480000,False,-38.0,154.0,1,right,MISS J. Harden 15' pullup Shot,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Mid-Range,8-16 Center,15.88,Missed,,,,,,,,,,,,,,,,,,
49,PT07M44.00S,2026-01-31T02:16:18.1Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,13,12,2026-01-31T02:16:20Z,490000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Center,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,
50,PT07M32.00S,2026-01-31T02:16:30.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,16.507884362680684,52.94117647058824,1610612743,13,12,2026-01-31T02:16:34Z,500000,False,-15.0,103.0,1,left,MISS J. Murray 10' driving floating Shot,[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,10.37,Missed,,,,,,,,,,,,,,,,,,
51,PT07M30.00S,2026-01-31T02:16:32.1Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,13,12,2026-01-31T02:16:34Z,510000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,,,
52,PT07M25.00S,2026-01-31T02:16:37.6Z,1,REGULAR,3pt,Jump Shot,[],1628381,87.46714848883047,96.81372549019608,1610612746,13,15,2026-01-31T02:16:43Z,520000,False,234.0,65.0,1,right,J. Collins 24' 3PT  (6 PTS) (K. Dunn 1 AST),"[1628381, 1627739]",1610612746.0,LAC,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,24.3,Made,,,,,,,,,,6.0,K. Dunn,1627739.0,1.0,,,,,
54,PT07M05.00S,2026-01-31T02:16:57.4Z,1,REGULAR,3pt,Jump Shot,[],1627750,9.937582128777924,3.6764705882352944,1610612743,16,15,2026-01-31T02:17:02Z,540000,False,232.0,41.0,1,left,J. Murray 3PT  (3 PTS) (J. Pickett 2 AST),"[1627750, 1629618]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Right Corner 3,24+ Right,23.52,Made,,,,,,,,,,3.0,J. Pickett,1629618.0,2.0,,,,,
56,PT06M48.00S,2026-01-31T02:17:14.2Z,1,REGULAR,3pt,Jump Shot,[],202695,65.1281208935611,56.61764705882353,1610612746,16,15,2026-01-31T02:20:27Z,560000,False,33.0,275.0,1,right,MISS K. Leonard 27' pullup 3PT,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,27.73,Missed,,,,,,,,,,,,,,,,,,
57,PT06M46.00S,2026-01-31T02:17:16.2Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,16,15,2026-01-31T02:17:20Z,570000,False,,,0,,N. Jokić REBOUND (Off:2 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,56.0,4.0,2.0,2.0,,,,,,,,,,,,,,
58,PT06M42.00S,2026-01-31T02:17:20.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629618,20.97568988173456,89.95098039215686,1610612743,16,15,2026-01-31T02:17:27Z,580000,False,-200.0,145.0,1,left,MISS J. Pickett 24' running 3PT,[1629618],1610612743.0,DEN,running,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Left Center,24.67,Missed,,,,,,,,,,,,,,,,,,
59,PT06M38.00S,2026-01-31T02:17:24.7Z,1,REGULAR,rebound,offensive,[],1629618,,,1610612743,16,15,2026-01-31T02:17:24Z,590000,False,,,0,,J. Pickett REBOUND (Off:1 Def:0),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Left Center,,,58.0,1.0,0.0,1.0,,,,,,,,,,,,,,
60,PT06M33.00S,2026-01-31T02:17:30.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629618,19.004599211563733,7.8431372549019605,1610612743,16,15,2026-01-31T02:17:37Z,600000,False,211.0,126.0,1,left,MISS J. Pickett 24' step back 3PT,[1629618],1610612743.0,DEN,step back,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Right Center,24.56,Missed,,,,,,,,,,,,,,,,,,
61,PT06M27.00S,2026-01-31T02:17:36.0Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612746,16,15,2026-01-31T02:17:37Z,610000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,60.0,1.0,1.0,0.0,,,,,,,,,,,,,,
62,PT06M17.00S,2026-01-31T02:17:45.0Z,1,REGULAR,2pt,Jump Shot,[],202695,77.7431011826544,74.26470588235294,1610612746,16,15,2026-01-31T02:17:50Z,620000,False,121.0,157.0,1,right,MISS K. Leonard 19' fadeaway Shot,[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,19.82,Missed,,,,,,,,,,,,,,,,,,
63,PT06M14.00S,2026-01-31T02:17:48.0Z,1,REGULAR,rebound,defensive,[],1629618,,,1610612743,16,15,2026-01-31T02:17:50Z,630000,False,,,0,,J. Pickett REBOUND (Off:1 Def:1),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Mid-Range,16-24 Right Center,,,62.0,2.0,1.0,1.0,,,,,,,,,,,,,,
64,PT06M10.00S,2026-01-31T02:17:52.5Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631212,5.469776609724048,49.754901960784316,1610612743,18,15,2026-01-31T02:18:37Z,640000,False,1.0,-1.0,1,left,P. Watson running DUNK (5 PTS) (J. Pickett 3 AST),"[1631212, 1629618]",1610612743.0,DEN,running,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,0.16,Made,,,,,,,,,,5.0,J. Pickett,1629618.0,3.0,,,,,
66,PT06M10.00S,2026-01-31T02:18:00.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,18,15,2026-01-31T02:18:00Z,660000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M57.00S,2026-01-31T02:21:09.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,93.64323258869908,50.245098039215684,1610612746,18,17,2026-01-31T02:21:17Z,670000,False,1.0,7.0,1,right,J. Harden driving finger roll Layup (4 PTS),[201935],1610612746.0,LAC,driving finger roll,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,,,,,,4.0,,,,,,,,
68,PT05M33.00S,2026-01-31T02:21:33.2Z,1,REGULAR,3pt,Jump Shot,[],1629618,7.30946123521682,4.166666666666666,1610612743,18,17,2026-01-31T02:21:41Z,680000,False,229.0,16.0,1,left,MISS J. Pickett 3PT,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Right Corner 3,24+ Right,22.98,Missed,,,,,,,,,,,,,,,,,,
69,PT05M28.00S,2026-01-31T02:21:38.2Z,1,REGULAR,rebound,offensive,[],1631212,,,1610612743,18,17,2026-01-31T02:21:41Z,690000,False,,,0,,P. Watson REBOUND (Off:1 Def:0),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Right Corner 3,24+ Right,,,68.0,1.0,0.0,1.0,,,,,,,,,,,,,,
70,PT05M20.00S,2026-01-31T02:21:47.4Z,1,REGULAR,foul,personal,['2freethrow'],1627739,,,1610612743,18,17,2026-01-31T02:21:56Z,700000,False,,,0,,K. Dunn shooting personal FOUL (2 PF) (Jokić 2 FT),"[1627739, 203999]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200832.0,2.0,0.0,Jokić,203999.0,,,,,,,,,
72,PT05M20.00S,2026-01-31T02:22:15.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,19,17,2026-01-31T02:22:15Z,720000,False,,,0,,N. Jokić Free Throw 1 of 2 (8 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
73,PT05M20.00S,2026-01-31T02:22:18.7Z,1,REGULAR,substitution,out,[],1629618,,,1610612743,19,17,2026-01-31T02:22:24Z,730000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M20.00S,2026-01-31T02:22:18.7Z,1,REGULAR,substitution,out,[],1627739,,,1610612743,19,17,2026-01-31T02:22:24Z,740000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M20.00S,2026-01-31T02:22:18.7Z,1,REGULAR,substitution,in,[],203501,,,1610612743,19,17,2026-01-31T02:22:24Z,750000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M20.00S,2026-01-31T02:22:18.7Z,1,REGULAR,substitution,in,[],1642920,,,1610612743,19,17,2026-01-31T02:22:24Z,760000,False,,,0,,SUB in: K. Sanders,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M20.00S,2026-01-31T02:22:36.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,20,17,2026-01-31T02:22:36Z,770000,False,,,0,,N. Jokić Free Throw 2 of 2 (9 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
78,PT05M11.00S,2026-01-31T02:22:50.9Z,1,REGULAR,foul,personal,['2freethrow'],203999,,,1610612746,20,17,2026-01-31T02:22:54Z,780000,False,,,0,,N. Jokić shooting personal FOUL (2 PF) (Leonard 2 FT),"[203999, 202695]",1610612743.0,DEN,shooting,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200832.0,2.0,0.0,Leonard,202695.0,,,,,,,,,
80,PT05M11.00S,2026-01-31T02:23:20.8Z,1,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,20,17,2026-01-31T02:23:20Z,800000,False,,,0,,MISS K. Leonard Free Throw 1 of 2,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
81,PT05M11.00S,2026-01-31T02:23:20.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,20,17,2026-01-31T02:23:20Z,810000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,
82,PT05M11.00S,2026-01-31T02:23:21.5Z,1,REGULAR,substitution,out,[],203999,,,1610612746,20,17,2026-01-31T02:23:24Z,820000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M11.00S,2026-01-31T02:23:21.5Z,1,REGULAR,substitution,in,[],202685,,,1610612746,20,17,2026-01-31T02:23:24Z,830000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M11.00S,2026-01-31T02:23:34.4Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,20,17,2026-01-31T02:23:36Z,840000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M11.00S,2026-01-31T02:23:34.4Z,1,REGULAR,substitution,in,[],201572,,,1610612746,20,17,2026-01-31T02:23:36Z,850000,False,,,0,,SUB in: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M11.00S,2026-01-31T02:23:47.8Z,1,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,20,18,2026-01-31T02:23:47Z,860000,False,,,0,,K. Leonard Free Throw 2 of 2 (4 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
87,PT04M54.00S,2026-01-31T02:24:06.4Z,1,REGULAR,2pt,Jump Shot,[],202685,6.915243101182654,76.7156862745098,1610612743,22,18,2026-01-31T02:24:12Z,870000,False,-134.0,13.0,1,left,J. Valančiūnas 13' Jump Shot (2 PTS) (J. Murray 2 AST),"[202685, 1627750]",1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,13.42,Made,,,,,,,,,,2.0,J. Murray,1627750.0,2.0,,,,,
89,PT04M37.00S,2026-01-31T02:24:22.9Z,1,REGULAR,3pt,Jump Shot,[],1642920,67.49342969776609,65.44117647058823,1610612746,22,18,2026-01-31T02:24:29Z,890000,False,77.0,253.0,1,right,MISS K. Sanders 26' 3PT,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Above the Break 3,24+ Center,26.46,Missed,,,,,,,,,,,,,,,,,,
