actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
19,PT10M31.00S,2026-03-22T21:12:02.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,10,6,2026-03-22T21:12:02Z,190000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,PT10M16.00S,2026-03-22T21:15:09.0Z,1,REGULAR,3pt,Jump Shot,[],1631321,8.492115637319317,94.85294117647058,1610612757,10,6,2026-03-22T21:15:41Z,200000,False,-224.0,27.0,1,left,MISS S. Cissoko 3PT,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Left Corner 3,24+ Left,22.6,Missed,,,,,,,,,,,,,,,,,,
21,PT10M13.00S,2026-03-22T21:15:12.0Z,1,REGULAR,rebound,offensive,[],1641739,,,1610612757,10,6,2026-03-22T21:15:41Z,210000,False,,,0,,T. Camara REBOUND (Off:1 Def:0),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,,,,20.0,1.0,0.0,1.0,,,,,,,,,,,,,
39,PT10M11.00S,2026-03-22T21:15:13.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631321,8.409986859395532,52.22886029411765,1610612757,10,6,2026-03-22T21:18:18Z,220000,False,-11.0,27.0,1,left,MISS S. Cissoko reverse Layup - blocked,"[1631321, 203999]",1610612757.0,POR,reverse,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,,,,,Jokić,203999.0,,,,,,,,
40,PT10M11.00S,2026-03-22T21:15:13.2Z,1,REGULAR,block,,[],203999,,,1610612757,10,6,2026-03-22T21:17:22Z,225000,False,,,0,,N. Jokić BLOCK (1 BLK),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
41,PT10M10.00S,2026-03-22T21:15:14.2Z,1,REGULAR,rebound,offensive,[],1631321,,,1610612757,10,6,2026-03-22T21:18:18Z,227500,False,,,0,,S. Cissoko REBOUND (Off:1 Def:0),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,39.0,1.0,0.0,1.0,,,,,,,,,,,,,
23,PT10M07.00S,2026-03-22T21:15:17.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631321,6.783837056504599,50.73529411764706,1610612757,10,8,2026-03-22T21:19:01Z,230000,False,-4.0,11.0,1,left,S. Cissoko driving DUNK (2 PTS) (T. Camara 1 AST),"[1631321, 1641739]",1610612757.0,POR,driving,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,1.19,Made,2.0,,,,,T. Camara,1641739.0,1.0,,,,,,,,,,
25,PT09M48.00S,2026-03-22T21:15:31.1Z,1,REGULAR,3pt,Jump Shot,[],1627750,74.45795006570303,85.5392156862745,1610612743,13,8,2026-03-22T21:15:37Z,250000,False,178.0,188.0,1,right,J. Murray 25' 3PT  (10 PTS) (N. Jokić 3 AST),"[1627750, 203999]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,25.84,Made,10.0,,,,,N. Jokić,203999.0,3.0,,,,,,,,,,
27,PT09M32.00S,2026-03-22T21:15:47.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642270,6.1268068331143235,52.20588235294118,1610612757,13,8,2026-03-22T21:17:31Z,270000,False,-11.0,5.0,1,left,MISS D. Clingan alley-oop DUNK,[1642270],1610612757.0,POR,alley-oop,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1.21,Missed,,,,,,,,,,,,,,,,,,
30,PT09M29.00S,2026-03-22T21:15:50.3Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,13,8,2026-03-22T21:17:31Z,280000,False,,,0,,N. Jokić REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,27.0,2.0,2.0,0.0,,,,,,,,,,,,,
31,PT09M21.00S,2026-03-22T21:16:03.2Z,1,REGULAR,foul,personal,['2freethrow'],1631321,,,1610612743,13,8,2026-03-22T21:17:08Z,290000,False,,,0,,S. Cissoko shooting personal FOUL (1 PF) (Gordon 2 FT),"[1631321, 203932]",1610612757.0,POR,shooting,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627962.0,1.0,0.0,Gordon,203932.0,,,
33,PT09M21.00S,2026-03-22T21:16:30.3Z,1,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,14,8,2026-03-22T21:16:30Z,310000,False,,,0,,A. Gordon Free Throw 1 of 2 (1 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
34,PT09M21.00S,2026-03-22T21:16:37.9Z,1,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,15,8,2026-03-22T21:16:37Z,320000,False,,,0,,A. Gordon Free Throw 2 of 2 (2 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
35,PT09M09.00S,2026-03-22T21:16:50.0Z,1,REGULAR,3pt,Jump Shot,[],201950,27.677398160315374,16.911764705882355,1610612757,15,11,2026-03-22T21:19:58Z,330000,False,165.0,208.0,1,left,J. Holiday 26' 3PT pullup (3 PTS) (D. Avdija 3 AST),"[201950, 1630166]",1610612757.0,POR,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,26.55,Made,3.0,,,,,D. Avdija,1630166.0,3.0,,,,,,,,,,
37,PT08M51.00S,2026-03-22T21:17:15.0Z,1,REGULAR,foul,personal,[],1641739,,,1610612743,15,11,2026-03-22T21:17:19Z,350000,False,,,0,,T. Camara personal FOUL (1 PF),"[1641739, 203999]",1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1628485.0,1.0,0.0,Jokić,203999.0,,,
42,PT08M45.00S,2026-03-22T21:17:32.5Z,1,REGULAR,3pt,Jump Shot,[],1627750,72.09264126149803,20.833333333333336,1610612743,15,11,2026-03-22T21:20:17Z,370000,False,-146.0,210.0,1,right,MISS J. Murray 25' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.55,Missed,,,,,,,,,,,,,,,,,,
43,PT08M45.00S,2026-03-22T21:17:32.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,15,11,2026-03-22T21:17:38Z,380000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,42.0,,,,,,,,,,,,,,,,
44,PT08M44.00S,2026-03-22T21:17:38.6Z,1,REGULAR,foul,personal,[],201950,,,1610612743,15,11,2026-03-22T21:17:48Z,390000,False,,,0,,J. Holiday loose ball personal FOUL (1 PF),"[201950, 203999]",1610612757.0,POR,loose ball,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627962.0,1.0,0.0,Jokić,203999.0,,,
46,PT08M32.00S,2026-03-22T21:18:09.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629661,66.04796320630749,78.92156862745098,1610612743,18,11,2026-03-22T21:18:14Z,410000,False,145.0,267.0,1,right,C. Johnson 30' 3PT  (6 PTS),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,30.33,Made,6.0,,,,,,,,,,,,,,,,,
48,PT08M22.00S,2026-03-22T21:18:19.5Z,1,REGULAR,3pt,Jump Shot,[],1641739,28.728646517739815,19.11764705882353,1610612757,18,11,2026-03-22T21:18:22Z,430000,False,154.0,218.0,1,left,MISS T. Camara 26' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,26.67,Missed,,,,,,,,,,,,,,,,,,
49,PT08M20.00S,2026-03-22T21:18:21.5Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,18,11,2026-03-22T21:18:22Z,440000,False,,,0,,N. Jokić REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,48.0,3.0,3.0,0.0,,,,,,,,,,,,,
50,PT08M16.00S,2026-03-22T21:18:26.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631128,93.64323258869908,54.90196078431373,1610612743,20,11,2026-03-22T21:18:53Z,450000,False,25.0,7.0,1,right,C. Braun running Layup (2 PTS),[1631128],1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,2.56,Made,2.0,,,,,,,,,,,,,,,,,
51,PT08M07.00S,2026-03-22T21:18:34.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631321,6.783837056504599,46.07843137254902,1610612757,20,13,2026-03-22T21:21:31Z,460000,False,20.0,11.0,1,left,S. Cissoko cutting Layup (4 PTS) (D. Clingan 1 AST),"[1631321, 1642270]",1610612757.0,POR,cutting,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,2.26,Made,4.0,,,,,D. Clingan,1642270.0,1.0,,,,,,,,,,
53,PT07M58.00S,2026-03-22T21:18:43.1Z,1,REGULAR,3pt,Jump Shot,[],203932,74.32654402102497,83.82352941176471,1610612743,20,13,2026-03-22T21:18:47Z,480000,False,169.0,189.0,1,right,MISS A. Gordon 25' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,25.35,Missed,,,,,,,,,,,,,,,,,,
54,PT07M57.00S,2026-03-22T21:18:44.1Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,20,13,2026-03-22T21:18:47Z,490000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,,
55,PT07M51.00S,2026-03-22T21:18:55.6Z,1,REGULAR,3pt,Jump Shot,[],1642270,33.98488830486202,42.8921568627451,1610612757,20,16,2026-03-22T21:22:09Z,500000,False,36.0,267.0,1,left,D. Clingan 26' 3PT  (9 PTS) (S. Cissoko 1 AST),"[1642270, 1631321]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,26.93,Made,9.0,,,,,S. Cissoko,1631321.0,1.0,,,,,,,,,,
57,PT07M23.00S,2026-03-22T21:19:19.1Z,1,REGULAR,3pt,Jump Shot,[],1627750,66.96780551905388,72.54901960784314,1610612743,20,16,2026-03-22T21:22:27Z,520000,False,113.0,258.0,1,right,MISS J. Murray 28' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,28.15,Missed,,,,,,,,,,,,,,,,,,
58,PT07M22.00S,2026-03-22T21:19:20.1Z,1,REGULAR,rebound,offensive,[],1629661,,,1610612743,20,16,2026-03-22T21:22:44Z,530000,False,,,0,,C. Johnson REBOUND (Off:1 Def:0),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,57.0,1.0,0.0,1.0,,,,,,,,,,,,,
59,PT07M20.00S,2026-03-22T21:19:24.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629661,81.553876478318,94.11764705882352,1610612743,23,16,2026-03-22T21:22:57Z,540000,False,221.0,121.0,1,right,C. Johnson 25' 3PT pullup (9 PTS),[1629661],1610612743.0,DEN,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,25.16,Made,9.0,,,,,,,,,,,,,,,,,
60,PT07M05.00S,2026-03-22T21:19:36.9Z,1,REGULAR,3pt,Jump Shot,[],1641739,20.844283837056505,90.93137254901961,1610612757,23,19,2026-03-22T21:19:40Z,550000,False,-205.0,143.0,1,left,T. Camara 24' 3PT  (3 PTS) (D. Avdija 4 AST),"[1641739, 1630166]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,24.99,Made,3.0,,,,,D. Avdija,1630166.0,4.0,,,,,,,,,,
63,PT06M59.00S,2026-03-22T21:19:47.1Z,1,REGULAR,foul,offensive,[],203999,,,1610612743,23,19,2026-03-22T21:20:02Z,570000,False,,,0,,N. Jokić offensive FOUL (1 PF),"[203999, 1641739]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1627962.0,1.0,0.0,Camara,1641739.0,,,
65,PT06M59.00S,2026-03-22T21:19:47.1Z,1,REGULAR,turnover,offensive foul,[],203999,,,1610612743,23,19,2026-03-22T21:19:47Z,590000,False,,,0,,N. Jokić offensive foul TURNOVER (1 TO),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1627962.0,,,,,1.0,,
66,PT06M59.00S,2026-03-22T21:20:02.0Z,1,REGULAR,substitution,out,[],201950,,,1610612757,23,19,2026-03-22T21:20:21Z,600000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M59.00S,2026-03-22T21:20:02.0Z,1,REGULAR,substitution,out,[],1631321,,,1610612757,23,19,2026-03-22T21:20:21Z,610000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M59.00S,2026-03-22T21:20:02.0Z,1,REGULAR,substitution,in,[],1630703,,,1610612757,23,19,2026-03-22T21:20:21Z,620000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M59.00S,2026-03-22T21:20:02.0Z,1,REGULAR,substitution,in,[],1629680,,,1610612757,23,19,2026-03-22T21:20:21Z,630000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M51.00S,2026-03-22T21:20:26.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630703,14.799605781865965,23.774509803921568,1610612757,23,21,2026-03-22T21:20:31Z,640000,False,131.0,87.0,1,left,S. Henderson 15' pullup Jump Shot (2 PTS),[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Right,15.71,Made,2.0,,,,,,,,,,,,,,,,,
71,PT06M32.00S,2026-03-22T21:20:43.9Z,1,REGULAR,3pt,Jump Shot,[],1629661,93.64323258869908,4.166666666666666,1610612743,26,21,2026-03-22T21:20:54Z,650000,False,-229.0,7.0,1,right,C. Johnson 3PT  (12 PTS) (N. Jokić 4 AST),"[1629661, 203999]",1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,22.93,Made,12.0,,,,,N. Jokić,203999.0,4.0,,,,,,,,,,
73,PT06M20.00S,2026-03-22T21:20:56.5Z,1,REGULAR,3pt,Jump Shot,[],1630166,32.40801576872536,54.41176470588235,1610612757,26,24,2026-03-22T21:21:01Z,670000,False,-22.0,252.0,1,left,D. Avdija 25' 3PT  (3 PTS) (T. Camara 2 AST),"[1630166, 1641739]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,25.31,Made,3.0,,,,,T. Camara,1641739.0,2.0,,,,,,,,,,
75,PT06M09.00S,2026-03-22T21:21:07.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,84.83902759526939,50.73529411764706,1610612743,28,24,2026-03-22T21:21:12Z,690000,False,4.0,90.0,1,right,N. Jokić 9' floating Jump Shot (2 PTS) (A. Gordon 1 AST),"[203999, 203932]",1610612743.0,DEN,floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,9.01,Made,2.0,,,,,A. Gordon,203932.0,1.0,,,,,,,,,,
77,PT05M55.00S,2026-03-22T21:21:21.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,17.95335085413929,39.46078431372549,1610612757,28,26,2026-03-22T21:25:17Z,710000,False,53.0,116.0,1,left,D. Avdija 12' pullup Jump Shot (5 PTS),[1630166],1610612757.0,POR,pullup,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,12.77,Made,5.0,,,,,,,,,,,,,,,,,
78,PT05M48.00S,2026-03-22T21:21:32.6Z,1,REGULAR,foul,personal,[],1641739,,,1610612743,28,26,2026-03-22T21:21:38Z,720000,False,,,0,,T. Camara personal FOUL (2 PF),"[1641739, 203999]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1627962.0,2.0,0.0,Jokić,203999.0,,,
80,PT05M48.00S,2026-03-22T21:21:49.7Z,1,REGULAR,substitution,out,[],1641739,,,1610612743,28,26,2026-03-22T21:22:01Z,740000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M48.00S,2026-03-22T21:21:49.7Z,1,REGULAR,substitution,in,[],1631200,,,1610612743,28,26,2026-03-22T21:22:01Z,750000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M44.00S,2026-03-22T21:22:06.1Z,1,REGULAR,3pt,Jump Shot,[],1627750,67.09921156373193,62.99019607843137,1610612743,31,26,2026-03-22T21:22:11Z,760000,False,65.0,257.0,1,right,J. Murray 26' 3PT  (13 PTS) (N. Jokić 5 AST),"[1627750, 203999]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,26.49,Made,13.0,,,,,N. Jokić,203999.0,5.0,,,,,,,,,,
84,PT05M29.00S,2026-03-22T21:22:20.9Z,1,REGULAR,3pt,Jump Shot,[],1642270,32.40801576872536,59.31372549019608,1610612757,31,29,2026-03-22T21:22:25Z,780000,False,-47.0,252.0,1,left,D. Clingan 25' 3PT  (12 PTS) (K. Murray 1 AST),"[1642270, 1631200]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,25.64,Made,12.0,,,,,K. Murray,1631200.0,1.0,,,,,,,,,,
86,PT05M18.00S,2026-03-22T21:22:32.6Z,1,REGULAR,2pt,Jump Shot,[],203932,91.5407358738502,79.90196078431373,1610612743,31,29,2026-03-22T21:22:35Z,800000,False,150.0,27.0,1,right,MISS A. Gordon 15' pullup Shot,[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Right,15.19,Missed,,,,,,,,,,,,,,,,,,
87,PT05M16.00S,2026-03-22T21:22:34.6Z,1,REGULAR,rebound,defensive,[],1631200,,,1610612757,31,29,2026-03-22T21:22:35Z,810000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Right,,,,86.0,1.0,1.0,0.0,,,,,,,,,,,,,
88,PT05M08.00S,2026-03-22T21:22:42.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,8.623521681997373,38.72549019607843,1610612757,31,31,2026-03-22T21:22:51Z,820000,False,56.0,29.0,1,left,D. Avdija 6' driving Layup (7 PTS),[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,6.32,Made,7.0,,,,,,,,,,,,,,,,,
89,PT05M08.00S,2026-03-22T21:22:47.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,31,31,2026-03-22T21:22:47Z,830000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M08.00S,2026-03-22T21:24:38.8Z,1,REGULAR,substitution,out,[],1631128,,,1610612743,31,31,2026-03-22T21:25:31Z,840000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M08.00S,2026-03-22T21:24:38.8Z,1,REGULAR,substitution,out,[],203932,,,1610612743,31,31,2026-03-22T21:25:31Z,850000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M08.00S,2026-03-22T21:24:38.8Z,1,REGULAR,substitution,in,[],203501,,,1610612743,31,31,2026-03-22T21:25:31Z,860000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M08.00S,2026-03-22T21:24:38.8Z,1,REGULAR,substitution,in,[],1631212,,,1610612743,31,31,2026-03-22T21:25:31Z,870000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M53.00S,2026-03-22T21:26:00.4Z,1,REGULAR,2pt,Jump Shot,[],203999,76.95466491458606,27.205882352941174,1610612743,33,31,2026-03-22T21:26:04Z,880000,False,-114.0,164.0,1,right,N. Jokić 19' Jump Shot (4 PTS) (P. Watson 1 AST),"[203999, 1631212]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Left Center,19.98,Made,4.0,,,,,P. Watson,1631212.0,1.0,,,,,,,,,,
