actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M53.00S,2026-03-06T03:15:05.0Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,5,0,2026-03-06T03:15:07Z,170000,False,,,0,,N. Jokić REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,16.0,2.0,2.0,0.0,,,,,,,,
19,PT10M35.00S,2026-03-06T03:15:42.6Z,1,REGULAR,3pt,Jump Shot,[],1627750,88.12417871222075,4.6568627450980395,1610612743,8,0,2026-03-06T03:15:46Z,190000,False,-227.0,59.0,1,right,J. Murray 3PT  (6 PTS) (N. Jokić 1 AST),"[1627750, 203999]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,,,,,,Made,6.0,23.43,,,,,N. Jokić,203999.0,1.0,,,,,
21,PT10M20.00S,2026-03-06T03:15:57.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,9.017739816031538,40.44117647058824,1610612747,8,0,2026-03-06T03:16:41Z,210000,False,48.0,32.0,1,left,MISS D. Ayton driving Layup,[1629028],1610612747.0,LAL,driving,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.77,,,,,,,,,,,,
22,PT10M19.00S,2026-03-06T03:15:58.5Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,8,0,2026-03-06T03:16:01Z,220000,False,,,0,,N. Jokić REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,21.0,3.0,3.0,0.0,,,,,,,,
23,PT10M15.00S,2026-03-06T03:16:02.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631128,92.9862023653088,56.86274509803921,1610612743,8,0,2026-03-06T03:17:13Z,230000,False,34.0,13.0,1,right,MISS C. Braun running Layup,[1631128],1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.68,,,,,,,,,,,,
24,PT10M13.00S,2026-03-06T03:16:04.9Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,8,0,2026-03-06T03:16:08Z,240000,False,,,0,,L. Dončić REBOUND (Off:0 Def:1),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,
25,PT09M59.00S,2026-03-06T03:16:20.5Z,1,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612747,8,0,2026-03-06T03:16:26Z,250000,False,,,0,,L. Dončić bad pass out-of-bounds TURNOVER (1 TO),[1629029],1610612747.0,LAL,bad pass,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Left,203592.0,,,,,,,,,,,,,,,1.0,,,,
26,PT09M41.00S,2026-03-06T03:16:51.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631128,71.69842312746385,18.872549019607842,1610612743,8,0,2026-03-06T03:16:56Z,260000,False,-156.0,214.0,1,right,MISS C. Braun 26' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.42,,,,,,,,,,,,
27,PT09M38.00S,2026-03-06T03:16:54.7Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612747,8,0,2026-03-06T03:16:56Z,270000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,
28,PT09M22.00S,2026-03-06T03:17:10.7Z,1,REGULAR,2pt,Jump Shot,[],2544,12.171484888304862,89.2156862745098,1610612747,8,0,2026-03-06T03:17:14Z,280000,False,-196.0,62.0,1,left,MISS L. James 20' Jump Shot,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left,,,,,,Missed,,20.56,,,,,,,,,,,,
29,PT09M20.00S,2026-03-06T03:17:12.7Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,8,0,2026-03-06T03:17:14Z,290000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Left,,,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,
30,PT09M05.00S,2026-03-06T03:17:28.2Z,1,REGULAR,3pt,Jump Shot,[],1627750,76.69185282522996,10.294117647058822,1610612743,11,0,2026-03-06T03:18:44Z,300000,False,-199.0,167.0,1,right,J. Murray 25' 3PT pullup (9 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,Made,9.0,25.91,,,,,,,,,,,,
31,PT09M04.00S,2026-03-06T03:17:33.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,11,0,2026-03-06T03:17:33Z,310000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT08M52.00S,2026-03-06T03:21:15.1Z,1,REGULAR,foul,personal,['2freethrow'],1627750,,,1610612747,11,0,2026-03-06T03:21:29Z,320000,False,,,0,,J. Murray shooting personal FOUL (1 PF) (Dončić 2 FT),"[1627750, 1629029]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,Mid-Range,8-16 Center,2530.0,1.0,0.0,Dončić,1629029.0,,,,,,,,,,,,,,,
34,PT08M52.00S,2026-03-06T03:22:09.3Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,11,0,2026-03-06T03:22:09Z,340000,False,,,0,,MISS L. Dončić Free Throw 1 of 2,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
35,PT08M52.00S,2026-03-06T03:22:09.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,11,0,2026-03-06T03:22:09Z,350000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,
36,PT08M52.00S,2026-03-06T03:22:26.9Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,11,1,2026-03-06T03:22:26Z,360000,False,,,0,,L. Dončić Free Throw 2 of 2 (1 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
37,PT08M35.00S,2026-03-06T03:22:47.1Z,1,REGULAR,3pt,Jump Shot,[],1631124,89.56964520367937,2.941176470588235,1610612743,11,1,2026-03-06T03:22:52Z,370000,False,-235.0,46.0,1,right,MISS J. Strawther 3PT,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.97,,,,,,,,,,,,
38,PT08M33.00S,2026-03-06T03:22:49.1Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612747,11,1,2026-03-06T03:22:52Z,380000,False,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Left Corner 3,24+ Left,,,,,,,,,37.0,2.0,2.0,0.0,,,,,,,,
39,PT08M24.00S,2026-03-06T03:22:58.2Z,1,REGULAR,turnover,bad pass,[],1629029,,,1610612747,11,1,2026-03-06T03:23:05Z,390000,False,,,0,,L. Dončić bad pass TURNOVER (2 TO),"[1629029, 1630192]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,Nnaji,1630192.0,,
40,PT08M24.00S,2026-03-06T03:22:58.2Z,1,REGULAR,steal,,[],1630192,,,1610612743,11,1,2026-03-06T03:22:59Z,400000,False,,,0,,Z. Nnaji STEAL (1 STL),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
41,PT08M19.00S,2026-03-06T03:23:03.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631128,93.51182654402102,55.88235294117647,1610612743,11,1,2026-03-06T03:23:13Z,410000,False,29.0,8.0,1,right,MISS C. Braun running Layup,[1631128],1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.06,,,,,,,,,,,,
42,PT08M17.00S,2026-03-06T03:23:05.2Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,11,1,2026-03-06T03:23:05Z,420000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,
43,PT08M10.00S,2026-03-06T03:23:13.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.046649145860711,45.588235294117645,1610612747,11,3,2026-03-06T03:23:17Z,430000,False,22.0,14.0,1,left,L. James cutting Layup (2 PTS) (A. Reaves 1 AST),"[2544, 1630559]",1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.6,,,,,A. Reaves,1630559.0,1.0,,,,,
45,PT08M04.00S,2026-03-06T03:23:18.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,93.38042049934296,55.14705882352941,1610612743,13,3,2026-03-06T03:23:23Z,450000,False,26.0,10.0,1,right,C. Braun cutting Layup (2 PTS) (J. Murray 2 AST),"[1631128, 1627750]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.75,,,,,J. Murray,1627750.0,2.0,,,,,
47,PT07M43.00S,2026-03-06T03:23:40.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,14.4053876478318,35.049019607843135,1610612747,13,3,2026-03-06T03:23:46Z,470000,False,75.0,83.0,1,left,MISS M. Smart 11' driving floating Shot,[203935],1610612747.0,LAL,driving floating,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,11.17,,,,,,,,,,,,
48,PT07M40.00S,2026-03-06T03:23:43.2Z,1,REGULAR,rebound,defensive,[],1631124,,,1610612743,13,3,2026-03-06T03:23:46Z,480000,False,,,0,,J. Strawther REBOUND (Off:0 Def:1),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,47.0,1.0,1.0,0.0,,,,,,,,
49,PT07M30.00S,2026-03-06T03:23:54.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631124,91.93495400788436,59.55882352941176,1610612743,15,3,2026-03-06T03:23:59Z,490000,False,48.0,23.0,1,right,J. Strawther driving floating bank Jump Shot (2 PTS) (N. Jokić 2 AST),"[1631124, 203999]",1610612743.0,DEN,driving floating bank,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,5.32,,,,,N. Jokić,203999.0,2.0,,,,,
51,PT07M30.00S,2026-03-06T03:23:56.5Z,1,REGULAR,foul,personal,['1freethrow'],1629028,,,1610612743,15,3,2026-03-06T03:24:01Z,510000,False,,,0,,D. Ayton shooting personal FOUL (1 PF) (Strawther 1 FT),"[1629028, 1631124]",1610612747.0,LAL,shooting,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,2530.0,1.0,0.0,Strawther,1631124.0,,,,,,,,,,,,,,,
53,PT07M30.00S,2026-03-06T03:24:05.7Z,1,REGULAR,substitution,out,[],1629028,,,1610612743,15,3,2026-03-06T03:24:45Z,530000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M30.00S,2026-03-06T03:24:05.7Z,1,REGULAR,substitution,in,[],1629637,,,1610612743,15,3,2026-03-06T03:24:45Z,540000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M30.00S,2026-03-06T03:24:24.8Z,1,REGULAR,freethrow,1 of 1,[],1631124,,,1610612743,16,3,2026-03-06T03:24:24Z,550000,False,,,0,,J. Strawther Free Throw 1 of 1 (3 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
56,PT07M13.00S,2026-03-06T03:24:42.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,15.456636005256241,63.48039215686274,1610612747,16,3,2026-03-06T03:24:48Z,560000,False,-67.0,93.0,1,left,MISS A. Reaves 11' pullup Shot,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,11.47,,,,,,,,,,,,
57,PT07M11.00S,2026-03-06T03:24:44.9Z,1,REGULAR,rebound,defensive,[],1630192,,,1610612743,16,3,2026-03-06T03:24:48Z,570000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,
58,PT07M04.00S,2026-03-06T03:24:52.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630192,91.40932982917214,56.61764705882353,1610612743,16,3,2026-03-06T03:25:00Z,580000,False,33.0,28.0,1,right,MISS Z. Nnaji running Layup,[1630192],1610612743.0,DEN,running,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.35,,,,,,,,,,,,
59,PT07M02.00S,2026-03-06T03:24:54.2Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,16,3,2026-03-06T03:25:00Z,590000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,58.0,2.0,2.0,0.0,,,,,,,,
60,PT06M50.00S,2026-03-06T03:25:09.2Z,1,REGULAR,foul,personal,['2freethrow'],1627750,,,1610612747,16,3,2026-03-06T03:25:35Z,600000,False,,,0,,J. Murray shooting personal FOUL (2 PF) (Hayes 2 FT),"[1627750, 1629637]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2530.0,2.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,,,
62,PT06M50.00S,2026-03-06T03:25:36.8Z,1,REGULAR,freethrow,1 of 2,[],1629637,,,1610612747,16,4,2026-03-06T03:25:36Z,620000,False,,,0,,J. Hayes Free Throw 1 of 2 (1 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
63,PT06M50.00S,2026-03-06T03:25:38.5Z,1,REGULAR,substitution,out,[],1627750,,,1610612747,16,4,2026-03-06T03:25:45Z,630000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M50.00S,2026-03-06T03:25:38.5Z,1,REGULAR,substitution,out,[],203935,,,1610612747,16,4,2026-03-06T03:25:45Z,640000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M50.00S,2026-03-06T03:25:38.5Z,1,REGULAR,substitution,in,[],203501,,,1610612747,16,4,2026-03-06T03:25:45Z,650000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M50.00S,2026-03-06T03:25:38.5Z,1,REGULAR,substitution,in,[],1629060,,,1610612747,16,4,2026-03-06T03:25:45Z,660000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M50.00S,2026-03-06T03:25:59.2Z,1,REGULAR,freethrow,2 of 2,[],1629637,,,1610612747,16,5,2026-03-06T03:25:59Z,670000,False,,,0,,J. Hayes Free Throw 2 of 2 (2 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
68,PT06M40.00S,2026-03-06T03:26:11.6Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,16,5,2026-03-06T03:26:17Z,680000,False,,,0,,N. Jokić bad pass TURNOVER (1 TO),"[203999, 1630559]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Reaves,1630559.0,,
69,PT06M40.00S,2026-03-06T03:26:11.6Z,1,REGULAR,steal,,[],1630559,,,1610612747,16,5,2026-03-06T03:26:13Z,690000,False,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
70,PT06M35.00S,2026-03-06T03:26:16.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,6.521024967148489,48.03921568627451,1610612747,16,7,2026-03-06T03:26:25Z,700000,False,10.0,9.0,1,left,L. James running alley-oop DUNK (4 PTS) (L. Dončić 1 AST),"[2544, 1629029]",1610612747.0,LAL,running alley-oop,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.32,,,,,L. Dončić,1629029.0,1.0,,,,,
72,PT06M21.00S,2026-03-06T03:26:29.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631124,81.68528252299606,37.745098039215684,1610612743,16,7,2026-03-06T03:26:34Z,720000,False,-61.0,120.0,1,right,MISS J. Strawther 13' driving floating Shot,[1631124],1610612743.0,DEN,driving floating,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,13.45,,,,,,,,,,,,
73,PT06M18.00S,2026-03-06T03:26:32.9Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,16,7,2026-03-06T03:26:32Z,730000,False,,,0,,N. Jokić REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,72.0,4.0,3.0,1.0,,,,,,,,
74,PT06M18.00S,2026-03-06T03:26:32.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,94.40999984741211,50.0,1610612743,18,7,2026-03-06T03:26:32Z,740000,False,0.0,0.0,1,right,N. Jokić putback Layup (4 PTS),[203999],1610612743.0,DEN,putback,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Left,,,,,,Made,4.0,0.0,,,,,,,,,,,,
75,PT06M11.00S,2026-03-06T03:26:42.5Z,1,REGULAR,foul,personal,[],1630192,,,1610612747,18,7,2026-03-06T03:26:51Z,750000,False,,,0,,Z. Nnaji personal FOUL (1 PF),"[1630192, 1630559]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),8-16 Center,203592.0,1.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
77,PT06M03.00S,2026-03-06T03:27:10.5Z,1,REGULAR,3pt,Jump Shot,[],1629029,23.209592641261498,8.823529411764707,1610612747,18,7,2026-03-06T03:27:37Z,770000,False,206.0,166.0,1,left,MISS L. Dončić 26' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.43,,,,,,,,,,,,
78,PT06M00.00S,2026-03-06T03:27:13.5Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,18,7,2026-03-06T03:27:16Z,780000,False,,,0,,N. Jokić REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,77.0,5.0,4.0,1.0,,,,,,,,
79,PT05M58.00S,2026-03-06T03:27:15.3Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,18,7,2026-03-06T03:27:23Z,790000,False,,,0,,N. Jokić bad pass TURNOVER (2 TO),"[203999, 1630559]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2.0,Reaves,1630559.0,,
80,PT05M58.00S,2026-03-06T03:27:15.3Z,1,REGULAR,steal,,[],1630559,,,1610612747,18,7,2026-03-06T03:27:17Z,800000,False,,,0,,A. Reaves STEAL (2 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
81,PT05M54.00S,2026-03-06T03:27:20.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630559,7.5722733245729295,44.36274509803921,1610612747,18,9,2026-03-06T03:27:29Z,810000,False,28.0,19.0,1,left,A. Reaves running Layup (2 PTS),[1630559],1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,3.38,,,,,,,,,,,,
82,PT05M32.00S,2026-03-06T03:27:42.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,91.80354796320631,46.81372549019608,1610612743,20,9,2026-03-06T03:27:49Z,820000,False,-16.0,25.0,1,right,N. Jokić driving reverse Layup (6 PTS) (C. Braun 1 AST),"[203999, 1631128]",1610612743.0,DEN,driving reverse,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,2.92,,,,,C. Braun,1631128.0,1.0,,,,,
84,PT05M16.00S,2026-03-06T03:27:57.0Z,1,REGULAR,2pt,Jump Shot,[],1629029,14.931011826544022,69.11764705882352,1610612747,20,11,2026-03-06T03:28:03Z,840000,False,-96.0,88.0,1,left,L. Dončić 12' pullup Jump Shot (3 PTS),[1629029],1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Left,,,,,,Made,3.0,12.99,,,,,,,,,,,,
