actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2025-12-23T02:11:42.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-23T02:11:42Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-12-23T02:11:45.9Z,1,REGULAR,jumpball,recovered,[],1631212,,,1610612743,0,0,2025-12-23T02:11:46Z,40000,False,,,0,,Jump Ball N. Jokić vs. J. Nurkić: Tip to P. Watson,"[1631212, 203999, 203994]",1610612743.0,DEN,startperiod,P. Watson,1631212.0,Watson,P. Watson,Jokić,203999.0,Nurkić,203994.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2025-12-23T02:12:03.0Z,1,REGULAR,2pt,Jump Shot,[],203999,21.895532194480946,48.77450980392157,1610612743,2,0,2025-12-23T02:12:08Z,70000,False,6.0,153.0,1,left,N. Jokić 15' Jump Shot (2 PTS) (S. Jones 1 AST),"[203999, 1642461]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Center,15.34,Made,2.0,S. Jones,1642461.0,1.0,,,,,,,,,,,,,,
9,PT11M13.00S,2025-12-23T02:12:27.9Z,1,REGULAR,3pt,Jump Shot,[],1642846,70.12155059132719,78.18627450980392,1610612762,2,0,2025-12-23T02:12:36Z,90000,False,141.0,228.0,1,right,MISS A. Bailey 26' 3PT,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Right Center,26.84,Missed,,,,,,,,,,,,,,,,,,
10,PT11M10.00S,2025-12-23T02:12:30.9Z,1,REGULAR,rebound,offensive,[],1629004,,,1610612762,2,0,2025-12-23T02:12:36Z,100000,False,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:0),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,
11,PT11M09.00S,2025-12-23T02:12:32.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629004,94.1688567674113,55.14705882352941,1610612762,2,0,2025-12-23T02:12:42Z,110000,False,26.0,2.0,1,right,MISS S. Mykhailiuk reverse Layup - blocked,"[1629004, 203999]",1610612762.0,UTA,reverse,,,Mykhailiuk,S. Mykhailiuk,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,Jokić,203999.0,,,,,,,,
31,PT11M09.00S,2025-12-23T02:12:32.1Z,1,REGULAR,block,,[],203999,,,1610612762,2,0,2025-12-23T02:15:06Z,115000,False,,,0,,N. Jokić BLOCK (1 BLK),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
12,PT11M07.00S,2025-12-23T02:12:34.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,2,0,2025-12-23T02:12:42Z,120000,False,,,0,,N. Jokić REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT11M00.00S,2025-12-23T02:12:41.1Z,1,REGULAR,3pt,Jump Shot,[],203999,32.53942181340342,57.84313725490197,1610612743,5,0,2025-12-23T02:12:46Z,130000,False,-39.0,253.0,1,left,N. Jokić 25' 3PT  (5 PTS) (J. Murray 1 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,25.64,Made,5.0,J. Murray,1627750.0,1.0,,,,,,,,,,,,,,
15,PT10M46.00S,2025-12-23T02:12:55.9Z,1,REGULAR,turnover,lost ball,[],203994,,,1610612762,5,0,2025-12-23T02:13:00Z,150000,False,,,0,,J. Nurkić lost ball TURNOVER (1 TO),"[203994, 203999]",1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Jokić,203999.0,,,,,
