actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
57,PT07M39.00S,2025-10-26T01:20:59.0Z,1,REGULAR,rebound,defensive,[],1642346,,,1610612756,11,6,2025-10-26T01:21:00Z,570000,False,,,0,,R. Dunn REBOUND (Off:1 Def:2),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,56.0,3.0,2.0,1.0,,,,
58,PT07M35.00S,2025-10-26T01:21:02.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,30.436925098554536,68.87254901960785,1610612756,11,6,2025-10-26T01:22:02Z,580000,False,-94.0,234.0,1,left,MISS D. Brooks 25' running pullup 3PT,[1628415],1610612756.0,PHX,running pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,25.2,Missed,,,,,,,,,,,,,,,,,,
59,PT07M32.00S,2025-10-26T01:21:05.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,11,6,2025-10-26T01:21:10Z,590000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,58.0,,,,,,,
61,PT07M11.00S,2025-10-26T01:21:33.6Z,1,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612743,11,6,2025-10-26T01:21:37Z,610000,False,,,0,,D. Brooks shooting personal FOUL (2 PF) (Murray 2 FT),"[1628415, 1627750]",1610612756.0,PHX,shooting,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,1626301.0,2.0,0.0,Murray,1627750.0,,,,,,,,,
63,PT07M11.00S,2025-10-26T01:21:58.4Z,1,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,12,6,2025-10-26T01:21:58Z,630000,False,,,0,,J. Murray Free Throw 1 of 2 (3 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
64,PT07M11.00S,2025-10-26T01:22:16.7Z,1,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,13,6,2025-10-26T01:22:16Z,640000,False,,,0,,J. Murray Free Throw 2 of 2 (4 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
65,PT07M07.00S,2025-10-26T01:22:27.6Z,1,REGULAR,foul,personal,[],203999,,,1610612756,13,6,2025-10-26T01:22:37Z,650000,False,,,0,,N. Jokić personal FOUL (2 PF),"[203999, 1642345]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202037.0,2.0,0.0,Ighodaro,1642345.0,,,,,,,,,
67,PT06M54.00S,2025-10-26T01:23:01.8Z,1,REGULAR,3pt,Jump Shot,[],1628960,33.98488830486202,58.82352941176471,1610612756,13,6,2025-10-26T01:23:07Z,670000,False,-44.0,267.0,1,left,MISS G. Allen 27' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,27.06,Missed,,,,,,,,,,,,,,,,,,
68,PT06M51.00S,2025-10-26T01:23:04.8Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,13,6,2025-10-26T01:23:07Z,680000,False,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,67.0,2.0,2.0,0.0,,,,
69,PT06M43.00S,2025-10-26T01:23:13.7Z,1,REGULAR,3pt,Jump Shot,[],1627750,72.22404730617609,20.098039215686274,1610612743,13,6,2025-10-26T01:23:20Z,690000,False,-150.0,209.0,1,right,MISS J. Murray 25' step back 3PT,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
70,PT06M38.00S,2025-10-26T01:23:18.7Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612756,13,6,2025-10-26T01:23:20Z,700000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,69.0,1.0,1.0,0.0,,,,
72,PT06M36.00S,2025-10-26T01:23:24.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,13,6,2025-10-26T01:23:24Z,720000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M36.00S,2025-10-26T01:26:01.1Z,1,REGULAR,substitution,out,[],1627750,,,1610612756,13,6,2025-10-26T01:26:11Z,730000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M36.00S,2025-10-26T01:26:01.1Z,1,REGULAR,substitution,out,[],1642345,,,1610612756,13,6,2025-10-26T01:26:11Z,740000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M36.00S,2025-10-26T01:26:01.1Z,1,REGULAR,substitution,in,[],203501,,,1610612756,13,6,2025-10-26T01:26:11Z,750000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M36.00S,2025-10-26T01:26:01.1Z,1,REGULAR,substitution,in,[],1630208,,,1610612756,13,6,2025-10-26T01:26:11Z,760000,False,,,0,,SUB in: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M31.00S,2025-10-26T01:26:22.1Z,1,REGULAR,3pt,Jump Shot,[],1628415,26.49474375821288,19.11764705882353,1610612756,13,6,2025-10-26T01:26:29Z,770000,False,154.0,197.0,1,left,MISS D. Brooks 25' 3PT,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.0,Missed,,,,,,,,,,,,,,,,,,
78,PT06M30.00S,2025-10-26T01:26:23.1Z,1,REGULAR,rebound,offensive,[],1642346,,,1610612756,13,6,2025-10-26T01:27:04Z,780000,False,,,0,,R. Dunn REBOUND (Off:2 Def:2),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,77.0,4.0,2.0,2.0,,,,
79,PT06M29.00S,2025-10-26T01:26:27.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642346,5.590000152587891,50.0,1610612756,13,8,2025-10-26T01:27:07Z,790000,False,0.0,0.0,1,left,R. Dunn tip Layup (2 PTS),[1642346],1610612756.0,PHX,tip,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
80,PT06M05.00S,2025-10-26T01:26:48.6Z,1,REGULAR,3pt,Jump Shot,[],203932,70.12155059132719,25.49019607843137,1610612743,13,8,2025-10-26T01:27:36Z,800000,False,-123.0,228.0,1,right,MISS A. Gordon 25' pullup 3PT,[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
81,PT06M01.00S,2025-10-26T01:26:52.6Z,1,REGULAR,rebound,defensive,[],1642346,,,1610612756,13,8,2025-10-26T01:26:54Z,810000,False,,,0,,R. Dunn REBOUND (Off:2 Def:3),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,80.0,5.0,3.0,2.0,,,,
82,PT05M55.00S,2025-10-26T01:26:57.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,7.046649145860711,45.588235294117645,1610612756,13,10,2025-10-26T01:28:09Z,820000,False,22.0,14.0,1,left,N. Richards Layup (2 PTS) (D. Brooks 1 AST),"[1630208, 1628415]",1610612756.0,PHX,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2.6,Made,2.0,D. Brooks,1628415.0,1.0,,,,,,,,,,,,,,
84,PT05M46.00S,2025-10-26T01:27:07.9Z,1,REGULAR,foul,personal,[],1630208,,,1610612743,13,10,2025-10-26T01:27:22Z,840000,False,,,0,,N. Richards personal FOUL (1 PF),"[1630208, 203999]",1610612756.0,PHX,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Left Center,,,,,,,202037.0,1.0,0.0,Jokić,203999.0,,,,,,,,,
86,PT05M46.00S,2025-10-26T01:27:19.2Z,1,REGULAR,substitution,out,[],1642346,,,1610612743,13,10,2025-10-26T01:27:31Z,860000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M46.00S,2025-10-26T01:27:19.2Z,1,REGULAR,substitution,out,[],1628960,,,1610612743,13,10,2025-10-26T01:27:31Z,870000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M46.00S,2025-10-26T01:27:19.2Z,1,REGULAR,substitution,in,[],1626220,,,1610612743,13,10,2025-10-26T01:27:31Z,880000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT05M46.00S,2025-10-26T01:27:19.2Z,1,REGULAR,substitution,in,[],1631221,,,1610612743,13,10,2025-10-26T01:30:21Z,895000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M31.00S,2025-10-26T01:27:45.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,82.07950065703022,48.28431372549019,1610612743,13,10,2025-10-26T01:27:52Z,900000,False,-9.0,116.0,1,right,MISS C. Johnson 11' pullup Shot,[1629661],1610612743.0,DEN,pullup,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,11.63,Missed,,,,,,,,,,,,,,,,,,
91,PT05M30.00S,2025-10-26T01:27:46.7Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612756,13,10,2025-10-26T01:31:09Z,910000,False,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,90.0,1.0,1.0,0.0,,,,
