actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-12T02:13:31.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-12T02:13:31Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-03-12T02:13:35.2Z,1,REGULAR,jumpball,recovered,[],1631095,,,1610612745,0,0,2026-03-12T02:13:35Z,40000,False,,,0,,Jump Ball A. Sengun vs. N. Jokić: Tip to J. Smith Jr.,"[1631095, 1630578, 203999]",1610612745.0,HOU,startperiod,J. Smith Jr.,1631095.0,Smith Jr.,J. Smith Jr.,Sengun,1630578.0,Jokić,203999.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M33.00S,2026-03-12T02:13:57.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,89.04402102496715,45.34313725490196,1610612745,0,2,2026-03-12T02:14:03Z,70000,False,-23.0,50.0,1,right,A. Sengun driving Layup (2 PTS) (T. Eason 1 AST),"[1630578, 1631106]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,5.56,Made,2.0,T. Eason,1631106.0,1.0,,,,,,,,,,,,,,
9,PT11M15.00S,2026-03-12T02:14:15.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,14.4053876478318,41.911764705882355,1610612743,2,2,2026-03-12T02:14:21Z,90000,False,40.0,83.0,1,left,N. Jokić 9' turnaround fadeaway Jump Shot (2 PTS),[203999],1610612743.0,DEN,turnaround fadeaway,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,9.22,Made,2.0,,,,,,,,,,,,,,,,,
10,PT10M57.00S,2026-03-12T02:14:33.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,84.57621550591328,59.55882352941176,1610612745,2,4,2026-03-12T02:14:54Z,100000,False,48.0,92.0,1,right,K. Durant 10' fadeaway Jump Shot (2 PTS),[201142],1610612745.0,HOU,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,10.41,Made,2.0,,,,,,,,,,,,,,,,,
11,PT10M43.00S,2026-03-12T02:14:46.3Z,1,REGULAR,3pt,Jump Shot,[],1629661,19.793035479632064,7.352941176470589,1610612743,2,4,2026-03-12T02:15:29Z,110000,False,213.0,134.0,1,left,MISS C. Johnson 25' pullup 3PT,[1629661],1610612743.0,DEN,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,25.16,Missed,,,,,,,,,,,,,,,,,,
12,PT10M39.00S,2026-03-12T02:14:50.3Z,1,REGULAR,rebound,defensive,[],1631106,,,1610612745,2,4,2026-03-12T02:14:53Z,120000,False,,,0,,T. Eason REBOUND (Off:0 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M33.00S,2026-03-12T02:14:57.4Z,1,REGULAR,2pt,Jump Shot,[],1630578,82.34231274638634,29.901960784313726,1610612745,2,4,2026-03-12T02:16:03Z,130000,False,-100.0,113.0,1,right,MISS A. Sengun 15' pullup Shot,[1630578],1610612745.0,HOU,pullup,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,15.16,Missed,,,,,,,,,,,,,,,,,,
14,PT10M30.00S,2026-03-12T02:15:00.4Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,2,4,2026-03-12T02:15:02Z,140000,False,,,0,,N. Jokić REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Left,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M25.00S,2026-03-12T02:15:04.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203932,27.283180026281208,77.69607843137256,1610612743,2,4,2026-03-12T02:16:26Z,150000,False,-138.0,204.0,1,left,MISS A. Gordon 24' running 3PT,[203932],1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,24.66,Missed,,,,,,,,,,,,,,,,,,
