actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-21T01:12:38.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-21T01:12:38Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-03-21T01:12:40.6Z,1,REGULAR,jumpball,recovered,[],203932,,,1610612743,0,0,2026-03-21T01:12:40Z,40000,False,,,0,,Jump Ball N. Jokić vs. J. Poeltl: Tip to A. Gordon,"[203932, 203999, 1627751]",1610612743.0,DEN,startperiod,A. Gordon,203932.0,Gordon,A. Gordon,Jokić,203999.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2026-03-21T01:12:59.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,6.1268068331143235,37.99019607843137,1610612743,2,0,2026-03-21T01:13:21Z,70000,False,60.0,5.0,1,left,N. Jokić 6' driving Hook (2 PTS),[203999],1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,6.02,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M23.00S,2026-03-21T01:13:13.8Z,1,REGULAR,3pt,Jump Shot,[],1630193,66.44218134034165,42.8921568627451,1610612761,2,3,2026-03-21T01:13:18Z,80000,False,-36.0,263.0,1,right,I. Quickley 26' 3PT  (3 PTS) (S. Barnes 1 AST),"[1630193, 1630567]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,26.53,Made,3.0,S. Barnes,1630567.0,1.0,,,,,,,,,,,,,,
10,PT11M00.00S,2026-03-21T01:13:37.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203932,13.748357424441524,51.9607843137255,1610612743,2,3,2026-03-21T01:13:42Z,100000,False,-10.0,77.0,1,left,MISS A. Gordon 7' fadeaway Shot,[203932],1610612743.0,DEN,fadeaway,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,7.73,Missed,,,,,,,,,,,,,,,,,,
11,PT10M56.00S,2026-03-21T01:13:41.2Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,2,3,2026-03-21T01:13:42Z,110000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,
12,PT10M51.00S,2026-03-21T01:13:46.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627742,90.48948751642575,46.568627450980394,1610612761,2,5,2026-03-21T01:13:56Z,120000,False,-17.0,37.0,1,right,B. Ingram running finger roll Layup (2 PTS) (S. Barnes 2 AST),"[1627742, 1630567]",1610612761.0,TOR,running finger roll,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,4.07,Made,2.0,S. Barnes,1630567.0,2.0,,,,,,,,,,,,,,
13,PT10M38.00S,2026-03-21T01:13:59.2Z,1,REGULAR,turnover,bad pass,[],1631128,,,1610612743,2,5,2026-03-21T01:16:35Z,130000,False,,,0,,C. Braun bad pass TURNOVER (1 TO),"[1631128, 1630567]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Barnes,1630567.0,,,,,,,
14,PT10M38.00S,2026-03-21T01:13:59.2Z,1,REGULAR,steal,,[],1630567,,,1610612761,2,5,2026-03-21T01:14:00Z,140000,False,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
15,PT10M35.00S,2026-03-21T01:14:02.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,71.56701708278581,19.852941176470587,1610612761,2,5,2026-03-21T01:17:27Z,150000,False,-151.0,215.0,1,right,MISS R. Barrett 26' 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,26.24,Missed,,,,,,,,,,,,,,,,,,
