actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-04-07T01:10:54.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-04-07T01:10:54Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-04-07T01:10:57.8Z,1,REGULAR,jumpball,recovered,[],1629661,,,1610612743,0,0,2026-04-07T01:10:57Z,40000,False,,,0,,Jump Ball N. Jokić vs. D. Clingan: Tip to C. Johnson,"[1629661, 203999, 1642270]",1610612743.0,DEN,startperiod,C. Johnson,1629661.0,Johnson,C. Johnson,Jokić,203999.0,Clingan,1642270.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2026-04-07T01:11:08.6Z,1,REGULAR,3pt,Jump Shot,[],203932,91.67214191852825,96.56862745098039,1610612743,0,0,2026-04-07T01:11:13Z,70000,False,233.0,26.0,1,right,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Right Corner 3,24+ Right,23.42,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2026-04-07T01:11:10.6Z,1,REGULAR,rebound,defensive,[],201950,,,1610612757,0,0,2026-04-07T01:11:29Z,80000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M39.00S,2026-04-07T01:11:15.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641739,23.340998685939553,13.970588235294118,1610612757,0,3,2026-04-07T01:12:23Z,90000,False,180.0,167.0,1,left,T. Camara 24' 3PT running (3 PTS),[1641739],1610612757.0,POR,running,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,24.55,Made,,,,,3.0,,,,,,,,,,,,,
11,PT11M17.00S,2026-04-07T01:11:37.9Z,1,REGULAR,2pt,Jump Shot,[],1627750,89.30683311432325,70.58823529411765,1610612743,0,3,2026-04-07T01:12:55Z,110000,False,103.0,48.0,1,right,MISS J. Murray 11' fadeaway Shot,[1627750],1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,Mid-Range,8-16 Right,11.35,Missed,,,,,,,,,,,,,,,,,,
12,PT11M16.00S,2026-04-07T01:11:38.9Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,0,3,2026-04-07T01:12:55Z,120000,False,,,0,,N. Jokić REBOUND (Off:1 Def:0),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Right,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
13,PT11M15.00S,2026-04-07T01:11:41.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,93.38042049934296,47.549019607843135,1610612743,2,3,2026-04-07T01:13:53Z,130000,False,-12.0,10.0,1,right,N. Jokić putback Layup (2 PTS),[203999],1610612743.0,DEN,putback,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,1.57,Made,,,,,2.0,,,,,,,,,,,,,
14,PT10M58.00S,2026-04-07T01:11:55.6Z,1,REGULAR,3pt,Jump Shot,[],201950,3.7614980289093296,97.05882352941177,1610612757,2,3,2026-04-07T01:12:00Z,140000,False,-235.0,-17.0,1,left,MISS J. Holiday 3PT,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,23.59,Missed,,,,,,,,,,,,,,,,,,
15,PT10M58.00S,2026-04-07T01:11:55.6Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,2,3,2026-04-07T01:12:00Z,150000,False,,,0,,N. Jokić REBOUND (Off:1 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Left Corner 3,24+ Left,,,14.0,2.0,1.0,1.0,,,,,,,,,,,,,,
