actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-06T02:10:39.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-06T02:10:39Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2025-11-06T02:10:44.3Z,1,REGULAR,jumpball,recovered,[],1626181,,,1610612748,0,0,2025-11-06T02:10:44Z,40000,False,,,0,,Jump Ball B. Adebayo vs. N. Jokić: Tip to N. Powell,"[1626181, 1628389, 203999]",1610612748.0,MIA,startperiod,N. Powell,1626181.0,Powell,N. Powell,Adebayo,1628389.0,Jokić,203999.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2025-11-06T02:10:58.4Z,1,REGULAR,3pt,Jump Shot,[],1626181,30.305519053876477,37.745098039215684,1610612748,0,3,2025-11-06T02:11:06Z,70000,False,61.0,232.0,1,left,N. Powell 24' 3PT pullup (3 PTS),[1626181],1610612748.0,MIA,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,24.03,Made,3.0,,,,,,,,,,,,,,,,,
9,PT11M25.00S,2025-11-06T02:11:14.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,93.38042049934296,53.18627450980392,1610612743,2,3,2025-11-06T02:11:19Z,90000,False,16.0,10.0,1,right,A. Gordon Layup (2 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.86,Made,2.0,,,,,,,,,,,,,,,,,
11,PT11M07.00S,2025-11-06T02:11:32.5Z,1,REGULAR,2pt,Jump Shot,[],1628389,21.369908015768726,50.98039215686274,1610612748,2,5,2025-11-06T02:11:36Z,110000,False,-5.0,148.0,1,left,B. Adebayo 14' Jump Shot (2 PTS) (D. Mitchell 1 AST),"[1628389, 1630558]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,14.85,Made,2.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,,,,,
13,PT10M49.00S,2025-11-06T02:11:49.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,91.27792378449409,45.09803921568628,1610612743,2,5,2025-11-06T02:11:54Z,130000,False,-25.0,29.0,1,right,MISS J. Murray cutting finger roll Layup,[1627750],1610612743.0,DEN,cutting finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,3.83,Missed,,,,,,,,,,,,,,,,,,
14,PT10M47.00S,2025-11-06T02:11:51.4Z,1,REGULAR,rebound,defensive,[],203952,,,1610612748,2,5,2025-11-06T02:11:54Z,140000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M42.00S,2025-11-06T02:11:56.8Z,1,REGULAR,3pt,Jump Shot,[],1628389,6.915243101182654,5.88235294117647,1610612748,2,5,2025-11-06T02:12:04Z,150000,False,221.0,13.0,1,left,MISS B. Adebayo 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Right Corner 3,24+ Right,22.1,Missed,,,,,,,,,,,,,,,,,,
16,PT10M39.00S,2025-11-06T02:11:59.8Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,2,5,2025-11-06T02:12:04Z,160000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Right Corner 3,24+ Right,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M32.00S,2025-11-06T02:12:06.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.85479632063075,48.28431372549019,1610612743,4,5,2025-11-06T02:12:15Z,170000,False,-9.0,15.0,1,right,N. Jokić cutting Layup (2 PTS) (J. Murray 1 AST),"[203999, 1627750]",1610612743.0,DEN,cutting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,1.7,Made,2.0,J. Murray,1627750.0,1.0,,,,,,,,,,,,,,
19,PT10M20.00S,2025-11-06T02:12:18.8Z,1,REGULAR,2pt,Jump Shot,[],203952,13.87976346911958,24.509803921568626,1610612748,4,7,2025-11-06T02:12:23Z,190000,False,127.0,78.0,1,left,A. Wiggins 14' pullup Jump Shot (2 PTS) (D. Mitchell 2 AST),"[203952, 1630558]",1610612748.0,MIA,pullup,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,14.95,Made,2.0,D. Mitchell,1630558.0,2.0,,,,,,,,,,,,,,
21,PT10M02.00S,2025-11-06T02:12:36.4Z,1,REGULAR,3pt,Jump Shot,[],203999,67.62483574244416,50.73529411764706,1610612743,7,7,2025-11-06T02:23:26Z,210000,False,4.0,252.0,1,right,N. Jokić 25' 3PT  (5 PTS) (C. Braun 1 AST),"[203999, 1631128]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,25.18,Made,5.0,C. Braun,1631128.0,1.0,,,,,,,,,,,,,,
