actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
38,PT07M59.00S,2026-03-01T20:51:20.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,91.27792378449409,44.85294117647059,1610612750,7,7,2026-03-01T20:51:27Z,380000,False,-26.0,29.0,1,right,J. McDaniels driving Layup (4 PTS),[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.91,Made,,,,,4.0,,,,,,,,,,,,,
39,PT07M43.00S,2026-03-01T20:51:35.7Z,1,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612743,7,7,2026-03-01T20:51:46Z,390000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Murray 2 FT),"[1630183, 1627750]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628954.0,,1.0,0.0,Murray,1627750.0,,,,
41,PT07M43.00S,2026-03-01T20:52:09.3Z,1,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,8,7,2026-03-01T20:52:09Z,410000,False,,,0,,J. Murray Free Throw 1 of 2 (4 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
42,PT07M43.00S,2026-03-01T20:52:09.3Z,1,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,8,7,2026-03-01T20:52:32Z,420000,False,,,0,,MISS J. Murray Free Throw 2 of 2,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
43,PT07M42.00S,2026-03-01T20:52:10.3Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,8,7,2026-03-01T20:52:32Z,430000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,42.0,2.0,2.0,0.0,,,,,,,,,,,,,,
44,PT07M31.00S,2026-03-01T20:52:39.9Z,1,REGULAR,3pt,Jump Shot,[],1630162,64.73390275952694,57.59803921568627,1610612750,8,7,2026-03-01T20:52:46Z,440000,False,38.0,279.0,1,right,MISS A. Edwards 28' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,28.16,Missed,,,,,,,,,,,,,,,,,,
45,PT07M29.00S,2026-03-01T20:52:42.4Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,8,7,2026-03-01T20:52:42Z,450000,False,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,44.0,2.0,2.0,0.0,,,,,,,,,,,,,,
46,PT07M09.00S,2026-03-01T20:53:02.6Z,1,REGULAR,foul,personal,['2freethrow'],203497,,,1610612743,8,7,2026-03-01T20:53:14Z,460000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Jokić 2 FT),"[203497, 203999]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201639.0,,1.0,0.0,Jokić,203999.0,,,,
48,PT07M09.00S,2026-03-01T20:53:27.6Z,1,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,9,7,2026-03-01T20:53:27Z,480000,False,,,0,,N. Jokić Free Throw 1 of 2 (3 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
49,PT07M09.00S,2026-03-01T20:53:27.6Z,1,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,9,7,2026-03-01T20:53:51Z,490000,False,,,0,,MISS N. Jokić Free Throw 2 of 2,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
50,PT07M08.00S,2026-03-01T20:53:28.6Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,9,7,2026-03-01T20:53:51Z,500000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,
51,PT06M56.00S,2026-03-01T20:53:59.9Z,1,REGULAR,3pt,Jump Shot,[],1628978,65.78515111695138,64.95098039215686,1610612750,9,7,2026-03-01T20:54:16Z,510000,False,75.0,269.0,1,right,MISS D. DiVincenzo 27' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,27.93,Missed,,,,,,,,,,,,,,,,,,
52,PT06M53.00S,2026-03-01T20:54:02.9Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612743,9,7,2026-03-01T20:54:02Z,520000,False,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT06M38.00S,2026-03-01T20:54:17.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203999,6.258212877792378,48.28431372549019,1610612743,11,7,2026-03-01T20:54:23Z,530000,False,9.0,6.0,1,left,N. Jokić cutting DUNK (5 PTS) (C. Johnson 1 AST),"[203999, 1629661]",1610612743.0,DEN,cutting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,5.0,C. Johnson,1629661.0,1.0,,,,,,,,,,
55,PT06M28.00S,2026-03-01T20:54:28.2Z,1,REGULAR,3pt,Jump Shot,[],1630183,67.36202365308804,64.70588235294117,1610612750,11,7,2026-03-01T20:54:34Z,550000,False,74.0,254.0,1,right,MISS J. McDaniels 26' step back 3PT,[1630183],1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,26.47,Missed,,,,,,,,,,,,,,,,,,
56,PT06M25.00S,2026-03-01T20:54:30.9Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612743,11,7,2026-03-01T20:54:30Z,560000,False,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,55.0,3.0,3.0,0.0,,,,,,,,,,,,,,
57,PT06M15.00S,2026-03-01T20:54:40.4Z,1,REGULAR,3pt,Jump Shot,[],1627750,32.933639947437584,54.90196078431373,1610612743,11,7,2026-03-01T20:54:46Z,570000,False,-25.0,257.0,1,left,MISS J. Murray 25' step back 3PT,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
58,PT06M11.00S,2026-03-01T20:54:45.2Z,1,REGULAR,rebound,offensive,[],1631128,,,1610612743,11,7,2026-03-01T20:54:45Z,580000,False,,,0,,C. Braun REBOUND (Off:1 Def:0),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,,,57.0,1.0,0.0,1.0,,,,,,,,,,,,,,
59,PT06M00.00S,2026-03-01T20:54:56.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631128,29.6484888304862,23.52941176470588,1610612743,11,7,2026-03-01T20:57:10Z,590000,False,132.0,226.0,1,left,MISS C. Braun 26' pullup 3PT,[1631128],1610612743.0,DEN,pullup,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
60,PT05M57.00S,2026-03-01T20:54:59.1Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,11,7,2026-03-01T20:57:10Z,600000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,59.0,3.0,2.0,1.0,,,,,,,,,,,,,,
61,PT05M55.00S,2026-03-01T20:55:11.3Z,1,REGULAR,foul,personal,['3freethrow'],1629661,,,1610612750,11,7,2026-03-01T21:03:31Z,602500,False,,,0,,C. Johnson shooting personal FOUL (1 PF) (DiVincenzo 3 FT),"[1629661, 1628978]",1610612743.0,DEN,shooting,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1155.0,,1.0,0.0,DiVincenzo,1628978.0,,,,
63,PT05M55.00S,2026-03-01T20:55:28.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,11,7,2026-03-01T21:04:05Z,604375,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT05M55.00S,2026-03-01T20:57:19.1Z,1,REGULAR,substitution,out,[],1631124,,,1610612750,11,7,2026-03-01T21:14:51Z,604687,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT05M55.00S,2026-03-01T20:57:19.1Z,1,REGULAR,substitution,out,[],1629661,,,1610612750,11,7,2026-03-01T21:14:51Z,604843,False,,,0,,SUB out: C. Johnson,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT05M55.00S,2026-03-01T20:57:19.1Z,1,REGULAR,substitution,out,[],203944,,,1610612750,11,7,2026-03-01T21:14:51Z,604921,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT05M55.00S,2026-03-01T20:57:19.1Z,1,REGULAR,substitution,in,[],203501,,,1610612750,11,7,2026-03-01T21:14:51Z,604960,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT05M55.00S,2026-03-01T20:57:19.1Z,1,REGULAR,substitution,in,[],1628971,,,1610612750,11,7,2026-03-01T21:14:51Z,604980,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT05M55.00S,2026-03-01T20:57:19.1Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,11,7,2026-03-01T21:14:51Z,604990,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M55.00S,2026-03-01T20:59:09.5Z,1,REGULAR,freethrow,1 of 3,[],1628978,,,1610612750,11,7,2026-03-01T21:03:18Z,605000,False,,,0,,MISS D. DiVincenzo Free Throw 1 of 3,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
71,PT05M55.00S,2026-03-01T20:59:09.5Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,11,7,2026-03-01T21:03:18Z,607500,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,
72,PT05M55.00S,2026-03-01T20:59:09.5Z,1,REGULAR,freethrow,2 of 3,[],1628978,,,1610612750,11,8,2026-03-01T21:03:18Z,608750,False,,,0,,D. DiVincenzo Free Throw 2 of 3 (4 PTS),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
73,PT05M55.00S,2026-03-01T20:59:09.5Z,1,REGULAR,freethrow,3 of 3,[],1628978,,,1610612750,11,9,2026-03-01T21:03:18Z,609375,False,,,0,,D. DiVincenzo Free Throw 3 of 3 (5 PTS),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
74,PT05M40.00S,2026-03-01T20:59:55.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,8.623521681997373,59.80392156862745,1610612743,13,9,2026-03-01T21:00:02Z,740000,False,-49.0,29.0,1,left,N. Jokić floating Jump Shot (7 PTS) (J. Murray 2 AST),"[203999, 1627750]",1610612743.0,DEN,floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,5.67,Made,,,,,7.0,J. Murray,1627750.0,2.0,,,,,,,,,,
76,PT05M17.00S,2026-03-01T21:00:18.1Z,1,REGULAR,3pt,Jump Shot,[],1630183,76.5604467805519,88.97058823529412,1610612750,13,9,2026-03-01T21:00:23Z,760000,False,195.0,168.0,1,right,MISS J. McDaniels 25' step back 3PT,[1630183],1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
77,PT05M14.00S,2026-03-01T21:00:21.1Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,13,9,2026-03-01T21:00:23Z,770000,False,,,0,,J. Murray REBOUND (Off:0 Def:3),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,76.0,3.0,3.0,0.0,,,,,,,,,,,,,,
78,PT05M10.00S,2026-03-01T21:00:24.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627750,24.917871222076215,83.82352941176471,1610612743,13,9,2026-03-01T21:00:33Z,780000,False,-169.0,182.0,1,left,MISS J. Murray 24' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,24.82,Missed,,,,,,,,,,,,,,,,,,
79,PT05M06.00S,2026-03-01T21:00:28.9Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,13,9,2026-03-01T21:00:33Z,790000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,78.0,1.0,1.0,0.0,,,,,,,,,,,,,,
80,PT04M58.00S,2026-03-01T21:00:37.3Z,1,REGULAR,2pt,Jump Shot,[],1629675,85.3646517739816,32.35294117647059,1610612750,13,11,2026-03-01T21:04:54Z,800000,False,-88.0,85.0,1,right,N. Reid 12' driving floating Jump Shot (2 PTS) (D. DiVincenzo 2 AST),"[1629675, 1628978]",1610612750.0,MIN,driving floating,,,Reid,N. Reid,,,,,Mid-Range,8-16 Left,12.26,Made,,,,,2.0,D. DiVincenzo,1628978.0,2.0,,,,,,,,,,
