actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-20T22:11:27.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-20T22:11:27Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-12-20T22:11:28.7Z,1,REGULAR,jumpball,recovered,[],1629661,,,1610612743,0,0,2025-12-20T22:11:28Z,40000,False,,,0,,Jump Ball N. Jokić vs. A. Sengun: Tip to C. Johnson,"[1629661, 203999, 1630578]",1610612743.0,DEN,startperiod,C. Johnson,1629661.0,Johnson,C. Johnson,Jokić,203999.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
7,PT12M00.00S,2025-12-20T22:11:40.2Z,1,REGULAR,3pt,Jump Shot,[],1629661,4.155716162943495,96.81372549019608,1610612743,0,0,2025-12-20T22:11:45Z,70000,False,-234.0,-13.0,1,left,MISS C. Johnson 3PT,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,23.45,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2025-12-20T22:11:42.8Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,0,0,2025-12-20T22:11:42Z,80000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M25.00S,2025-12-20T22:11:59.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,93.9060446780552,48.03921568627451,1610612745,0,2,2025-12-20T22:12:06Z,90000,False,-10.0,5.0,1,right,A. Sengun driving finger roll Layup (2 PTS) (K. Durant 1 AST),"[1630578, 201142]",1610612745.0,HOU,driving finger roll,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.09,Made,,,,,2.0,K. Durant,201142.0,1.0,,,,,,,,,,
11,PT11M11.00S,2025-12-20T22:12:13.7Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,0,2,2025-12-20T22:12:17Z,110000,False,,,0,,N. Jokić bad pass TURNOVER (1 TO),"[203999, 1641708]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Thompson,1641708.0,,,,,,,
12,PT11M11.00S,2025-12-20T22:12:13.7Z,1,REGULAR,steal,,[],1641708,,,1610612745,0,2,2025-12-20T22:12:15Z,120000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
13,PT11M05.00S,2025-12-20T22:12:22.0Z,1,REGULAR,turnover,out-of-bounds,[],1631095,,,1610612745,0,2,2025-12-20T22:12:33Z,130000,False,,,0,,J. Smith Jr. bad pass out-of-bounds TURNOVER (1 TO),[1631095],1610612745.0,HOU,bad pass,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,1.0,,,1627539.0,,,,,,
14,PT10M55.00S,2025-12-20T22:12:38.7Z,1,REGULAR,turnover,out-of-bounds,[],203501,,,1610612743,0,2,2025-12-20T22:12:43Z,140000,False,,,0,,T. Hardaway Jr. bad pass out-of-bounds TURNOVER (1 TO),[203501],1610612743.0,DEN,bad pass,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,1627539.0,,,,,,
15,PT10M42.00S,2025-12-20T22:13:00.6Z,1,REGULAR,turnover,bad pass,[],201142,,,1610612745,0,2,2025-12-20T22:13:06Z,150000,False,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 203501]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Hardaway Jr.,203501.0,,,,,,,
16,PT10M42.00S,2025-12-20T22:13:00.6Z,1,REGULAR,steal,,[],203501,,,1610612743,0,2,2025-12-20T22:13:02Z,160000,False,,,0,,T. Hardaway Jr. STEAL (1 STL),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
17,PT10M36.00S,2025-12-20T22:13:07.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642461,3.3672798948751645,96.81372549019608,1610612743,0,2,2025-12-20T22:14:35Z,170000,False,-234.0,-21.0,1,left,MISS S. Jones running 3PT,[1642461],1610612743.0,DEN,running,,,Jones,S. Jones,,,,,Left Corner 3,24+ Left,23.5,Missed,,,,,,,,,,,,,,,,,,
18,PT10M32.00S,2025-12-20T22:13:11.1Z,1,REGULAR,rebound,defensive,[],201142,,,1610612745,0,2,2025-12-20T22:13:11Z,180000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M24.00S,2025-12-20T22:13:17.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,82.21090670170827,40.68627450980392,1610612745,0,2,2025-12-20T22:13:29Z,190000,False,-47.0,115.0,1,right,MISS K. Durant 12' turnaround fadeaway Shot,[201142],1610612745.0,HOU,turnaround fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,12.38,Missed,,,,,,,,,,,,,,,,,,
20,PT10M23.00S,2025-12-20T22:13:18.6Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,0,2,2025-12-20T22:15:08Z,200000,False,,,0,,A. Thompson REBOUND (Off:1 Def:0),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,19.0,1.0,0.0,1.0,,,,,,,,,,,,,,
21,PT10M23.00S,2025-12-20T22:13:28.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641708,94.40999984741211,50.0,1610612745,0,4,2025-12-20T22:15:18Z,210000,False,0.0,0.0,1,right,A. Thompson tip Layup (2 PTS),[1641708],1610612745.0,HOU,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
22,PT10M07.00S,2025-12-20T22:13:35.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642461,8.623521681997373,39.705882352941174,1610612743,2,4,2025-12-20T22:15:47Z,220000,False,51.0,29.0,1,left,S. Jones driving floating Jump Shot (2 PTS) (J. Murray 1 AST),"[1642461, 1627750]",1610612743.0,DEN,driving floating,,,Jones,S. Jones,,,,,In The Paint (Non-RA),0-8 Center,5.89,Made,,,,,2.0,J. Murray,1627750.0,1.0,,,,,,,,,,
24,PT09M55.00S,2025-12-20T22:13:47.1Z,1,REGULAR,3pt,Jump Shot,[],201142,75.1149802890933,16.666666666666664,1610612745,2,7,2025-12-20T22:13:52Z,240000,False,-167.0,181.0,1,right,K. Durant 24' 3PT  (3 PTS) (A. Sengun 1 AST),"[201142, 1630578]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,24.64,Made,,,,,3.0,A. Sengun,1630578.0,1.0,,,,,,,,,,
26,PT09M43.00S,2025-12-20T22:13:58.5Z,1,REGULAR,3pt,Jump Shot,[],203999,27.020367936925098,19.852941176470587,1610612743,2,7,2025-12-20T22:16:20Z,260000,False,151.0,201.0,1,left,MISS N. Jokić 25' pullup 3PT,[203999],1610612743.0,DEN,pullup,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,25.16,Missed,,,,,,,,,,,,,,,,,,
27,PT09M39.00S,2025-12-20T22:14:02.5Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,2,7,2025-12-20T22:14:07Z,270000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,26.0,2.0,2.0,0.0,,,,,,,,,,,,,,
28,PT09M34.00S,2025-12-20T22:14:07.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,82.60512483574244,55.88235294117647,1610612745,2,7,2025-12-20T22:16:39Z,280000,False,29.0,111.0,1,right,MISS A. Thompson 11' pullup Shot,[1641708],1610612745.0,HOU,pullup,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,11.48,Missed,,,,,,,,,,,,,,,,,,
29,PT09M32.00S,2025-12-20T22:14:09.6Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,2,7,2025-12-20T22:14:15Z,290000,False,,,0,,N. Jokić REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT09M19.00S,2025-12-20T22:14:22.9Z,1,REGULAR,2pt,Jump Shot,[],203501,22.28975032851511,48.28431372549019,1610612743,2,7,2025-12-20T22:16:59Z,300000,False,9.0,157.0,1,left,MISS T. Hardaway Jr. 15' driving floating Shot,[203501],1610612743.0,DEN,driving floating,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Center,15.72,Missed,,,,,,,,,,,,,,,,,,
31,PT09M18.00S,2025-12-20T22:14:23.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,2,7,2025-12-20T22:14:34Z,310000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Center,,,30.0,,,,,,,,,,,,,,,,,
32,PT09M18.00S,2025-12-20T22:14:28.0Z,1,REGULAR,foul,personal,[],203999,,,1610612745,2,7,2025-12-20T22:14:31Z,320000,False,,,0,,N. Jokić loose ball personal FOUL (1 PF),"[203999, 1630578]",1610612743.0,DEN,loose ball,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1830.0,1.0,0.0,Sengun,1630578.0,,
34,PT08M59.00S,2025-12-20T22:14:56.8Z,1,REGULAR,3pt,Jump Shot,[],1631095,94.95729303547962,99.01960784313727,1610612745,2,10,2025-12-20T22:15:01Z,340000,False,245.0,-5.0,1,right,J. Smith Jr. 24' 3PT  (3 PTS) (J. Okogie 1 AST),"[1631095, 1629006]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,24.52,Made,,,,,3.0,J. Okogie,1629006.0,1.0,,,,,,,,,,
36,PT08M43.00S,2025-12-20T22:15:13.5Z,1,REGULAR,3pt,Jump Shot,[],1627750,28.728646517739815,77.69607843137256,1610612743,2,10,2025-12-20T22:15:19Z,360000,False,-138.0,218.0,1,left,MISS J. Murray 25' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,,
37,PT08M41.00S,2025-12-20T22:15:15.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,2,10,2025-12-20T22:15:19Z,370000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,36.0,,,,,,,,,,,,,,,,,
39,PT08M31.00S,2025-12-20T22:15:29.9Z,1,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,2,10,2025-12-20T22:15:33Z,390000,False,,,0,,A. Sengun bad pass out-of-bounds TURNOVER (1 TO),[1630578],1610612745.0,HOU,bad pass,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,,,1627539.0,,,,,,
40,PT08M19.00S,2025-12-20T22:15:48.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642461,7.178055190538765,47.05882352941176,1610612743,4,10,2025-12-20T22:15:52Z,400000,False,15.0,15.0,1,left,S. Jones cutting Layup (4 PTS) (N. Jokić 1 AST),"[1642461, 203999]",1610612743.0,DEN,cutting,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,4.0,N. Jokić,203999.0,1.0,,,,,,,,,,
42,PT08M04.00S,2025-12-20T22:16:03.0Z,1,REGULAR,3pt,Jump Shot,[],1631095,76.95466491458606,11.76470588235294,1610612745,4,10,2025-12-20T22:16:10Z,420000,False,-191.0,164.0,1,right,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,25.2,Missed,,,,,,,,,,,,,,,,,,
43,PT08M00.00S,2025-12-20T22:16:07.0Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,4,10,2025-12-20T22:16:10Z,430000,False,,,0,,N. Jokić REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,42.0,2.0,2.0,0.0,,,,,,,,,,,,,,
44,PT07M58.00S,2025-12-20T22:16:08.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629661,7.30946123521682,48.03921568627451,1610612743,4,10,2025-12-20T22:16:19Z,440000,False,10.0,16.0,1,left,MISS C. Johnson running Layup,[1629661],1610612743.0,DEN,running,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1.89,Missed,,,,,,,,,,,,,,,,,,
45,PT07M58.00S,2025-12-20T22:16:08.9Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,4,10,2025-12-20T22:16:16Z,450000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT07M47.00S,2025-12-20T22:16:20.3Z,1,REGULAR,turnover,lost ball,[],1630578,,,1610612745,4,10,2025-12-20T22:16:24Z,460000,False,,,0,,A. Sengun lost ball TURNOVER (2 TO),"[1630578, 1627750]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,Murray,1627750.0,,,,,,,
47,PT07M47.00S,2025-12-20T22:16:20.3Z,1,REGULAR,steal,,[],1627750,,,1610612743,4,10,2025-12-20T22:16:22Z,470000,False,,,0,,J. Murray STEAL (1 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
48,PT07M42.00S,2025-12-20T22:16:25.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203501,12.828515111695138,4.166666666666666,1610612743,7,10,2025-12-20T22:16:48Z,480000,False,229.0,68.0,1,left,T. Hardaway Jr. 3PT running (3 PTS) (J. Murray 2 AST),"[203501, 1627750]",1610612743.0,DEN,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,23.91,Made,,,,,3.0,J. Murray,1627750.0,2.0,,,,,,,,,,
50,PT07M22.00S,2025-12-20T22:16:44.4Z,1,REGULAR,2pt,Jump Shot,[],1631095,83.26215505913272,15.686274509803921,1610612745,7,12,2025-12-20T22:16:57Z,500000,False,-172.0,105.0,1,right,J. Smith Jr. 20' pullup Jump Shot (5 PTS),[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left,20.11,Made,,,,,5.0,,,,,,,,,,,,,
