actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
30,PT09M54.00S,2025-11-09T02:13:42.7Z,1,REGULAR,2pt,Jump Shot,[],1627783,86.15308804204993,72.79411764705883,1610612754,4,3,2025-11-09T02:13:48Z,300000,False,114.0,78.0,1,right,MISS P. Siakam 13' turnaround fadeaway Shot,[1627783],1610612754.0,IND,turnaround fadeaway,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,,,,,,,,,13.8,Missed,,,,,,,,,,
31,PT09M51.00S,2025-11-09T02:13:45.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,4,3,2025-11-09T02:13:48Z,310000,False,,,0,,N. Jokić REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Right,,,,,,,,,,,30.0,3.0,3.0,0.0,,,,,,
34,PT09M38.00S,2025-11-09T02:14:27.7Z,1,REGULAR,foul,personal,[],1641716,,,1610612743,4,3,2025-11-09T02:14:50Z,340000,False,,,0,,J. Walker personal FOUL (1 PF),"[1641716, 1629661]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,,201639.0,1.0,0.0,Johnson,1629661.0,,,,,,,,,,,,
36,PT09M32.00S,2025-11-09T02:14:49.0Z,1,REGULAR,3pt,Jump Shot,[],1629661,33.722076215505915,58.57843137254902,1610612743,4,3,2025-11-09T02:14:55Z,360000,False,-43.0,264.0,1,left,MISS C. Johnson 26' 3PT,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,26.8,Missed,,,,,,,,,,
37,PT09M27.00S,2025-11-09T02:14:54.0Z,1,REGULAR,rebound,defensive,[],1641716,,,1610612754,4,3,2025-11-09T02:14:55Z,370000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,36.0,1.0,1.0,0.0,,,,,,
38,PT09M27.00S,2025-11-09T02:14:54.8Z,1,REGULAR,turnover,bad pass,[],1641716,,,1610612754,4,3,2025-11-09T02:14:59Z,380000,False,,,0,,J. Walker bad pass TURNOVER (1 TO),"[1641716, 1631212]",1610612754.0,IND,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,1.0,Watson,1631212.0,,,,,,,,,,,,,,,,,
39,PT09M27.00S,2025-11-09T02:14:54.8Z,1,REGULAR,steal,,[],1631212,,,1610612743,4,3,2025-11-09T02:14:56Z,390000,False,,,0,,P. Watson STEAL (1 STL),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
40,PT09M25.00S,2025-11-09T02:14:57.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631212,5.601182654402102,49.50980392156863,1610612743,6,3,2025-11-09T02:15:06Z,400000,False,2.0,0.0,1,left,P. Watson driving DUNK (2 PTS),[1631212],1610612743.0,DEN,driving,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,0.25,Made,,,,,2.0,,,,,
42,PT09M16.00S,2025-11-09T02:15:13.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641716,90.88370565045992,54.65686274509803,1610612754,6,5,2025-11-09T02:21:05Z,420000,False,23.0,33.0,1,right,J. Walker driving Layup (2 PTS),[1641716],1610612754.0,IND,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,4.06,Made,,,,,2.0,,,,,
43,PT09M05.00S,2025-11-09T02:15:27.9Z,1,REGULAR,turnover,traveling,[],1629618,,,1610612743,6,5,2025-11-09T02:15:37Z,430000,False,,,0,,J. Pickett traveling TURNOVER (1 TO),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Mid-Range,16-24 Right Center,1.0,,,1629177.0,,,,,,,,,,,,,,,,
44,PT08M51.00S,2025-11-09T02:15:48.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629614,78.9257555847569,31.862745098039213,1610612754,6,7,2025-11-09T02:15:55Z,440000,False,-91.0,146.0,1,right,A. Nembhard 17' pullup Jump Shot (2 PTS) (I. Jackson 1 AST),"[1629614, 1630543]",1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,17.15,Made,,,,,2.0,I. Jackson,1630543.0,1.0,,
46,PT08M33.00S,2025-11-09T02:16:05.5Z,1,REGULAR,3pt,Jump Shot,[],1631212,21.632720105124836,11.029411764705882,1610612743,6,7,2025-11-09T02:16:12Z,460000,False,195.0,151.0,1,left,MISS P. Watson 24' 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,24.64,Missed,,,,,,,,,,
47,PT08M29.00S,2025-11-09T02:16:09.5Z,1,REGULAR,rebound,defensive,[],1630543,,,1610612754,6,7,2025-11-09T02:16:12Z,470000,False,,,0,,I. Jackson REBOUND (Off:0 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,46.0,2.0,2.0,0.0,,,,,,
48,PT08M23.00S,2025-11-09T02:16:17.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,94.82588699080158,46.32352941176471,1610612754,6,7,2025-11-09T02:16:23Z,480000,False,-18.0,-4.0,1,right,MISS P. Siakam Layup,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,1.88,Missed,,,,,,,,,,
50,PT08M23.00S,2025-11-09T02:16:17.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,6,7,2025-11-09T02:16:23Z,500000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,48.0,,,,,,,,,
52,PT08M07.00S,2025-11-09T02:16:38.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,7.046649145860711,41.17647058823529,1610612743,6,7,2025-11-09T02:16:42Z,520000,False,44.0,14.0,1,left,MISS C. Braun driving Layup,[1631128],1610612743.0,DEN,driving,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.62,Missed,,,,,,,,,,
53,PT08M03.00S,2025-11-09T02:16:42.3Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,6,7,2025-11-09T02:16:42Z,530000,False,,,0,,N. Jokić REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,52.0,4.0,3.0,1.0,,,,,,
54,PT08M03.00S,2025-11-09T02:16:42.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,5.590000152587891,50.0,1610612743,8,7,2025-11-09T02:16:47Z,540000,False,0.0,0.0,1,left,N. Jokić putback Layup (2 PTS),[203999],1610612743.0,DEN,putback,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,0.0,Made,,,,,2.0,,,,,
55,PT07M59.00S,2025-11-09T02:16:46.1Z,1,REGULAR,3pt,Jump Shot,[],1629614,74.72076215505913,13.725490196078432,1610612754,8,7,2025-11-09T02:16:51Z,550000,False,-181.0,185.0,1,right,MISS A. Nembhard 25' pullup 3PT,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.92,Missed,,,,,,,,,,
56,PT07M55.00S,2025-11-09T02:16:50.1Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612743,8,7,2025-11-09T02:16:51Z,560000,False,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,55.0,2.0,2.0,0.0,,,,,,
57,PT07M48.00S,2025-11-09T02:16:56.8Z,1,REGULAR,turnover,lost ball,[],203999,,,1610612743,8,7,2025-11-09T02:17:03Z,570000,False,,,0,,N. Jokić lost ball TURNOVER (3 TO),"[203999, 1630174]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,3.0,Nesmith,1630174.0,,,,,,,,,,,,,,,,,
58,PT07M48.00S,2025-11-09T02:16:56.8Z,1,REGULAR,steal,,[],1630174,,,1610612754,8,7,2025-11-09T02:17:08Z,580000,False,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
59,PT07M39.00S,2025-11-09T02:17:05.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1641716,93.38042049934296,27.941176470588236,1610612754,8,9,2025-11-09T02:23:53Z,590000,False,-110.0,10.0,1,right,J. Walker 11' driving floating Jump Shot (4 PTS),[1641716],1610612754.0,IND,driving floating,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,,,,,,,,,11.07,Made,,,,,4.0,,,,,
60,PT07M22.00S,2025-11-09T02:17:23.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203999,6.521024967148489,51.71568627450981,1610612743,10,9,2025-11-09T02:17:27Z,600000,False,-9.0,9.0,1,left,N. Jokić driving DUNK (4 PTS) (C. Braun 1 AST),"[203999, 1631128]",1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,1.23,Made,,,,,4.0,C. Braun,1631128.0,1.0,,
62,PT07M11.00S,2025-11-09T02:17:34.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,92.46057818659659,56.86274509803921,1610612754,10,11,2025-11-09T02:17:38Z,620000,False,34.0,18.0,1,right,P. Siakam driving finger roll Layup (2 PTS),[1627783],1610612754.0,IND,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,3.89,Made,,,,,2.0,,,,,
63,PT06M47.00S,2025-11-09T02:17:58.1Z,1,REGULAR,3pt,Jump Shot,[],1631212,11.514454664914586,4.901960784313726,1610612743,10,11,2025-11-09T02:18:05Z,630000,False,225.0,56.0,1,left,MISS P. Watson 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Right Corner 3,24+ Right,,,,,,,,,23.23,Missed,,,,,,,,,,
64,PT06M40.00S,2025-11-09T02:18:05.1Z,1,REGULAR,rebound,defensive,[],1630543,,,1610612754,10,11,2025-11-09T02:18:05Z,640000,False,,,0,,I. Jackson REBOUND (Off:0 Def:3),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,63.0,3.0,3.0,0.0,,,,,,
65,PT06M39.00S,2025-11-09T02:18:07.5Z,1,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612754,10,11,2025-11-09T02:18:15Z,650000,False,,,0,,C. Braun shooting personal FOUL (1 PF) (Siakam 2 FT),"[1631128, 1627783]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,201639.0,1.0,0.0,Siakam,1627783.0,,,,,,,,,,,,
67,PT06M39.00S,2025-11-09T02:18:17.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,10,11,2025-11-09T02:18:17Z,670000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M39.00S,2025-11-09T02:20:30.2Z,1,REGULAR,substitution,out,[],1629618,,,1610612754,10,11,2025-11-09T02:20:52Z,680000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M39.00S,2025-11-09T02:20:30.2Z,1,REGULAR,substitution,out,[],1629614,,,1610612754,10,11,2025-11-09T02:20:52Z,690000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M39.00S,2025-11-09T02:20:30.2Z,1,REGULAR,substitution,in,[],203501,,,1610612754,10,11,2025-11-09T02:20:52Z,710000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M39.00S,2025-11-09T02:20:30.2Z,1,REGULAR,substitution,in,[],1628420,,,1610612754,10,11,2025-11-09T02:20:52Z,720000,False,,,0,,SUB in: M. Morris,[1628420],1610612754.0,IND,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M39.00S,2025-11-09T02:20:30.2Z,1,REGULAR,substitution,in,[],1628396,,,1610612754,10,11,2025-11-09T02:20:52Z,730000,False,,,0,,SUB in: T. Bradley,[1628396],1610612754.0,IND,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M39.00S,2025-11-09T02:20:30.2Z,1,REGULAR,substitution,out,[],1630543,,,1610612754,10,11,2025-11-09T02:21:20Z,740000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M39.00S,2025-11-09T02:21:25.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627783,,,1610612754,10,12,2025-11-09T02:21:38Z,750000,False,,,0,,P. Siakam Free Throw 1 of 2 (3 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,Made,,,,,3.0,,,,,
76,PT06M39.00S,2025-11-09T02:21:25.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627783,,,1610612754,10,12,2025-11-09T02:21:38Z,760000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
77,PT06M36.00S,2025-11-09T02:21:28.4Z,1,REGULAR,rebound,offensive,[],1641716,,,1610612754,10,12,2025-11-09T02:21:38Z,770000,False,,,0,,J. Walker REBOUND (Off:1 Def:1),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,76.0,2.0,1.0,1.0,,,,,,
78,PT06M35.00S,2025-11-09T02:21:38.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627783,67.7562417871222,33.57843137254902,1610612754,10,12,2025-11-09T02:21:43Z,780000,False,-82.0,251.0,1,right,MISS P. Siakam 26' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,,,26.37,Missed,,,,,,,,,,
79,PT06M33.00S,2025-11-09T02:21:40.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,10,12,2025-11-09T02:21:43Z,790000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,78.0,,,,,,,,,
81,PT06M33.00S,2025-11-09T02:21:49.9Z,1,REGULAR,substitution,out,[],1627783,,,1610612754,10,12,2025-11-09T02:21:55Z,810000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M33.00S,2025-11-09T02:21:49.9Z,1,REGULAR,substitution,in,[],1630526,,,1610612754,10,12,2025-11-09T02:21:55Z,820000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M29.00S,2025-11-09T02:22:06.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641716,93.77463863337714,50.0,1610612754,10,12,2025-11-09T02:22:10Z,830000,False,0.0,6.0,1,right,MISS J. Walker driving finger roll Layup,[1641716],1610612754.0,IND,driving finger roll,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,0.6,Missed,,,,,,,,,,
84,PT06M26.00S,2025-11-09T02:22:09.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,10,12,2025-11-09T02:22:10Z,840000,False,,,0,,N. Jokić REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,83.0,5.0,4.0,1.0,,,,,,
85,PT06M12.00S,2025-11-09T02:22:22.8Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,10,12,2025-11-09T02:23:35Z,850000,False,,,0,,N. Jokić bad pass TURNOVER (4 TO),"[203999, 1630174]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,4.0,Nesmith,1630174.0,,,,,,,,,,,,,,,,,
86,PT06M12.00S,2025-11-09T02:22:22.8Z,1,REGULAR,steal,,[],1630174,,,1610612754,10,12,2025-11-09T02:22:25Z,860000,False,,,0,,A. Nesmith STEAL (2 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
