actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-03-26T02:10:55.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-26T02:10:55Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-03-26T02:10:59.8Z,1,REGULAR,jumpball,recovered,[],1629023,,,1610612742,0,0,2026-03-26T02:10:59Z,40000,False,,,0,,Jump Ball D. Powell vs. N. Jokić: Tip to P. Washington,"[1629023, 203939, 203999]",1610612742.0,DAL,startperiod,P. Washington,1629023.0,Washington,P. Washington,Powell,203939.0,Jokić,203999.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2026-03-26T02:11:09.0Z,1,REGULAR,3pt,Jump Shot,[],1630230,4.812746386333772,95.09803921568627,1610612742,0,0,2026-03-26T02:11:13Z,70000,False,-225.0,-7.0,1,left,MISS N. Marshall 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,22.56,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2026-03-26T02:11:12.0Z,1,REGULAR,rebound,defensive,[],1642461,,,1610612743,0,0,2026-03-26T02:11:13Z,80000,False,,,0,,S. Jones REBOUND (Off:0 Def:1),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Left Corner 3,24+ Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M27.00S,2026-03-26T02:11:27.5Z,1,REGULAR,3pt,Jump Shot,[],1629661,93.11760840998686,95.83333333333334,1610612743,3,0,2026-03-26T02:11:31Z,90000,False,229.0,12.0,1,right,C. Johnson 3PT  (3 PTS) (C. Braun 1 AST),"[1629661, 1631128]",1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,22.95,Made,,,,,3.0,C. Braun,1631128.0,1.0,,,,,,,,,,
11,PT11M11.00S,2026-03-26T02:11:43.0Z,1,REGULAR,2pt,Jump Shot,[],1629023,7.966491458607096,28.921568627450984,1610612742,3,2,2026-03-26T02:13:51Z,110000,False,105.0,22.0,1,left,P. Washington 10' driving floating Jump Shot (2 PTS),[1629023],1610612742.0,DAL,driving floating,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,10.78,Made,,,,,2.0,,,,,,,,,,,,,
12,PT10M52.00S,2026-03-26T02:12:02.1Z,1,REGULAR,3pt,Jump Shot,[],1627750,70.90998685939553,22.54901960784314,1610612743,3,2,2026-03-26T02:14:42Z,120000,False,-137.0,221.0,1,right,MISS J. Murray 26' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
13,PT10M50.00S,2026-03-26T02:12:04.1Z,1,REGULAR,rebound,defensive,[],1642843,,,1610612742,3,2,2026-03-26T02:12:07Z,130000,False,,,0,,C. Flagg REBOUND (Off:0 Def:1),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Left Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M37.00S,2026-03-26T02:12:20.9Z,1,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612742,3,2,2026-03-26T02:12:49Z,140000,False,,,0,,C. Johnson shooting personal FOUL (1 PF) (Powell 2 FT),"[1629661, 203939]",1610612743.0,DEN,shooting,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627963.0,1.0,0.0,Powell,203939.0,,,,,
16,PT10M37.00S,2026-03-26T02:12:55.2Z,1,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,3,3,2026-03-26T02:12:55Z,160000,False,,,0,,D. Powell Free Throw 1 of 2 (1 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
17,PT10M37.00S,2026-03-26T02:13:14.2Z,1,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,3,4,2026-03-26T02:13:14Z,170000,False,,,0,,D. Powell Free Throw 2 of 2 (2 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
18,PT10M24.00S,2026-03-26T02:13:29.0Z,1,REGULAR,2pt,Jump Shot,[],1629661,84.1819973718791,71.32352941176471,1610612743,5,4,2026-03-26T02:13:33Z,180000,False,107.0,96.0,1,right,C. Johnson 14' pullup Jump Shot (5 PTS) (N. Jokić 1 AST),"[1629661, 203999]",1610612743.0,DEN,pullup,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Right,14.36,Made,,,,,5.0,N. Jokić,203999.0,1.0,,,,,,,,,,
20,PT10M10.00S,2026-03-26T02:13:41.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631108,16.90210249671485,61.51960784313726,1610612742,5,4,2026-03-26T02:13:47Z,200000,False,-58.0,106.0,1,left,MISS M. Christie 12' pullup Shot,[1631108],1610612742.0,DAL,pullup,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,12.1,Missed,,,,,,,,,,,,,,,,,,
21,PT10M07.00S,2026-03-26T02:13:44.8Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,5,4,2026-03-26T03:15:53Z,210000,False,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,20.0,1.0,0.0,1.0,,,,,,,,,,,,,,
22,PT10M03.00S,2026-03-26T02:13:50.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630230,5.863994743758213,97.30392156862744,1610612742,5,7,2026-03-26T02:13:55Z,220000,False,-237.0,3.0,1,left,N. Marshall 3PT  (3 PTS) (M. Christie 1 AST),"[1630230, 1631108]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,23.65,Made,,,,,3.0,M. Christie,1631108.0,1.0,,,,,,,,,,
24,PT09M45.00S,2026-03-26T02:14:07.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,80.3712220762155,58.82352941176471,1610612743,7,7,2026-03-26T02:21:18Z,240000,False,44.0,132.0,1,right,N. Jokić 13' Jump Shot (2 PTS) (C. Johnson 1 AST),"[203999, 1629661]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,13.92,Made,,,,,2.0,C. Johnson,1629661.0,1.0,,,,,,,,,,
26,PT09M37.00S,2026-03-26T02:14:16.8Z,1,REGULAR,2pt,Jump Shot,[],1629023,7.440867279894875,32.59803921568628,1610612742,7,7,2026-03-26T02:14:24Z,260000,False,87.0,17.0,1,left,MISS P. Washington 8' pullup Shot - blocked,"[1629023, 1629661]",1610612742.0,DAL,pullup,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,8.87,Missed,,,,,,,,,,,,,,Johnson,1629661.0,,,
27,PT09M37.00S,2026-03-26T02:14:16.8Z,1,REGULAR,block,,[],1629661,,,1610612742,7,7,2026-03-26T02:14:20Z,270000,False,,,0,,C. Johnson BLOCK (1 BLK),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
28,PT09M37.00S,2026-03-26T02:14:16.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,7,7,2026-03-26T02:14:24Z,280000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,8-16 Right,,,26.0,,,,,,,,,,,,,,,,,
30,PT09M25.00S,2026-03-26T02:14:41.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1642843,9.017739816031538,26.225490196078432,1610612742,7,9,2026-03-26T02:14:48Z,300000,False,119.0,32.0,1,left,C. Flagg 12' pullup Jump Shot (2 PTS) (N. Marshall 1 AST),"[1642843, 1630230]",1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Right,12.32,Made,,,,,2.0,N. Marshall,1630230.0,1.0,,,,,,,,,,
32,PT09M06.00S,2026-03-26T02:15:00.1Z,1,REGULAR,turnover,bad pass,[],1627750,,,1610612743,7,9,2026-03-26T02:15:03Z,320000,False,,,0,,J. Murray bad pass TURNOVER (1 TO),"[1627750, 203939]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Powell,203939.0
33,PT09M06.00S,2026-03-26T02:15:00.1Z,1,REGULAR,steal,,[],203939,,,1610612742,7,9,2026-03-26T02:15:01Z,330000,False,,,0,,D. Powell STEAL (1 STL),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
34,PT09M04.00S,2026-03-26T02:15:03.0Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629023,6.652431011826544,50.73529411764706,1610612742,7,11,2026-03-26T02:24:10Z,340000,False,-4.0,10.0,1,left,P. Washington running alley-oop DUNK (4 PTS) (N. Marshall 2 AST),"[1629023, 1630230]",1610612742.0,DAL,running alley-oop,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,4.0,N. Marshall,1630230.0,2.0,,,,,,,,,,
36,PT08M48.00S,2026-03-26T02:15:18.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,83.919185282523,44.11764705882353,1610612743,9,11,2026-03-26T02:15:25Z,360000,False,-29.0,99.0,1,right,J. Murray 10' driving floating Jump Shot (2 PTS) (N. Jokić 2 AST),"[1627750, 203999]",1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,10.3,Made,,,,,2.0,N. Jokić,203999.0,2.0,,,,,,,,,,
