actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-30T02:18:30.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-30T02:18:30Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-03-30T02:18:33.7Z,1,REGULAR,jumpball,recovered,[],203110,,,1610612744,0,0,2026-03-30T02:18:33Z,40000,False,,,0,,Jump Ball K. Porziņģis vs. N. Jokić: Tip to D. Green,"[203110, 204001, 203999]",1610612744.0,GSW,startperiod,D. Green,203110.0,Green,D. Green,Porziņģis,204001.0,Jokić,203999.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2026-03-30T02:18:43.8Z,1,REGULAR,3pt,Jump Shot,[],204001,76.2976346911958,10.294117647058822,1610612744,0,3,2026-03-30T02:18:52Z,70000,False,-199.0,170.0,1,right,K. Porziņģis 26' 3PT step back (3 PTS) (D. Green 1 AST),"[204001, 203110]",1610612744.0,GSW,step back,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Left Center,26.15,Made,3.0,D. Green,203110.0,1.0,,,,,,,,,,,,,,
9,PT11M25.00S,2026-03-30T02:19:04.0Z,1,REGULAR,3pt,Jump Shot,[],203999,32.40801576872536,40.931372549019606,1610612743,3,3,2026-03-30T02:19:12Z,90000,False,45.0,252.0,1,left,N. Jokić 25' 3PT  (3 PTS) (C. Johnson 1 AST),"[203999, 1629661]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,25.61,Made,3.0,C. Johnson,1629661.0,1.0,,,,,,,,,,,,,,
11,PT11M08.00S,2026-03-30T02:19:21.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203110,93.9060446780552,50.73529411764706,1610612744,3,5,2026-03-30T02:19:26Z,110000,False,4.0,5.0,1,right,D. Green driving Layup (2 PTS) (D. Melton 1 AST),"[203110, 1629001]",1610612744.0,GSW,driving,,,Green,D. Green,,,,,Restricted Area,0-8 Center,0.61,Made,2.0,D. Melton,1629001.0,1.0,,,,,,,,,,,,,,
12,PT11M01.00S,2026-03-30T02:19:28.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,5.863994743758213,51.9607843137255,1610612743,5,5,2026-03-30T02:19:33Z,120000,False,-10.0,3.0,1,left,C. Braun cutting Layup (2 PTS) (N. Jokić 1 AST),"[1631128, 203999]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.01,Made,2.0,N. Jokić,203999.0,1.0,,,,,,,,,,,,,,
14,PT10M50.00S,2026-03-30T02:19:39.0Z,1,REGULAR,3pt,Jump Shot,[],1641764,65.91655716162943,42.15686274509804,1610612744,5,5,2026-03-30T02:19:47Z,140000,False,-39.0,268.0,1,right,MISS B. Podziemski 27' pullup 3PT,[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,27.08,Missed,,,,,,,,,,,,,,,,,,
15,PT10M47.00S,2026-03-30T02:19:42.0Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,5,5,2026-03-30T02:19:47Z,150000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M45.00S,2026-03-30T02:19:44.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,23.866622864651774,85.04901960784314,1610612743,5,5,2026-03-30T02:20:49Z,160000,False,-175.0,172.0,1,left,MISS C. Johnson 24' running 3PT,[1629661],1610612743.0,DEN,running,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,24.54,Missed,,,,,,,,,,,,,,,,,,
17,PT10M42.00S,2026-03-30T02:19:47.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,5,5,2026-03-30T02:21:13Z,170000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,16.0,,,,,,,,,,,,,
