actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
28,PT09M50.00S,2026-01-18T02:14:11.9Z,1,REGULAR,3pt,Jump Shot,[],1631212,86.15308804204993,97.05882352941177,1610612743,9,2,2026-01-18T02:14:17Z,280000,False,235.0,78.0,1,right,P. Watson 24' 3PT  (3 PTS) (A. Gordon 1 AST),"[1631212, 203932]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Right Corner 3,24+ Right,24.78,Made,3.0,A. Gordon,203932.0,1.0,,,,,,,,,,,,,,
30,PT09M36.00S,2026-01-18T02:14:26.6Z,1,REGULAR,3pt,Jump Shot,[],1642267,31.750985545335087,48.529411764705884,1610612764,9,5,2026-01-18T02:14:39Z,300000,False,7.0,246.0,1,left,B. Carrington 24' 3PT  (3 PTS) (A. Sarr 1 AST),"[1642267, 1642259]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,24.61,Made,3.0,A. Sarr,1642259.0,1.0,,,,,,,,,,,,,,
32,PT09M19.00S,2026-01-18T02:14:43.3Z,1,REGULAR,2pt,Jump Shot,[],1631212,91.14651773981603,75.49019607843137,1610612743,11,5,2026-01-18T02:14:48Z,320000,False,127.0,31.0,1,right,P. Watson 13' pullup Jump Shot (5 PTS),[1631212],1610612743.0,DEN,pullup,,,Watson,P. Watson,,,,,Mid-Range,8-16 Right,13.11,Made,5.0,,,,,,,,,,,,,,,,,
33,PT09M09.00S,2026-01-18T02:14:55.9Z,1,REGULAR,foul,personal,['2freethrow'],203932,,,1610612764,11,5,2026-01-18T02:23:57Z,330000,False,,,0,,A. Gordon shooting personal FOUL (1 PF) (Sarr 2 FT),"[203932, 1642259]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628171.0,,1.0,0.0,Sarr,1642259.0,,
35,PT09M09.00S,2026-01-18T02:15:22.3Z,1,REGULAR,freethrow,1 of 2,[],1642259,,,1610612764,11,5,2026-01-18T02:22:40Z,350000,False,,,0,,MISS A. Sarr Free Throw 1 of 2,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
37,PT09M09.00S,2026-01-18T02:15:22.3Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,11,5,2026-01-18T02:22:40Z,370000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,
76,PT09M09.00S,2026-01-18T02:15:22.3Z,1,REGULAR,freethrow,2 of 2,[],1642259,,,1610612764,11,5,2026-01-18T02:22:40Z,375000,False,,,0,,MISS A. Sarr Free Throw 2 of 2,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
77,PT09M08.00S,2026-01-18T02:15:23.3Z,1,REGULAR,rebound,offensive,[],203114,,,1610612764,11,5,2026-01-18T02:23:27Z,377500,False,,,0,,K. Middleton REBOUND (Off:1 Def:0),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,76.0,1.0,0.0,1.0,,,,,,,,,,
38,PT09M08.00S,2026-01-18T02:15:45.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203114,7.5722733245729295,44.6078431372549,1610612764,11,7,2026-01-18T02:23:34Z,380000,False,27.0,19.0,1,left,K. Middleton tip Layup (4 PTS),[203114],1610612764.0,WAS,tip,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,3.28,Made,4.0,,,,,,,,,,,,,,,,,
39,PT08M52.00S,2026-01-18T02:15:54.5Z,1,REGULAR,3pt,Jump Shot,[],1627750,75.50919842312747,12.5,1610612743,11,7,2026-01-18T02:16:03Z,390000,False,-188.0,178.0,1,right,MISS J. Murray 25' step back 3PT,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
40,PT08M52.00S,2026-01-18T02:15:54.5Z,1,REGULAR,rebound,defensive,[],1642273,,,1610612764,11,7,2026-01-18T02:16:03Z,400000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,
41,PT08M41.00S,2026-01-18T02:16:05.3Z,1,REGULAR,turnover,lost ball,[],1642273,,,1610612764,11,7,2026-01-18T02:16:11Z,410000,False,,,0,,K. George lost ball TURNOVER (1 TO),"[1642273, 203932]",1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1.0,,,,,Gordon,203932.0
42,PT08M41.00S,2026-01-18T02:16:05.3Z,1,REGULAR,steal,,[],203932,,,1610612743,11,7,2026-01-18T02:28:59Z,420000,False,,,0,,A. Gordon STEAL (1 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
43,PT08M36.00S,2026-01-18T02:16:10.4Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629618,73.53810775295663,16.911764705882355,1610612743,11,7,2026-01-18T02:26:39Z,430000,False,-165.0,196.0,1,right,MISS J. Pickett 25' running pullup 3PT,[1629618],1610612743.0,DEN,running pullup,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
44,PT08M33.00S,2026-01-18T02:16:13.4Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,11,7,2026-01-18T02:16:19Z,440000,False,,,0,,A. Sarr REBOUND (Off:0 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,
45,PT08M29.00S,2026-01-18T02:16:17.4Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1642259,9.411957950065702,41.42156862745098,1610612764,11,7,2026-01-18T02:27:16Z,450000,False,43.0,36.0,1,left,MISS A. Sarr driving floating bank Shot,[1642259],1610612764.0,WAS,driving floating bank,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,5.6,Missed,,,,,,,,,,,,,,,,,,
46,PT08M28.00S,2026-01-18T02:16:18.4Z,1,REGULAR,rebound,defensive,[],1642461,,,1610612743,11,7,2026-01-18T02:27:27Z,460000,False,,,0,,S. Jones REBOUND (Off:0 Def:1),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,,,
47,PT08M14.00S,2026-01-18T02:16:31.6Z,1,REGULAR,2pt,Jump Shot,[],1631212,86.94152431011827,23.284313725490197,1610612743,11,7,2026-01-18T02:16:37Z,470000,False,-134.0,70.0,1,right,MISS P. Watson 15' pullup Shot,[1631212],1610612743.0,DEN,pullup,,,Watson,P. Watson,,,,,Mid-Range,8-16 Left,15.09,Missed,,,,,,,,,,,,,,,,,,
48,PT08M12.00S,2026-01-18T02:16:33.6Z,1,REGULAR,rebound,defensive,[],1642273,,,1610612764,11,7,2026-01-18T02:16:37Z,480000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Left,,,,,,,47.0,2.0,2.0,0.0,,,,,,,,,,
49,PT08M04.00S,2026-01-18T02:16:41.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642273,17.95335085413929,39.46078431372549,1610612764,11,9,2026-01-18T02:16:46Z,490000,False,53.0,116.0,1,left,K. George 12' pullup Jump Shot (2 PTS),[1642273],1610612764.0,WAS,pullup,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,12.77,Made,2.0,,,,,,,,,,,,,,,,,
50,PT07M45.00S,2026-01-18T02:17:00.9Z,1,REGULAR,3pt,Jump Shot,[],1642461,92.32917214191852,96.56862745098039,1610612743,14,9,2026-01-18T02:17:06Z,500000,False,233.0,20.0,1,right,S. Jones 3PT  (3 PTS) (A. Gordon 2 AST),"[1642461, 203932]",1610612743.0,DEN,,,,Jones,S. Jones,,,,,Right Corner 3,24+ Right,23.36,Made,3.0,A. Gordon,203932.0,2.0,,,,,,,,,,,,,,
52,PT07M28.00S,2026-01-18T02:17:17.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,9.806176084099869,47.30392156862745,1610612764,14,11,2026-01-18T02:17:24Z,520000,False,13.0,40.0,1,left,A. Sarr alley-oop Layup (2 PTS) (K. Middleton 1 AST),"[1642259, 203114]",1610612764.0,WAS,alley-oop,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,4.19,Made,2.0,K. Middleton,203114.0,1.0,,,,,,,,,,,,,,
54,PT07M04.00S,2026-01-18T02:17:42.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,95.74572930354796,50.73529411764706,1610612743,16,11,2026-01-18T02:17:46Z,540000,False,4.0,-13.0,1,right,J. Murray driving finger roll Layup (5 PTS),[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,1.3,Made,5.0,,,,,,,,,,,,,,,,,
55,PT06M56.00S,2026-01-18T02:17:50.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642273,7.835085413929041,53.431372549019606,1610612764,16,13,2026-01-18T02:29:18Z,550000,False,-17.0,21.0,1,left,K. George driving Layup (4 PTS),[1642273],1610612764.0,WAS,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,2.72,Made,4.0,,,,,,,,,,,,,,,,,
56,PT06M41.00S,2026-01-18T02:18:04.8Z,1,REGULAR,3pt,Jump Shot,[],1627750,92.85479632063075,3.1862745098039214,1610612743,19,13,2026-01-18T02:18:10Z,560000,False,-234.0,15.0,1,right,J. Murray 3PT  (8 PTS) (J. Pickett 2 AST),"[1627750, 1629618]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,23.46,Made,8.0,J. Pickett,1629618.0,2.0,,,,,,,,,,,,,,
58,PT06M26.00S,2026-01-18T02:18:20.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642848,18.873193166885677,38.23529411764706,1610612764,19,13,2026-01-18T02:18:25Z,580000,False,59.0,125.0,1,left,MISS T. Johnson 13' driving floating Shot,[1642848],1610612764.0,WAS,driving floating,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),8-16 Center,13.8,Missed,,,,,,,,,,,,,,,,,,
59,PT06M24.00S,2026-01-18T02:18:22.2Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,19,13,2026-01-18T02:18:25Z,590000,False,,,0,,A. Gordon REBOUND (Off:0 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,58.0,2.0,2.0,0.0,,,,,,,,,,
60,PT06M12.00S,2026-01-18T02:18:34.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,92.46057818659659,47.30392156862745,1610612743,21,13,2026-01-18T02:30:19Z,600000,False,-13.0,18.0,1,right,A. Gordon driving Layup (2 PTS) (P. Watson 1 AST),"[203932, 1631212]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.28,Made,2.0,P. Watson,1631212.0,1.0,,,,,,,,,,,,,,
62,PT06M12.00S,2026-01-18T02:18:38.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,21,13,2026-01-18T02:18:38Z,620000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M12.00S,2026-01-18T02:21:13.7Z,1,REGULAR,substitution,out,[],1629618,,,1610612764,21,13,2026-01-18T02:21:37Z,630000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M12.00S,2026-01-18T02:21:13.7Z,1,REGULAR,substitution,out,[],203114,,,1610612764,21,13,2026-01-18T02:21:37Z,640000,False,,,0,,SUB out: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M12.00S,2026-01-18T02:21:13.7Z,1,REGULAR,substitution,in,[],203501,,,1610612764,21,13,2026-01-18T02:21:37Z,650000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M12.00S,2026-01-18T02:21:13.7Z,1,REGULAR,substitution,in,[],1630551,,,1610612764,21,13,2026-01-18T02:21:37Z,660000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M59.00S,2026-01-18T02:21:47.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,7.046649145860711,59.31372549019608,1610612764,21,13,2026-01-18T02:21:52Z,670000,False,-47.0,14.0,1,left,MISS A. Sarr pullup bank Shot,[1642259],1610612764.0,WAS,pullup bank,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,4.86,Missed,,,,,,,,,,,,,,,,,,
68,PT05M57.00S,2026-01-18T02:21:49.9Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,21,13,2026-01-18T02:21:52Z,680000,False,,,0,,A. Gordon REBOUND (Off:0 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,67.0,3.0,3.0,0.0,,,,,,,,,,
69,PT05M41.00S,2026-01-18T02:22:05.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642461,92.46057818659659,53.18627450980392,1610612743,23,13,2026-01-18T02:31:16Z,690000,False,16.0,18.0,1,right,S. Jones reverse Layup (5 PTS) (A. Gordon 3 AST),"[1642461, 203932]",1610612743.0,DEN,reverse,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,2.43,Made,5.0,A. Gordon,203932.0,3.0,,,,,,,,,,,,,,
71,PT05M30.00S,2026-01-18T02:22:17.0Z,1,REGULAR,3pt,Jump Shot,[],1642267,32.670827858081466,50.49019607843137,1610612764,23,13,2026-01-18T02:31:46Z,710000,False,-2.0,255.0,1,left,MISS B. Carrington 25' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,25.46,Missed,,,,,,,,,,,,,,,,,,
72,PT05M28.00S,2026-01-18T02:22:19.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,23,13,2026-01-18T02:32:00Z,720000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,71.0,,,,,,,,,,,,,
74,PT05M28.00S,2026-01-18T02:22:25.4Z,1,REGULAR,substitution,out,[],1642273,,,1610612743,23,13,2026-01-18T02:22:37Z,740000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M28.00S,2026-01-18T02:22:25.4Z,1,REGULAR,substitution,in,[],1642860,,,1610612743,23,13,2026-01-18T02:22:37Z,750000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M10.00S,2026-01-18T02:22:53.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,83.52496714848883,39.46078431372549,1610612743,25,13,2026-01-18T02:22:59Z,760000,False,-53.0,102.0,1,right,J. Murray 11' turnaround fadeaway Jump Shot (10 PTS),[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,11.52,Made,10.0,,,,,,,,,,,,,,,,,
80,PT04M58.00S,2026-01-18T02:23:04.7Z,1,REGULAR,turnover,bad pass,[],1642267,,,1610612764,25,13,2026-01-18T02:23:13Z,780000,False,,,0,,B. Carrington bad pass TURNOVER (1 TO),"[1642267, 1642461]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,,,,,Jones,1642461.0
81,PT04M58.00S,2026-01-18T02:23:04.7Z,1,REGULAR,steal,,[],1642461,,,1610612743,25,13,2026-01-18T02:23:06Z,790000,False,,,0,,S. Jones STEAL (1 STL),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
82,PT04M50.00S,2026-01-18T02:23:12.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203932,91.01511169513797,53.67647058823529,1610612743,25,13,2026-01-18T02:23:18Z,800000,False,18.0,32.0,1,right,MISS A. Gordon cutting Layup,[203932],1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
84,PT04M47.00S,2026-01-18T02:23:15.7Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,25,13,2026-01-18T02:23:18Z,820000,False,,,0,,A. Sarr REBOUND (Off:0 Def:2),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,82.0,2.0,2.0,0.0,,,,,,,,,,
85,PT04M43.00S,2026-01-18T02:23:21.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642848,9.937582128777924,47.794117647058826,1610612764,25,13,2026-01-18T02:35:39Z,830000,False,11.0,41.0,1,left,MISS T. Johnson driving Layup,[1642848],1610612764.0,WAS,driving,,,Johnson,T. Johnson,,,,,Restricted Area,0-8 Center,4.24,Missed,,,,,,,,,,,,,,,,,,
87,PT04M43.00S,2026-01-18T02:23:21.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,25,13,2026-01-18T02:23:31Z,850000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,85.0,,,,,,,,,,,,,
89,PT04M43.00S,2026-01-18T02:23:28.6Z,1,REGULAR,substitution,out,[],1642259,,,1610612743,25,13,2026-01-18T02:23:47Z,870000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
