actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
19,PT09M56.00S,2026-01-19T01:13:23.4Z,1,REGULAR,3pt,Jump Shot,[],1642851,72.22404730617609,15.686274509803921,1610612766,2,8,2026-01-19T01:13:26Z,190000,False,-172.0,209.0,1,right,K. Knueppel 27' 3PT  (3 PTS) (B. Miller 1 AST),"[1642851, 1641706]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,27.01,Made,3.0,B. Miller,1641706.0,1.0,,,,,,,,,,,,,,
21,PT09M35.00S,2026-01-19T01:13:43.8Z,1,REGULAR,3pt,Jump Shot,[],1629618,24.392247043363994,85.04901960784314,1610612743,5,8,2026-01-19T01:13:48Z,210000,False,-175.0,177.0,1,left,J. Pickett 24' 3PT  (3 PTS) (J. Murray 1 AST),"[1629618, 1627750]",1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Left Center,24.89,Made,3.0,J. Murray,1627750.0,1.0,,,,,,,,,,,,,,
23,PT09M24.00S,2026-01-19T01:13:58.0Z,1,REGULAR,foul,personal,[],1642461,,,1610612766,5,8,2026-01-19T01:14:26Z,230000,False,,,0,,S. Jones personal FOUL (1 PF),"[1642461, 1630163]",1610612743.0,DEN,,,,Jones,S. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1151.0,1.0,0.0,Ball,1630163.0,,,,,
25,PT09M16.00S,2026-01-19T01:14:24.9Z,1,REGULAR,3pt,Jump Shot,[],1630163,69.33311432325887,74.26470588235294,1610612766,5,8,2026-01-19T01:14:30Z,250000,False,121.0,236.0,1,right,MISS L. Ball 26' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,26.52,Missed,,,,,,,,,,,,,,,,,,
26,PT09M14.00S,2026-01-19T01:14:26.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,5,8,2026-01-19T01:14:30Z,260000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,25.0,,,,,,,,,,,,,
27,PT09M14.00S,2026-01-19T01:14:30.0Z,1,REGULAR,foul,personal,[],1641747,,,1610612766,5,8,2026-01-19T01:14:53Z,270000,False,,,0,,D. Holmes II loose ball personal FOUL (1 PF),"[1641747, 1631217]",1610612743.0,DEN,loose ball,,,Holmes II,D. Holmes II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1201.0,1.0,0.0,Diabaté,1631217.0,,,,,
29,PT09M09.00S,2026-01-19T01:15:00.5Z,1,REGULAR,foul,offensive,[],1641706,,,1610612766,5,8,2026-01-19T01:15:21Z,290000,False,,,0,,B. Miller offensive FOUL (1 PF),"[1641706, 1627750]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1201.0,1.0,0.0,Murray,1627750.0,,,,,
31,PT09M09.00S,2026-01-19T01:15:00.5Z,1,REGULAR,turnover,offensive foul,[],1641706,,,1610612766,5,8,2026-01-19T01:15:00Z,310000,False,,,0,,B. Miller offensive foul TURNOVER (1 TO),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1201.0,,,,,1.0,,,,
32,PT08M53.00S,2026-01-19T01:15:26.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642461,12.828515111695138,53.431372549019606,1610612743,5,8,2026-01-19T01:15:33Z,320000,False,-17.0,68.0,1,left,MISS S. Jones 7' turnaround Shot,[1642461],1610612743.0,DEN,turnaround,,,Jones,S. Jones,,,,,In The Paint (Non-RA),0-8 Center,7.02,Missed,,,,,,,,,,,,,,,,,,
33,PT08M46.00S,2026-01-19T01:15:33.2Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,5,8,2026-01-19T01:15:33Z,330000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,
34,PT08M45.00S,2026-01-19T01:15:33.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642851,92.19776609724047,3.431372549019608,1610612766,5,11,2026-01-19T01:15:43Z,340000,False,-233.0,21.0,1,right,K. Knueppel 3PT running (6 PTS) (L. Ball 1 AST),"[1642851, 1630163]",1610612766.0,CHA,running,,,Knueppel,K. Knueppel,,,,,Left Corner 3,24+ Left,23.37,Made,6.0,L. Ball,1630163.0,1.0,,,,,,,,,,,,,,
36,PT08M25.00S,2026-01-19T01:15:53.1Z,1,REGULAR,2pt,Jump Shot,[],1627750,18.74178712220762,20.833333333333336,1610612743,7,11,2026-01-19T01:16:16Z,360000,False,146.0,124.0,1,left,J. Murray 19' fadeaway Jump Shot (4 PTS),[1627750],1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,19.12,Made,4.0,,,,,,,,,,,,,,,,,
38,PT07M58.00S,2026-01-19T01:16:39.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642851,81.8166885676741,43.38235294117647,1610612766,7,11,2026-01-19T01:16:45Z,380000,False,-33.0,118.0,1,right,MISS K. Knueppel 12' Jump Shot,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),8-16 Center,12.29,Missed,,,,,,,,,,,,,,,,,,
39,PT07M55.00S,2026-01-19T01:16:42.8Z,1,REGULAR,rebound,defensive,[],1642461,,,1610612743,7,11,2026-01-19T01:16:42Z,390000,False,,,0,,S. Jones REBOUND (Off:0 Def:1),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,
40,PT07M46.00S,2026-01-19T01:16:51.7Z,1,REGULAR,2pt,Jump Shot,[],1627750,22.946780551905388,48.529411764705884,1610612743,7,11,2026-01-19T01:16:57Z,400000,False,7.0,163.0,1,left,MISS J. Murray 16' turnaround fadeaway Shot,[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,16.34,Missed,,,,,,,,,,,,,,,,,,
41,PT07M42.00S,2026-01-19T01:16:55.7Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,7,11,2026-01-19T01:16:57Z,410000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,
42,PT07M30.00S,2026-01-19T01:17:08.4Z,1,REGULAR,3pt,Jump Shot,[],1630163,74.06373193166885,13.23529411764706,1610612766,7,14,2026-01-19T01:17:12Z,420000,False,-184.0,191.0,1,right,L. Ball 26' 3PT  (3 PTS) (M. Diabaté 1 AST),"[1630163, 1631217]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,26.53,Made,3.0,M. Diabaté,1631217.0,1.0,,,,,,,,,,,,,,
44,PT07M01.00S,2026-01-19T01:17:38.5Z,1,REGULAR,2pt,Jump Shot,[],1631212,15.982260183968464,70.09803921568627,1610612743,7,14,2026-01-19T01:41:35Z,440000,False,-100.0,98.0,1,left,MISS P. Watson 14' turnaround fadeaway Shot,[1631212],1610612743.0,DEN,turnaround fadeaway,,,Watson,P. Watson,,,,,Mid-Range,8-16 Left,14.02,Missed,,,,,,,,,,,,,,,,,,
45,PT06M57.00S,2026-01-19T01:17:42.5Z,1,REGULAR,rebound,offensive,[],1641747,,,1610612743,7,14,2026-01-19T01:41:35Z,450000,False,,,0,,D. Holmes II REBOUND (Off:1 Def:0),[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,Mid-Range,8-16 Left,,,,,,,44.0,1.0,0.0,1.0,,,,,,,,,,
46,PT06M52.00S,2026-01-19T01:17:46.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631212,16.113666228646515,52.20588235294118,1610612743,9,14,2026-01-19T01:17:51Z,460000,False,-11.0,99.0,1,left,P. Watson 9' fadeaway Jump Shot (2 PTS) (J. Pickett 1 AST),"[1631212, 1629618]",1610612743.0,DEN,fadeaway,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Center,9.96,Made,2.0,J. Pickett,1629618.0,1.0,,,,,,,,,,,,,,
48,PT06M36.00S,2026-01-19T01:18:01.2Z,1,REGULAR,3pt,Jump Shot,[],1641706,89.96386333771353,97.79411764705883,1610612766,9,17,2026-01-19T01:18:04Z,480000,False,239.0,42.0,1,right,B. Miller 24' 3PT  (6 PTS) (L. Ball 2 AST),"[1641706, 1630163]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Right Corner 3,24+ Right,24.26,Made,6.0,L. Ball,1630163.0,2.0,,,,,,,,,,,,,,
50,PT06M36.00S,2026-01-19T01:18:04.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,9,17,2026-01-19T01:18:04Z,500000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT06M36.00S,2026-01-19T01:20:27.1Z,1,REGULAR,substitution,out,[],1629618,,,1610612743,9,17,2026-01-19T01:20:55Z,510000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT06M36.00S,2026-01-19T01:20:27.1Z,1,REGULAR,substitution,out,[],1642851,,,1610612743,9,17,2026-01-19T01:20:55Z,520000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M36.00S,2026-01-19T01:20:27.1Z,1,REGULAR,substitution,in,[],203501,,,1610612743,9,17,2026-01-19T01:20:55Z,530000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M36.00S,2026-01-19T01:20:27.1Z,1,REGULAR,substitution,in,[],1630182,,,1610612743,9,17,2026-01-19T01:20:55Z,540000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M24.00S,2026-01-19T01:21:17.9Z,1,REGULAR,turnover,out-of-bounds,[],203501,,,1610612743,9,17,2026-01-19T01:21:27Z,550000,False,,,0,,T. Hardaway Jr. lost ball out-of-bounds TURNOVER (1 TO),[203501],1610612743.0,DEN,lost ball,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1151.0,,,,,1.0,,,,
56,PT06M13.00S,2026-01-19T01:21:33.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641706,82.34231274638634,51.71568627450981,1610612766,9,17,2026-01-19T01:21:44Z,560000,False,9.0,113.0,1,right,MISS B. Miller 11' Jump Shot,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,11.38,Missed,,,,,,,,,,,,,,,,,,
57,PT06M11.00S,2026-01-19T01:21:35.4Z,1,REGULAR,rebound,offensive,[],1641706,,,1610612766,9,17,2026-01-19T01:21:35Z,570000,False,,,0,,B. Miller REBOUND (Off:1 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,56.0,2.0,1.0,1.0,,,,,,,,,,
58,PT06M10.00S,2026-01-19T01:21:36.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628970,94.1688567674113,4.6568627450980395,1610612766,9,17,2026-01-19T01:21:46Z,580000,False,-227.0,2.0,1,right,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
59,PT06M07.00S,2026-01-19T01:21:39.8Z,1,REGULAR,rebound,offensive,[],1628970,,,1610612766,9,17,2026-01-19T01:21:46Z,590000,False,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,,58.0,3.0,2.0,1.0,,,,,,,,,,
60,PT06M06.00S,2026-01-19T01:21:40.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641706,80.1084099868594,7.107843137254902,1610612766,9,20,2026-01-19T01:21:49Z,600000,False,-214.0,134.0,1,right,B. Miller 25' 3PT  (9 PTS) (L. Ball 3 AST),"[1641706, 1630163]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,25.32,Made,9.0,L. Ball,1630163.0,3.0,,,,,,,,,,,,,,
62,PT05M43.00S,2026-01-19T01:22:02.9Z,1,REGULAR,3pt,Jump Shot,[],203501,6.521024967148489,95.83333333333334,1610612743,9,20,2026-01-19T01:22:07Z,620000,False,-229.0,9.0,1,left,MISS T. Hardaway Jr. 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,22.94,Missed,,,,,,,,,,,,,,,,,,
63,PT05M40.00S,2026-01-19T01:22:05.9Z,1,REGULAR,rebound,defensive,[],1630182,,,1610612766,9,20,2026-01-19T01:22:07Z,630000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,,,62.0,1.0,1.0,0.0,,,,,,,,,,
65,PT05M35.00S,2026-01-19T01:22:16.9Z,1,REGULAR,substitution,out,[],1641747,,,1610612766,9,20,2026-01-19T01:22:31Z,650000,False,,,0,,SUB out: D. Holmes II,[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M35.00S,2026-01-19T01:22:16.9Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,9,20,2026-01-19T01:22:31Z,660000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M35.00S,2026-01-19T01:22:16.9Z,1,REGULAR,substitution,in,[],1630192,,,1610612766,9,20,2026-01-19T01:22:31Z,670000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M35.00S,2026-01-19T01:22:16.9Z,1,REGULAR,substitution,in,[],1642883,,,1610612766,9,20,2026-01-19T01:22:31Z,680000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M31.00S,2026-01-19T01:22:41.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630182,86.67871222076215,44.6078431372549,1610612766,9,20,2026-01-19T01:22:45Z,690000,False,-27.0,73.0,1,right,MISS J. Green 7' turnaround Hook - blocked,"[1630182, 1631212]",1610612766.0,CHA,turnaround,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,7.76,Missed,,,,,,,,,,,,,,,Watson,1631212.0,,
70,PT05M31.00S,2026-01-19T01:22:41.1Z,1,REGULAR,block,,[],1631212,,,1610612766,9,20,2026-01-19T01:22:43Z,700000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
71,PT05M29.00S,2026-01-19T01:22:43.1Z,1,REGULAR,rebound,defensive,[],1642461,,,1610612743,9,20,2026-01-19T01:22:45Z,710000,False,,,0,,S. Jones REBOUND (Off:0 Def:2),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,69.0,2.0,2.0,0.0,,,,,,,,,,
72,PT05M23.00S,2026-01-19T01:22:48.9Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1631212,10.463206307490145,28.676470588235293,1610612743,9,20,2026-01-19T01:23:47Z,720000,False,107.0,46.0,1,left,MISS P. Watson 11' running pullup Shot,[1631212],1610612743.0,DEN,running pullup,,,Watson,P. Watson,,,,,Mid-Range,8-16 Right,11.61,Missed,,,,,,,,,,,,,,,,,,
73,PT05M22.00S,2026-01-19T01:22:49.9Z,1,REGULAR,rebound,defensive,[],1631217,,,1610612766,9,20,2026-01-19T01:23:21Z,730000,False,,,0,,M. Diabaté REBOUND (Off:0 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,8-16 Right,,,,,,,72.0,1.0,1.0,0.0,,,,,,,,,,
75,PT05M08.00S,2026-01-19T01:23:27.9Z,1,REGULAR,foul,personal,['2freethrow'],1631212,,,1610612766,9,20,2026-01-19T01:23:41Z,750000,False,,,0,,P. Watson shooting personal FOUL (1 PF) (Miller 2 FT),"[1631212, 1641706]",1610612743.0,DEN,shooting,,,Watson,P. Watson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1151.0,1.0,0.0,Miller,1641706.0,,,,,
77,PT05M08.00S,2026-01-19T01:23:47.7Z,1,REGULAR,freethrow,1 of 2,[],1641706,,,1610612766,9,21,2026-01-19T01:23:47Z,770000,False,,,0,,B. Miller Free Throw 1 of 2 (10 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
78,PT05M08.00S,2026-01-19T01:24:02.4Z,1,REGULAR,freethrow,2 of 2,[],1641706,,,1610612766,9,22,2026-01-19T01:24:02Z,780000,False,,,0,,B. Miller Free Throw 2 of 2 (11 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
79,PT04M56.00S,2026-01-19T01:24:17.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,9.937582128777924,47.05882352941176,1610612743,11,22,2026-01-19T01:24:21Z,790000,False,15.0,41.0,1,left,J. Murray driving finger roll Layup (6 PTS) (T. Hardaway Jr. 1 AST),"[1627750, 203501]",1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,4.35,Made,6.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,,,,,,,,
81,PT04M40.00S,2026-01-19T01:24:34.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631217,92.72339027595268,44.11764705882353,1610612766,11,22,2026-01-19T01:50:19Z,810000,False,-29.0,16.0,1,right,MISS M. Diabaté driving bank Hook,[1631217],1610612766.0,CHA,driving bank,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,,
82,PT04M38.00S,2026-01-19T01:24:36.0Z,1,REGULAR,rebound,defensive,[],1630192,,,1610612743,11,22,2026-01-19T01:24:37Z,820000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,
84,PT04M28.00S,2026-01-19T01:24:56.2Z,1,REGULAR,substitution,out,[],1631217,,,1610612743,11,22,2026-01-19T01:25:01Z,840000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M28.00S,2026-01-19T01:24:56.2Z,1,REGULAR,substitution,in,[],1641750,,,1610612743,11,22,2026-01-19T01:25:01Z,850000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M16.00S,2026-01-19T01:25:33.0Z,1,REGULAR,2pt,Jump Shot,[],1627750,26.62614980289093,66.42156862745098,1610612743,11,22,2026-01-19T01:25:37Z,860000,False,-82.0,198.0,1,left,MISS J. Murray 21' step back Shot,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,21.42,Missed,,,,,,,,,,,,,,,,,,
87,PT04M14.00S,2026-01-19T01:25:35.0Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,11,22,2026-01-19T01:25:37Z,870000,False,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,,,,,,,86.0,4.0,3.0,1.0,,,,,,,,,,
88,PT04M11.00S,2026-01-19T01:25:39.5Z,1,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,11,22,2026-01-19T01:25:45Z,880000,False,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (1 TO),[1628970],1610612766.0,CHA,bad pass,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1201.0,,,,,1.0,,,,
89,PT03M58.00S,2026-01-19T01:26:12.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630192,8.886333771353483,44.6078431372549,1610612743,11,22,2026-01-19T01:28:15Z,890000,False,27.0,31.0,1,left,MISS Z. Nnaji cutting Layup,[1630192],1610612743.0,DEN,cutting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,4.11,Missed,,,,,,,,,,,,,,,,,,
