actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
89,PT03M46.00S,2026-01-12T01:23:49.5Z,1,REGULAR,turnover,offensive foul,[],1631157,,,1610612749,13,18,2026-01-12T01:23:49Z,890000,False,,,0,,R. Rollins offensive foul TURNOVER (1 TO),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,,,,,1830.0,1.0,,,,,,,,,,,,
90,PT03M46.00S,2026-01-12T01:23:57.2Z,1,REGULAR,substitution,out,[],1626167,,,1610612743,13,18,2026-01-12T01:24:08Z,900000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M46.00S,2026-01-12T01:23:57.2Z,1,REGULAR,substitution,out,[],1631260,,,1610612743,13,18,2026-01-12T01:24:08Z,910000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M46.00S,2026-01-12T01:23:57.2Z,1,REGULAR,substitution,in,[],203914,,,1610612743,13,18,2026-01-12T01:24:08Z,920000,False,,,0,,SUB in: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M46.00S,2026-01-12T01:23:57.2Z,1,REGULAR,substitution,in,[],1626171,,,1610612743,13,18,2026-01-12T01:24:08Z,930000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M33.00S,2026-01-12T01:24:25.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631212,69.33311432325887,74.26470588235294,1610612743,16,18,2026-01-12T01:24:33Z,940000,False,121.0,236.0,1,right,P. Watson 26' 3PT  (3 PTS) (Z. Nnaji 1 AST),"[1631212, 1630192]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,26.52,Made,3.0,Z. Nnaji,1630192.0,1.0,,,,,,,,,,,,,,
96,PT03M10.00S,2026-01-12T01:24:47.9Z,1,REGULAR,2pt,Jump Shot,[],1626171,9.411957950065702,76.22549019607843,1610612749,16,18,2026-01-12T01:24:56Z,960000,False,-131.0,36.0,1,left,MISS B. Portis 13' turnaround fadeaway Shot,[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,13.6,Missed,,,,,,,,,,,,,,,,,,
97,PT03M08.00S,2026-01-12T01:24:49.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,16,18,2026-01-12T01:29:11Z,970000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,96.0,,,,,,,,,,,
100,PT02M53.00S,2026-01-12T01:25:24.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630192,93.24901445466492,49.50980392156863,1610612743,18,18,2026-01-12T01:25:31Z,1000000,False,-2.0,11.0,1,right,Z. Nnaji cutting DUNK (2 PTS) (P. Watson 2 AST),"[1630192, 1631212]",1610612743.0,DEN,cutting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,1.13,Made,2.0,P. Watson,1631212.0,2.0,,,,,,,,,,,,,,
102,PT02M33.00S,2026-01-12T01:25:43.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631157,17.296320630749015,44.11764705882353,1610612749,18,18,2026-01-12T01:25:50Z,1020000,False,29.0,110.0,1,left,MISS R. Rollins 11' turnaround Shot,[1631157],1610612749.0,MIL,turnaround,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Center,11.4,Missed,,,,,,,,,,,,,,,,,,
103,PT02M31.00S,2026-01-12T01:25:45.9Z,1,REGULAR,rebound,defensive,[],203501,,,1610612743,18,18,2026-01-12T01:25:55Z,1030000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,102.0,2.0,2.0,0.0,,,,,,,,
104,PT02M24.00S,2026-01-12T01:25:53.2Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],203501,78.9257555847569,19.11764705882353,1610612743,20,18,2026-01-12T01:30:31Z,1040000,False,-154.0,146.0,1,right,T. Hardaway Jr. 21' pullup Jump Shot (2 PTS),[203501],1610612743.0,DEN,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Left Center,21.22,Made,2.0,,,,,,,,,,,,,,,,,
105,PT02M23.00S,2026-01-12T01:25:59.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,20,18,2026-01-12T01:25:59Z,1050000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M23.00S,2026-01-12T01:28:18.7Z,1,REGULAR,substitution,out,[],1642461,,,1610612749,20,18,2026-01-12T01:28:40Z,1060000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M23.00S,2026-01-12T01:28:18.7Z,1,REGULAR,substitution,out,[],1631157,,,1610612749,20,18,2026-01-12T01:28:40Z,1070000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M23.00S,2026-01-12T01:28:18.7Z,1,REGULAR,substitution,in,[],1631124,,,1610612749,20,18,2026-01-12T01:28:40Z,1080000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M23.00S,2026-01-12T01:28:18.7Z,1,REGULAR,substitution,in,[],1629645,,,1610612749,20,18,2026-01-12T01:28:40Z,1090000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M15.00S,2026-01-12T01:28:58.2Z,1,REGULAR,turnover,bad pass,[],1629645,,,1610612749,20,18,2026-01-12T01:30:59Z,1100000,False,,,0,,K. Porter Jr. bad pass TURNOVER (2 TO),"[1629645, 1630192]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,,,,,,,Nnaji,1630192.0,,
111,PT02M15.00S,2026-01-12T01:28:58.2Z,1,REGULAR,steal,,[],1630192,,,1610612743,20,18,2026-01-12T01:28:59Z,1110000,False,,,0,,Z. Nnaji STEAL (1 STL),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
113,PT01M58.00S,2026-01-12T01:29:26.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631212,78.0059132720105,28.921568627450984,1610612743,22,18,2026-01-12T01:31:22Z,1130000,False,-105.0,154.0,1,right,P. Watson 18' pullup Jump Shot (5 PTS),[1631212],1610612743.0,DEN,pullup,,,Watson,P. Watson,,,,,Mid-Range,16-24 Left Center,18.68,Made,5.0,,,,,,,,,,,,,,,,,
114,PT01M36.00S,2026-01-12T01:29:48.1Z,1,REGULAR,2pt,Jump Shot,[],1629645,22.421156373193167,27.205882352941174,1610612749,22,20,2026-01-12T01:29:54Z,1140000,False,114.0,158.0,1,left,K. Porter Jr. 19' step back Jump Shot (4 PTS) (G. Harris 1 AST),"[1629645, 203914]",1610612749.0,MIL,step back,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right Center,19.51,Made,4.0,G. Harris,203914.0,1.0,,,,,,,,,,,,,,
115,PT01M19.00S,2026-01-12T01:30:05.7Z,1,REGULAR,3pt,Jump Shot,[],203501,65.91655716162943,43.38235294117647,1610612743,25,20,2026-01-12T01:30:10Z,1150000,False,-33.0,268.0,1,right,T. Hardaway Jr. 26' 3PT  (5 PTS) (P. Watson 3 AST),"[203501, 1631212]",1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,26.99,Made,5.0,P. Watson,1631212.0,3.0,,,,,,,,,,,,,,
117,PT01M05.00S,2026-01-12T01:30:19.9Z,1,REGULAR,2pt,Jump Shot,[],1628398,6.1268068331143235,73.2843137254902,1610612749,25,20,2026-01-12T01:30:24Z,1170000,False,-116.0,5.0,1,left,MISS K. Kuzma 11' turnaround fadeaway Shot,[1628398],1610612749.0,MIL,turnaround fadeaway,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,11.65,Missed,,,,,,,,,,,,,,,,,,
118,PT01M02.00S,2026-01-12T01:30:22.9Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612743,25,20,2026-01-12T01:30:24Z,1180000,False,,,0,,B. Brown REBOUND (Off:1 Def:1),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,8-16 Left,,,,,,,,,117.0,2.0,1.0,1.0,,,,,,,,
119,PT00M54.70S,2026-01-12T01:30:32.7Z,1,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612743,25,20,2026-01-12T01:30:49Z,1190000,False,,,0,,B. Portis shooting personal FOUL (1 PF) (Brown 2 FT),"[1626171, 1628971]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,,,,,,1.0,0.0,Brown,1628971.0,,,,
121,PT00M54.70S,2026-01-12T01:30:59.1Z,1,REGULAR,freethrow,1 of 2,[],1628971,,,1610612743,26,20,2026-01-12T01:30:59Z,1210000,False,,,0,,B. Brown Free Throw 1 of 2 (1 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
122,PT00M54.70S,2026-01-12T01:31:14.9Z,1,REGULAR,freethrow,2 of 2,[],1628971,,,1610612743,27,20,2026-01-12T01:31:14Z,1220000,False,,,0,,B. Brown Free Throw 2 of 2 (2 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
123,PT00M35.40S,2026-01-12T01:31:35.6Z,1,REGULAR,3pt,Jump Shot,[],1626171,7.966491458607096,94.85294117647058,1610612749,27,23,2026-01-12T01:31:54Z,1230000,False,-224.0,22.0,1,left,B. Portis 3PT  (3 PTS) (G. Trent Jr. 1 AST),"[1626171, 1629018]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,22.54,Made,3.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,,,,,,,
126,PT00M13.80S,2026-01-12T01:32:10.3Z,1,REGULAR,turnover,lost ball,[],203501,,,1610612743,27,23,2026-01-12T01:32:14Z,1260000,False,,,0,,T. Hardaway Jr. lost ball TURNOVER (1 TO),"[203501, 203914]",1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,,,,,Harris,203914.0,,
127,PT00M13.80S,2026-01-12T01:32:10.3Z,1,REGULAR,steal,,[],203914,,,1610612749,27,23,2026-01-12T01:32:12Z,1270000,False,,,0,,G. Harris STEAL (1 STL),[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
128,PT00M00.10S,2026-01-12T01:32:23.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628398,28.728646517739815,76.7156862745098,1610612749,27,23,2026-01-12T01:32:30Z,1280000,False,-134.0,218.0,1,left,MISS K. Kuzma 25' 3PT - blocked,"[1628398, 1631212]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,25.53,Missed,,,,,,,,,,,,,,,,,Watson,1631212.0
129,PT00M00.10S,2026-01-12T01:32:23.9Z,1,REGULAR,block,,[],1631212,,,1610612749,27,23,2026-01-12T01:32:27Z,1290000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
130,PT00M00.10S,2026-01-12T01:32:23.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,27,23,2026-01-12T01:32:30Z,1300000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,128.0,,,,,,,,,,,
131,PT00M00.00S,2026-01-12T01:32:38.3Z,1,REGULAR,period,end,[],0,,,1610612749,27,23,2026-01-12T01:32:38Z,1310000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT12M00.00S,2026-01-12T01:34:43.2Z,2,REGULAR,substitution,out,['startperiod'],1631212,,,1610612749,27,23,2026-01-12T01:35:04Z,1320000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT12M00.00S,2026-01-12T01:34:43.2Z,2,REGULAR,substitution,in,['startperiod'],1641816,,,1610612749,27,23,2026-01-12T01:35:04Z,1330000,False,,,0,,SUB in: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT12M00.00S,2026-01-12T01:35:12.3Z,2,REGULAR,period,start,[],0,,,1610612749,27,23,2026-01-12T01:35:12Z,1340000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT11M41.00S,2026-01-12T01:35:30.5Z,2,REGULAR,2pt,Hook,[],1626171,11.514454664914586,32.59803921568628,1610612749,27,25,2026-01-12T01:35:37Z,1350000,False,87.0,56.0,1,left,B. Portis 10' turnaround Hook (5 PTS) (K. Porter Jr. 2 AST),"[1626171, 1629645]",1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,10.33,Made,5.0,K. Porter Jr.,1629645.0,2.0,,,,,,,,,,,,,,
137,PT11M21.00S,2026-01-12T01:35:49.5Z,2,REGULAR,3pt,Jump Shot,[],203501,74.72076215505913,87.99019607843137,1610612743,30,25,2026-01-12T01:35:55Z,1370000,False,190.0,185.0,1,right,T. Hardaway Jr. 26' 3PT  (8 PTS) (Z. Nnaji 2 AST),"[203501, 1630192]",1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,26.53,Made,8.0,Z. Nnaji,1630192.0,2.0,,,,,,,,,,,,,,
139,PT11M12.00S,2026-01-12T01:35:59.0Z,2,REGULAR,3pt,Jump Shot,[],1626171,32.670827858081466,60.78431372549019,1610612749,30,28,2026-01-12T01:36:05Z,1390000,False,-54.0,255.0,1,left,B. Portis 26' 3PT  (8 PTS) (K. Porter Jr. 3 AST),"[1626171, 1629645]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,26.02,Made,8.0,K. Porter Jr.,1629645.0,3.0,,,,,,,,,,,,,,
141,PT10M59.00S,2026-01-12T01:36:12.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,93.77463863337714,56.86274509803921,1610612743,30,28,2026-01-12T01:36:20Z,1410000,False,34.0,6.0,1,right,MISS B. Brown driving Layup,[1628971],1610612743.0,DEN,driving,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,3.48,Missed,,,,,,,,,,,,,,,,,,
142,PT10M58.00S,2026-01-12T01:36:13.4Z,2,REGULAR,rebound,offensive,[],1630192,,,1610612743,30,28,2026-01-12T01:36:13Z,1420000,False,,,0,,Z. Nnaji REBOUND (Off:2 Def:0),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,141.0,2.0,0.0,2.0,,,,,,,,
143,PT10M58.00S,2026-01-12T01:36:14.8Z,2,REGULAR,foul,personal,['2freethrow'],203914,,,1610612743,30,28,2026-01-12T01:36:26Z,1430000,False,,,0,,G. Harris shooting personal FOUL (1 PF) (Nnaji 2 FT),"[203914, 1630192]",1610612749.0,MIL,shooting,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627524.0,,,,,,1.0,0.0,Nnaji,1630192.0,,,,
145,PT10M58.00S,2026-01-12T01:36:49.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630192,,,1610612743,31,28,2026-01-12T01:36:49Z,1450000,False,,,0,,Z. Nnaji Free Throw 1 of 2 (3 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
146,PT10M58.00S,2026-01-12T01:37:09.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630192,,,1610612743,32,28,2026-01-12T01:37:09Z,1460000,False,,,0,,Z. Nnaji Free Throw 2 of 2 (4 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
147,PT10M45.00S,2026-01-12T01:37:23.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,8.09789750328515,50.98039215686274,1610612749,32,30,2026-01-12T01:39:12Z,1470000,False,-5.0,24.0,1,left,B. Portis cutting Layup (10 PTS) (K. Porter Jr. 4 AST),"[1626171, 1629645]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,2.41,Made,10.0,K. Porter Jr.,1629645.0,4.0,,,,,,,,,,,,,,
148,PT10M31.00S,2026-01-12T01:37:37.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203501,92.32917214191852,56.86274509803921,1610612743,34,30,2026-01-12T01:37:41Z,1480000,False,34.0,20.0,1,right,T. Hardaway Jr. driving finger roll Layup (10 PTS) (B. Brown 1 AST),"[203501, 1628971]",1610612743.0,DEN,driving finger roll,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,3.95,Made,10.0,B. Brown,1628971.0,1.0,,,,,,,,,,,,,,
150,PT10M12.00S,2026-01-12T01:37:56.8Z,2,REGULAR,turnover,lost ball,[],1629645,,,1610612749,34,30,2026-01-12T01:38:00Z,1500000,False,,,0,,K. Porter Jr. lost ball TURNOVER (3 TO),"[1629645, 203501]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,3.0,,,,,,,,,Hardaway Jr.,203501.0,,
151,PT10M12.00S,2026-01-12T01:37:56.8Z,2,REGULAR,steal,,[],203501,,,1610612743,34,30,2026-01-12T01:37:58Z,1510000,False,,,0,,T. Hardaway Jr. STEAL (1 STL),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
152,PT10M09.00S,2026-01-12T01:38:02.1Z,2,REGULAR,foul,personal,['2freethrow'],1629018,,,1610612743,34,30,2026-01-12T01:38:18Z,1520000,False,,,0,,G. Trent Jr. shooting personal FOUL (1 PF) (Tyson 2 FT),"[1629018, 1641816]",1610612749.0,MIL,shooting,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,,1.0,0.0,Tyson,1641816.0,,,,
154,PT10M09.00S,2026-01-12T01:38:29.4Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641816,,,1610612743,35,30,2026-01-12T01:38:29Z,1540000,False,,,0,,H. Tyson Free Throw 1 of 2 (1 PTS),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
155,PT10M09.00S,2026-01-12T01:38:46.5Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641816,,,1610612743,36,30,2026-01-12T01:38:46Z,1550000,False,,,0,,H. Tyson Free Throw 2 of 2 (2 PTS),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
156,PT09M51.00S,2026-01-12T01:39:04.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,11.514454664914586,60.29411764705882,1610612749,36,30,2026-01-12T01:39:14Z,1560000,False,-51.0,56.0,1,left,MISS K. Kuzma 7' turnaround Hook,[1628398],1610612749.0,MIL,turnaround,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,7.59,Missed,,,,,,,,,,,,,,,,,,
157,PT09M48.00S,2026-01-12T01:39:07.9Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,36,30,2026-01-12T01:39:14Z,1570000,False,,,0,,B. Brown REBOUND (Off:1 Def:2),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,156.0,3.0,2.0,1.0,,,,,,,,
159,PT09M45.00S,2026-01-12T01:39:10.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641816,73.66951379763469,13.23529411764706,1610612743,36,30,2026-01-12T01:41:19Z,1580000,False,-184.0,195.0,1,right,MISS H. Tyson 26' running 3PT,[1641816],1610612743.0,DEN,running,,,Tyson,H. Tyson,,,,,Above the Break 3,24+ Left Center,26.8,Missed,,,,,,,,,,,,,,,,,,
160,PT09M43.00S,2026-01-12T01:39:12.4Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612749,36,30,2026-01-12T01:41:30Z,1590000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,159.0,1.0,1.0,0.0,,,,,,,,
161,PT09M33.00S,2026-01-12T01:39:22.3Z,2,REGULAR,3pt,Jump Shot,[],203914,4.944152431011826,96.07843137254902,1610612749,36,33,2026-01-12T01:39:28Z,1600000,False,-230.0,-6.0,1,left,G. Harris 3PT  (3 PTS) (K. Porter Jr. 5 AST),"[203914, 1629645]",1610612749.0,MIL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,23.05,Made,3.0,K. Porter Jr.,1629645.0,5.0,,,,,,,,,,,,,,
163,PT09M15.00S,2026-01-12T01:39:39.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,91.01511169513797,45.34313725490196,1610612743,38,33,2026-01-12T01:39:44Z,1620000,False,-23.0,32.0,1,right,B. Brown driving finger roll Layup (4 PTS),[1628971],1610612743.0,DEN,driving finger roll,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,3.96,Made,4.0,,,,,,,,,,,,,,,,,
164,PT08M53.00S,2026-01-12T01:40:02.2Z,2,REGULAR,3pt,Jump Shot,[],1628398,5.338370565045992,96.56862745098039,1610612749,38,33,2026-01-12T01:40:07Z,1630000,False,-233.0,-2.0,1,left,MISS K. Kuzma 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
165,PT08M50.00S,2026-01-12T01:40:05.2Z,2,REGULAR,rebound,defensive,[],1630192,,,1610612743,38,33,2026-01-12T01:40:07Z,1640000,False,,,0,,Z. Nnaji REBOUND (Off:2 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Left Corner 3,24+ Left,,,,,,,,,164.0,3.0,1.0,2.0,,,,,,,,
166,PT08M41.00S,2026-01-12T01:40:13.5Z,2,REGULAR,3pt,Jump Shot,[],1630192,71.30420499342969,19.362745098039216,1610612743,38,33,2026-01-12T01:40:20Z,1650000,False,-153.0,217.0,1,right,MISS Z. Nnaji 26' 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Left Center,26.58,Missed,,,,,,,,,,,,,,,,,,
167,PT08M38.00S,2026-01-12T01:40:16.5Z,2,REGULAR,rebound,defensive,[],203914,,,1610612749,38,33,2026-01-12T01:40:20Z,1660000,False,,,0,,G. Harris REBOUND (Off:0 Def:1),[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,
168,PT08M27.00S,2026-01-12T01:40:27.6Z,2,REGULAR,2pt,Jump Shot,[],1626171,13.61695137976347,20.098039215686274,1610612749,38,33,2026-01-12T01:40:34Z,1670000,False,150.0,75.0,1,left,MISS B. Portis 16' fadeaway Shot,[1626171],1610612749.0,MIL,fadeaway,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right,16.75,Missed,,,,,,,,,,,,,,,,,,
169,PT08M25.00S,2026-01-12T01:40:29.6Z,2,REGULAR,rebound,defensive,[],1641816,,,1610612743,38,33,2026-01-12T01:40:34Z,1680000,False,,,0,,H. Tyson REBOUND (Off:0 Def:1),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Mid-Range,16-24 Right,,,,,,,,,168.0,1.0,1.0,0.0,,,,,,,,
170,PT08M18.00S,2026-01-12T01:40:39.5Z,2,REGULAR,foul,personal,['2freethrow'],1629018,,,1610612743,38,33,2026-01-12T01:40:46Z,1690000,False,,,0,,G. Trent Jr. shooting personal FOUL (2 PF) (Brown 2 FT),"[1629018, 1628971]",1610612749.0,MIL,shooting,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201245.0,,,,,,2.0,0.0,Brown,1628971.0,,,,
172,PT08M18.00S,2026-01-12T01:41:04.8Z,2,REGULAR,freethrow,1 of 2,[],1628971,,,1610612743,39,33,2026-01-12T01:41:04Z,1710000,False,,,0,,B. Brown Free Throw 1 of 2 (5 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
173,PT08M18.00S,2026-01-12T01:41:05.6Z,2,REGULAR,substitution,out,[],203501,,,1610612743,39,33,2026-01-12T01:41:14Z,1720000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT08M18.00S,2026-01-12T01:41:05.6Z,2,REGULAR,substitution,out,[],1629018,,,1610612743,39,33,2026-01-12T01:41:14Z,1730000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
