actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
17,PT10M46.00S,2026-01-30T02:13:20.2Z,1,REGULAR,3pt,Jump Shot,[],1629008,27.677398160315374,82.59803921568627,1610612751,0,5,2026-01-30T02:13:24Z,170000,False,-163.0,208.0,1,left,M. Porter Jr. 26' 3PT  (5 PTS) (N. Claxton 1 AST),"[1629008, 1629651]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,26.4,Made,,,,,,,,,,,,5.0,N. Claxton,1629651.0,1.0,,,
19,PT10M20.00S,2026-01-30T02:13:46.0Z,1,REGULAR,3pt,Jump Shot,[],1642461,78.53153745072274,9.068627450980392,1610612743,0,5,2026-01-30T02:13:54Z,190000,False,-205.0,149.0,1,right,MISS S. Jones 25' 3PT,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
20,PT10M17.00S,2026-01-30T02:13:49.0Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612751,0,5,2026-01-30T02:14:26Z,200000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,
21,PT10M11.00S,2026-01-30T02:13:54.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629611,5.863994743758213,47.30392156862745,1610612751,0,5,2026-01-30T02:13:59Z,210000,False,13.0,3.0,1,left,MISS T. Mann running finger roll Layup,[1629611],1610612751.0,BKN,running finger roll,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.37,Missed,,,,,,,,,,,,,,,,,,
22,PT10M09.00S,2026-01-30T02:13:56.9Z,1,REGULAR,rebound,defensive,[],1629618,,,1610612743,0,5,2026-01-30T02:13:59Z,220000,False,,,0,,J. Pickett REBOUND (Off:0 Def:1),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Restricted Area,0-8 Center,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,
23,PT10M01.00S,2026-01-30T02:14:04.1Z,1,REGULAR,3pt,Jump Shot,[],1627750,67.23061760840999,60.29411764705882,1610612743,3,5,2026-01-30T02:14:09Z,230000,False,51.0,256.0,1,right,J. Murray 26' 3PT  (3 PTS) (J. Pickett 1 AST),"[1627750, 1629618]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,26.06,Made,,,,,,,,,,,,3.0,J. Pickett,1629618.0,1.0,,,
25,PT09M45.00S,2026-01-30T02:14:20.1Z,1,REGULAR,2pt,Jump Shot,[],1629008,21.50131406044678,58.08823529411765,1610612751,3,5,2026-01-30T02:14:25Z,250000,False,-40.0,150.0,1,left,MISS M. Porter Jr. 15' pullup Shot,[1629008],1610612751.0,BKN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Center,15.5,Missed,,,,,,,,,,,,,,,,,,
26,PT09M43.00S,2026-01-30T02:14:22.1Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,3,5,2026-01-30T02:14:25Z,260000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Center,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,
27,PT09M31.00S,2026-01-30T02:14:34.7Z,1,REGULAR,foul,personal,['2freethrow'],1642874,,,1610612743,3,5,2026-01-30T02:14:45Z,270000,False,,,0,,D. Wolf shooting personal FOUL (1 PF) (Jones 2 FT),"[1642874, 1642461]",1610612751.0,BKN,shooting,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627524.0,1.0,0.0,Jones,1642461.0,,,,,,,
29,PT09M31.00S,2026-01-30T02:15:00.7Z,1,REGULAR,freethrow,1 of 2,[],1642461,,,1610612743,3,5,2026-01-30T02:15:00Z,290000,False,,,0,,MISS S. Jones Free Throw 1 of 2,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
30,PT09M31.00S,2026-01-30T02:15:00.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,3,5,2026-01-30T02:15:00Z,300000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,
31,PT09M31.00S,2026-01-30T02:15:12.6Z,1,REGULAR,freethrow,2 of 2,[],1642461,,,1610612743,4,5,2026-01-30T02:15:12Z,310000,False,,,0,,S. Jones Free Throw 2 of 2 (1 PTS),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
32,PT09M15.00S,2026-01-30T02:15:33.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642849,7.30946123521682,44.36274509803921,1610612751,4,5,2026-01-30T02:15:37Z,320000,False,28.0,16.0,1,left,MISS N. Traore driving finger roll Layup,[1642849],1610612751.0,BKN,driving finger roll,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,3.25,Missed,,,,,,,,,,,,,,,,,,
33,PT09M12.00S,2026-01-30T02:15:36.0Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,4,5,2026-01-30T02:15:37Z,330000,False,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,32.0,2.0,2.0,0.0,,,,,,,,,,,,
34,PT08M58.00S,2026-01-30T02:15:50.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202685,93.38042049934296,53.18627450980392,1610612743,4,5,2026-01-30T02:15:54Z,340000,False,16.0,10.0,1,right,MISS J. Valančiūnas Layup - blocked,"[202685, 1642874]",1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,1.86,Missed,Wolf,1642874.0,,,,,,,,,,,,,,,,
35,PT08M58.00S,2026-01-30T02:15:50.5Z,1,REGULAR,block,,[],1642874,,,1610612743,4,5,2026-01-30T02:15:52Z,350000,False,,,0,,D. Wolf BLOCK (1 BLK),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
36,PT08M58.00S,2026-01-30T02:15:50.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,4,5,2026-01-30T02:15:54Z,360000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,34.0,,,,,,,,,,,,,,,
38,PT08M52.00S,2026-01-30T02:16:11.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627750,92.46057818659659,46.07843137254902,1610612743,6,5,2026-01-30T02:16:19Z,380000,False,-20.0,18.0,1,right,J. Murray driving finger roll Layup (5 PTS) (P. Watson 1 AST),"[1627750, 1631212]",1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,,,,,,,,5.0,P. Watson,1631212.0,1.0,,,
40,PT08M52.00S,2026-01-30T02:16:16.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,6,5,2026-01-30T02:16:16Z,400000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT08M37.00S,2026-01-30T02:19:20.4Z,1,REGULAR,3pt,Jump Shot,[],1629611,33.459264126149804,57.59803921568627,1610612751,6,5,2026-01-30T02:20:00Z,410000,False,-38.0,262.0,1,left,MISS T. Mann 26' 3PT,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,26.47,Missed,,,,,,,,,,,,,,,,,,
45,PT08M37.00S,2026-01-30T02:19:20.4Z,1,REGULAR,rebound,defensive,[],202685,,,1610612743,6,5,2026-01-30T02:20:13Z,425000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:1),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Center,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,
43,PT08M25.00S,2026-01-30T02:19:30.2Z,1,REGULAR,3pt,Jump Shot,[],202685,70.25295663600527,26.715686274509803,1610612743,6,5,2026-01-30T02:19:34Z,430000,False,-116.0,227.0,1,right,MISS J. Valančiūnas 25' 3PT,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,,,,,,,,,,,,,,,,,
44,PT08M22.00S,2026-01-30T02:19:33.2Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612751,6,5,2026-01-30T02:19:34Z,440000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:3),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,43.0,3.0,3.0,0.0,,,,,,,,,,,,
46,PT08M06.00S,2026-01-30T02:19:50.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,8.623521681997373,52.450980392156865,1610612751,6,7,2026-01-30T02:21:07Z,450000,False,-12.0,29.0,1,left,N. Claxton driving floating Jump Shot (2 PTS),[1629651],1610612751.0,BKN,driving floating,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.11,Made,,,,,,,,,,,,2.0,,,,,,
47,PT07M41.00S,2026-01-30T02:20:14.9Z,1,REGULAR,3pt,Jump Shot,[],1627750,71.30420499342969,21.568627450980394,1610612743,9,7,2026-01-30T02:20:19Z,460000,False,-142.0,217.0,1,right,J. Murray 25' 3PT  (8 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.96,Made,,,,,,,,,,,,8.0,,,,,,
48,PT07M28.00S,2026-01-30T02:20:29.0Z,1,REGULAR,2pt,Jump Shot,[],1629008,11.251642575558476,67.40196078431373,1610612751,9,9,2026-01-30T02:20:35Z,470000,False,-87.0,53.0,1,left,M. Porter Jr. 10' driving floating Jump Shot (7 PTS),[1629008],1610612751.0,BKN,driving floating,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,10.2,Made,,,,,,,,,,,,7.0,,,,,,
50,PT07M28.00S,2026-01-30T02:20:33.9Z,1,REGULAR,foul,personal,['1freethrow'],1642461,,,1610612751,9,9,2026-01-30T02:20:37Z,490000,False,,,0,,S. Jones shooting personal FOUL (2 PF) (Porter Jr. 1 FT),"[1642461, 1629008]",1610612743.0,DEN,shooting,,,Jones,S. Jones,,,,,Mid-Range,8-16 Left,,,,,,,,,1626300.0,2.0,0.0,Porter Jr.,1629008.0,,,,,,,
52,PT07M28.00S,2026-01-30T02:20:52.1Z,1,REGULAR,substitution,out,[],1642461,,,1610612751,9,9,2026-01-30T02:21:29Z,510000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M28.00S,2026-01-30T02:20:52.1Z,1,REGULAR,substitution,in,[],203501,,,1610612751,9,9,2026-01-30T02:21:29Z,520000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M28.00S,2026-01-30T02:21:08.4Z,1,REGULAR,freethrow,1 of 1,[],1629008,,,1610612751,9,10,2026-01-30T02:21:08Z,530000,False,,,0,,M. Porter Jr. Free Throw 1 of 1 (8 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,,,,,,,,,,,,8.0,,,,,,
56,PT07M03.00S,2026-01-30T02:21:52.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202685,92.32917214191852,49.50980392156863,1610612743,11,10,2026-01-30T02:21:58Z,550000,False,-2.0,20.0,1,right,J. Valančiūnas driving Hook (2 PTS) (J. Murray 1 AST),"[202685, 1627750]",1610612743.0,DEN,driving,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,,,,,,,,2.0,J. Murray,1627750.0,1.0,,,
58,PT06M51.00S,2026-01-30T02:22:03.8Z,1,REGULAR,3pt,Jump Shot,[],1642874,22.28975032851511,89.4607843137255,1610612751,11,10,2026-01-30T02:22:08Z,570000,False,-197.0,157.0,1,left,MISS D. Wolf 25' 3PT,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Left Center,25.21,Missed,,,,,,,,,,,,,,,,,,
59,PT06M48.00S,2026-01-30T02:22:06.8Z,1,REGULAR,rebound,defensive,[],1629618,,,1610612743,11,10,2026-01-30T02:22:08Z,580000,False,,,0,,J. Pickett REBOUND (Off:0 Def:2),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Left Center,,,,,58.0,2.0,2.0,0.0,,,,,,,,,,,,
60,PT06M31.00S,2026-01-30T02:22:25.3Z,1,REGULAR,foul,personal,['2freethrow'],1629008,,,1610612743,11,10,2026-01-30T02:22:42Z,590000,False,,,0,,M. Porter Jr. shooting personal FOUL (1 PF) (Watson 2 FT),"[1629008, 1631212]",1610612751.0,BKN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,203054.0,1.0,0.0,Watson,1631212.0,,,,,,,
62,PT06M31.00S,2026-01-30T02:22:54.6Z,1,REGULAR,freethrow,1 of 2,[],1631212,,,1610612743,11,10,2026-01-30T02:22:54Z,610000,False,,,0,,MISS P. Watson Free Throw 1 of 2,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
63,PT06M31.00S,2026-01-30T02:22:54.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,11,10,2026-01-30T02:22:54Z,620000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,
64,PT06M31.00S,2026-01-30T02:22:58.0Z,1,REGULAR,substitution,out,[],202685,,,1610612743,11,10,2026-01-30T02:23:01Z,630000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M31.00S,2026-01-30T02:22:58.0Z,1,REGULAR,substitution,in,[],1630192,,,1610612743,11,10,2026-01-30T02:23:01Z,640000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M31.00S,2026-01-30T02:23:24.2Z,1,REGULAR,freethrow,2 of 2,[],1631212,,,1610612743,11,10,2026-01-30T02:23:24Z,650000,False,,,0,,MISS P. Watson Free Throw 2 of 2,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
67,PT06M28.00S,2026-01-30T02:23:25.7Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,11,10,2026-01-30T02:23:25Z,660000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,
68,PT06M17.00S,2026-01-30T02:23:37.0Z,1,REGULAR,3pt,Jump Shot,[],1629008,32.013797634691194,27.941176470588236,1610612751,11,13,2026-01-30T02:23:41Z,670000,False,110.0,248.0,1,left,M. Porter Jr. 27' 3PT  (11 PTS) (N. Traore 1 AST),"[1629008, 1642849]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,27.18,Made,,,,,,,,,,,,11.0,N. Traore,1642849.0,1.0,,,
71,PT05M56.00S,2026-01-30T02:24:03.9Z,1,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612743,11,13,2026-01-30T02:24:10Z,700000,False,,,0,,N. Claxton shooting personal FOUL (1 PF) (Watson 2 FT),"[1629651, 1631212]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,1627524.0,1.0,0.0,Watson,1631212.0,,,,,,,
73,PT05M56.00S,2026-01-30T02:24:25.0Z,1,REGULAR,freethrow,1 of 2,[],1631212,,,1610612743,12,13,2026-01-30T02:24:25Z,720000,False,,,0,,P. Watson Free Throw 1 of 2 (1 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
74,PT05M56.00S,2026-01-30T02:24:46.4Z,1,REGULAR,freethrow,2 of 2,[],1631212,,,1610612743,13,13,2026-01-30T02:24:46Z,730000,False,,,0,,P. Watson Free Throw 2 of 2 (2 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,,,,,,,,,,,,2.0,,,,,,
75,PT05M40.00S,2026-01-30T02:25:03.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,5.863994743758213,52.94117647058824,1610612751,13,15,2026-01-30T02:25:38Z,740000,False,-15.0,3.0,1,left,N. Claxton driving Layup (4 PTS) (M. Porter Jr. 1 AST),"[1629651, 1629008]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,,,,,,4.0,M. Porter Jr.,1629008.0,1.0,,,
77,PT05M23.00S,2026-01-30T02:25:20.4Z,1,REGULAR,3pt,Jump Shot,[],1631212,91.80354796320631,3.431372549019608,1610612743,16,15,2026-01-30T02:25:24Z,760000,False,-233.0,25.0,1,right,P. Watson 3PT  (5 PTS) (J. Pickett 2 AST),"[1631212, 1629618]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Left Corner 3,24+ Left,23.41,Made,,,,,,,,,,,,5.0,J. Pickett,1629618.0,2.0,,,
79,PT05M05.00S,2026-01-30T02:25:38.4Z,1,REGULAR,3pt,Jump Shot,[],1629611,3.630091984231275,95.34313725490196,1610612751,16,15,2026-01-30T02:25:43Z,780000,False,-227.0,-18.0,1,left,MISS T. Mann 3PT,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,22.74,Missed,,,,,,,,,,,,,,,,,,
80,PT05M02.00S,2026-01-30T02:25:41.4Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,16,15,2026-01-30T02:25:43Z,790000,False,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Left Corner 3,24+ Left,,,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,
81,PT04M59.00S,2026-01-30T02:25:44.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203501,74.58935611038108,84.80392156862744,1610612743,19,15,2026-01-30T02:26:37Z,800000,False,174.0,186.0,1,right,T. Hardaway Jr. 25' 3PT running (3 PTS) (P. Watson 2 AST),"[203501, 1631212]",1610612743.0,DEN,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,25.5,Made,,,,,,,,,,,,3.0,P. Watson,1631212.0,2.0,,,
84,PT04M40.00S,2026-01-30T02:26:19.5Z,1,REGULAR,3pt,Jump Shot,[],1642874,21.369908015768726,8.333333333333332,1610612751,19,18,2026-01-30T02:27:10Z,830000,False,208.0,148.0,1,left,D. Wolf 25' 3PT  (3 PTS) (N. Traore 2 AST),"[1642874, 1642849]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Right Center,25.58,Made,,,,,,,,,,,,3.0,N. Traore,1642849.0,2.0,,,
86,PT04M15.00S,2026-01-30T02:26:42.9Z,1,REGULAR,2pt,Jump Shot,[],1627750,77.87450722733246,20.833333333333336,1610612743,19,18,2026-01-30T02:26:52Z,850000,False,-146.0,155.0,1,right,MISS J. Murray 21' fadeaway Shot,[1627750],1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,21.32,Missed,,,,,,,,,,,,,,,,,,
87,PT04M14.00S,2026-01-30T02:26:43.9Z,1,REGULAR,rebound,defensive,[],1642874,,,1610612751,19,18,2026-01-30T02:27:43Z,860000,False,,,0,,D. Wolf REBOUND (Off:0 Def:1),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Mid-Range,16-24 Left Center,,,,,86.0,1.0,1.0,0.0,,,,,,,,,,,,
88,PT04M10.00S,2026-01-30T02:26:52.1Z,1,REGULAR,foul,personal,[],1627750,,,1610612751,19,18,2026-01-30T02:27:00Z,870000,False,,,0,,J. Murray personal FOUL (1 PF),"[1627750, 1629651]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,203054.0,1.0,0.0,Claxton,1629651.0,,,,,,,
90,PT04M10.00S,2026-01-30T02:26:59.5Z,1,REGULAR,substitution,out,[],1629618,,,1610612751,19,18,2026-01-30T02:27:28Z,890000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M10.00S,2026-01-30T02:26:59.5Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,19,18,2026-01-30T02:27:28Z,900000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M10.00S,2026-01-30T02:26:59.5Z,1,REGULAR,substitution,out,[],1642849,,,1610612751,19,18,2026-01-30T02:27:28Z,910000,False,,,0,,SUB out: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M10.00S,2026-01-30T02:26:59.5Z,1,REGULAR,substitution,in,[],1628971,,,1610612751,19,18,2026-01-30T02:27:28Z,920000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
