actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-01-29T01:41:05.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-29T01:41:05Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-01-29T01:41:07.5Z,1,REGULAR,jumpball,recovered,[],203471,,,1610612747,0,0,2023-01-29T01:41:07Z,40000,False,,,0,,Jump Ball T. Bryant vs. A. Horford: Tip to D. Schroder,"[203471, 1628418, 201143]",1610612747.0,LAL,startperiod,D. Schroder,203471.0,Schroder,D. Schroder,Bryant,1628418.0,Horford,201143.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2023-01-29T01:41:25.5Z,1,REGULAR,3pt,Jump Shot,[],201976,66.96780551905388,34.31372549019608,1610612747,0,3,2023-01-29T01:41:31Z,70000,False,-78.0,258.0,1,right,P. Beverley 26' 3PT  (3 PTS) (L. James 1 AST),"[201976, 2544]",1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,26.96,Made,3.0,L. James,2544.0,1.0,,,,,,,,,,,,,,
9,PT11M19.00S,2023-01-29T01:41:45.5Z,1,REGULAR,3pt,Jump Shot,[],1627759,30.831143232588698,77.20588235294117,1610612738,0,3,2023-01-29T01:42:11Z,90000,False,-136.0,237.0,1,left,MISS J. Brown 27' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,27.35,Missed,,,,,,,,,,,,,,,,,,
10,PT11M17.00S,2023-01-29T01:41:47.5Z,1,REGULAR,rebound,defensive,[],203471,,,1610612747,0,3,2023-01-29T01:41:50Z,100000,False,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M02.00S,2023-01-29T01:42:03.0Z,1,REGULAR,3pt,Jump Shot,[],2544,66.44218134034165,34.80392156862745,1610612747,0,3,2023-01-29T01:42:31Z,110000,False,-76.0,263.0,1,right,MISS L. James 27' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Center,27.37,Missed,,,,,,,,,,,,,,,,,,
12,PT11M00.00S,2023-01-29T01:42:05.0Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,0,3,2023-01-29T01:42:07Z,120000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M52.00S,2023-01-29T01:42:13.5Z,1,REGULAR,3pt,Jump Shot,[],1627759,27.54599211563732,83.33333333333334,1610612738,0,3,2023-01-29T01:42:18Z,130000,False,-167.0,206.0,1,left,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,26.53,Missed,,,,,,,,,,,,,,,,,,
14,PT10M49.00S,2023-01-29T01:42:16.5Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,0,3,2023-01-29T01:50:42Z,140000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M37.00S,2023-01-29T01:42:28.0Z,1,REGULAR,3pt,Jump Shot,[],201976,95.22010512483574,2.2058823529411766,1610612747,0,3,2023-01-29T01:42:41Z,150000,False,-239.0,-8.0,1,right,MISS P. Beverley 3PT,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Left Corner 3,24+ Left,23.91,Missed,,,,,,,,,,,,,,,,,,
16,PT10M35.00S,2023-01-29T01:42:30.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,0,3,2023-01-29T01:42:41Z,160000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,15.0,,,,,,,,,,,,,
18,PT10M27.00S,2023-01-29T01:42:56.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",2544,92.19776609724047,61.76470588235294,1610612747,0,5,2023-01-29T01:43:01Z,180000,False,59.0,21.0,1,right,L. James 6' driving Layup (2 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,6.24,Made,2.0,,,,,,,,,,,,,,,,,
19,PT10M10.00S,2023-01-29T01:43:12.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,10.85742444152431,46.81372549019608,1610612738,2,5,2023-01-29T01:43:17Z,190000,False,16.0,50.0,1,left,J. Tatum driving Layup (2 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,5.21,Made,2.0,,,,,,,,,,,,,,,,,
20,PT09M57.00S,2023-01-29T01:43:26.1Z,1,REGULAR,3pt,Jump Shot,[],203471,66.83639947437582,41.42156862745098,1610612747,2,5,2023-01-29T01:43:31Z,200000,False,-43.0,259.0,1,right,MISS D. Schroder 26' 3PT,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,26.27,Missed,,,,,,,,,,,,,,,,,,
21,PT09M55.00S,2023-01-29T01:43:28.1Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,2,5,2023-01-29T01:43:31Z,210000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,
22,PT09M47.00S,2023-01-29T01:43:36.5Z,1,REGULAR,3pt,Jump Shot,[],201143,35.03613666228647,49.26470588235294,1610612738,2,5,2023-01-29T01:43:45Z,220000,False,4.0,277.0,1,left,MISS A. Horford 27' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,27.68,Missed,,,,,,,,,,,,,,,,,,
23,PT09M45.00S,2023-01-29T01:43:38.5Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612747,2,5,2023-01-29T01:43:45Z,230000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:1),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Center,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
24,PT09M28.00S,2023-01-29T01:43:54.8Z,1,REGULAR,3pt,Jump Shot,[],201976,75.64060446780552,83.82352941176471,1610612747,2,5,2023-01-29T01:44:08Z,240000,False,169.0,176.0,1,right,MISS P. Beverley 24' 3PT - blocked,"[201976, 201143]",1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,24.44,Missed,,,,,,,,,Horford,201143.0,,,,,,,,
26,PT09M28.00S,2023-01-29T01:43:54.8Z,1,REGULAR,block,,[],201143,,,1610612747,2,5,2023-01-29T01:44:08Z,245000,False,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
25,PT09M25.00S,2023-01-29T01:43:57.8Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,2,5,2023-01-29T01:44:08Z,250000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,
27,PT09M16.00S,2023-01-29T01:44:07.4Z,1,REGULAR,2pt,Jump Shot,[],1628369,17.427726675427067,33.82352941176471,1610612738,2,5,2023-01-29T01:46:20Z,260000,False,81.0,111.0,1,left,MISS J. Tatum 13' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,13.76,Missed,,,,,,,,,,,,,,,,,,
28,PT09M14.00S,2023-01-29T01:44:09.4Z,1,REGULAR,rebound,offensive,[],1628369,,,1610612738,2,5,2023-01-29T01:44:18Z,270000,False,,,0,,J. Tatum REBOUND (Off:1 Def:0),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,,,,,,,27.0,1.0,0.0,1.0,,,,,,,,,,
29,PT09M14.00S,2023-01-29T01:44:13.2Z,1,REGULAR,foul,personal,['2freethrow'],1628972,,,1610612738,2,5,2023-01-29T01:44:44Z,280000,False,,,0,,T. Brown Jr. shooting personal FOUL (1 PF) (Tatum 2 FT),"[1628972, 1628369]",1610612747.0,LAL,shooting,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627962.0,1.0,0.0,Tatum,1628369.0,,,
31,PT09M14.00S,2023-01-29T01:44:45.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628369,,,1610612738,3,5,2023-01-29T01:44:45Z,300000,False,,,0,,J. Tatum Free Throw 1 of 2 (3 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
32,PT09M14.00S,2023-01-29T01:45:05.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628369,,,1610612738,4,5,2023-01-29T01:45:05Z,310000,False,,,0,,J. Tatum Free Throw 2 of 2 (4 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
33,PT08M57.00S,2023-01-29T01:45:24.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,93.9060446780552,45.34313725490196,1610612747,4,7,2023-01-29T01:45:30Z,320000,False,-23.0,5.0,1,right,L. James driving reverse Layup (4 PTS),[2544],1610612747.0,LAL,driving reverse,,,James,L. James,,,,,Restricted Area,0-8 Center,2.38,Made,4.0,,,,,,,,,,,,,,,,,
34,PT08M39.00S,2023-01-29T01:45:42.4Z,1,REGULAR,3pt,Jump Shot,[],1628401,9.806176084099869,95.58823529411765,1610612738,4,7,2023-01-29T01:45:49Z,330000,False,-228.0,40.0,1,left,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,23.13,Missed,,,,,,,,,,,,,,,,,,
35,PT08M37.00S,2023-01-29T01:45:44.4Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612747,4,7,2023-01-29T01:45:49Z,340000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:2),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Left Corner 3,24+ Left,,,,,,,34.0,2.0,2.0,0.0,,,,,,,,,,
36,PT08M26.00S,2023-01-29T01:45:56.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203471,92.32917214191852,41.17647058823529,1610612747,4,9,2023-01-29T01:48:44Z,350000,False,-44.0,20.0,1,right,D. Schroder driving finger roll Layup (2 PTS) (L. James 2 AST),"[203471, 2544]",1610612747.0,LAL,driving finger roll,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,4.83,Made,2.0,L. James,2544.0,2.0,,,,,,,,,,,,,,
