actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-02T00:46:02.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-02T00:46:02Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2023-03-02T00:46:06.0Z,1,REGULAR,jumpball,recovered,[],201143,,,1610612738,0,0,2023-03-02T00:46:06Z,40000,False,,,0,,Jump Ball R. Williams III vs. J. Allen: Tip to A. Horford,"[201143, 1629057, 1628386]",1610612738.0,BOS,startperiod,A. Horford,201143.0,Horford,A. Horford,Williams III,1629057.0,Allen,1628386.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2023-03-02T00:46:22.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201143,88.78120893561103,50.0,1610612738,2,0,2023-03-02T00:46:30Z,70000,False,0.0,53.0,1,right,A. Horford fadeaway Jump Shot (2 PTS),[201143],1610612738.0,BOS,fadeaway,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,5.3,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M21.00S,2023-03-02T00:46:40.2Z,1,REGULAR,2pt,Jump Shot,[],1628378,17.16491458607096,27.450980392156865,1610612739,2,0,2023-03-02T00:47:43Z,80000,False,113.0,109.0,1,left,MISS D. Mitchell 15' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,15.67,Missed,,,,,,,,,,,,,,,,,,
9,PT11M18.00S,2023-03-02T00:46:43.2Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,2,0,2023-03-02T00:46:46Z,90000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Right,,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,,
10,PT11M14.00S,2023-03-02T00:46:47.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,92.9862023653088,52.94117647058824,1610612738,4,0,2023-03-02T00:46:54Z,100000,False,15.0,13.0,1,right,J. Brown running Layup (2 PTS) (M. Smart 1 AST),"[1627759, 203935]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.99,Made,2.0,,,,,M. Smart,203935.0,1.0,,,,,,,,,,
12,PT10M56.00S,2023-03-02T00:47:05.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,10.068988173455978,45.09803921568628,1610612739,4,2,2023-03-02T00:48:55Z,120000,False,25.0,42.0,1,left,J. Allen cutting Layup (2 PTS) (D. Garland 1 AST),"[1628386, 1629636]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,4.87,Made,2.0,,,,,D. Garland,1629636.0,1.0,,,,,,,,,,
14,PT10M32.00S,2023-03-02T00:47:29.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,91.40932982917214,51.71568627450981,1610612738,4,2,2023-03-02T00:47:37Z,140000,False,9.0,28.0,1,right,MISS J. Tatum driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.96,Missed,,,,,,,,,,,,,,,,,,
15,PT10M30.00S,2023-03-02T00:47:31.2Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612738,4,2,2023-03-02T00:47:37Z,150000,False,,,0,,R. Williams III REBOUND (Off:1 Def:0),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,14.0,1.0,0.0,1.0,,,,,,,,,,,,,
16,PT10M20.00S,2023-03-02T00:47:41.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629057,93.64323258869908,49.01960784313725,1610612738,6,2,2023-03-02T00:47:45Z,160000,False,-5.0,7.0,1,right,R. Williams III alley-oop DUNK (2 PTS) (A. Horford 1 AST),"[1629057, 201143]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,0.88,Made,2.0,,,,,A. Horford,201143.0,1.0,,,,,,,,,,
