actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
19,PT10M10.00S,2023-04-09T17:17:13.0Z,1,REGULAR,2pt,Jump Shot,[],1628988,23.866622864651774,76.47058823529412,1610612737,6,4,2023-04-09T17:17:20Z,190000,False,-132.0,172.0,1,left,MISS A. Holiday 21' pullup Shot,[1628988],1610612737.0,ATL,pullup,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Left Center,21.69,Missed,,,,,,,,,,,,,,,,,,
20,PT10M09.00S,2023-04-09T17:17:14.0Z,1,REGULAR,rebound,defensive,[],203488,,,1610612738,6,4,2023-04-09T17:17:20Z,200000,False,,,0,,M. Muscala REBOUND (Off:0 Def:1),[203488],1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,Mid-Range,16-24 Left Center,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,
21,PT10M00.00S,2023-04-09T17:17:25.4Z,1,REGULAR,foul,offensive,[],201933,,,1610612738,6,4,2023-04-09T17:17:35Z,210000,False,,,0,,B. Griffin offensive FOUL (1 PF),"[201933, 1629631]",1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Mid-Range,16-24 Center,,,,,,,,,,,200833.0,1.0,0.0,Hunter,1629631.0,,,,,
23,PT10M00.00S,2023-04-09T17:17:25.4Z,1,REGULAR,turnover,offensive foul,[],201933,,,1610612738,6,4,2023-04-09T17:17:35Z,230000,False,,,0,,B. Griffin offensive foul TURNOVER (1 TO),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Mid-Range,16-24 Center,,,,,,,,,,,200833.0,,,,,1.0,,,,
24,PT09M41.00S,2023-04-09T17:17:54.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628988,13.091327201051248,51.71568627450981,1610612737,6,6,2023-04-09T17:17:58Z,240000,False,-9.0,71.0,1,left,A. Holiday 7' turnaround Jump Shot (2 PTS),[1628988],1610612737.0,ATL,turnaround,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,7.11,Made,2.0,,,,,,,,,,,,,,,,,
25,PT09M25.00S,2023-04-09T17:18:10.0Z,1,REGULAR,3pt,Jump Shot,[],201933,71.04139290407359,19.852941176470587,1610612738,6,6,2023-04-09T17:18:16Z,250000,False,-151.0,220.0,1,right,MISS B. Griffin 26' 3PT,[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Above the Break 3,24+ Left Center,26.64,Missed,,,,,,,,,,,,,,,,,,
26,PT09M24.00S,2023-04-09T17:18:11.0Z,1,REGULAR,rebound,offensive,[],203488,,,1610612738,6,6,2023-04-09T17:18:16Z,260000,False,,,0,,M. Muscala REBOUND (Off:1 Def:1),[203488],1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Left Center,,,,25.0,2.0,1.0,1.0,,,,,,,,,,,,,
27,PT09M19.00S,2023-04-09T17:18:15.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,67.09921156373193,47.30392156862745,1610612738,9,6,2023-04-09T17:18:19Z,270000,False,-13.0,257.0,1,right,S. Hauser 25' 3PT  (3 PTS) (M. Muscala 1 AST),"[1630573, 203488]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,25.72,Made,3.0,,,,,M. Muscala,203488.0,1.0,,,,,,,,,,
29,PT09M16.00S,2023-04-09T17:18:21.7Z,1,REGULAR,foul,personal,[],203488,,,1610612737,9,6,2023-04-09T17:18:31Z,290000,False,,,0,,M. Muscala personal FOUL (1 PF),"[203488, 1628988]",1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202027.0,1.0,0.0,Holiday,1628988.0,,,,,
31,PT09M07.00S,2023-04-09T17:18:48.2Z,1,REGULAR,3pt,Jump Shot,[],1628988,31.35676741130092,64.70588235294117,1610612737,9,6,2023-04-09T17:19:19Z,310000,False,-74.0,242.0,1,left,MISS A. Holiday 25' pullup 3PT,[1628988],1610612737.0,ATL,pullup,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,25.32,Missed,,,,,,,,,,,,,,,,,,
32,PT09M05.00S,2023-04-09T17:18:50.2Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,9,6,2023-04-09T17:18:55Z,320000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,
33,PT08M56.00S,2023-04-09T17:18:59.7Z,1,REGULAR,foul,personal,['2freethrow'],1628988,,,1610612738,9,6,2023-04-09T17:19:12Z,330000,False,,,0,,A. Holiday shooting personal FOUL (1 PF) (Muscala 2 FT),"[1628988, 203488]",1610612737.0,ATL,shooting,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202027.0,1.0,0.0,Muscala,203488.0,,,,,
35,PT08M56.00S,2023-04-09T17:19:22.9Z,1,REGULAR,freethrow,1 of 2,[],203488,,,1610612738,9,6,2023-04-09T17:19:23Z,350000,False,,,0,,MISS M. Muscala Free Throw 1 of 2,[203488],1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
36,PT08M56.00S,2023-04-09T17:19:22.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,9,6,2023-04-09T17:19:23Z,360000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,
37,PT08M56.00S,2023-04-09T17:19:36.2Z,1,REGULAR,freethrow,2 of 2,[],203488,,,1610612738,10,6,2023-04-09T17:19:36Z,370000,False,,,0,,M. Muscala Free Throw 2 of 2 (1 PTS),[203488],1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
38,PT08M41.00S,2023-04-09T17:19:52.8Z,1,REGULAR,3pt,Jump Shot,[],1630180,19.793035479632064,92.8921568627451,1610612737,10,9,2023-04-09T17:19:57Z,380000,False,-214.0,134.0,1,left,S. Bey 25' 3PT step back (3 PTS),[1630180],1610612737.0,ATL,step back,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,25.27,Made,3.0,,,,,,,,,,,,,,,,,
39,PT08M27.00S,2023-04-09T17:20:06.8Z,1,REGULAR,turnover,bad pass,[],1628401,,,1610612738,10,9,2023-04-09T17:20:10Z,390000,False,,,0,,D. White bad pass TURNOVER (1 TO),"[1628401, 1630180]",1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Bey,1630180.0,,
40,PT08M27.00S,2023-04-09T17:20:06.8Z,1,REGULAR,steal,,[],1630180,,,1610612737,10,9,2023-04-09T17:20:09Z,400000,False,,,0,,S. Bey STEAL (1 STL),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
41,PT08M22.00S,2023-04-09T17:20:12.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630180,9.280551905387648,50.98039215686274,1610612737,10,9,2023-04-09T17:20:23Z,410000,False,-5.0,35.0,1,left,MISS S. Bey running finger roll Layup,[1630180],1610612737.0,ATL,running finger roll,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,3.5,Missed,,,,,,,,,,,,,,,,,,
42,PT08M21.00S,2023-04-09T17:20:13.1Z,1,REGULAR,rebound,offensive,[],1631100,,,1610612737,10,9,2023-04-09T17:20:23Z,420000,False,,,0,,A. Griffin REBOUND (Off:1 Def:0),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,,,,41.0,1.0,0.0,1.0,,,,,,,,,,,,,
43,PT08M21.00S,2023-04-09T17:20:18.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1631100,5.590000152587891,50.0,1610612737,10,11,2023-04-09T17:20:27Z,430000,False,0.0,0.0,1,left,A. Griffin tip Layup (2 PTS),[1631100],1610612737.0,ATL,tip,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
44,PT08M09.00S,2023-04-09T17:20:24.1Z,1,REGULAR,3pt,Jump Shot,[],1628401,73.27529566360053,14.950980392156863,1610612738,13,11,2023-04-09T17:20:30Z,440000,False,-175.0,199.0,1,right,D. White 26' 3PT  (3 PTS) (S. Hauser 1 AST),"[1628401, 1630573]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,26.49,Made,3.0,,,,,S. Hauser,1630573.0,1.0,,,,,,,,,,
46,PT07M51.00S,2023-04-09T17:20:42.6Z,1,REGULAR,3pt,Jump Shot,[],1630180,7.178055190538765,96.07843137254902,1610612737,13,11,2023-04-09T17:20:47Z,460000,False,-230.0,15.0,1,left,MISS S. Bey 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,23.09,Missed,,,,,,,,,,,,,,,,,,
47,PT07M50.00S,2023-04-09T17:20:43.6Z,1,REGULAR,rebound,defensive,[],203488,,,1610612738,13,11,2023-04-09T17:20:47Z,470000,False,,,0,,M. Muscala REBOUND (Off:1 Def:2),[203488],1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,Left Corner 3,24+ Left,,,,46.0,3.0,2.0,1.0,,,,,,,,,,,,,
48,PT07M44.00S,2023-04-09T17:20:50.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,69.33311432325887,18.137254901960784,1610612738,16,11,2023-04-09T17:21:15Z,480000,False,-159.0,236.0,1,right,P. Pritchard 28' 3PT running pullup (6 PTS),[1630202],1610612738.0,BOS,running pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,28.46,Made,6.0,,,,,,,,,,,,,,,,,
49,PT07M25.00S,2023-04-09T17:21:08.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,19.92444152431012,41.66666666666667,1610612737,16,11,2023-04-09T17:21:14Z,490000,False,42.0,135.0,1,left,MISS A. Holiday 14' driving floating Shot,[1628988],1610612737.0,ATL,driving floating,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Center,14.11,Missed,,,,,,,,,,,,,,,,,,
50,PT07M23.00S,2023-04-09T17:21:10.6Z,1,REGULAR,rebound,defensive,[],201933,,,1610612738,16,11,2023-04-09T17:21:10Z,500000,False,,,0,,B. Griffin REBOUND (Off:0 Def:2),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,In The Paint (Non-RA),8-16 Center,,,,49.0,2.0,2.0,0.0,,,,,,,,,,,,,
51,PT07M18.00S,2023-04-09T17:21:15.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,66.17936925098554,57.59803921568627,1610612738,16,11,2023-04-09T17:21:26Z,510000,False,38.0,265.0,1,right,MISS P. Pritchard 26' running pullup 3PT,[1630202],1610612738.0,BOS,running pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,26.81,Missed,,,,,,,,,,,,,,,,,,
52,PT07M17.00S,2023-04-09T17:21:16.4Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,16,11,2023-04-09T17:21:26Z,520000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,
53,PT07M11.00S,2023-04-09T17:21:23.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629631,10.5946123521682,39.705882352941174,1610612737,16,13,2023-04-09T17:21:37Z,530000,False,51.0,47.0,1,left,D. Hunter 6' running Layup (6 PTS),[1629631],1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,6.98,Made,6.0,,,,,,,,,,,,,,,,,
54,PT07M11.00S,2023-04-09T17:21:26.9Z,1,REGULAR,foul,personal,['1freethrow'],203488,,,1610612737,16,13,2023-04-09T17:21:40Z,540000,False,,,0,,M. Muscala shooting personal FOUL (2 PF) (Hunter 1 FT),"[203488, 1629631]",1610612738.0,BOS,shooting,,,Muscala,M. Muscala,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202027.0,2.0,0.0,Hunter,1629631.0,,,,,
56,PT07M11.00S,2023-04-09T17:21:51.2Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1629631,,,1610612737,16,14,2023-04-09T17:21:51Z,560000,False,,,0,,D. Hunter Free Throw 1 of 1 (7 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
57,PT07M04.00S,2023-04-09T17:22:06.9Z,1,REGULAR,3pt,Jump Shot,[],1628401,69.20170827858082,71.56862745098039,1610612738,16,14,2023-04-09T17:22:25Z,570000,False,108.0,237.0,1,right,MISS D. White 26' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,26.04,Missed,,,,,,,,,,,,,,,,,,
58,PT07M03.00S,2023-04-09T17:22:07.9Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,16,14,2023-04-09T17:22:12Z,580000,False,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,
59,PT07M00.00S,2023-04-09T17:22:12.1Z,1,REGULAR,turnover,out-of-bounds,[],1629631,,,1610612737,16,14,2023-04-09T17:22:56Z,590000,False,,,0,,D. Hunter lost ball out-of-bounds TURNOVER (1 TO),[1629631],1610612737.0,ATL,lost ball,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202027.0,,,,,1.0,,,,
60,PT06M54.00S,2023-04-09T17:22:32.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,67.09921156373193,50.98039215686274,1610612738,19,14,2023-04-09T17:22:37Z,600000,False,5.0,257.0,1,right,S. Hauser 25' 3PT  (6 PTS) (D. White 1 AST),"[1630573, 1628401]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,25.68,Made,6.0,,,,,D. White,1628401.0,1.0,,,,,,,,,,
62,PT06M52.00S,2023-04-09T17:22:38.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,19,14,2023-04-09T17:22:38Z,620000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M52.00S,2023-04-09T17:24:55.4Z,1,REGULAR,substitution,out,[],1628401,,,1610612737,19,14,2023-04-09T17:25:51Z,630000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M52.00S,2023-04-09T17:24:55.4Z,1,REGULAR,substitution,out,[],201933,,,1610612737,19,14,2023-04-09T17:25:51Z,640000,False,,,0,,SUB out: B. Griffin,[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M52.00S,2023-04-09T17:24:55.4Z,1,REGULAR,substitution,out,[],1628988,,,1610612737,19,14,2023-04-09T17:25:51Z,650000,False,,,0,,SUB out: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M52.00S,2023-04-09T17:24:55.4Z,1,REGULAR,substitution,out,[],1630180,,,1610612737,19,14,2023-04-09T17:25:51Z,660000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M52.00S,2023-04-09T17:24:55.4Z,1,REGULAR,substitution,in,[],1631120,,,1610612737,19,14,2023-04-09T17:25:51Z,670000,False,,,0,,SUB in: J. Davison,[1631120],1610612738.0,BOS,,,,Davison,J. Davison,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M52.00S,2023-04-09T17:24:55.4Z,1,REGULAR,substitution,in,[],1628436,,,1610612737,19,14,2023-04-09T17:25:51Z,680000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M52.00S,2023-04-09T17:24:55.4Z,1,REGULAR,substitution,in,[],1630552,,,1610612737,19,14,2023-04-09T17:25:51Z,690000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M52.00S,2023-04-09T17:24:55.4Z,1,REGULAR,substitution,in,[],1630235,,,1610612737,19,14,2023-04-09T17:25:51Z,700000,False,,,0,,SUB in: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M39.00S,2023-04-09T17:26:14.8Z,1,REGULAR,3pt,Jump Shot,[],1629631,23.603810775295663,11.27450980392157,1610612737,19,14,2023-04-09T17:26:24Z,710000,False,194.0,169.0,1,left,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
72,PT06M37.00S,2023-04-09T17:26:16.8Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,19,14,2023-04-09T17:26:54Z,720000,False,,,0,,S. Hauser REBOUND (Off:0 Def:2),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,71.0,2.0,2.0,0.0,,,,,,,,,,,,,
79,PT06M36.00S,2023-04-09T17:26:19.0Z,1,REGULAR,turnover,out-of-bounds,[],1630573,,,1610612738,19,14,2023-04-09T17:27:14Z,725000,False,,,0,,S. Hauser lost ball out-of-bounds TURNOVER (1 TO),[1630573],1610612738.0,BOS,lost ball,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,,,,,1.0,,,,
74,PT06M32.00S,2023-04-09T17:26:39.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629631,9.017739816031538,55.88235294117647,1610612737,19,16,2023-04-09T17:27:14Z,740000,False,-29.0,32.0,1,left,D. Hunter driving DUNK (9 PTS) (T. Forrest 1 AST),"[1629631, 1630235]",1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,4.37,Made,9.0,,,,,T. Forrest,1630235.0,1.0,,,,,,,,,,
76,PT06M10.00S,2023-04-09T17:27:02.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631120,87.99277266754271,54.65686274509803,1610612738,21,16,2023-04-09T17:27:54Z,760000,False,23.0,60.0,1,right,J. Davison 6' driving floating Jump Shot (2 PTS) (S. Hauser 2 AST),"[1631120, 1630573]",1610612738.0,BOS,driving floating,,,Davison,J. Davison,,,,,In The Paint (Non-RA),0-8 Center,6.47,Made,2.0,,,,,S. Hauser,1630573.0,2.0,,,,,,,,,,
78,PT06M01.00S,2023-04-09T17:27:12.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630235,8.492115637319317,35.78431372549019,1610612737,21,16,2023-04-09T17:28:04Z,780000,False,71.0,27.0,1,left,MISS T. Forrest 7' driving floating Shot,[1630235],1610612737.0,ATL,driving floating,,,Forrest,T. Forrest,,,,,In The Paint (Non-RA),0-8 Center,7.62,Missed,,,,,,,,,,,,,,,,,,
80,PT06M00.00S,2023-04-09T17:27:13.3Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,21,16,2023-04-09T17:28:04Z,790000,False,,,0,,S. Hauser REBOUND (Off:0 Def:3),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,,78.0,3.0,3.0,0.0,,,,,,,,,,,,,
81,PT05M50.00S,2023-04-09T17:27:21.8Z,1,REGULAR,3pt,Jump Shot,[],1630202,81.60315374507228,6.640625,1610612738,21,16,2023-04-09T17:27:51Z,800000,False,-217.0,120.0,1,right,MISS P. Pritchard 24' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,24.8,Missed,,,,,,,,,,,,,,,,,,
82,PT05M49.00S,2023-04-09T17:27:22.8Z,1,REGULAR,rebound,defensive,[],1630235,,,1610612737,21,16,2023-04-09T17:27:51Z,810000,False,,,0,,T. Forrest REBOUND (Off:0 Def:1),[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,Above the Break 3,24+ Left Center,,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,
