actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2022-12-18T20:10:48.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-12-18T20:10:48Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2022-12-18T20:10:52.1Z,1,REGULAR,jumpball,recovered,[],1629021,,,1610612753,0,0,2022-12-18T20:10:52Z,40000,False,,,0,,Jump Ball B. Bol vs. A. Horford: Tip to M. Wagner,"[1629021, 1629626, 201143]",1610612753.0,ORL,startperiod,M. Wagner,1629021.0,Wagner,M. Wagner,Bol,1629626.0,Horford,201143.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2022-12-18T20:11:00.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629626,8.09789750328515,49.01960784313725,1610612753,0,2,2022-12-18T20:11:06Z,70000,False,5.0,24.0,1,left,B. Bol cutting Layup (2 PTS) (M. Fultz 1 AST),"[1629626, 1628365]",1610612753.0,ORL,cutting,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,2.41,Made,2.0,M. Fultz,1628365.0,1.0,,,,,,,,,,,,,,
9,PT11M29.00S,2022-12-18T20:11:18.7Z,1,REGULAR,2pt,Jump Shot,[],1627759,78.40013140604468,54.90196078431373,1610612738,0,2,2022-12-18T20:11:27Z,90000,False,25.0,151.0,1,right,MISS J. Brown 15' driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,15.25,Missed,,,,,,,,,,,,,,,,,,
10,PT11M27.00S,2022-12-18T20:11:20.7Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,0,2,2022-12-18T20:11:33Z,100000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M14.00S,2022-12-18T20:11:33.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,8.229303547963205,45.588235294117645,1610612753,0,2,2022-12-18T20:11:42Z,110000,False,22.0,25.0,1,left,MISS M. Wagner Layup - blocked,"[1629021, 1627759]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,3.33,Missed,,,,,,,,,Brown,1627759.0,,,,,,,,
12,PT11M14.00S,2022-12-18T20:11:33.8Z,1,REGULAR,block,,[],1627759,,,1610612753,0,2,2022-12-18T20:11:42Z,120000,False,,,0,,J. Brown BLOCK (1 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M12.00S,2022-12-18T20:11:35.8Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,0,2,2022-12-18T20:11:42Z,130000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
14,PT11M02.00S,2022-12-18T20:11:45.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,89.30683311432325,39.21568627450981,1610612738,2,2,2022-12-18T20:11:52Z,140000,False,-54.0,48.0,1,right,J. Brown 7' turnaround bank Jump Shot (2 PTS) (A. Horford 1 AST),"[1627759, 201143]",1610612738.0,BOS,turnaround bank,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,7.22,Made,2.0,A. Horford,201143.0,1.0,,,,,,,,,,,,,,
16,PT10M40.00S,2022-12-18T20:12:07.7Z,1,REGULAR,2pt,Jump Shot,[],1630532,17.821944809461236,22.058823529411764,1610612753,2,2,2022-12-18T20:12:16Z,160000,False,140.0,115.0,1,left,MISS F. Wagner 18' pullup Shot,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right Center,18.09,Missed,,,,,,,,,,,,,,,,,,
