actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-04-07T23:40:22.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-04-07T23:40:22Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-04-07T23:40:24.4Z,1,REGULAR,jumpball,recovered,[],201143,,,1610612738,0,0,2023-04-07T23:40:24Z,40000,False,,,0,,Jump Ball R. Williams III vs. J. Poeltl: Tip to A. Horford,"[201143, 1629057, 1627751]",1610612738.0,BOS,startperiod,A. Horford,201143.0,Horford,A. Horford,Williams III,1629057.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2023-04-07T23:40:38.7Z,1,REGULAR,3pt,Jump Shot,[],1630573,81.15965834428384,6.372549019607843,1610612738,0,0,2023-04-07T23:40:45Z,70000,False,-218.0,125.0,1,right,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,25.12,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2023-04-07T23:40:39.7Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,0,0,2023-04-07T23:40:45Z,80000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M25.00S,2023-04-07T23:40:55.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627751,6.438896189224705,50.635723039215684,1610612761,0,2,2023-04-07T23:41:03Z,90000,False,-3.0,8.0,1,left,J. Poeltl cutting DUNK (2 PTS) (P. Siakam 1 AST),"[1627751, 1627783]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,2.0,P. Siakam,1627783.0,1.0,,,,,,,,,,
18,PT11M14.00S,2023-04-07T23:41:04.3Z,1,REGULAR,turnover,bad pass,[],1628401,,,1610612738,0,2,2023-04-07T23:42:20Z,105000,False,,,0,,D. White bad pass TURNOVER (1 TO),"[1628401, 1628384]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Anunoby,1628384.0,,,,,,,
19,PT11M14.00S,2023-04-07T23:41:04.3Z,1,REGULAR,steal,,[],1628384,,,1610612761,0,2,2023-04-07T23:42:20Z,107500,False,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
11,PT11M13.00S,2023-04-07T23:41:12.7Z,1,REGULAR,foul,personal,[],1628369,,,1610612761,0,2,2023-04-07T23:42:20Z,110000,False,,,0,,J. Tatum personal FOUL (1 PF),"[1628369, 1628384]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,2714.0,1.0,0.0,Anunoby,1628384.0,,
14,PT10M59.00S,2023-04-07T23:41:35.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627783,20.18725361366623,28.921568627450984,1610612761,0,2,2023-04-07T23:43:16Z,140000,False,105.0,137.0,1,left,MISS P. Siakam 17' pullup Shot,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right Center,17.31,Missed,,,,,,,,,,,,,,,,,,
15,PT10M58.00S,2023-04-07T23:41:36.3Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,0,2,2023-04-07T23:41:45Z,150000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Right Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
