actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
16,PT11M11.00S,2023-01-20T00:33:42.2Z,1,REGULAR,rebound,offensive,[],203952,,,1610612744,0,0,2023-01-20T00:33:42Z,160000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:0),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Right,,,15.0,2.0,0.0,2.0,,,,,,,,,,,,,,
17,PT11M10.00S,2023-01-20T00:33:43.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,20.318659658344284,4.901960784313726,1610612744,0,3,2023-01-20T00:34:00Z,170000,False,225.0,138.0,1,left,J. Poole 26' 3PT  (3 PTS) (A. Wiggins 1 AST),"[1629673, 203952]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,26.46,Made,,,,,,,3.0,A. Wiggins,203952.0,1.0,,,,,,,,
18,PT10M55.00S,2023-01-20T00:33:57.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,89.43823915900131,43.38235294117647,1610612738,2,3,2023-01-20T00:37:22Z,180000,False,-33.0,47.0,1,right,M. Smart driving floating Jump Shot (2 PTS),[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,5.73,Made,,,,,,,2.0,,,,,,,,,,,
19,PT10M48.00S,2023-01-20T00:34:04.5Z,1,REGULAR,3pt,Jump Shot,[],203952,25.706307490144546,15.931372549019606,1610612744,2,6,2023-01-20T00:37:33Z,190000,False,170.0,189.0,1,left,A. Wiggins 25' 3PT  (3 PTS) (J. Poole 1 AST),"[203952, 1629673]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,25.45,Made,,,,,,,3.0,J. Poole,1629673.0,1.0,,,,,,,,
22,PT10M26.00S,2023-01-20T00:34:26.7Z,1,REGULAR,3pt,Jump Shot,[],203935,72.88107752956637,22.54901960784314,1610612738,5,6,2023-01-20T00:34:33Z,210000,False,-137.0,202.0,1,right,M. Smart 24' 3PT  (5 PTS) (J. Tatum 1 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,24.46,Made,,,,,,,5.0,J. Tatum,1628369.0,1.0,,,,,,,,
24,PT10M13.00S,2023-01-20T00:34:40.5Z,1,REGULAR,2pt,Jump Shot,[],202691,23.866622864651774,61.51960784313726,1610612744,5,6,2023-01-20T00:34:46Z,230000,False,-58.0,172.0,1,left,MISS K. Thompson 18' pullup Shot,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Left Center,18.12,Missed,,,,,,,,,,,,,,,,,,
25,PT10M10.00S,2023-01-20T00:34:43.5Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,5,6,2023-01-20T00:34:46Z,240000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,24.0,2.0,2.0,0.0,,,,,,,,,,,,,,
26,PT10M04.00S,2023-01-20T00:34:51.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,88.25558475689881,54.90196078431373,1610612738,5,6,2023-01-20T00:35:15Z,250000,False,25.0,58.0,1,right,MISS M. Smart 6' turnaround Shot - blocked,"[203935, 201939]",1610612738.0,BOS,turnaround,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,6.29,Missed,,,,,Curry,201939.0,,,,,,,,,,,,
27,PT10M04.00S,2023-01-20T00:34:51.5Z,1,REGULAR,block,,[],201939,,,1610612738,5,6,2023-01-20T00:36:29Z,260000,False,,,0,,S. Curry BLOCK (1 BLK),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
28,PT10M03.00S,2023-01-20T00:34:52.5Z,1,REGULAR,rebound,offensive,[],201143,,,1610612738,5,6,2023-01-20T00:35:05Z,270000,False,,,0,,A. Horford REBOUND (Off:1 Def:0),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,26.0,1.0,0.0,1.0,,,,,,,,,,,,,,
30,PT10M02.00S,2023-01-20T00:35:00.5Z,1,REGULAR,foul,personal,['2freethrow'],203110,,,1610612738,5,6,2023-01-20T00:35:16Z,290000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Horford 2 FT),"[203110, 201143]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201638.0,1.0,0.0,Horford,201143.0,,,
32,PT10M02.00S,2023-01-20T00:35:20.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],201143,,,1610612738,6,6,2023-01-20T00:35:20Z,310000,False,,,0,,A. Horford Free Throw 1 of 2 (1 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
33,PT10M02.00S,2023-01-20T00:35:39.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],201143,,,1610612738,7,6,2023-01-20T00:35:39Z,320000,False,,,0,,A. Horford Free Throw 2 of 2 (2 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
34,PT09M50.00S,2023-01-20T00:35:52.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203110,15.588042049934298,49.50980392156863,1610612744,7,6,2023-01-20T00:39:01Z,330000,False,2.0,94.0,1,left,MISS D. Green 9' floating Shot,[203110],1610612744.0,GSW,floating,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,9.4,Missed,,,,,,,,,,,,,,,,,,
35,PT09M48.00S,2023-01-20T00:35:54.2Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,7,6,2023-01-20T00:36:04Z,340000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT09M33.00S,2023-01-20T00:36:09.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201143,91.14651773981603,44.6078431372549,1610612738,9,6,2023-01-20T00:36:13Z,350000,False,-27.0,31.0,1,right,A. Horford driving Hook (4 PTS),[201143],1610612738.0,BOS,driving,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,4.09,Made,,,,,,,4.0,,,,,,,,,,,
38,PT09M23.00S,2023-01-20T00:36:19.5Z,1,REGULAR,3pt,Jump Shot,[],203952,27.414586070959263,83.82352941176471,1610612744,9,6,2023-01-20T00:36:25Z,360000,False,-169.0,205.0,1,left,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,26.59,Missed,,,,,,,,,,,,,,,,,,
39,PT09M22.00S,2023-01-20T00:36:20.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,9,6,2023-01-20T00:36:25Z,370000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,38.0,,,,,,,,,,,,,,,,,
41,PT09M12.00S,2023-01-20T00:36:37.9Z,1,REGULAR,3pt,Jump Shot,[],1628369,70.77858081471747,69.85294117647058,1610612738,9,6,2023-01-20T00:36:44Z,390000,False,99.0,222.0,1,right,MISS J. Tatum 24' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,24.34,Missed,,,,,,,,,,,,,,,,,,
42,PT09M10.00S,2023-01-20T00:36:39.9Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612744,9,6,2023-01-20T00:36:44Z,400000,False,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,41.0,2.0,2.0,0.0,,,,,,,,,,,,,,
43,PT08M56.00S,2023-01-20T00:36:54.8Z,1,REGULAR,turnover,bad pass,[],203952,,,1610612744,9,6,2023-01-20T00:36:59Z,410000,False,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[203952, 1628369]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,1.0,Tatum,1628369.0
44,PT08M56.00S,2023-01-20T00:36:54.8Z,1,REGULAR,steal,,[],1628369,,,1610612738,9,6,2023-01-20T00:36:57Z,420000,False,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
45,PT08M52.00S,2023-01-20T00:36:58.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,91.01511169513797,52.450980392156865,1610612738,11,6,2023-01-20T00:37:04Z,430000,False,12.0,32.0,1,right,J. Tatum running DUNK (2 PTS),[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,3.43,Made,,,,,,,2.0,,,,,,,,,,,
46,PT08M39.00S,2023-01-20T00:37:10.4Z,1,REGULAR,2pt,Jump Shot,[],201939,9.149145860709593,76.47058823529412,1610612744,11,6,2023-01-20T00:37:25Z,440000,False,-132.0,34.0,1,left,MISS S. Curry 13' step back Shot,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,13.66,Missed,,,,,,,,,,,,,,,,,,
47,PT08M38.00S,2023-01-20T00:37:18.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,11,6,2023-01-20T00:37:18Z,450000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,8-16 Left,,,46.0,,,,,,,,,,,,,,,,,
49,PT08M36.00S,2023-01-20T00:37:30.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202691,21.76412614980289,10.049019607843137,1610612744,11,9,2023-01-20T00:37:35Z,470000,False,200.0,152.0,1,left,K. Thompson 25' 3PT  (3 PTS) (J. Poole 2 AST),"[202691, 1629673]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,25.11,Made,,,,,,,3.0,J. Poole,1629673.0,2.0,,,,,,,,
51,PT08M25.00S,2023-01-20T00:37:40.9Z,1,REGULAR,3pt,Jump Shot,[],203935,70.64717477003943,77.94117647058823,1610612738,11,9,2023-01-20T00:37:46Z,490000,False,140.0,223.0,1,right,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,26.35,Missed,,,,,,,,,,,,,,,,,,
52,PT08M24.00S,2023-01-20T00:37:41.9Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,11,9,2023-01-20T00:37:46Z,500000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT08M19.00S,2023-01-20T00:37:47.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203952,10.5946123521682,39.950980392156865,1610612744,11,9,2023-01-20T00:37:58Z,510000,False,50.0,47.0,1,left,MISS A. Wiggins 6' running Layup,[203952],1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,6.88,Missed,,,,,,,,,,,,,,,,,,
54,PT08M17.00S,2023-01-20T00:37:49.7Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,11,9,2023-01-20T00:37:58Z,520000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,53.0,3.0,3.0,0.0,,,,,,,,,,,,,,
55,PT08M05.00S,2023-01-20T00:38:01.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,80.50262812089356,37.745098039215684,1610612738,11,9,2023-01-20T00:38:06Z,530000,False,-61.0,131.0,1,right,MISS J. Tatum 14' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,14.45,Missed,,,,,,,,,,,,,,,,,,
56,PT08M03.00S,2023-01-20T00:38:03.2Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,11,9,2023-01-20T00:38:06Z,540000,False,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,55.0,3.0,3.0,0.0,,,,,,,,,,,,,,
57,PT07M57.00S,2023-01-20T00:38:09.8Z,1,REGULAR,3pt,Jump Shot,[],202691,21.107095926412615,6.372549019607843,1610612744,11,12,2023-01-20T00:40:40Z,550000,False,218.0,146.0,1,left,K. Thompson 26' 3PT step back (6 PTS) (S. Curry 1 AST),"[202691, 201939]",1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.24,Made,,,,,,,6.0,S. Curry,201939.0,1.0,,,,,,,,
59,PT07M39.00S,2023-01-20T00:38:27.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,93.24901445466492,51.9607843137255,1610612738,11,12,2023-01-20T00:41:45Z,570000,False,10.0,11.0,1,right,MISS J. Brown cutting Layup,[1627759],1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
60,PT07M38.00S,2023-01-20T00:38:28.0Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612738,11,12,2023-01-20T00:38:35Z,580000,False,,,0,,R. Williams III REBOUND (Off:1 Def:0),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,59.0,1.0,0.0,1.0,,,,,,,,,,,,,,
61,PT07M37.00S,2023-01-20T00:38:30.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,93.16688567674113,54.45772058823529,1610612738,11,12,2023-01-20T00:38:45Z,590000,False,22.0,12.0,1,right,MISS R. Williams III putback Layup,[1629057],1610612738.0,BOS,putback,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,,,,,,,,,,,,,,
62,PT07M35.00S,2023-01-20T00:38:32.2Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,11,12,2023-01-20T00:42:43Z,600000,False,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,61.0,4.0,4.0,0.0,,,,,,,,,,,,,,
63,PT07M28.00S,2023-01-20T00:38:38.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,16.770696452036795,65.68627450980392,1610612744,11,12,2023-01-20T00:42:30Z,610000,False,-78.0,105.0,1,left,MISS J. Poole 13' step back Shot,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Left,13.11,Missed,,,,,,,,,,,,,,,,,,
64,PT07M26.00S,2023-01-20T00:38:40.8Z,1,REGULAR,rebound,offensive,[],203110,,,1610612744,11,12,2023-01-20T00:39:07Z,620000,False,,,0,,D. Green REBOUND (Off:1 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Left,,,63.0,5.0,4.0,1.0,,,,,,,,,,,,,,
65,PT07M22.00S,2023-01-20T00:38:44.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201939,11.251642575558476,93.87254901960785,1610612744,11,12,2023-01-20T00:39:00Z,630000,False,-219.0,53.0,1,left,MISS S. Curry 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,22.58,Missed,,,,,,,,,,,,,,,,,,
66,PT07M21.00S,2023-01-20T00:38:45.7Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,11,12,2023-01-20T00:39:00Z,640000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,65.0,2.0,2.0,0.0,,,,,,,,,,,,,,
67,PT07M06.00S,2023-01-20T00:38:59.6Z,1,REGULAR,3pt,Jump Shot,[],1628369,72.61826544021025,14.950980392156863,1610612738,11,12,2023-01-20T00:39:15Z,650000,False,-175.0,205.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,26.96,Missed,,,,,,,,,,,,,,,,,,
68,PT07M05.00S,2023-01-20T00:39:00.6Z,1,REGULAR,rebound,offensive,[],201143,,,1610612738,11,12,2023-01-20T00:39:15Z,660000,False,,,0,,A. Horford REBOUND (Off:2 Def:0),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,67.0,2.0,0.0,2.0,,,,,,,,,,,,,,
69,PT07M04.00S,2023-01-20T00:39:07.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201143,92.32917214191852,43.13725490196079,1610612738,13,12,2023-01-20T00:42:56Z,670000,False,-34.0,20.0,1,right,A. Horford tip Layup (6 PTS),[201143],1610612738.0,BOS,tip,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,3.95,Made,,,,,,,6.0,,,,,,,,,,,
70,PT06M55.00S,2023-01-20T00:39:12.7Z,1,REGULAR,3pt,Jump Shot,[],201939,26.757555847568987,12.990196078431374,1610612744,13,12,2023-01-20T00:43:26Z,680000,False,185.0,199.0,1,left,MISS S. Curry 27' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,27.17,Missed,,,,,,,,,,,,,,,,,,
71,PT06M54.00S,2023-01-20T00:39:13.7Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,13,12,2023-01-20T00:39:28Z,690000,False,,,0,,A. Horford REBOUND (Off:2 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,70.0,3.0,1.0,2.0,,,,,,,,,,,,,,
72,PT06M41.00S,2023-01-20T00:39:25.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201143,92.9862023653088,58.333333333333336,1610612738,15,12,2023-01-20T00:39:31Z,700000,False,42.0,13.0,1,right,A. Horford driving Layup (8 PTS),[201143],1610612738.0,BOS,driving,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,4.38,Made,,,,,,,8.0,,,,,,,,,,,
73,PT06M18.00S,2023-01-20T00:39:48.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629673,8.754927726675426,44.36274509803921,1610612744,15,14,2023-01-20T00:44:04Z,710000,False,28.0,30.0,1,left,J. Poole driving DUNK (5 PTS) (S. Curry 2 AST),"[1629673, 201939]",1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,4.1,Made,,,,,,,5.0,S. Curry,201939.0,2.0,,,,,,,,
75,PT05M59.00S,2023-01-20T00:40:07.1Z,1,REGULAR,3pt,Jump Shot,[],201143,76.5604467805519,10.784313725490197,1610612738,15,14,2023-01-20T00:40:14Z,730000,False,-196.0,168.0,1,right,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,25.81,Missed,,,,,,,,,,,,,,,,,,
76,PT05M57.00S,2023-01-20T00:40:09.1Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,15,14,2023-01-20T00:40:14Z,740000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,
77,PT05M50.00S,2023-01-20T00:40:15.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202691,20.18725361366623,4.166666666666666,1610612744,15,14,2023-01-20T00:40:26Z,750000,False,229.0,137.0,1,left,MISS K. Thompson 26' step back 3PT,[202691],1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.72,Missed,,,,,,,,,,,,,,,,,,
78,PT05M49.00S,2023-01-20T00:40:16.9Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,15,14,2023-01-20T00:40:26Z,760000,False,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,77.0,4.0,4.0,0.0,,,,,,,,,,,,,,
79,PT05M39.00S,2023-01-20T00:40:26.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,92.59198423127464,48.03921568627451,1610612738,17,14,2023-01-20T00:40:31Z,770000,False,-10.0,17.0,1,right,R. Williams III alley-oop Layup (2 PTS) (J. Tatum 2 AST),"[1629057, 1628369]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,1.97,Made,,,,,,,2.0,J. Tatum,1628369.0,2.0,,,,,,,,
