actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
16,PT10M50.00S,2023-02-04T00:41:27.1Z,1,REGULAR,rebound,defensive,[],203967,,,1610612756,3,0,2023-02-04T00:41:31Z,160000,False,,,0,,D. Saric REBOUND (Off:0 Def:1),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M40.00S,2023-02-04T00:41:37.0Z,1,REGULAR,3pt,Jump Shot,[],203967,67.09921156373193,46.568627450980394,1610612756,3,0,2023-02-04T00:41:44Z,170000,False,-17.0,257.0,1,right,MISS D. Saric 25' 3PT - blocked,"[203967, 1629057]",1610612756.0,PHX,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Center,25.74,Missed,,,,,,,,,Williams III,1629057.0,,,,,,,,
18,PT10M40.00S,2023-02-04T00:41:37.0Z,1,REGULAR,block,,[],1629057,,,1610612756,3,0,2023-02-04T00:41:38Z,180000,False,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
19,PT10M37.00S,2023-02-04T00:41:40.0Z,1,REGULAR,rebound,offensive,[],203967,,,1610612756,3,0,2023-02-04T00:41:44Z,190000,False,,,0,,D. Saric REBOUND (Off:1 Def:1),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Center,,,,,,,17.0,2.0,1.0,1.0,,,,,,,,,,
20,PT10M32.00S,2023-02-04T00:41:44.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628470,73.14388961892247,82.59803921568627,1610612756,3,0,2023-02-04T00:42:01Z,200000,False,163.0,200.0,1,right,MISS T. Craig 25' 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
21,PT10M29.00S,2023-02-04T00:41:47.4Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,3,0,2023-02-04T00:42:01Z,210000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,
22,PT10M28.00S,2023-02-04T00:41:55.6Z,1,REGULAR,turnover,out-of-bounds,[],1628401,,,1610612738,3,0,2023-02-04T00:42:09Z,220000,False,,,0,,D. White bad pass out-of-bounds TURNOVER (1 TO),[1628401],1610612738.0,BOS,bad pass,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,204058.0,1.0,,,,,,
23,PT10M11.00S,2023-02-04T00:42:29.4Z,1,REGULAR,turnover,traveling,[],1628470,,,1610612756,3,0,2023-02-04T00:42:36Z,230000,False,,,0,,T. Craig traveling TURNOVER (1 TO),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,204058.0,1.0,,,,,,
24,PT09M58.00S,2023-02-04T00:42:55.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201143,9.280551905387648,3.431372549019608,1610612738,3,0,2023-02-04T00:43:02Z,240000,False,233.0,35.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,,
25,PT09M57.00S,2023-02-04T00:42:56.9Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,3,0,2023-02-04T00:43:02Z,250000,False,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Right Corner 3,24+ Right,,,,,,,24.0,2.0,2.0,0.0,,,,,,,,,,
26,PT09M42.00S,2023-02-04T00:43:12.4Z,1,REGULAR,2pt,Jump Shot,[],1629028,77.87450722733246,35.049019607843135,1610612756,3,0,2023-02-04T00:43:20Z,260000,False,-75.0,155.0,1,right,MISS D. Ayton 17' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Left Center,17.26,Missed,,,,,,,,,,,,,,,,,,
27,PT09M39.00S,2023-02-04T00:43:15.4Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,3,0,2023-02-04T00:43:20Z,270000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Left Center,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT09M34.00S,2023-02-04T00:43:24.6Z,1,REGULAR,foul,personal,[],101108,,,1610612738,3,0,2023-02-04T00:43:30Z,280000,False,,,0,,C. Paul personal FOUL (1 PF),"[101108, 1627759]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,204058.0,,1.0,0.0,Brown,1627759.0,,
30,PT09M25.00S,2023-02-04T00:43:48.6Z,1,REGULAR,3pt,Jump Shot,[],1628369,33.590670170827856,63.48039215686274,1610612738,3,0,2023-02-04T00:44:30Z,300000,False,-67.0,263.0,1,left,MISS J. Tatum 27' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,27.18,Missed,,,,,,,,,,,,,,,,,,
31,PT09M22.00S,2023-02-04T00:43:51.6Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,3,0,2023-02-04T00:43:56Z,310000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,
32,PT09M17.00S,2023-02-04T00:43:55.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",101108,79.84559789750328,35.53921568627451,1610612756,3,0,2023-02-04T00:44:07Z,320000,False,-72.0,137.0,1,right,MISS C. Paul 15' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,15.49,Missed,,,,,,,,,,,,,,,,,,
33,PT09M16.00S,2023-02-04T00:43:56.9Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,3,0,2023-02-04T00:44:07Z,330000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,32.0,2.0,2.0,0.0,,,,,,,,,,
34,PT09M04.00S,2023-02-04T00:44:10.2Z,1,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612738,3,0,2023-02-04T00:44:20Z,340000,False,,,0,,T. Craig shooting personal FOUL (1 PF) (Brown 2 FT),"[1628470, 1627759]",1610612756.0,PHX,shooting,,,Craig,T. Craig,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,2002.0,,1.0,0.0,Brown,1627759.0,,
36,PT09M04.00S,2023-02-04T00:44:38.2Z,1,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,4,0,2023-02-04T00:44:38Z,360000,False,,,0,,J. Brown Free Throw 1 of 2 (4 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
37,PT09M04.00S,2023-02-04T00:44:54.0Z,1,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,5,0,2023-02-04T00:44:54Z,370000,False,,,0,,J. Brown Free Throw 2 of 2 (5 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
38,PT08M53.00S,2023-02-04T00:45:08.5Z,1,REGULAR,2pt,Jump Shot,[],1628969,79.05716162943496,52.450980392156865,1610612756,5,0,2023-02-04T00:45:17Z,380000,False,12.0,144.0,1,right,MISS M. Bridges 14' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Center,14.49,Missed,,,,,,,,,,,,,,,,,,
39,PT08M52.00S,2023-02-04T00:45:09.5Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,5,0,2023-02-04T00:45:17Z,390000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,,,,,,,38.0,2.0,2.0,0.0,,,,,,,,,,
40,PT08M41.00S,2023-02-04T00:45:20.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,10.5946123521682,61.029411764705884,1610612738,5,0,2023-02-04T00:45:29Z,400000,False,-55.0,47.0,1,left,MISS J. Tatum 7' driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,7.25,Missed,,,,,,,,,,,,,,,,,,
41,PT08M39.00S,2023-02-04T00:45:22.7Z,1,REGULAR,rebound,defensive,[],203967,,,1610612756,5,0,2023-02-04T00:45:29Z,410000,False,,,0,,D. Saric REBOUND (Off:1 Def:2),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,40.0,3.0,2.0,1.0,,,,,,,,,,
42,PT08M32.00S,2023-02-04T00:45:30.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,90.22667542706965,52.20588235294118,1610612756,5,0,2023-02-04T00:45:36Z,420000,False,11.0,39.0,1,right,MISS D. Ayton Hook,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,4.09,Missed,,,,,,,,,,,,,,,,,,
43,PT08M30.00S,2023-02-04T00:45:32.0Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,5,0,2023-02-04T00:45:36Z,430000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,42.0,3.0,3.0,0.0,,,,,,,,,,
44,PT08M21.00S,2023-02-04T00:45:40.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,16.770696452036795,40.68627450980392,1610612738,7,0,2023-02-04T00:45:48Z,440000,False,47.0,105.0,1,left,J. Brown 11' driving floating Jump Shot (7 PTS),[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,11.5,Made,7.0,,,,,,,,,,,,,,,,,
45,PT08M10.00S,2023-02-04T00:45:52.1Z,1,REGULAR,3pt,Jump Shot,[],203967,70.77858081471747,21.323529411764707,1610612756,7,0,2023-02-04T00:45:58Z,450000,False,-143.0,222.0,1,right,MISS D. Saric 26' 3PT,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,26.45,Missed,,,,,,,,,,,,,,,,,,
46,PT08M08.00S,2023-02-04T00:45:54.1Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,7,0,2023-02-04T00:45:58Z,460000,False,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,,45.0,2.0,2.0,0.0,,,,,,,,,,
47,PT07M56.00S,2023-02-04T00:46:08.4Z,1,REGULAR,foul,personal,[],1628969,,,1610612738,7,0,2023-02-04T00:46:15Z,470000,False,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 1627759]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,101284.0,,1.0,0.0,Brown,1627759.0,,
49,PT07M56.00S,2023-02-04T00:46:16.3Z,1,REGULAR,substitution,out,[],1629057,,,1610612738,7,0,2023-02-04T00:46:19Z,490000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M56.00S,2023-02-04T00:46:16.3Z,1,REGULAR,substitution,in,[],1627763,,,1610612738,7,0,2023-02-04T00:46:19Z,500000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M56.00S,2023-02-04T00:46:33.3Z,1,REGULAR,substitution,out,[],203967,,,1610612738,7,0,2023-02-04T00:46:36Z,510000,False,,,0,,SUB out: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M56.00S,2023-02-04T00:46:33.3Z,1,REGULAR,substitution,in,[],1627814,,,1610612738,7,0,2023-02-04T00:46:36Z,520000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M49.00S,2023-02-04T00:46:51.6Z,1,REGULAR,2pt,Jump Shot,[],1628369,22.421156373193167,30.88235294117647,1610612738,7,0,2023-02-04T00:46:58Z,530000,False,96.0,158.0,1,left,MISS J. Tatum 18' pullup Shot,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,18.49,Missed,,,,,,,,,,,,,,,,,,
54,PT07M48.00S,2023-02-04T00:46:52.6Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,7,0,2023-02-04T00:46:58Z,540000,False,,,0,,D. Ayton REBOUND (Off:0 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Right Center,,,,,,,53.0,3.0,3.0,0.0,,,,,,,,,,
55,PT07M35.00S,2023-02-04T00:47:05.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,94.56307490144546,48.03921568627451,1610612756,7,2,2023-02-04T00:47:12Z,550000,False,-10.0,-1.0,1,right,D. Ayton cutting Layup (2 PTS) (C. Paul 1 AST),"[1629028, 101108]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,0.99,Made,2.0,C. Paul,101108.0,1.0,,,,,,,,,,,,,,
57,PT07M25.00S,2023-02-04T00:47:14.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,9.149145860709593,47.05882352941176,1610612738,7,2,2023-02-04T00:47:21Z,570000,False,15.0,34.0,1,left,MISS M. Brogdon driving Layup,[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,3.66,Missed,,,,,,,,,,,,,,,,,,
58,PT07M24.00S,2023-02-04T00:47:15.9Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,7,2,2023-02-04T00:47:21Z,580000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,,57.0,2.0,2.0,0.0,,,,,,,,,,
59,PT07M18.00S,2023-02-04T00:47:22.2Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629028,93.77463863337714,49.754901960784316,1610612756,7,4,2023-02-04T00:47:37Z,590000,False,-1.0,6.0,1,right,D. Ayton cutting DUNK (4 PTS) (M. Bridges 1 AST),"[1629028, 1628969]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,0.61,Made,4.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,,,,
61,PT06M59.00S,2023-02-04T00:47:40.5Z,1,REGULAR,3pt,Jump Shot,[],1627759,33.065045992115635,64.4607843137255,1610612738,7,4,2023-02-04T00:50:17Z,610000,False,-72.0,258.0,1,left,MISS J. Brown 26' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,26.82,Missed,,,,,,,,,,,,,,,,,,
62,PT06M58.00S,2023-02-04T00:47:41.5Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,7,4,2023-02-04T00:47:45Z,620000,False,,,0,,D. Ayton REBOUND (Off:0 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,,,,,,,61.0,4.0,4.0,0.0,,,,,,,,,,
63,PT06M43.00S,2023-02-04T00:47:56.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,94.82588699080158,51.225490196078425,1610612756,7,4,2023-02-04T00:48:03Z,630000,False,6.0,-4.0,1,right,MISS M. Bridges driving reverse Layup,[1628969],1610612756.0,PHX,driving reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.72,Missed,,,,,,,,,,,,,,,,,,
64,PT06M42.00S,2023-02-04T00:47:57.8Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,7,4,2023-02-04T00:48:03Z,640000,False,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,63.0,3.0,3.0,0.0,,,,,,,,,,
65,PT06M34.00S,2023-02-04T00:48:05.9Z,1,REGULAR,3pt,Jump Shot,[],201143,31.750985545335087,30.14705882352941,1610612738,7,4,2023-02-04T00:48:11Z,650000,False,99.0,246.0,1,left,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,26.53,Missed,,,,,,,,,,,,,,,,,,
66,PT06M33.00S,2023-02-04T00:48:06.9Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,7,4,2023-02-04T00:48:11Z,660000,False,,,0,,D. Ayton REBOUND (Off:0 Def:5),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,,,,65.0,5.0,5.0,0.0,,,,,,,,,,
67,PT06M21.00S,2023-02-04T00:48:18.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,82.47371879106439,55.63725490196079,1610612756,7,6,2023-02-04T00:48:23Z,670000,False,28.0,112.0,1,right,D. Ayton 11' turnaround Hook (6 PTS) (C. Paul 2 AST),"[1629028, 101108]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,11.57,Made,6.0,C. Paul,101108.0,2.0,,,,,,,,,,,,,,
69,PT06M02.00S,2023-02-04T00:48:38.1Z,1,REGULAR,3pt,Jump Shot,[],201143,34.11629434954008,61.029411764705884,1610612738,7,6,2023-02-04T00:48:43Z,690000,False,-55.0,268.0,1,left,MISS A. Horford 27' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,27.38,Missed,,,,,,,,,,,,,,,,,,
70,PT06M01.00S,2023-02-04T00:48:39.1Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612756,7,6,2023-02-04T00:48:43Z,700000,False,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Center,,,,,,,69.0,1.0,1.0,0.0,,,,,,,,,,
71,PT05M43.00S,2023-02-04T00:48:57.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628969,94.30026281208936,51.71568627450981,1610612756,7,8,2023-02-04T00:49:03Z,710000,False,9.0,1.0,1,right,M. Bridges cutting DUNK (2 PTS) (D. Ayton 1 AST),"[1628969, 1629028]",1610612756.0,PHX,cutting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.87,Made,2.0,D. Ayton,1629028.0,1.0,,,,,,,,,,,,,,
73,PT05M42.00S,2023-02-04T00:49:01.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,7,8,2023-02-04T00:49:01Z,730000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M42.00S,2023-02-04T00:51:29.4Z,1,REGULAR,substitution,out,[],1628369,,,1610612738,7,8,2023-02-04T00:51:51Z,740000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M42.00S,2023-02-04T00:51:29.4Z,1,REGULAR,substitution,in,[],1629684,,,1610612738,7,8,2023-02-04T00:51:51Z,750000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M24.00S,2023-02-04T00:52:17.8Z,1,REGULAR,turnover,lost ball,[],1628401,,,1610612738,7,8,2023-02-04T00:52:21Z,760000,False,,,0,,D. White lost ball TURNOVER (2 TO),"[1628401, 1627814]",1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,2.0,,,,,Lee,1627814.0
77,PT05M24.00S,2023-02-04T00:52:17.8Z,1,REGULAR,steal,,[],1627814,,,1610612756,7,8,2023-02-04T00:52:19Z,770000,False,,,0,,D. Lee STEAL (1 STL),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
78,PT05M15.00S,2023-02-04T00:52:26.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629028,86.94152431011827,45.588235294117645,1610612756,7,8,2023-02-04T00:52:35Z,780000,False,-22.0,70.0,1,right,MISS D. Ayton 7' Hook,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,7.36,Missed,,,,,,,,,,,,,,,,,,
79,PT05M14.00S,2023-02-04T00:52:27.8Z,1,REGULAR,rebound,offensive,[],1628470,,,1610612756,7,8,2023-02-04T00:52:35Z,790000,False,,,0,,T. Craig REBOUND (Off:1 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,78.0,2.0,1.0,1.0,,,,,,,,,,
