actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
18,PT10M28.00S,2023-02-12T19:12:11.4Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,2,5,2023-02-12T19:12:33Z,180000,False,,,0,,R. Williams III REBOUND (Off:0 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Center,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,
20,PT10M12.00S,2023-02-12T19:12:37.7Z,1,REGULAR,3pt,Jump Shot,[],1630573,28.465834428383708,83.82352941176471,1610612738,5,5,2023-02-12T20:10:39Z,200000,False,-169.0,215.0,1,left,S. Hauser 27' 3PT  (5 PTS) (D. White 1 AST),"[1630573, 1628401]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,27.36,Made,5.0,D. White,1628401.0,1.0,,,,,,,,,,,
22,PT09M57.00S,2023-02-12T19:12:52.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,92.9862023653088,46.07843137254902,1610612763,5,7,2023-02-12T19:13:29Z,220000,False,-20.0,13.0,1,right,D. Brooks driving finger roll Layup (5 PTS) (J. Jackson Jr. 2 AST),"[1628415, 1628991]",1610612763.0,MEM,driving finger roll,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,2.37,Made,5.0,J. Jackson Jr.,1628991.0,2.0,,,,,,,,,,,
24,PT09M43.00S,2023-02-12T19:13:07.3Z,1,REGULAR,turnover,bad pass,[],1628369,,,1610612738,5,7,2023-02-12T19:13:16Z,240000,False,,,0,,J. Tatum bad pass TURNOVER (1 TO),"[1628369, 1630217]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,1.0,Bane,1630217.0,,,,,,,,,,,,,,,,,
25,PT09M43.00S,2023-02-12T19:13:07.3Z,1,REGULAR,steal,,[],1630217,,,1610612763,5,7,2023-02-12T19:13:09Z,250000,False,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
26,PT09M38.00S,2023-02-12T19:13:12.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630217,93.24901445466492,55.14705882352941,1610612763,5,7,2023-02-12T19:13:22Z,260000,False,26.0,11.0,1,right,MISS D. Bane running Layup - blocked,"[1630217, 1628369]",1610612763.0,MEM,running,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,2.8,Missed,,,,,,,,,Tatum,1628369.0,,,,,
27,PT09M38.00S,2023-02-12T19:13:12.7Z,1,REGULAR,block,,[],1628369,,,1610612763,5,7,2023-02-12T19:13:15Z,270000,False,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
28,PT09M35.00S,2023-02-12T19:13:15.7Z,1,REGULAR,rebound,offensive,[],1630214,,,1610612763,5,7,2023-02-12T19:13:22Z,280000,False,,,0,,X. Tillman REBOUND (Off:1 Def:0),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,,,26.0,1.0,0.0,1.0,,,,,,,
29,PT09M31.00S,2023-02-12T19:13:18.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628991,91.5407358738502,43.627450980392155,1610612763,5,7,2023-02-12T19:13:26Z,290000,False,-32.0,27.0,1,right,MISS J. Jackson Jr. driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,4.18,Missed,,,,,,,,,,,,,,,
30,PT09M30.00S,2023-02-12T19:13:19.9Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,5,7,2023-02-12T19:13:37Z,300000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,,
31,PT09M19.00S,2023-02-12T19:13:35.1Z,1,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,5,7,2023-02-12T19:13:49Z,310000,False,,,0,,J. Tatum bad pass out-of-bounds TURNOVER (2 TO),[1628369],1610612738.0,BOS,bad pass,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,2.0,,,,,,,,,,,,,,,2715.0,,,,
32,PT09M05.00S,2023-02-12T19:13:54.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628991,89.83245729303549,51.470588235294116,1610612763,5,9,2023-02-12T19:15:13Z,320000,False,7.0,43.0,1,right,J. Jackson Jr. driving floating Jump Shot (2 PTS),[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,4.37,Made,2.0,,,,,,,,,,,,,,
33,PT08M45.00S,2023-02-12T19:14:13.7Z,1,REGULAR,3pt,Jump Shot,[],1628369,11.383048620236531,2.696078431372549,1610612738,5,9,2023-02-12T19:14:20Z,330000,False,237.0,55.0,1,left,MISS J. Tatum 24' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,,,,24.27,Missed,,,,,,,,,,,,,,,
34,PT08M43.00S,2023-02-12T19:14:15.7Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,5,9,2023-02-12T19:14:20Z,340000,False,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Right Corner 3,24+ Right,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,,,
35,PT08M36.00S,2023-02-12T19:14:25.6Z,1,REGULAR,foul,personal,['2freethrow'],201143,,,1610612763,5,9,2023-02-12T19:14:37Z,350000,False,,,0,,A. Horford shooting personal FOUL (1 PF) (Morant 2 FT),"[201143, 1629630]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Morant,1629630.0
37,PT08M36.00S,2023-02-12T19:14:47.0Z,1,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,5,9,2023-02-12T19:15:04Z,370000,False,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
38,PT08M36.00S,2023-02-12T19:14:47.0Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,5,9,2023-02-12T19:15:04Z,380000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,37.0,,,,,,,,,,
39,PT08M36.00S,2023-02-12T19:14:47.0Z,1,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,5,9,2023-02-12T19:15:04Z,390000,False,,,0,,MISS J. Morant Free Throw 2 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
40,PT08M36.00S,2023-02-12T19:14:47.0Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,5,9,2023-02-12T19:15:04Z,400000,False,,,0,,R. Williams III REBOUND (Off:0 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,39.0,2.0,2.0,0.0,,,,,,,
41,PT08M24.00S,2023-02-12T19:15:11.8Z,1,REGULAR,3pt,Jump Shot,[],1628369,32.276609724047304,74.01960784313727,1610612738,8,9,2023-02-12T19:15:16Z,410000,False,-120.0,251.0,1,left,J. Tatum 27' 3PT pullup (3 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,27.82,Made,3.0,,,,,,,,,,,,,,
42,PT08M08.00S,2023-02-12T19:15:27.2Z,1,REGULAR,turnover,bad pass,[],1628991,,,1610612763,8,9,2023-02-12T19:15:30Z,420000,False,,,0,,J. Jackson Jr. bad pass TURNOVER (1 TO),"[1628991, 1630573]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Right Center,1.0,Hauser,1630573.0,,,,,,,,,,,,,,,,,
43,PT08M08.00S,2023-02-12T19:15:27.2Z,1,REGULAR,steal,,[],1630573,,,1610612738,8,9,2023-02-12T19:15:28Z,430000,False,,,0,,S. Hauser STEAL (1 STL),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
44,PT08M05.00S,2023-02-12T19:15:35.5Z,1,REGULAR,foul,personal,[],1628991,,,1610612738,8,9,2023-02-12T19:15:42Z,440000,False,,,0,,J. Jackson Jr. personal FOUL (1 PF),"[1628991, 1628401]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1198.0,1.0,0.0,White,1628401.0
46,PT08M05.00S,2023-02-12T19:15:42.3Z,1,REGULAR,substitution,out,[],1629057,,,1610612738,8,9,2023-02-12T19:15:54Z,460000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M05.00S,2023-02-12T19:15:42.3Z,1,REGULAR,substitution,in,[],1629684,,,1610612738,8,9,2023-02-12T19:15:54Z,470000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M54.00S,2023-02-12T19:16:10.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201143,14.668199737187912,51.470588235294116,1610612738,10,9,2023-02-12T19:16:16Z,480000,False,-7.0,85.0,1,left,A. Horford 8' driving Hook (2 PTS) (D. White 2 AST),"[201143, 1628401]",1610612738.0,BOS,driving,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,,,,8.57,Made,2.0,D. White,1628401.0,2.0,,,,,,,,,,,
50,PT07M37.00S,2023-02-12T19:16:27.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,93.11760840998686,49.50980392156863,1610612763,10,11,2023-02-12T19:16:33Z,500000,False,-2.0,12.0,1,right,J. Jackson Jr. alley-oop Layup (4 PTS) (X. Tillman 1 AST),"[1628991, 1630214]",1610612763.0,MEM,alley-oop,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,1.25,Made,4.0,X. Tillman,1630214.0,1.0,,,,,,,,,,,
52,PT07M13.00S,2023-02-12T19:16:51.5Z,1,REGULAR,3pt,Jump Shot,[],1630573,8.886333771353483,2.696078431372549,1610612738,13,11,2023-02-12T19:16:56Z,520000,False,237.0,31.0,1,left,S. Hauser 3PT  (8 PTS) (A. Horford 1 AST),"[1630573, 201143]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,,,,23.85,Made,8.0,A. Horford,201143.0,1.0,,,,,,,,,,,
54,PT07M00.00S,2023-02-12T19:17:04.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.64323258869908,53.67647058823529,1610612763,13,11,2023-02-12T19:17:09Z,540000,False,18.0,7.0,1,right,MISS J. Morant driving reverse Layup,[1629630],1610612763.0,MEM,driving reverse,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,1.98,Missed,,,,,,,,,,,,,,,
55,PT06M58.00S,2023-02-12T19:17:06.7Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,13,11,2023-02-12T19:17:09Z,550000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,54.0,1.0,1.0,0.0,,,,,,,
56,PT06M55.00S,2023-02-12T19:17:09.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,27.808804204993432,18.627450980392158,1610612738,13,11,2023-02-12T19:17:19Z,560000,False,157.0,209.0,1,left,MISS D. White 26' running pullup 3PT,[1628401],1610612738.0,BOS,running pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,26.13,Missed,,,,,,,,,,,,,,,
57,PT06M54.00S,2023-02-12T19:17:10.8Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,13,11,2023-02-12T19:17:19Z,570000,False,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,56.0,2.0,2.0,0.0,,,,,,,
58,PT06M48.00S,2023-02-12T19:17:18.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629630,92.32917214191852,42.8921568627451,1610612763,13,11,2023-02-12T19:17:34Z,580000,False,-36.0,20.0,1,right,MISS J. Morant running Layup - blocked,"[1629630, 1628369]",1610612763.0,MEM,running,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,4.06,Missed,,,,,,,,,Tatum,1628369.0,,,,,
59,PT06M48.00S,2023-02-12T19:17:18.5Z,1,REGULAR,block,,[],1628369,,,1610612763,13,11,2023-02-12T19:17:21Z,590000,False,,,0,,J. Tatum BLOCK (2 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
60,PT06M47.00S,2023-02-12T19:17:19.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,13,11,2023-02-12T19:17:34Z,600000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,58.0,,,,,,,,,,
62,PT06M47.00S,2023-02-12T19:17:31.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,13,11,2023-02-12T19:17:31Z,620000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M42.00S,2023-02-12T19:21:08.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630217,93.64323258869908,55.88235294117647,1610612763,13,13,2023-02-12T19:21:14Z,630000,False,29.0,7.0,1,right,D. Bane driving Layup (2 PTS) (J. Morant 1 AST),"[1630217, 1629630]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,3.03,Made,2.0,J. Morant,1629630.0,1.0,,,,,,,,,,,
65,PT06M42.00S,2023-02-12T19:21:11.9Z,1,REGULAR,foul,personal,['1freethrow'],1630573,,,1610612763,13,13,2023-02-12T19:21:23Z,650000,False,,,0,,S. Hauser shooting personal FOUL (1 PF) (Bane 1 FT),"[1630573, 1630217]",1610612738.0,BOS,shooting,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Bane,1630217.0
67,PT06M42.00S,2023-02-12T19:21:19.5Z,1,REGULAR,substitution,out,[],1628991,,,1610612763,13,13,2023-02-12T19:21:22Z,670000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M42.00S,2023-02-12T19:21:19.5Z,1,REGULAR,substitution,in,[],1630583,,,1610612763,13,13,2023-02-12T19:21:22Z,680000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M42.00S,2023-02-12T19:21:34.6Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1630217,,,1610612763,13,14,2023-02-12T19:21:34Z,690000,False,,,0,,D. Bane Free Throw 1 of 1 (3 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
80,PT06M26.00S,2023-02-12T19:21:45.5Z,1,REGULAR,turnover,bad pass,[],201143,,,1610612738,13,14,2023-02-12T19:23:12Z,695000,False,,,0,,A. Horford bad pass TURNOVER (1 TO),"[201143, 1630583]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Left,1.0,Aldama,1630583.0,,,,,,,,,,,,,,,,,
81,PT06M26.00S,2023-02-12T19:21:45.5Z,1,REGULAR,steal,,[],1630583,,,1610612763,13,14,2023-02-12T19:23:12Z,697500,False,,,0,,S. Aldama STEAL (1 STL),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
72,PT06M18.00S,2023-02-12T19:22:03.8Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628415,73.01248357424441,80.63725490196079,1610612763,13,17,2023-02-12T19:23:15Z,720000,False,153.0,201.0,1,right,D. Brooks 25' 3PT running pullup (8 PTS),[1628415],1610612763.0,MEM,running pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,25.29,Made,8.0,,,,,,,,,,,,,,
74,PT06M01.00S,2023-02-12T19:22:26.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,7.046649145860711,49.754901960784316,1610612738,15,17,2023-02-12T20:19:04Z,730000,False,1.0,14.0,1,left,J. Tatum driving floating Jump Shot (5 PTS),[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,1.38,Made,5.0,,,,,,,,,,,,,,
75,PT05M50.00S,2023-02-12T19:22:32.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,93.9060446780552,56.372549019607845,1610612763,15,19,2023-02-12T19:22:43Z,740000,False,32.0,5.0,1,right,D. Bane driving Layup (5 PTS),[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,3.23,Made,5.0,,,,,,,,,,,,,,
76,PT05M30.00S,2023-02-12T19:22:51.6Z,1,REGULAR,3pt,Jump Shot,[],1630573,26.757555847568987,88.23529411764706,1610612738,15,19,2023-02-12T19:22:56Z,750000,False,-191.0,199.0,1,left,MISS S. Hauser 27' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,27.6,Missed,,,,,,,,,,,,,,,
77,PT05M28.00S,2023-02-12T19:22:53.6Z,1,REGULAR,rebound,defensive,[],1630214,,,1610612763,15,19,2023-02-12T19:22:56Z,760000,False,,,0,,X. Tillman REBOUND (Off:1 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,76.0,2.0,1.0,1.0,,,,,,,
78,PT05M18.00S,2023-02-12T19:23:04.5Z,1,REGULAR,3pt,Jump Shot,[],1630583,81.553876478318,91.91176470588235,1610612763,15,19,2023-02-12T19:23:19Z,770000,False,210.0,121.0,1,right,MISS S. Aldama 24' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,24.2,Missed,,,,,,,,,,,,,,,
79,PT05M17.00S,2023-02-12T19:23:05.5Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,15,19,2023-02-12T19:23:22Z,780000,False,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,78.0,2.0,2.0,0.0,,,,,,,
82,PT04M54.00S,2023-02-12T19:23:27.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.440867279894875,57.35294117647059,1610612738,15,19,2023-02-12T19:24:50Z,790000,False,-37.0,17.0,1,left,MISS J. Tatum driving finger roll Layup,[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,4.07,Missed,,,,,,,,,,,,,,,
83,PT04M52.00S,2023-02-12T19:23:29.7Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612763,15,19,2023-02-12T19:23:31Z,800000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,,,,82.0,1.0,1.0,0.0,,,,,,,
84,PT04M48.00S,2023-02-12T19:23:34.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,72.22404730617609,19.852941176470587,1610612763,15,19,2023-02-12T19:25:30Z,810000,False,-151.0,209.0,1,right,MISS D. Brooks 25' running 3PT,[1628415],1610612763.0,MEM,running,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,25.73,Missed,,,,,,,,,,,,,,,
85,PT04M47.00S,2023-02-12T19:23:35.2Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,15,19,2023-02-12T19:23:43Z,820000,False,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,84.0,3.0,3.0,0.0,,,,,,,
86,PT04M32.00S,2023-02-12T19:23:49.8Z,1,REGULAR,turnover,lost ball,[],1628401,,,1610612738,15,19,2023-02-12T19:23:53Z,830000,False,,,0,,D. White lost ball TURNOVER (2 TO),"[1628401, 1628415]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,2.0,Brooks,1628415.0,,,,,,,,,,,,,,,,,
87,PT04M32.00S,2023-02-12T19:23:49.8Z,1,REGULAR,steal,,[],1628415,,,1610612763,15,19,2023-02-12T19:23:52Z,840000,False,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
