actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-02-16T00:41:28.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-16T00:41:28Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-02-16T00:41:30.8Z,1,REGULAR,jumpball,recovered,[],201933,,,1610612738,0,0,2023-02-16T00:41:30Z,40000,False,,,0,,Jump Ball A. Horford vs. J. Duren: Tip to B. Griffin,"[201933, 201143, 1631105]",1610612738.0,BOS,startperiod,B. Griffin,201933.0,Griffin,B. Griffin,Horford,201143.0,Duren,1631105.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2023-02-16T00:41:48.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201143,9.543363994743759,38.72549019607843,1610612738,0,0,2023-02-16T00:41:57Z,70000,False,56.0,37.0,1,left,MISS A. Horford 6' turnaround bank Hook,[201143],1610612738.0,BOS,turnaround bank,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,6.76,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2023-02-16T00:41:51.8Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,0,0,2023-02-16T00:41:57Z,80000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M26.00S,2023-02-16T00:42:02.1Z,1,REGULAR,turnover,lost ball,[],1630191,,,1610612765,0,0,2023-02-16T00:43:55Z,90000,False,,,0,,I. Stewart lost ball TURNOVER (1 TO),"[1630191, 203935]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Smart,203935.0,,,,,,,,,,,
10,PT11M26.00S,2023-02-16T00:42:02.1Z,1,REGULAR,steal,,[],203935,,,1610612738,0,0,2023-02-16T00:42:04Z,100000,False,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
11,PT11M21.00S,2023-02-16T00:42:06.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,7.835085413929041,45.83333333333333,1610612738,2,0,2023-02-16T00:42:16Z,110000,False,21.0,21.0,1,left,J. Tatum running finger roll Layup (2 PTS) (D. White 1 AST),"[1628369, 1628401]",1610612738.0,BOS,running finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.96,Made,,,,,,,,2.0,D. White,1628401.0,1.0,,,,,,,
13,PT11M10.00S,2023-02-16T00:42:17.0Z,1,REGULAR,2pt,Jump Shot,[],1630191,94.1688567674113,17.401960784313726,1610612765,2,2,2023-02-16T00:42:23Z,130000,False,-163.0,2.0,1,right,I. Stewart 16' Jump Shot (2 PTS) (K. Hayes 1 AST),"[1630191, 1630165]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,16-24 Left,16.3,Made,,,,,,,,2.0,K. Hayes,1630165.0,1.0,,,,,,,
16,PT10M48.00S,2023-02-16T00:42:38.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201933,9.937582128777924,40.931372549019606,1610612738,2,2,2023-02-16T00:42:46Z,160000,False,45.0,41.0,1,left,MISS B. Griffin 6' driving Layup,[201933],1610612738.0,BOS,driving,,,Griffin,B. Griffin,,,,,In The Paint (Non-RA),0-8 Center,6.1,Missed,,,,,,,,,,,,,,,,,,
17,PT10M44.00S,2023-02-16T00:42:42.5Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,2,2,2023-02-16T00:42:42Z,170000,False,,,0,,J. Duren REBOUND (Off:0 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,16.0,2.0,2.0,0.0,,,,,,,,,,,,,,
18,PT10M36.00S,2023-02-16T00:42:51.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,90.88370565045992,42.40196078431372,1610612765,2,2,2023-02-16T00:44:02Z,180000,False,-38.0,33.0,1,right,MISS J. Duren cutting Layup,[1631105],1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,5.05,Missed,,,,,,,,,,,,,,,,,,
19,PT10M32.00S,2023-02-16T00:42:55.6Z,1,REGULAR,rebound,offensive,[],1631093,,,1610612765,2,2,2023-02-16T00:42:55Z,190000,False,,,0,,J. Ivey REBOUND (Off:1 Def:0),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,18.0,1.0,0.0,1.0,,,,,,,,,,,,,,
20,PT10M27.00S,2023-02-16T00:42:59.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630165,73.66951379763469,82.84313725490196,1610612765,2,2,2023-02-16T00:43:03Z,200000,False,164.0,195.0,1,right,MISS K. Hayes 25' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,25.49,Missed,,,,,,,,,,,,,,,,,,
21,PT10M25.00S,2023-02-16T00:43:01.7Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,2,2,2023-02-16T00:43:03Z,210000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M18.00S,2023-02-16T00:43:09.2Z,1,REGULAR,3pt,Jump Shot,[],201143,7.30946123521682,94.36274509803921,1610612738,2,2,2023-02-16T00:43:13Z,220000,False,-222.0,16.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,22.24,Missed,,,,,,,,,,,,,,,,,,
23,PT10M15.00S,2023-02-16T00:43:12.2Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,2,2,2023-02-16T00:43:13Z,230000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT10M08.00S,2023-02-16T00:43:19.4Z,1,REGULAR,turnover,lost ball,[],1630165,,,1610612765,2,2,2023-02-16T00:44:11Z,240000,False,,,0,,K. Hayes lost ball TURNOVER (1 TO),"[1630165, 203935]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Smart,203935.0,,,,,,,,,,,
25,PT10M08.00S,2023-02-16T00:43:19.4Z,1,REGULAR,steal,,[],203935,,,1610612738,2,2,2023-02-16T00:43:21Z,250000,False,,,0,,M. Smart STEAL (2 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
26,PT10M03.00S,2023-02-16T00:43:25.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,8.360709592641262,53.431372549019606,1610612738,4,2,2023-02-16T00:43:36Z,260000,False,-17.0,26.0,1,left,J. Tatum running Layup (4 PTS) (M. Smart 1 AST),"[1628369, 203935]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,3.13,Made,,,,,,,,4.0,M. Smart,203935.0,1.0,,,,,,,
28,PT09M41.00S,2023-02-16T00:43:46.9Z,1,REGULAR,3pt,Jump Shot,[],1630191,68.01905387647832,29.901960784313726,1610612765,4,2,2023-02-16T00:43:51Z,280000,False,-100.0,248.0,1,right,MISS I. Stewart 26' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,26.77,Missed,,,,,,,,,,,,,,,,,,
29,PT09M36.00S,2023-02-16T00:43:51.9Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,4,2,2023-02-16T00:43:51Z,290000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,,,
30,PT09M24.00S,2023-02-16T00:44:03.1Z,1,REGULAR,3pt,Jump Shot,[],1628369,26.888961892247043,14.215686274509803,1610612738,4,2,2023-02-16T00:46:12Z,300000,False,179.0,200.0,1,left,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,26.86,Missed,,,,,,,,,,,,,,,,,,
31,PT09M21.00S,2023-02-16T00:44:06.1Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,4,2,2023-02-16T00:44:07Z,310000,False,,,0,,J. Duren REBOUND (Off:0 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,30.0,3.0,3.0,0.0,,,,,,,,,,,,,,
32,PT09M16.00S,2023-02-16T00:44:11.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631093,90.62089356110381,50.245098039215684,1610612765,4,4,2023-02-16T00:44:17Z,320000,False,1.0,36.0,1,right,J. Ivey running Layup (2 PTS),[1631093],1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,3.57,Made,,,,,,,,2.0,,,,,,,,,,
33,PT09M09.00S,2023-02-16T00:44:19.6Z,1,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612738,4,4,2023-02-16T00:44:38Z,330000,False,,,0,,J. Ivey shooting personal FOUL (1 PF) (White 2 FT),"[1631093, 1628401]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202027.0,1.0,0.0,White,1628401.0,,
35,PT09M09.00S,2023-02-16T00:44:47.2Z,1,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,4,4,2023-02-16T00:44:47Z,350000,False,,,0,,MISS D. White Free Throw 1 of 2,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
36,PT09M09.00S,2023-02-16T00:44:47.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,4,4,2023-02-16T00:44:47Z,360000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,
37,PT09M09.00S,2023-02-16T00:45:00.3Z,1,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,5,4,2023-02-16T00:45:00Z,370000,False,,,0,,D. White Free Throw 2 of 2 (1 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
38,PT08M59.00S,2023-02-16T00:45:13.3Z,1,REGULAR,turnover,out-of-bounds,[],1631105,,,1610612765,5,4,2023-02-16T00:45:18Z,380000,False,,,0,,J. Duren bad pass out-of-bounds TURNOVER (1 TO),[1631105],1610612765.0,DET,bad pass,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,,,,,,,1.0,,,,,,,202027.0,,,,,,
39,PT08M50.00S,2023-02-16T00:45:28.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201143,14.4053876478318,1.4705882352941175,1610612738,5,4,2023-02-16T00:45:32Z,390000,False,243.0,83.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,25.64,Missed,,,,,,,,,,,,,,,,,,
40,PT08M46.00S,2023-02-16T00:45:31.4Z,1,REGULAR,rebound,offensive,[],201143,,,1610612738,5,4,2023-02-16T00:45:31Z,400000,False,,,0,,A. Horford REBOUND (Off:1 Def:0),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,,,39.0,1.0,0.0,1.0,,,,,,,,,,,,,,
41,PT08M40.00S,2023-02-16T00:45:39.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628369,10.463206307490145,53.67647058823529,1610612738,7,4,2023-02-16T00:45:44Z,410000,False,-18.0,46.0,1,left,J. Tatum cutting DUNK (6 PTS) (M. Smart 2 AST),"[1628369, 203935]",1610612738.0,BOS,cutting,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,4.95,Made,,,,,,,,6.0,M. Smart,203935.0,2.0,,,,,,,
43,PT08M40.00S,2023-02-16T00:45:44.6Z,1,REGULAR,foul,personal,['1freethrow'],1631105,,,1610612738,7,4,2023-02-16T00:45:55Z,430000,False,,,0,,J. Duren shooting personal FOUL (1 PF) (Tatum 1 FT),"[1631105, 1628369]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1146.0,1.0,0.0,Tatum,1628369.0,,
45,PT08M40.00S,2023-02-16T00:46:06.0Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1628369,,,1610612738,8,4,2023-02-16T00:46:06Z,450000,False,,,0,,J. Tatum Free Throw 1 of 1 (7 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
46,PT08M27.00S,2023-02-16T00:46:20.6Z,1,REGULAR,2pt,Jump Shot,[],1631093,77.21747700394218,29.411764705882355,1610612765,8,6,2023-02-16T00:46:30Z,460000,False,-103.0,162.0,1,right,J. Ivey 19' pullup Jump Shot (4 PTS) (K. Hayes 2 AST),"[1631093, 1630165]",1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Left Center,19.17,Made,,,,,,,,4.0,K. Hayes,1630165.0,2.0,,,,,,,
48,PT08M13.00S,2023-02-16T00:46:34.2Z,1,REGULAR,3pt,Jump Shot,[],201933,30.962549277266753,74.26470588235294,1610612738,11,6,2023-02-16T00:46:38Z,480000,False,-121.0,239.0,1,left,B. Griffin 26' 3PT  (3 PTS) (J. Tatum 1 AST),"[201933, 1628369]",1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Above the Break 3,24+ Left Center,26.76,Made,,,,,,,,3.0,J. Tatum,1628369.0,1.0,,,,,,,
50,PT07M52.00S,2023-02-16T00:46:55.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,81.94809461235218,58.82352941176471,1610612765,11,8,2023-02-16T00:47:00Z,500000,False,44.0,117.0,1,right,B. Bogdanovic 12' fadeaway Jump Shot (2 PTS),[202711],1610612765.0,DET,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,12.52,Made,,,,,,,,2.0,,,,,,,,,,
51,PT07M38.00S,2023-02-16T00:47:11.0Z,1,REGULAR,foul,offensive,[],201933,,,1610612738,11,8,2023-02-16T00:47:41Z,510000,False,,,0,,B. Griffin offensive FOUL (1 PF),"[201933, 202711]",1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627534.0,1.0,0.0,Bogdanovic,202711.0,,
