actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
91,PT04M32.00S,2022-11-29T00:57:37.9Z,1,REGULAR,substitution,in,[],1630208,,,1610612766,33,16,2022-11-29T00:57:56Z,890000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M27.00S,2022-11-29T00:58:21.9Z,1,REGULAR,turnover,bad pass,[],1626162,,,1610612766,33,16,2022-11-29T00:58:25Z,900000,False,,,0,,K. Oubre Jr. bad pass TURNOVER (2 TO),"[1626162, 203935]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,Smart,203935.0,,,,,,,,,,
93,PT04M27.00S,2022-11-29T00:58:21.9Z,1,REGULAR,steal,,[],203935,,,1610612738,33,16,2022-11-29T00:58:23Z,910000,False,,,0,,M. Smart STEAL (2 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
94,PT04M24.00S,2022-11-29T00:58:26.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628369,92.72339027595268,47.30392156862745,1610612738,35,16,2022-11-29T00:58:43Z,920000,False,-13.0,16.0,1,right,J. Tatum running Layup (13 PTS),[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.09,Made,13.0,,,,,,,,,,,,,,,,,
96,PT04M08.00S,2022-11-29T00:58:39.6Z,1,REGULAR,2pt,Jump Shot,[],1630547,23.209592641261498,43.627450980392155,1610612766,35,16,2022-11-29T01:00:33Z,940000,False,32.0,166.0,1,left,MISS J. Bouknight 16' driving floating Shot,[1630547],1610612766.0,CHA,driving floating,,,Bouknight,J. Bouknight,,,,,Mid-Range,16-24 Center,16.87,Missed,,,,,,,,,,,,,,,,,,
97,PT04M08.00S,2022-11-29T00:58:39.6Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612738,35,16,2022-11-29T00:58:51Z,950000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Mid-Range,16-24 Center,,,,,,,,,,,96.0,1.0,1.0,0.0,,,,,,
98,PT04M01.00S,2022-11-29T00:58:47.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,68.41327201051249,27.941176470588236,1610612738,38,16,2022-11-29T00:58:59Z,960000,False,-110.0,244.0,1,right,J. Tatum 26' 3PT  (16 PTS) (M. Smart 8 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,26.81,Made,16.0,M. Smart,203935.0,8.0,,,,,,,,,,,,,,
100,PT03M43.00S,2022-11-29T00:59:04.8Z,1,REGULAR,3pt,Jump Shot,[],1629667,25.706307490144546,14.215686274509803,1610612766,38,16,2022-11-29T00:59:15Z,980000,False,179.0,189.0,1,left,MISS J. McDaniels 26' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,26.03,Missed,,,,,,,,,,,,,,,,,,
101,PT03M40.00S,2022-11-29T00:59:07.8Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,38,16,2022-11-29T00:59:15Z,990000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,100.0,1.0,1.0,0.0,,,,,,
102,PT03M34.00S,2022-11-29T00:59:14.2Z,1,REGULAR,3pt,Jump Shot,[],1628369,66.44218134034165,23.774509803921568,1610612738,38,16,2022-11-29T00:59:21Z,1000000,False,-131.0,263.0,1,right,MISS J. Tatum 29' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,29.38,Missed,,,,,,,,,,,,,,,,,,
103,PT03M29.00S,2022-11-29T00:59:19.2Z,1,REGULAR,rebound,defensive,[],1630547,,,1610612766,38,16,2022-11-29T00:59:21Z,1010000,False,,,0,,J. Bouknight REBOUND (Off:0 Def:1),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,102.0,1.0,1.0,0.0,,,,,,
104,PT03M26.00S,2022-11-29T00:59:22.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626162,10.068988173455978,41.911764705882355,1610612766,38,16,2022-11-29T00:59:33Z,1020000,False,40.0,42.0,1,left,MISS K. Oubre Jr. Layup,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,,,,,,,,,,,,,,,,,
105,PT03M24.00S,2022-11-29T00:59:25.0Z,1,REGULAR,rebound,offensive,[],1630208,,,1610612766,38,16,2022-11-29T00:59:25Z,1030000,False,,,0,,N. Richards REBOUND (Off:1 Def:0),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,104.0,1.0,0.0,1.0,,,,,,
106,PT03M21.00S,2022-11-29T00:59:26.9Z,1,REGULAR,turnover,bad pass,[],1630208,,,1610612766,38,16,2022-11-29T00:59:37Z,1040000,False,,,0,,N. Richards bad pass TURNOVER (1 TO),"[1630208, 1628369]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,Tatum,1628369.0,,,,,,,,,,
107,PT03M21.00S,2022-11-29T00:59:26.9Z,1,REGULAR,steal,,[],1628369,,,1610612738,38,16,2022-11-29T01:07:22Z,1050000,False,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
108,PT03M16.00S,2022-11-29T00:59:31.8Z,1,REGULAR,turnover,bad pass,[],203935,,,1610612738,38,16,2022-11-29T00:59:42Z,1060000,False,,,0,,M. Smart bad pass TURNOVER (2 TO),"[203935, 1630547]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,Bouknight,1630547.0,,,,,,,,,,
109,PT03M16.00S,2022-11-29T00:59:31.8Z,1,REGULAR,steal,,[],1630547,,,1610612766,38,16,2022-11-29T00:59:33Z,1070000,False,,,0,,J. Bouknight STEAL (1 STL),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
110,PT03M11.00S,2022-11-29T00:59:36.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626162,9.543363994743759,42.64705882352941,1610612766,38,16,2022-11-29T01:02:19Z,1080000,False,37.0,37.0,1,left,MISS K. Oubre Jr. running Layup,[1626162],1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.23,Missed,,,,,,,,,,,,,,,,,,
111,PT03M09.00S,2022-11-29T00:59:39.1Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612738,38,16,2022-11-29T00:59:39Z,1090000,False,,,0,,L. Kornet REBOUND (Off:0 Def:2),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,110.0,2.0,2.0,0.0,,,,,,
112,PT03M04.00S,2022-11-29T00:59:43.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",203935,89.04402102496715,37.254901960784316,1610612738,40,16,2022-11-29T00:59:57Z,1100000,False,-64.0,50.0,1,right,M. Smart 8' floating Jump Shot (7 PTS) (J. Tatum 1 AST),"[203935, 1628369]",1610612738.0,BOS,floating,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Left,8.13,Made,7.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,,,
114,PT02M50.00S,2022-11-29T00:59:57.5Z,1,REGULAR,2pt,Jump Shot,[],1629023,27.414586070959263,31.862745098039213,1610612766,40,16,2022-11-29T01:00:05Z,1120000,False,91.0,205.0,1,left,MISS P. Washington 22' Jump Shot,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right Center,22.44,Missed,,,,,,,,,,,,,,,,,,
115,PT02M47.00S,2022-11-29T01:00:00.5Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612738,40,16,2022-11-29T01:00:05Z,1130000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,114.0,1.0,1.0,0.0,,,,,,
116,PT02M40.00S,2022-11-29T01:00:09.0Z,1,REGULAR,3pt,Jump Shot,[],203935,65.39093298291722,30.392156862745097,1610612738,43,16,2022-11-29T01:00:49Z,1140000,False,-98.0,273.0,1,right,M. Smart 28' 3PT  (10 PTS) (M. Brogdon 2 AST),"[203935, 1627763]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,28.99,Made,10.0,M. Brogdon,1627763.0,2.0,,,,,,,,,,,,,,
118,PT02M26.00S,2022-11-29T01:00:26.2Z,1,REGULAR,foul,personal,[],1627763,,,1610612766,43,16,2022-11-29T01:00:37Z,1160000,False,,,0,,M. Brogdon personal FOUL (1 PF),"[1627763, 1630547]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,,,,,,,1626301.0,,,,,,,,1.0,0.0,Bouknight,1630547.0,,
120,PT02M26.00S,2022-11-29T01:00:31.8Z,1,REGULAR,substitution,out,[],1628369,,,1610612766,43,16,2022-11-29T01:00:46Z,1180000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M26.00S,2022-11-29T01:00:31.8Z,1,REGULAR,substitution,out,[],1629667,,,1610612766,43,16,2022-11-29T01:00:46Z,1190000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M26.00S,2022-11-29T01:00:31.8Z,1,REGULAR,substitution,out,[],1626162,,,1610612766,43,16,2022-11-29T01:00:46Z,1200000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M26.00S,2022-11-29T01:00:31.8Z,1,REGULAR,substitution,out,[],1629023,,,1610612766,43,16,2022-11-29T01:00:46Z,1210000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M26.00S,2022-11-29T01:00:31.8Z,1,REGULAR,substitution,in,[],1629684,,,1610612766,43,16,2022-11-29T01:00:46Z,1220000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M26.00S,2022-11-29T01:00:31.8Z,1,REGULAR,substitution,in,[],1631121,,,1610612766,43,16,2022-11-29T01:00:46Z,1230000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M26.00S,2022-11-29T01:00:31.8Z,1,REGULAR,substitution,in,[],1630177,,,1610612766,43,16,2022-11-29T01:00:46Z,1240000,False,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M26.00S,2022-11-29T01:00:31.8Z,1,REGULAR,substitution,in,[],1630539,,,1610612766,43,16,2022-11-29T01:00:46Z,1250000,False,,,0,,SUB in: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M20.00S,2022-11-29T01:00:53.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628436,,,1610612766,43,16,2022-11-29T01:09:31Z,1260000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Richards 2 FT),"[1628436, 1630208]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202026.0,,,,,,,,1.0,0.0,Richards,1630208.0,,
130,PT02M20.00S,2022-11-29T01:01:23.0Z,1,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,43,16,2022-11-29T01:01:23Z,1280000,False,,,0,,MISS N. Richards Free Throw 1 of 2,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
131,PT02M20.00S,2022-11-29T01:01:23.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,43,16,2022-11-29T01:01:23Z,1290000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,130.0,,,,,,,,,
132,PT02M20.00S,2022-11-29T01:01:42.4Z,1,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,43,17,2022-11-29T01:01:42Z,1300000,False,,,0,,N. Richards Free Throw 2 of 2 (1 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
133,PT02M11.00S,2022-11-29T01:01:53.1Z,1,REGULAR,turnover,bad pass,[],1627763,,,1610612738,43,17,2022-11-29T01:01:56Z,1310000,False,,,0,,M. Brogdon bad pass TURNOVER (1 TO),"[1627763, 1630547]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,Bouknight,1630547.0,,,,,,,,,,
134,PT02M11.00S,2022-11-29T01:01:53.1Z,1,REGULAR,steal,,[],1630547,,,1610612766,43,17,2022-11-29T01:01:54Z,1320000,False,,,0,,J. Bouknight STEAL (2 STL),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
135,PT02M07.00S,2022-11-29T01:01:56.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630547,10.068988173455978,44.36274509803921,1610612766,43,17,2022-11-29T01:05:04Z,1330000,False,28.0,42.0,1,left,MISS J. Bouknight running Layup,[1630547],1610612766.0,CHA,running,,,Bouknight,J. Bouknight,,,,,In The Paint (Non-RA),0-8 Center,5.07,Missed,,,,,,,,,,,,,,,,,,
136,PT02M05.00S,2022-11-29T01:01:58.8Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,43,17,2022-11-29T01:02:36Z,1340000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,135.0,1.0,1.0,0.0,,,,,,
137,PT02M03.00S,2022-11-29T01:02:03.5Z,1,REGULAR,turnover,out-of-bounds,[],1629684,,,1610612738,43,17,2022-11-29T01:05:23Z,1350000,False,,,0,,G. Williams bad pass out-of-bounds TURNOVER (1 TO),[1629684],1610612738.0,BOS,bad pass,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,202026.0,1.0,,,,,,,,,,,,
138,PT01M47.00S,2022-11-29T01:02:35.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631121,10.463206307490145,67.64705882352942,1610612766,43,17,2022-11-29T01:06:59Z,1360000,False,-88.0,46.0,1,left,MISS B. McGowens 9' fadeaway Shot,[1631121],1610612766.0,CHA,fadeaway,,,McGowens,B. McGowens,,,,,Mid-Range,8-16 Left,9.94,Missed,,,,,,,,,,,,,,,,,,
139,PT01M47.00S,2022-11-29T01:02:35.6Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612738,43,17,2022-11-29T01:02:43Z,1370000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:2),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Left,,,,,,,,,,,138.0,2.0,2.0,0.0,,,,,,
140,PT01M39.00S,2022-11-29T01:02:45.2Z,1,REGULAR,turnover,out-of-bounds,[],1630573,,,1610612738,43,17,2022-11-29T01:02:54Z,1380000,False,,,0,,S. Hauser bad pass out-of-bounds TURNOVER (1 TO),[1630573],1610612738.0,BOS,bad pass,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,,,,202026.0,1.0,,,,,,,,,,,,
141,PT01M39.00S,2022-11-29T01:02:47.6Z,1,REGULAR,substitution,out,[],203935,,,1610612766,43,17,2022-11-29T01:02:51Z,1390000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M39.00S,2022-11-29T01:02:47.6Z,1,REGULAR,substitution,in,[],1630202,,,1610612766,43,17,2022-11-29T01:02:51Z,1400000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M22.00S,2022-11-29T01:03:13.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630177,29.911300919842315,80.63725490196079,1610612766,43,17,2022-11-29T01:08:08Z,1410000,False,-153.0,229.0,1,left,MISS T. Maledon 27' step back 3PT,[1630177],1610612766.0,CHA,step back,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Left Center,27.53,Missed,,,,,,,,,,,,,,,,,,
144,PT01M20.00S,2022-11-29T01:03:15.5Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,43,17,2022-11-29T01:03:18Z,1420000,False,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,143.0,2.0,2.0,0.0,,,,,,
145,PT01M15.00S,2022-11-29T01:03:21.6Z,1,REGULAR,turnover,bad pass,[],1627763,,,1610612738,43,17,2022-11-29T01:03:25Z,1430000,False,,,0,,M. Brogdon bad pass TURNOVER (2 TO),"[1627763, 1630177]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,Maledon,1630177.0,,,,,,,,,,
146,PT01M15.00S,2022-11-29T01:03:21.6Z,1,REGULAR,steal,,[],1630177,,,1610612766,43,17,2022-11-29T01:03:23Z,1440000,False,,,0,,T. Maledon STEAL (1 STL),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
147,PT01M10.00S,2022-11-29T01:03:26.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630547,8.360709592641262,55.392156862745104,1610612766,43,19,2022-11-29T01:03:31Z,1450000,False,-27.0,26.0,1,left,J. Bouknight running Layup (2 PTS) (T. Maledon 1 AST),"[1630547, 1630177]",1610612766.0,CHA,running,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,3.76,Made,2.0,T. Maledon,1630177.0,1.0,,,,,,,,,,,,,,
148,PT00M40.70S,2022-11-29T01:03:57.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,93.11760840998686,56.86274509803921,1610612738,45,19,2022-11-29T01:04:01Z,1460000,False,34.0,12.0,1,right,M. Brogdon driving Layup (10 PTS),[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,3.64,Made,10.0,,,,,,,,,,,,,,,,,
149,PT00M26.20S,2022-11-29T01:04:14.5Z,1,REGULAR,3pt,Jump Shot,[],1630547,33.196452036793694,42.8921568627451,1610612766,45,19,2022-11-29T01:04:42Z,1470000,False,36.0,260.0,1,left,MISS J. Bouknight 26' 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Center,26.19,Missed,,,,,,,,,,,,,,,,,,
150,PT00M23.00S,2022-11-29T01:04:17.7Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,45,19,2022-11-29T01:04:42Z,1480000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,,,,,,,,,149.0,1.0,1.0,0.0,,,,,,
151,PT00M00.70S,2022-11-29T01:04:38.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629684,81.02825229960578,52.69607843137255,1610612738,45,19,2022-11-29T01:09:48Z,1490000,False,13.0,126.0,1,right,MISS G. Williams 12' driving floating Shot,[1629684],1610612738.0,BOS,driving floating,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,12.65,Missed,,,,,,,,,,,,,,,,,,
152,PT00M00.70S,2022-11-29T01:04:38.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,45,19,2022-11-29T01:04:51Z,1500000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,151.0,,,,,,,,,
153,PT00M00.00S,2022-11-29T01:04:43.5Z,1,REGULAR,period,end,[],0,,,1610612738,45,19,2022-11-29T01:04:43Z,1510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-11-29T01:06:48.6Z,2,REGULAR,substitution,out,['startperiod'],1630547,,,1610612738,45,19,2022-11-29T01:07:06Z,1520000,False,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-11-29T01:06:48.6Z,2,REGULAR,substitution,out,['startperiod'],1630208,,,1610612738,45,19,2022-11-29T01:07:06Z,1530000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-11-29T01:06:48.6Z,2,REGULAR,substitution,in,['startperiod'],1629667,,,1610612738,45,19,2022-11-29T01:07:06Z,1540000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-11-29T01:06:48.6Z,2,REGULAR,substitution,in,['startperiod'],203486,,,1610612738,45,19,2022-11-29T01:07:06Z,1550000,False,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-11-29T01:07:17.5Z,2,REGULAR,period,start,[],0,,,1610612766,45,19,2022-11-29T01:07:17Z,1560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M46.00S,2022-11-29T01:07:31.0Z,2,REGULAR,3pt,Jump Shot,[],1629667,24.26084099868594,88.72549019607843,1610612766,45,22,2022-11-29T01:07:35Z,1570000,False,-194.0,176.0,1,left,J. McDaniels 26' 3PT  (9 PTS) (B. McGowens 1 AST),"[1629667, 1631121]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,26.14,Made,9.0,B. McGowens,1631121.0,1.0,,,,,,,,,,,,,,
162,PT11M30.00S,2022-11-29T01:07:46.8Z,2,REGULAR,2pt,Jump Shot,[],1627763,74.85216819973719,70.58823529411765,1610612738,47,22,2022-11-29T01:07:53Z,1590000,False,103.0,184.0,1,right,M. Brogdon 21' pullup Jump Shot (12 PTS),[1627763],1610612738.0,BOS,pullup,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Right Center,21.07,Made,12.0,,,,,,,,,,,,,,,,,
163,PT11M20.00S,2022-11-29T01:07:55.6Z,2,REGULAR,2pt,Jump Shot,[],1630177,12.828515111695138,24.754901960784316,1610612766,47,22,2022-11-29T01:11:20Z,1600000,False,126.0,68.0,1,left,MISS T. Maledon 14' floating Shot,[1630177],1610612766.0,CHA,floating,,,Maledon,T. Maledon,,,,,Mid-Range,8-16 Right,14.34,Missed,,,,,,,,,,,,,,,,,,
164,PT11M18.00S,2022-11-29T01:07:57.6Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,47,22,2022-11-29T01:08:06Z,1610000,False,,,0,,L. Kornet REBOUND (Off:0 Def:3),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Right,,,,,,,,,,,163.0,3.0,3.0,0.0,,,,,,
165,PT11M13.00S,2022-11-29T01:08:04.8Z,2,REGULAR,turnover,lost ball,[],1629684,,,1610612738,47,22,2022-11-29T01:08:28Z,1620000,False,,,0,,G. Williams lost ball TURNOVER (2 TO),"[1629684, 1630177]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,2.0,Maledon,1630177.0,,,,,,,,,,
166,PT11M13.00S,2022-11-29T01:08:04.8Z,2,REGULAR,steal,,[],1630177,,,1610612766,47,22,2022-11-29T01:08:43Z,1630000,False,,,0,,T. Maledon STEAL (2 STL),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
167,PT11M08.00S,2022-11-29T01:08:08.8Z,2,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612766,47,22,2022-11-29T01:08:21Z,1640000,False,,,0,,L. Kornet shooting personal FOUL (2 PF) (McGowens 2 FT),"[1628436, 1631121]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,202026.0,,,,,,,,2.0,0.0,McGowens,1631121.0,,
169,PT11M08.00S,2022-11-29T01:08:40.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631121,,,1610612766,47,23,2022-11-29T01:08:40Z,1660000,False,,,0,,B. McGowens Free Throw 1 of 2 (1 PTS),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
170,PT11M08.00S,2022-11-29T01:08:55.3Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631121,,,1610612766,47,24,2022-11-29T01:08:55Z,1670000,False,,,0,,B. McGowens Free Throw 2 of 2 (2 PTS),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
