actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
89,PT05M08.00S,2022-12-22T00:56:44.6Z,1,REGULAR,substitution,out,[],201143,,,1610612738,11,20,2022-12-22T00:57:13Z,830000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M08.00S,2022-12-22T00:56:44.6Z,1,REGULAR,substitution,in,[],1629684,,,1610612738,11,20,2022-12-22T00:57:13Z,840000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M08.00S,2022-12-22T00:56:44.6Z,1,REGULAR,substitution,in,[],1627763,,,1610612738,11,20,2022-12-22T00:57:13Z,850000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M08.00S,2022-12-22T00:56:44.6Z,1,REGULAR,substitution,in,[],1629057,,,1610612738,11,20,2022-12-22T00:57:13Z,860000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M55.00S,2022-12-22T00:57:46.7Z,1,REGULAR,turnover,out-of-bounds,[],1627763,,,1610612738,11,20,2022-12-22T00:57:53Z,870000,False,,,0,,M. Brogdon lost ball out-of-bounds TURNOVER (1 TO),[1627763],1610612738.0,BOS,lost ball,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,1830.0,,,,,,,,,,,,1.0,,,,,,,
94,PT04M44.00S,2022-12-22T00:58:05.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,24.78646517739816,12.990196078431374,1610612754,11,23,2022-12-22T00:58:09Z,880000,False,185.0,180.0,1,left,T. Haliburton 25' 3PT step back (9 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,Made,9.0,25.85,,,,,,,,,,,,
95,PT04M15.00S,2022-12-22T00:58:34.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630573,93.11760840998686,60.049019607843135,1610612738,11,23,2022-12-22T00:58:42Z,890000,False,50.0,12.0,1,right,MISS S. Hauser driving Layup,[1630573],1610612738.0,BOS,driving,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.17,,,,,,,,,,,,
96,PT04M13.00S,2022-12-22T00:58:36.2Z,1,REGULAR,rebound,offensive,[],1630573,,,1610612738,11,23,2022-12-22T00:58:42Z,900000,False,,,0,,S. Hauser REBOUND (Off:1 Def:0),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,95.0,1.0,0.0,1.0,,,,,,,,
97,PT04M12.00S,2022-12-22T00:58:38.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630573,93.11760840998686,56.86274509803921,1610612738,13,23,2022-12-22T00:58:48Z,910000,False,34.0,12.0,1,right,S. Hauser putback Layup (2 PTS),[1630573],1610612738.0,BOS,putback,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,3.64,,,,,,,,,,,,
98,PT04M01.00S,2022-12-22T00:58:48.2Z,1,REGULAR,3pt,Jump Shot,[],1626167,31.09395532194481,76.47058823529412,1610612754,13,26,2022-12-22T00:59:01Z,920000,False,-132.0,240.0,1,left,M. Turner 27' 3PT  (5 PTS) (B. Hield 2 AST),"[1626167, 1627741]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,,,,Made,5.0,27.39,,,,,,,,B. Hield,1627741.0,2.0,,
100,PT03M49.00S,2022-12-22T00:59:00.1Z,1,REGULAR,2pt,Jump Shot,[],1627759,78.79434954007884,43.872549019607845,1610612738,13,26,2022-12-22T00:59:05Z,940000,False,-31.0,147.0,1,right,MISS J. Brown 15' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,,,,,,Missed,,15.0,,,,,,,,,,,,
101,PT03M46.00S,2022-12-22T00:59:03.1Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,13,26,2022-12-22T00:59:05Z,950000,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Center,,,,,,,,,100.0,3.0,3.0,0.0,,,,,,,,
102,PT03M32.00S,2022-12-22T00:59:16.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,9.806176084099869,44.36274509803921,1610612754,13,28,2022-12-22T00:59:22Z,960000,False,28.0,40.0,1,left,T. Haliburton driving Layup (11 PTS) (B. Hield 3 AST),"[1630169, 1627741]",1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,11.0,4.87,,,,,,,,B. Hield,1627741.0,3.0,,
103,PT03M21.00S,2022-12-22T00:59:34.5Z,1,REGULAR,foul,personal,[],1630174,,,1610612738,13,28,2022-12-22T00:59:40Z,970000,False,,,0,,A. Nesmith personal FOUL (1 PF),"[1630174, 1627759]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Right,1627964.0,1.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
105,PT03M21.00S,2022-12-22T00:59:41.1Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,13,28,2022-12-22T00:59:48Z,990000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M21.00S,2022-12-22T00:59:41.1Z,1,REGULAR,substitution,out,[],1630174,,,1610612738,13,28,2022-12-22T00:59:48Z,1000000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M21.00S,2022-12-22T00:59:41.1Z,1,REGULAR,substitution,in,[],1628369,,,1610612738,13,28,2022-12-22T00:59:48Z,1010000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M21.00S,2022-12-22T00:59:41.1Z,1,REGULAR,substitution,in,[],1631097,,,1610612738,13,28,2022-12-22T00:59:48Z,1020000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M12.00S,2022-12-22T01:00:01.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,92.72339027595268,59.31372549019608,1610612738,13,28,2022-12-22T01:00:07Z,1030000,False,47.0,16.0,1,right,MISS G. Williams driving Layup,[1629684],1610612738.0,BOS,driving,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.92,,,,,,,,,,,,
110,PT03M10.00S,2022-12-22T01:00:03.1Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,13,28,2022-12-22T01:00:07Z,1040000,False,,,0,,M. Turner REBOUND (Off:0 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,109.0,4.0,4.0,0.0,,,,,,,,
111,PT03M05.00S,2022-12-22T01:00:08.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1626167,7.966491458607096,42.8921568627451,1610612754,13,30,2022-12-22T01:00:17Z,1050000,False,36.0,22.0,1,left,M. Turner running DUNK (7 PTS) (T. Haliburton 4 AST),"[1626167, 1630169]",1610612754.0,IND,running,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,4.2,,,,,,,,T. Haliburton,1630169.0,4.0,,
113,PT02M49.00S,2022-12-22T01:00:29.1Z,1,REGULAR,foul,personal,[],1629614,,,1610612738,13,30,2022-12-22T01:01:03Z,1070000,False,,,0,,A. Nembhard personal FOUL (2 PF),"[1629614, 1627763]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left Center,1830.0,2.0,0.0,Brogdon,1627763.0,,,,,,,,,,,,,,,
115,PT02M49.00S,2022-12-22T01:00:39.2Z,1,REGULAR,substitution,out,[],1629614,,,1610612738,13,30,2022-12-22T01:00:42Z,1090000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M49.00S,2022-12-22T01:00:39.2Z,1,REGULAR,substitution,in,[],1630537,,,1610612738,13,30,2022-12-22T01:00:42Z,1100000,False,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M41.00S,2022-12-22T01:00:57.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,94.69448094612353,44.85294117647059,1610612738,13,30,2022-12-22T01:01:17Z,1110000,False,-26.0,-3.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.58,,,,,,,,,,,,
118,PT02M40.00S,2022-12-22T01:00:58.4Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612738,13,30,2022-12-22T01:01:42Z,1120000,False,,,0,,R. Williams III REBOUND (Off:1 Def:0),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,,117.0,1.0,0.0,1.0,,,,,,,,
123,PT02M40.00S,2022-12-22T01:01:04.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,93.64323258869908,50.0,1610612738,13,30,2022-12-22T01:01:49Z,1130000,False,0.0,7.0,1,right,MISS R. Williams III tip Layup,[1629057],1610612738.0,BOS,tip,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.73,,,,,,,,,,,,
124,PT02M38.00S,2022-12-22T01:01:06.0Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,13,30,2022-12-22T01:01:49Z,1135000,False,,,0,,M. Turner REBOUND (Off:0 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,123.0,5.0,5.0,0.0,,,,,,,,
120,PT02M33.00S,2022-12-22T01:01:10.7Z,1,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612754,13,30,2022-12-22T01:01:27Z,1140000,False,,,0,,G. Williams shooting personal FOUL (1 PF) (Haliburton 2 FT),"[1629684, 1630169]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,1830.0,1.0,0.0,Haliburton,1630169.0,,,,,,,,,,,,,,,
122,PT02M33.00S,2022-12-22T01:01:32.1Z,1,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,13,31,2022-12-22T01:01:32Z,1160000,False,,,0,,T. Haliburton Free Throw 1 of 2 (12 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
125,PT02M33.00S,2022-12-22T01:01:37.9Z,1,REGULAR,substitution,out,[],1626167,,,1610612754,13,31,2022-12-22T01:01:43Z,1170000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M33.00S,2022-12-22T01:01:37.9Z,1,REGULAR,substitution,in,[],1630188,,,1610612754,13,31,2022-12-22T01:01:43Z,1180000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M33.00S,2022-12-22T01:01:32.1Z,1,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,13,31,2022-12-22T01:01:52Z,1190000,False,,,0,,MISS T. Haliburton Free Throw 2 of 2,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
128,PT02M33.00S,2022-12-22T01:01:32.1Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,13,31,2022-12-22T01:01:59Z,1200000,False,,,0,,R. Williams III REBOUND (Off:1 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,127.0,2.0,1.0,1.0,,,,,,,,
129,PT02M24.00S,2022-12-22T01:02:01.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631097,,,1610612738,13,31,2022-12-22T01:02:12Z,1210000,False,,,0,,B. Mathurin personal FOUL (1 PF) (Tatum 2 FT),"[1631097, 1628369]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Left Center,204059.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,
132,PT02M24.00S,2022-12-22T01:02:26.2Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,14,31,2022-12-22T01:02:26Z,1230000,False,,,0,,J. Tatum Free Throw 1 of 2 (6 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
133,PT02M24.00S,2022-12-22T01:02:47.4Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,15,31,2022-12-22T01:02:47Z,1240000,False,,,0,,J. Tatum Free Throw 2 of 2 (7 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
134,PT02M08.00S,2022-12-22T01:03:04.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630188,6.176084099868594,51.98376225490197,1610612754,15,33,2022-12-22T01:03:10Z,1250000,False,-10.0,6.0,1,left,J. Smith cutting DUNK (2 PTS) (B. Hield 4 AST),"[1630188, 1627741]",1610612754.0,IND,cutting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.14,,,,,,,,B. Hield,1627741.0,4.0,,
136,PT01M56.00S,2022-12-22T01:03:15.4Z,1,REGULAR,3pt,Jump Shot,[],1629684,75.24638633377135,13.725490196078432,1610612738,15,33,2022-12-22T01:03:25Z,1270000,False,-181.0,180.0,1,right,MISS G. Williams 25' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.57,,,,,,,,,,,,
137,PT01M54.00S,2022-12-22T01:03:17.4Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612738,15,33,2022-12-22T01:03:25Z,1280000,False,,,0,,R. Williams III REBOUND (Off:2 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,136.0,3.0,1.0,2.0,,,,,,,,
138,PT01M51.00S,2022-12-22T01:03:21.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629057,93.77463863337714,45.83333333333333,1610612738,17,33,2022-12-22T01:03:30Z,1290000,False,-21.0,6.0,1,right,R. Williams III DUNK (2 PTS) (M. Brogdon 1 AST),"[1629057, 1627763]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.16,,,,,,,,M. Brogdon,1627763.0,1.0,,
140,PT01M40.00S,2022-12-22T01:03:34.1Z,1,REGULAR,2pt,Jump Shot,[],1630537,23.866622864651774,48.529411764705884,1610612754,17,33,2022-12-22T01:03:53Z,1310000,False,7.0,172.0,1,left,MISS C. Duarte 17' pullup Shot,[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,Mid-Range,16-24 Center,,,,,,Missed,,17.2,,,,,,,,,,,,
141,PT01M39.00S,2022-12-22T01:03:35.1Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,17,33,2022-12-22T01:03:53Z,1320000,False,,,0,,S. Hauser REBOUND (Off:1 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,16-24 Center,,,,,,,,,140.0,2.0,1.0,1.0,,,,,,,,
142,PT01M35.00S,2022-12-22T01:03:59.4Z,1,REGULAR,jumpball,recovered,[],1629057,,,1610612738,17,33,2022-12-22T01:03:59Z,1330000,False,,,0,,Jump Ball S. Hauser vs. C. Duarte: Tip to R. Williams III,"[1629057, 1630573, 1630537]",1610612738.0,BOS,heldball,R. Williams III,1629057.0,Williams III,R. Williams III,Hauser,1630573.0,Duarte,1630537.0,,,,,,,,,,,,,,,,,,,,,,
147,PT01M27.00S,2022-12-22T01:04:07.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.51182654402102,52.69607843137255,1610612738,17,33,2022-12-22T01:04:21Z,1380000,False,13.0,8.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.6,,,,,,,,,,,,
148,PT01M26.00S,2022-12-22T01:04:08.5Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612738,17,33,2022-12-22T01:04:21Z,1390000,False,,,0,,R. Williams III REBOUND (Off:3 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,,147.0,4.0,1.0,3.0,,,,,,,,
149,PT01M26.00S,2022-12-22T01:04:15.4Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629057,94.40999984741211,50.0,1610612738,19,33,2022-12-22T01:04:32Z,1400000,False,0.0,0.0,1,right,R. Williams III tip DUNK (4 PTS),[1629057],1610612738.0,BOS,tip,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.0,,,,,,,,,,,,
150,PT01M14.00S,2022-12-22T01:04:20.0Z,1,REGULAR,3pt,Jump Shot,[],1630169,27.414586070959263,83.33333333333334,1610612754,19,36,2022-12-22T01:04:27Z,1410000,False,-167.0,205.0,1,left,T. Haliburton 26' 3PT  (15 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,Made,15.0,26.44,,,,,,,,,,,,
151,PT01M04.00S,2022-12-22T01:04:35.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630188,,,1610612738,19,36,2022-12-22T01:04:46Z,1420000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (Brogdon 2 FT),"[1630188, 1627763]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,1627964.0,1.0,0.0,Brogdon,1627763.0,,,,,,,,,,,,,,,
153,PT01M04.00S,2022-12-22T01:05:03.3Z,1,REGULAR,freethrow,1 of 2,[],1627763,,,1610612738,19,36,2022-12-22T01:05:03Z,1440000,False,,,0,,MISS M. Brogdon Free Throw 1 of 2,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
154,PT01M04.00S,2022-12-22T01:05:03.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,19,36,2022-12-22T01:05:03Z,1450000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,153.0,,,,,,,,,,,
155,PT01M04.00S,2022-12-22T01:05:19.8Z,1,REGULAR,freethrow,2 of 2,[],1627763,,,1610612738,20,36,2022-12-22T01:05:19Z,1460000,False,,,0,,M. Brogdon Free Throw 2 of 2 (1 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
156,PT00M47.50S,2022-12-22T01:05:37.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630188,14.14257555847569,48.529411764705884,1610612754,20,36,2022-12-22T01:08:15Z,1470000,False,7.0,80.0,1,left,MISS J. Smith 8' driving floating Shot,[1630188],1610612754.0,IND,driving floating,,,Smith,J. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,8.07,,,,,,,,,,,,
157,PT00M45.20S,2022-12-22T01:05:39.9Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,20,36,2022-12-22T01:05:46Z,1480000,False,,,0,,R. Williams III REBOUND (Off:3 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,156.0,5.0,2.0,3.0,,,,,,,,
158,PT00M42.10S,2022-12-22T01:05:46.1Z,1,REGULAR,turnover,out-of-bounds,[],1629684,,,1610612738,20,36,2022-12-22T01:05:53Z,1490000,False,,,0,,G. Williams step out-of-bounds TURNOVER (1 TO),[1629684],1610612738.0,BOS,step,,,Williams,G. Williams,,,,,Right Corner 3,24+ Right,204059.0,,,,,,,,,,,,1.0,,,,,,,
159,PT00M30.60S,2022-12-22T01:06:10.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630188,6.521024967148489,2.941176470588235,1610612754,20,39,2022-12-22T01:06:16Z,1500000,False,235.0,9.0,1,left,J. Smith 3PT  (5 PTS) (T. Haliburton 5 AST),"[1630188, 1630169]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,,,,,,Made,5.0,23.55,,,,,,,,T. Haliburton,1630169.0,5.0,,
161,PT00M13.90S,2022-12-22T01:06:28.8Z,1,REGULAR,3pt,Jump Shot,[],1627763,67.36202365308804,47.05882352941176,1610612738,20,39,2022-12-22T01:06:42Z,1520000,False,-15.0,254.0,1,right,MISS M. Brogdon 25' 3PT,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.47,,,,,,,,,,,,
162,PT00M10.50S,2022-12-22T01:06:32.3Z,1,REGULAR,rebound,offensive,[],1629684,,,1610612738,20,39,2022-12-22T01:06:32Z,1530000,False,,,0,,G. Williams REBOUND (Off:1 Def:0),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,161.0,1.0,0.0,1.0,,,,,,,,
163,PT00M10.20S,2022-12-22T01:06:34.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629684,90.3580814717477,48.03921568627451,1610612738,20,39,2022-12-22T01:07:04Z,1540000,False,-10.0,38.0,1,right,MISS G. Williams putback Layup,[1629684],1610612738.0,BOS,putback,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.93,,,,,,,,,,,,
164,PT00M09.50S,2022-12-22T01:06:35.6Z,1,REGULAR,rebound,offensive,[],1629684,,,1610612738,20,39,2022-12-22T01:07:04Z,1550000,False,,,0,,G. Williams REBOUND (Off:2 Def:0),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,163.0,2.0,0.0,2.0,,,,,,,,
165,PT00M08.20S,2022-12-22T01:06:39.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629684,94.40999984741211,50.0,1610612738,22,39,2022-12-22T01:07:15Z,1560000,False,0.0,0.0,1,right,G. Williams putback Layup (2 PTS),[1629684],1610612738.0,BOS,putback,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.0,,,,,,,,,,,,
166,PT00M02.70S,2022-12-22T01:06:44.3Z,1,REGULAR,3pt,Jump Shot,[],1630537,34.37910643889619,52.450980392156865,1610612754,22,42,2022-12-22T01:06:55Z,1570000,False,-12.0,271.0,1,left,C. Duarte 27' 3PT  (3 PTS),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Center,,,,,,Made,3.0,27.1,,,,,,,,,,,,
167,PT00M00.00S,2022-12-22T01:06:55.5Z,1,REGULAR,period,end,[],0,,,1610612738,22,42,2022-12-22T01:06:55Z,1580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-12-22T01:08:58.9Z,2,REGULAR,substitution,out,['startperiod'],1630573,,,1610612738,22,42,2022-12-22T01:09:29Z,1590000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-12-22T01:08:58.9Z,2,REGULAR,substitution,out,['startperiod'],1629057,,,1610612738,22,42,2022-12-22T01:09:29Z,1600000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-12-22T01:08:58.9Z,2,REGULAR,substitution,out,['startperiod'],1630169,,,1610612738,22,42,2022-12-22T01:09:29Z,1610000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-12-22T01:08:58.9Z,2,REGULAR,substitution,out,['startperiod'],1627741,,,1610612738,22,42,2022-12-22T01:09:29Z,1620000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-12-22T01:08:58.9Z,2,REGULAR,substitution,in,['startperiod'],1628436,,,1610612738,22,42,2022-12-22T01:09:29Z,1630000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-12-22T01:08:58.9Z,2,REGULAR,substitution,in,['startperiod'],1628401,,,1610612738,22,42,2022-12-22T01:09:29Z,1640000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-12-22T01:08:58.9Z,2,REGULAR,substitution,in,['startperiod'],204456,,,1610612738,22,42,2022-12-22T01:09:29Z,1650000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-12-22T01:08:58.9Z,2,REGULAR,substitution,in,['startperiod'],1629052,,,1610612738,22,42,2022-12-22T01:09:29Z,1660000,False,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-12-22T01:09:35.9Z,2,REGULAR,period,start,[],0,,,1610612754,22,42,2022-12-22T01:09:35Z,1670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
