actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
22,PT10M41.00S,2022-11-10T00:43:20.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,4,2,2022-11-10T00:43:27Z,220000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,
24,PT10M30.00S,2022-11-10T00:43:45.6Z,1,REGULAR,foul,personal,[],1629684,,,1610612765,4,2,2022-11-10T00:43:56Z,240000,False,,,0,,G. Williams personal FOUL (1 PF),"[1629684, 1630595]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1146.0,1.0,0.0,Cunningham,1630595.0,,,,,,,,,
26,PT10M17.00S,2022-11-10T00:44:16.3Z,1,REGULAR,3pt,Jump Shot,[],1630180,17.95335085413929,6.372549019607843,1610612765,4,2,2022-11-10T00:44:20Z,260000,False,218.0,116.0,1,left,MISS S. Bey 24' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,24.72,Missed,,,,,,,,,,,,,,,,,,
27,PT10M13.00S,2022-11-10T00:44:20.3Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,4,2,2022-11-10T00:44:20Z,270000,False,,,0,,I. Stewart REBOUND (Off:1 Def:0),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,,,26.0,1.0,0.0,1.0,,,,,,,,,,,,,,
28,PT10M11.00S,2022-11-10T00:44:22.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,8.360709592641262,4.6568627450980395,1610612765,4,2,2022-11-10T00:44:26Z,280000,False,227.0,26.0,1,left,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Right Corner 3,24+ Right,22.82,Missed,,,,,,,,,,,,,,,,,,
29,PT10M08.00S,2022-11-10T00:44:25.5Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,4,2,2022-11-10T00:44:26Z,290000,False,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Right Corner 3,24+ Right,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,,,
30,PT10M01.00S,2022-11-10T00:44:32.8Z,1,REGULAR,3pt,Jump Shot,[],1628369,72.09264126149803,76.9607843137255,1610612738,7,2,2022-11-10T00:44:39Z,300000,False,135.0,210.0,1,right,J. Tatum 24' 3PT  (5 PTS) (A. Horford 1 AST),"[1628369, 201143]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,24.94,Made,,,,,,,,,,5.0,A. Horford,201143.0,1.0,,,,,
32,PT09M49.00S,2022-11-10T00:44:44.3Z,1,REGULAR,3pt,Jump Shot,[],1630191,33.196452036793694,62.745098039215684,1610612765,7,2,2022-11-10T00:44:49Z,320000,False,-64.0,260.0,1,left,MISS I. Stewart 26' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,26.72,Missed,,,,,,,,,,,,,,,,,,
33,PT09M47.00S,2022-11-10T00:44:47.3Z,1,REGULAR,rebound,offensive,[],1631093,,,1610612765,7,2,2022-11-10T00:44:47Z,330000,False,,,0,,J. Ivey REBOUND (Off:1 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,,,32.0,2.0,1.0,1.0,,,,,,,,,,,,,,
34,PT09M44.00S,2022-11-10T00:44:49.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631093,9.280551905387648,46.07843137254902,1610612765,7,2,2022-11-10T00:44:55Z,340000,False,20.0,35.0,1,left,MISS J. Ivey driving Layup,[1631093],1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,3.99,Missed,,,,,,,,,,,,,,,,,,
35,PT09M42.00S,2022-11-10T00:44:51.5Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,7,2,2022-11-10T00:44:55Z,350000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT09M40.00S,2022-11-10T00:44:53.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,70.25295663600527,75.98039215686273,1610612738,7,2,2022-11-10T00:45:36Z,360000,False,130.0,227.0,1,right,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,26.16,Missed,,,,,,,,,,,,,,,,,,
37,PT09M37.00S,2022-11-10T00:44:56.5Z,1,REGULAR,rebound,offensive,[],1627759,,,1610612738,7,2,2022-11-10T00:44:56Z,370000,False,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,36.0,2.0,1.0,1.0,,,,,,,,,,,,,,
38,PT09M35.00S,2022-11-10T00:44:58.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629684,69.59592641261499,24.509803921568626,1610612738,10,2,2022-11-10T00:45:05Z,380000,False,-127.0,233.0,1,right,G. Williams 26' 3PT pullup (3 PTS) (J. Brown 1 AST),"[1629684, 1627759]",1610612738.0,BOS,pullup,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,26.59,Made,,,,,,,,,,3.0,J. Brown,1627759.0,1.0,,,,,
40,PT09M33.00S,2022-11-10T00:45:05.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,10,2,2022-11-10T00:45:05Z,400000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT09M21.00S,2022-11-10T00:48:13.1Z,1,REGULAR,foul,personal,['2freethrow'],201143,,,1610612765,10,2,2022-11-10T00:48:18Z,410000,False,,,0,,A. Horford shooting personal FOUL (1 PF) (Stewart 2 FT),"[201143, 1630191]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,1626302.0,1.0,0.0,Stewart,1630191.0,,,,,,,,,
43,PT09M21.00S,2022-11-10T00:48:34.2Z,1,REGULAR,freethrow,1 of 2,[],1630191,,,1610612765,10,3,2022-11-10T00:48:34Z,430000,False,,,0,,I. Stewart Free Throw 1 of 2 (1 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
44,PT09M21.00S,2022-11-10T00:48:50.6Z,1,REGULAR,freethrow,2 of 2,[],1630191,,,1610612765,10,4,2022-11-10T00:48:50Z,440000,False,,,0,,I. Stewart Free Throw 2 of 2 (2 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
45,PT09M09.00S,2022-11-10T00:49:05.7Z,1,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612738,10,4,2022-11-10T00:49:15Z,450000,False,,,0,,I. Stewart shooting personal FOUL (1 PF) (Brown 2 FT),"[1630191, 1627759]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626302.0,1.0,0.0,Brown,1627759.0,,,,,,,,,
47,PT09M09.00S,2022-11-10T00:49:57.8Z,1,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,11,4,2022-11-10T00:49:57Z,470000,False,,,0,,J. Brown Free Throw 1 of 2 (1 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
48,PT09M09.00S,2022-11-10T00:50:14.0Z,1,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,12,4,2022-11-10T00:50:14Z,480000,False,,,0,,J. Brown Free Throw 2 of 2 (2 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
49,PT08M56.00S,2022-11-10T00:50:28.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,10.5946123521682,41.17647058823529,1610612765,12,4,2022-11-10T00:50:33Z,490000,False,44.0,47.0,1,left,MISS C. Cunningham 6' driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,6.45,Missed,,,,,,,,,,,,,,,,,,
50,PT08M55.00S,2022-11-10T00:50:29.8Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,12,4,2022-11-10T00:50:33Z,500000,False,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,49.0,3.0,2.0,1.0,,,,,,,,,,,,,,
51,PT08M50.00S,2022-11-10T00:50:35.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203935,88.25558475689881,3.6764705882352944,1610612738,12,4,2022-11-10T00:50:43Z,510000,False,-232.0,58.0,1,right,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,23.87,Missed,,,,,,,,,,,,,,,,,,
52,PT08M46.00S,2022-11-10T00:50:39.3Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,12,4,2022-11-10T00:50:43Z,520000,False,,,0,,J. Ivey REBOUND (Off:1 Def:2),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,,,51.0,3.0,2.0,1.0,,,,,,,,,,,,,,
53,PT08M26.00S,2022-11-10T00:50:59.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202711,10.5946123521682,35.294117647058826,1610612765,12,6,2022-11-10T00:51:06Z,530000,False,74.0,47.0,1,left,B. Bogdanovic 8' driving bank Hook (2 PTS),[202711],1610612765.0,DET,driving bank,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Right,8.73,Made,,,,,,,,,,2.0,,,,,,,,
54,PT08M12.00S,2022-11-10T00:51:13.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.59198423127464,41.17647058823529,1610612738,12,6,2022-11-10T00:51:17Z,540000,False,-44.0,17.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,4.73,Missed,,,,,,,,,,,,,,,,,,
55,PT08M10.00S,2022-11-10T00:51:15.0Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,12,6,2022-11-10T00:51:17Z,550000,False,,,0,,J. Ivey REBOUND (Off:1 Def:3),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,54.0,4.0,3.0,1.0,,,,,,,,,,,,,,
56,PT08M07.00S,2022-11-10T00:51:18.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202711,11.777266754270697,97.54901960784314,1610612765,12,6,2022-11-10T00:53:16Z,560000,False,-238.0,58.0,1,left,MISS B. Bogdanovic 24' running 3PT,[202711],1610612765.0,DET,running,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,24.47,Missed,,,,,,,,,,,,,,,,,,
57,PT08M04.00S,2022-11-10T00:51:21.7Z,1,REGULAR,rebound,offensive,[],1631093,,,1610612765,12,6,2022-11-10T00:51:21Z,570000,False,,,0,,J. Ivey REBOUND (Off:2 Def:3),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,,,56.0,5.0,3.0,2.0,,,,,,,,,,,,,,
58,PT07M56.00S,2022-11-10T00:51:29.1Z,1,REGULAR,2pt,Layup,['2ndchance'],1631093,12.697109067017081,27.696078431372552,1610612765,12,6,2022-11-10T00:51:35Z,580000,False,112.0,67.0,1,left,MISS J. Ivey 13' Layup,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,13.0,Missed,,,,,,,,,,,,,,,,,,
59,PT07M54.00S,2022-11-10T00:51:31.1Z,1,REGULAR,rebound,offensive,[],1631093,,,1610612765,12,6,2022-11-10T00:52:43Z,590000,False,,,0,,J. Ivey REBOUND (Off:3 Def:3),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,,,58.0,6.0,3.0,3.0,,,,,,,,,,,,,,
60,PT07M52.00S,2022-11-10T00:51:34.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631093,12.697109067017081,35.53921568627451,1610612765,12,6,2022-11-10T00:57:43Z,600000,False,72.0,67.0,1,left,MISS J. Ivey 9' putback Layup,[1631093],1610612765.0,DET,putback,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Right,9.85,Missed,,,,,,,,,,,,,,,,,,
61,PT07M51.00S,2022-11-10T00:51:35.0Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,12,6,2022-11-10T00:57:43Z,610000,False,,,0,,I. Stewart REBOUND (Off:2 Def:0),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Right,,,60.0,2.0,0.0,2.0,,,,,,,,,,,,,,
62,PT07M44.00S,2022-11-10T00:51:41.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630595,31.882391590013142,73.52941176470588,1610612765,12,6,2022-11-10T00:52:53Z,620000,False,-118.0,247.0,1,left,MISS C. Cunningham 27' step back 3PT,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,27.37,Missed,,,,,,,,,,,,,,,,,,
63,PT07M41.00S,2022-11-10T00:51:44.0Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,12,6,2022-11-10T00:51:46Z,630000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,,,
64,PT07M35.00S,2022-11-10T00:51:49.0Z,1,REGULAR,3pt,Jump Shot,[],1627759,72.35545335085413,77.20588235294117,1610612738,15,6,2022-11-10T00:54:50Z,640000,False,136.0,207.0,1,right,J. Brown 24' 3PT pullup (5 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,24.8,Made,,,,,,,,,,5.0,,,,,,,,
65,PT07M21.00S,2022-11-10T00:52:03.3Z,1,REGULAR,3pt,Jump Shot,[],202711,31.61957950065703,68.38235294117648,1610612765,15,6,2022-11-10T00:52:08Z,650000,False,-92.0,245.0,1,left,MISS B. Bogdanovic 26' 3PT,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,,
66,PT07M21.00S,2022-11-10T00:52:03.3Z,1,REGULAR,rebound,defensive,[],203935,,,1610612738,15,6,2022-11-10T00:52:08Z,660000,False,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,
67,PT07M14.00S,2022-11-10T00:52:14.3Z,1,REGULAR,turnover,out-of-bounds,[],203935,,,1610612738,15,6,2022-11-10T00:52:24Z,670000,False,,,0,,M. Smart bad pass out-of-bounds TURNOVER (1 TO),[203935],1610612738.0,BOS,bad pass,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,,1146.0,,,,,,,,,1.0,,,,
68,PT07M04.00S,2022-11-10T00:52:26.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630595,7.966491458607096,52.94117647058824,1610612765,15,6,2022-11-10T00:52:32Z,680000,False,-15.0,22.0,1,left,MISS C. Cunningham driving reverse Layup,[1630595],1610612765.0,DET,driving reverse,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.68,Missed,,,,,,,,,,,,,,,,,,
69,PT07M02.00S,2022-11-10T00:52:28.7Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,15,6,2022-11-10T00:52:32Z,690000,False,,,0,,G. Williams REBOUND (Off:0 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,68.0,3.0,3.0,0.0,,,,,,,,,,,,,,
70,PT06M52.00S,2022-11-10T00:52:38.7Z,1,REGULAR,3pt,Jump Shot,[],203935,76.42904073587385,87.00980392156863,1610612738,15,6,2022-11-10T00:56:34Z,700000,False,185.0,169.0,1,right,MISS M. Smart 25' step back 3PT,[203935],1610612738.0,BOS,step back,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,25.06,Missed,,,,,,,,,,,,,,,,,,
71,PT06M50.00S,2022-11-10T00:52:40.7Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,15,6,2022-11-10T00:52:52Z,710000,False,,,0,,J. Ivey REBOUND (Off:3 Def:4),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,70.0,7.0,4.0,3.0,,,,,,,,,,,,,,
72,PT06M44.00S,2022-11-10T00:52:47.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,12.434296977660972,51.9607843137255,1610612765,15,8,2022-11-10T00:52:56Z,720000,False,-10.0,64.0,1,left,J. Ivey 6' driving Layup (4 PTS),[1631093],1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,6.51,Made,,,,,,,,,,4.0,,,,,,,,
73,PT06M44.00S,2022-11-10T00:52:51.0Z,1,REGULAR,foul,personal,['1freethrow'],1629684,,,1610612765,15,8,2022-11-10T00:52:58Z,730000,False,,,0,,G. Williams shooting personal FOUL (2 PF) (Ivey 1 FT),"[1629684, 1631093]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626301.0,2.0,0.0,Ivey,1631093.0,,,,,,,,,
75,PT06M44.00S,2022-11-10T00:53:08.3Z,1,REGULAR,substitution,out,[],1629684,,,1610612765,15,8,2022-11-10T00:53:41Z,750000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M44.00S,2022-11-10T00:53:08.3Z,1,REGULAR,substitution,in,[],1627763,,,1610612765,15,8,2022-11-10T00:53:41Z,760000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M44.00S,2022-11-10T00:53:28.0Z,1,REGULAR,freethrow,1 of 1,[],1631093,,,1610612765,15,9,2022-11-10T00:53:28Z,770000,False,,,0,,J. Ivey Free Throw 1 of 1 (5 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
78,PT06M35.00S,2022-11-10T00:53:39.0Z,1,REGULAR,3pt,Jump Shot,[],1627759,69.07030223390277,69.85294117647058,1610612738,15,9,2022-11-10T00:53:43Z,780000,False,99.0,238.0,1,right,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,25.81,Missed,,,,,,,,,,,,,,,,,,
79,PT06M33.00S,2022-11-10T00:53:41.0Z,1,REGULAR,rebound,defensive,[],202711,,,1610612765,15,9,2022-11-10T00:53:43Z,790000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,78.0,1.0,1.0,0.0,,,,,,,,,,,,,,
81,PT06M20.00S,2022-11-10T00:54:13.5Z,1,REGULAR,2pt,Jump Shot,[],202711,13.87976346911958,31.372549019607842,1610612765,15,9,2022-11-10T00:59:07Z,810000,False,93.0,78.0,1,left,MISS B. Bogdanovic 12' driving floating Shot - blocked,"[202711, 1627763]",1610612765.0,DET,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,12.15,Missed,,,,,,,,,,,,,,,Brogdon,1627763.0,,
88,PT06M20.00S,2022-11-10T00:54:13.5Z,1,REGULAR,block,,[],1627763,,,1610612765,15,9,2022-11-10T00:54:37Z,815000,False,,,0,,M. Brogdon BLOCK (1 BLK),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
