actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-02-09T00:45:58.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-09T00:45:58Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-02-09T00:46:01.4Z,1,REGULAR,jumpball,recovered,[],201935,,,1610612755,0,0,2023-02-09T00:46:01Z,40000,False,,,0,,Jump Ball J. Embiid vs. B. Griffin: Tip to J. Harden,"[201935, 203954, 201933]",1610612755.0,PHI,startperiod,J. Harden,201935.0,Harden,J. Harden,Embiid,203954.0,Griffin,201933.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2023-02-09T00:46:20.7Z,1,REGULAR,3pt,Jump Shot,[],201935,14.14257555847569,97.79411764705883,1610612755,0,0,2023-02-09T00:46:49Z,70000,False,-239.0,80.0,1,left,MISS J. Harden 25' pullup 3PT,[201935],1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,Left Corner 3,24+ Left,25.22,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2023-02-09T00:46:22.7Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,0,0,2023-02-09T00:46:25Z,80000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M24.00S,2023-02-09T00:46:33.2Z,1,REGULAR,turnover,bad pass,[],1628369,,,1610612738,0,0,2023-02-09T00:46:38Z,90000,False,,,0,,J. Tatum bad pass TURNOVER (1 TO),"[1628369, 1629001]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Melton,1629001.0,,,,,,,,,,,
10,PT11M24.00S,2023-02-09T00:46:33.2Z,1,REGULAR,steal,,[],1629001,,,1610612755,0,0,2023-02-09T00:46:34Z,100000,False,,,0,,D. Melton STEAL (1 STL),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
11,PT11M20.00S,2023-02-09T00:46:37.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629001,10.200394218134035,46.568627450980394,1610612755,0,0,2023-02-09T00:48:15Z,110000,False,17.0,43.0,1,left,MISS D. Melton running Layup,[1629001],1610612755.0,PHI,running,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,4.67,Missed,,,,,,,,,,,,,,,,,,
13,PT11M17.00S,2023-02-09T00:46:40.2Z,1,REGULAR,rebound,offensive,[],202699,,,1610612755,0,0,2023-02-09T00:46:43Z,130000,False,,,0,,T. Harris REBOUND (Off:1 Def:0),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
14,PT11M17.00S,2023-02-09T00:46:40.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', '2ndchance']",202699,7.5722733245729295,47.549019607843135,1610612755,0,2,2023-02-09T00:46:49Z,140000,False,12.0,19.0,1,left,T. Harris putback Layup (2 PTS),[202699],1610612755.0,PHI,putback,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,,,,2.0,,,,,,,,,,
15,PT11M04.00S,2023-02-09T00:46:53.2Z,1,REGULAR,turnover,bad pass,[],201933,,,1610612738,0,2,2023-02-09T00:47:08Z,150000,False,,,0,,B. Griffin bad pass TURNOVER (1 TO),"[201933, 202699]",1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Harris,202699.0,,,,,,,,,,,
