actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
23,PT10M28.00S,2023-04-05T23:43:21.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629057,,,1610612738,0,0,2023-04-05T23:43:21Z,230000,False,,,0,,MISS R. Williams III Free Throw 1 of 2,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
24,PT10M28.00S,2023-04-05T23:43:21.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,0,0,2023-04-05T23:43:21Z,240000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,
25,PT10M28.00S,2023-04-05T23:43:37.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629057,,,1610612738,1,0,2023-04-05T23:43:37Z,250000,False,,,0,,R. Williams III Free Throw 2 of 2 (1 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
26,PT10M17.00S,2023-04-05T23:43:52.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,18.873193166885677,48.28431372549019,1610612761,1,2,2023-04-05T23:44:00Z,260000,False,9.0,125.0,1,left,J. Poeltl 12' pullup Jump Shot (2 PTS) (F. VanVleet 1 AST),"[1627751, 1627832]",1610612761.0,TOR,pullup,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,12.52,Made,,,,,,,,,,,,,2.0,F. VanVleet,1627832.0,1.0,,
28,PT10M00.00S,2023-04-05T23:44:10.2Z,1,REGULAR,3pt,Jump Shot,[],1630573,75.64060446780552,86.27450980392157,1610612738,1,2,2023-04-05T23:44:16Z,280000,False,181.0,176.0,1,right,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
29,PT09M58.00S,2023-04-05T23:44:12.2Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,1,2,2023-04-05T23:44:16Z,290000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT09M47.00S,2023-04-05T23:44:23.6Z,1,REGULAR,turnover,bad pass,[],1627783,,,1610612761,1,2,2023-04-05T23:44:27Z,300000,False,,,0,,P. Siakam bad pass TURNOVER (1 TO),"[1627783, 1628401]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1.0,White,1628401.0,,,,,,,,,,,
31,PT09M47.00S,2023-04-05T23:44:23.6Z,1,REGULAR,steal,,[],1628401,,,1610612738,1,2,2023-04-05T23:44:48Z,310000,False,,,0,,D. White STEAL (2 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
32,PT09M35.00S,2023-04-05T23:44:34.8Z,1,REGULAR,turnover,bad pass,[],1629057,,,1610612738,1,2,2023-04-05T23:44:38Z,320000,False,,,0,,R. Williams III bad pass TURNOVER (1 TO),"[1629057, 1628384]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Anunoby,1628384.0,,,,,,,,,,,
33,PT09M35.00S,2023-04-05T23:44:34.8Z,1,REGULAR,steal,,[],1628384,,,1610612761,1,2,2023-04-05T23:46:34Z,330000,False,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
34,PT09M20.00S,2023-04-05T23:44:50.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,23.866622864651774,9.068627450980392,1610612761,1,5,2023-04-05T23:44:54Z,340000,False,205.0,172.0,1,left,O. Anunoby 26' 3PT  (3 PTS) (F. VanVleet 2 AST),"[1628384, 1627832]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,26.72,Made,,,,,,,,,,,,,3.0,F. VanVleet,1627832.0,2.0,,
36,PT09M09.00S,2023-04-05T23:45:03.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.72339027595268,42.40196078431372,1610612738,1,5,2023-04-05T23:45:12Z,360000,False,-38.0,16.0,1,right,MISS J. Brown driving Layup - blocked,"[1627759, 1628384]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,4.12,Missed,,,,,,,,,,,,,,,,,Anunoby,1628384.0
37,PT09M09.00S,2023-04-05T23:45:03.1Z,1,REGULAR,block,,[],1628384,,,1610612738,1,5,2023-04-05T23:45:06Z,370000,False,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
38,PT09M08.00S,2023-04-05T23:45:04.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,1,5,2023-04-05T23:45:12Z,380000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,36.0,,,,,,,,,,,,,,,,,
40,PT09M05.00S,2023-04-05T23:45:29.8Z,1,REGULAR,foul,personal,[],1627832,,,1610612738,1,5,2023-04-05T23:45:44Z,400000,False,,,0,,F. VanVleet personal FOUL (1 PF),"[1627832, 1627759]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1193.0,1.0,0.0,Brown,1627759.0,,,,,,
42,PT08M53.00S,2023-04-05T23:45:55.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627759,81.68528252299606,61.274509803921575,1610612738,1,5,2023-04-05T23:46:04Z,420000,False,56.0,120.0,1,right,MISS J. Brown 13' pullup Shot - blocked,"[1627759, 1628384]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,13.23,Missed,,,,,,,,,,,,,,,,,Anunoby,1628384.0
43,PT08M53.00S,2023-04-05T23:45:55.4Z,1,REGULAR,block,,[],1628384,,,1610612738,1,5,2023-04-05T23:45:57Z,430000,False,,,0,,O. Anunoby BLOCK (2 BLK),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
44,PT08M51.00S,2023-04-05T23:45:57.4Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,1,5,2023-04-05T23:46:15Z,440000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT08M47.00S,2023-04-05T23:46:00.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,12.171484888304862,40.931372549019606,1610612761,1,7,2023-04-05T23:46:12Z,450000,False,45.0,62.0,1,left,P. Siakam 7' running Layup (2 PTS),[1627783],1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,7.67,Made,,,,,,,,,,,,,2.0,,,,,
46,PT08M32.00S,2023-04-05T23:46:16.3Z,1,REGULAR,3pt,Jump Shot,[],203488,94.1688567674113,2.696078431372549,1610612738,4,7,2023-04-05T23:46:21Z,460000,False,-237.0,2.0,1,right,M. Muscala 3PT  (3 PTS) (S. Hauser 1 AST),"[203488, 1630573]",1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,Left Corner 3,24+ Left,23.65,Made,,,,,,,,,,,,,3.0,S. Hauser,1630573.0,1.0,,
48,PT08M16.00S,2023-04-05T23:46:32.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,10.463206307490145,44.6078431372549,1610612761,4,9,2023-04-05T23:46:39Z,480000,False,27.0,46.0,1,left,J. Poeltl Layup (4 PTS) (F. VanVleet 3 AST),"[1627751, 1627832]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,5.33,Made,,,,,,,,,,,,,4.0,F. VanVleet,1627832.0,3.0,,
50,PT08M07.00S,2023-04-05T23:46:42.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.59198423127464,44.85294117647059,1610612738,6,9,2023-04-05T23:46:46Z,500000,False,-26.0,17.0,1,right,J. Brown driving Layup (2 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.09,Made,,,,,,,,,,,,,2.0,,,,,
51,PT07M47.00S,2023-04-05T23:47:00.7Z,1,REGULAR,3pt,Jump Shot,[],1627832,31.225361366622867,76.9607843137255,1610612761,6,9,2023-04-05T23:48:48Z,510000,False,-135.0,241.0,1,left,MISS F. VanVleet 27' step back 3PT,[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,27.61,Missed,,,,,,,,,,,,,,,,,,
52,PT07M46.00S,2023-04-05T23:47:01.7Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,6,9,2023-04-05T23:47:06Z,520000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,,
53,PT07M39.00S,2023-04-05T23:47:09.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,72.7496714848883,79.16666666666666,1610612738,9,9,2023-04-05T23:47:16Z,530000,False,146.0,204.0,1,right,D. White 25' 3PT running (3 PTS) (J. Brown 1 AST),"[1628401, 1627759]",1610612738.0,BOS,running,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.05,Made,,,,,,,,,,,,,3.0,J. Brown,1627759.0,1.0,,
55,PT07M29.00S,2023-04-05T23:47:19.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,7.35873850197109,55.90533088235294,1610612761,9,11,2023-04-05T23:47:27Z,550000,False,-30.0,17.0,1,left,P. Siakam Layup (4 PTS) (S. Barnes 1 AST),"[1627783, 1630567]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.39,Made,,,,,,,,,,,,,4.0,S. Barnes,1630567.0,1.0,,
57,PT07M13.00S,2023-04-05T23:47:35.5Z,1,REGULAR,turnover,bad pass,[],1627759,,,1610612738,9,11,2023-04-05T23:47:38Z,570000,False,,,0,,J. Brown bad pass TURNOVER (1 TO),"[1627759, 1627751]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Poeltl,1627751.0,,,,,,,,,,,
58,PT07M13.00S,2023-04-05T23:47:35.5Z,1,REGULAR,steal,,[],1627751,,,1610612761,9,11,2023-04-05T23:47:37Z,580000,False,,,0,,J. Poeltl STEAL (1 STL),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
59,PT07M09.00S,2023-04-05T23:47:39.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628384,8.09789750328515,44.36274509803921,1610612761,9,13,2023-04-05T23:47:45Z,590000,False,28.0,24.0,1,left,O. Anunoby running DUNK (5 PTS) (P. Siakam 1 AST),"[1628384, 1627783]",1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,3.68,Made,,,,,,,,,,,,,5.0,P. Siakam,1627783.0,1.0,,
61,PT07M09.00S,2023-04-05T23:47:45.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,9,13,2023-04-05T23:47:45Z,610000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M48.00S,2023-04-05T23:50:53.1Z,1,REGULAR,3pt,Jump Shot,[],1630573,67.62483574244416,30.88235294117647,1610612738,9,13,2023-04-05T23:51:01Z,620000,False,-96.0,252.0,1,right,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,26.93,Missed,,,,,,,,,,,,,,,,,,
63,PT06M46.00S,2023-04-05T23:50:55.1Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612738,9,13,2023-04-05T23:51:01Z,630000,False,,,0,,R. Williams III REBOUND (Off:2 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Left Center,,,62.0,3.0,1.0,2.0,,,,,,,,,,,,,,
64,PT06M41.00S,2023-04-05T23:51:00.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628401,84.31340341655716,42.40196078431372,1610612738,11,13,2023-04-05T23:51:04Z,640000,False,-38.0,95.0,1,right,D. White 10' driving floating Jump Shot (5 PTS) (R. Williams III 1 AST),"[1628401, 1629057]",1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,10.23,Made,,,,,,,,,,,,,5.0,R. Williams III,1629057.0,1.0,,
66,PT06M27.00S,2023-04-05T23:51:14.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,9.280551905387648,43.872549019607845,1610612761,11,15,2023-04-05T23:51:20Z,660000,False,31.0,35.0,1,left,S. Barnes cutting DUNK (2 PTS) (J. Poeltl 1 AST),"[1630567, 1627751]",1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,4.63,Made,,,,,,,,,,,,,2.0,J. Poeltl,1627751.0,1.0,,
68,PT06M09.00S,2023-04-05T23:51:32.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,92.46057818659659,53.92156862745098,1610612738,11,15,2023-04-05T23:51:35Z,680000,False,20.0,18.0,1,right,MISS D. White driving Layup,[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
69,PT06M07.00S,2023-04-05T23:51:34.6Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,11,15,2023-04-05T23:51:35Z,690000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,68.0,2.0,2.0,0.0,,,,,,,,,,,,,,
70,PT05M58.00S,2023-04-05T23:51:43.5Z,1,REGULAR,2pt,Jump Shot,[],1630567,19.267411300919843,26.715686274509803,1610612761,11,17,2023-04-05T23:51:47Z,700000,False,116.0,129.0,1,left,S. Barnes 17' fadeaway bank Jump Shot (4 PTS),[1630567],1610612761.0,TOR,fadeaway bank,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right Center,17.35,Made,,,,,,,,,,,,,4.0,,,,,
71,PT05M39.00S,2023-04-05T23:52:02.0Z,1,REGULAR,3pt,Jump Shot,[],203488,91.59001314060447,96.34650735294117,1610612738,14,17,2023-04-05T23:54:33Z,710000,False,232.0,27.0,1,right,M. Muscala 3PT  (6 PTS) (J. Brown 2 AST),"[203488, 1627759]",1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,Right Corner 3,24+ Right,23.32,Made,,,,,,,,,,,,,6.0,J. Brown,1627759.0,2.0,,
73,PT05M25.00S,2023-04-05T23:52:16.4Z,1,REGULAR,3pt,Jump Shot,[],1630567,26.10052562417871,13.23529411764706,1610612761,14,20,2023-04-05T23:52:21Z,730000,False,184.0,193.0,1,left,S. Barnes 26' 3PT  (7 PTS) (O. Anunoby 1 AST),"[1630567, 1628384]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,26.64,Made,,,,,,,,,,,,,7.0,O. Anunoby,1628384.0,1.0,,
75,PT05M05.00S,2023-04-05T23:52:35.3Z,1,REGULAR,3pt,Jump Shot,[],1630573,68.01905387647832,26.225490196078432,1610612738,17,20,2023-04-05T23:52:39Z,750000,False,-119.0,248.0,1,right,S. Hauser 27' 3PT  (3 PTS) (M. Muscala 1 AST),"[1630573, 203488]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,27.51,Made,,,,,,,,,,,,,3.0,M. Muscala,203488.0,1.0,,
77,PT04M46.00S,2023-04-05T23:52:54.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,9.411957950065702,57.59803921568627,1610612761,17,20,2023-04-05T23:54:37Z,770000,False,-38.0,36.0,1,left,MISS O. Anunoby driving Layup - blocked,"[1628384, 203488]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,5.23,Missed,,,,,,,,,,,,,,,,,Muscala,203488.0
78,PT04M46.00S,2023-04-05T23:52:54.4Z,1,REGULAR,block,,[],203488,,,1610612761,17,20,2023-04-05T23:52:56Z,780000,False,,,0,,M. Muscala BLOCK (1 BLK),[203488],1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
79,PT04M41.00S,2023-04-05T23:52:59.4Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,17,20,2023-04-05T23:53:05Z,790000,False,,,0,,S. Hauser REBOUND (Off:0 Def:2),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,77.0,2.0,2.0,0.0,,,,,,,,,,,,,,
80,PT04M38.00S,2023-04-05T23:53:02.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,89.83245729303549,54.65686274509803,1610612738,19,20,2023-04-05T23:53:15Z,800000,False,23.0,43.0,1,right,J. Brown driving DUNK (4 PTS) (S. Hauser 2 AST),"[1627759, 1630573]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.9,Made,,,,,,,,,,,,,4.0,S. Hauser,1630573.0,2.0,,
82,PT04M23.00S,2023-04-05T23:53:18.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627783,9.674770039421814,46.07843137254902,1610612761,19,22,2023-04-05T23:53:22Z,820000,False,20.0,38.0,1,left,P. Siakam cutting DUNK (6 PTS) (J. Poeltl 2 AST),"[1627783, 1627751]",1610612761.0,TOR,cutting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,4.31,Made,,,,,,,,,,,,,6.0,J. Poeltl,1627751.0,2.0,,
84,PT04M06.00S,2023-04-05T23:53:35.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,92.85479632063075,42.64705882352941,1610612738,21,22,2023-04-05T23:53:39Z,840000,False,-37.0,15.0,1,right,R. Williams III cutting Layup (3 PTS) (D. White 1 AST),"[1629057, 1628401]",1610612738.0,BOS,cutting,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,3.96,Made,,,,,,,,,,,,,3.0,D. White,1628401.0,1.0,,
