actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M58.00S,2022-12-28T00:42:27.0Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,0,0,2022-12-28T00:42:39Z,160000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M54.00S,2022-12-28T00:42:31.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628369,94.03745072273325,52.20588235294118,1610612738,0,0,2022-12-28T00:42:44Z,170000,False,11.0,4.0,1,right,MISS J. Tatum running Layup,[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,,,,,,,,,,
19,PT10M50.00S,2022-12-28T00:42:35.5Z,1,REGULAR,rebound,offensive,[],201143,,,1610612738,0,0,2022-12-28T00:42:35Z,180000,False,,,0,,A. Horford REBOUND (Off:1 Def:0),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,18.0,1.0,0.0,1.0,,,,,,,,,,,,,,
20,PT10M49.00S,2022-12-28T00:42:36.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201143,92.85479632063075,51.470588235294116,1610612738,0,0,2022-12-28T00:42:54Z,190000,False,7.0,15.0,1,right,MISS A. Horford putback Layup,[201143],1610612738.0,BOS,putback,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,1.65,Missed,,,,,,,,,,,,,,,,,,
21,PT10M47.00S,2022-12-28T00:42:38.4Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,0,0,2022-12-28T00:42:38Z,200000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M44.00S,2022-12-28T00:42:41.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630224,8.886333771353483,54.65686274509803,1610612745,0,2,2022-12-28T00:42:57Z,210000,False,-23.0,31.0,1,left,J. Green running DUNK (2 PTS) (A. Sengun 1 AST),"[1630224, 1630578]",1610612745.0,HOU,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.88,Made,,,,,,2.0,A. Sengun,1630578.0,1.0,,,,,,,,,
24,PT10M31.00S,2022-12-28T00:42:54.6Z,1,REGULAR,3pt,Jump Shot,[],1628401,83.52496714848883,96.32352941176471,1610612738,0,2,2022-12-28T00:43:02Z,230000,False,232.0,102.0,1,right,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
25,PT10M30.00S,2022-12-28T00:42:55.6Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,0,2,2022-12-28T00:43:02Z,240000,False,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,24.0,2.0,2.0,0.0,,,,,,,,,,,,,,
26,PT10M20.00S,2022-12-28T00:43:10.9Z,1,REGULAR,foul,personal,[],1627759,,,1610612745,0,2,2022-12-28T00:43:20Z,250000,False,,,0,,J. Brown personal FOUL (1 PF),"[1627759, 1630578]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2882.0,,,,,1.0,0.0,Sengun,1630578.0,,,,,
28,PT10M17.00S,2022-12-28T00:43:30.5Z,1,REGULAR,3pt,Jump Shot,[],1630224,32.670827858081466,23.774509803921568,1610612745,0,2,2022-12-28T00:43:39Z,270000,False,131.0,255.0,1,left,MISS J. Green 28' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,28.64,Missed,,,,,,,,,,,,,,,,,,
29,PT10M14.00S,2022-12-28T00:43:33.5Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,0,2,2022-12-28T00:43:39Z,280000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,,,
30,PT10M04.00S,2022-12-28T00:43:42.8Z,1,REGULAR,2pt,Jump Shot,[],1627759,83.65637319316689,33.82352941176471,1610612738,2,2,2022-12-28T00:43:46Z,290000,False,-81.0,101.0,1,right,J. Brown 12' turnaround fadeaway Jump Shot (2 PTS),[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,12.95,Made,,,,,,2.0,,,,,,,,,,,,
31,PT09M54.00S,2022-12-28T00:43:52.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,8.09789750328515,53.18627450980392,1610612745,2,4,2022-12-28T00:43:58Z,300000,False,-16.0,24.0,1,left,K. Martin Jr. alley-oop DUNK (2 PTS) (K. Porter Jr. 1 AST),"[1630231, 1629645]",1610612745.0,HOU,alley-oop,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,2.85,Made,,,,,,2.0,K. Porter Jr.,1629645.0,1.0,,,,,,,,,
33,PT09M37.00S,2022-12-28T00:44:10.2Z,1,REGULAR,3pt,Jump Shot,[],1627759,72.88107752956637,16.176470588235293,1610612738,2,4,2022-12-28T00:44:15Z,320000,False,-169.0,202.0,1,right,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,26.37,Missed,,,,,,,,,,,,,,,,,,
34,PT09M35.00S,2022-12-28T00:44:12.2Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,2,4,2022-12-28T00:44:15Z,330000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT09M16.00S,2022-12-28T00:44:48.6Z,1,REGULAR,3pt,Jump Shot,[],1629645,34.641918528252305,49.50980392156863,1610612745,2,4,2022-12-28T00:44:54Z,350000,False,2.0,273.0,1,left,MISS K. Porter Jr. 27' step back 3PT,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,27.31,Missed,,,,,,,,,,,,,,,,,,
37,PT09M15.00S,2022-12-28T00:44:49.6Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,2,4,2022-12-28T00:44:54Z,360000,False,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,36.0,3.0,2.0,1.0,,,,,,,,,,,,,,
38,PT09M11.00S,2022-12-28T00:44:57.1Z,1,REGULAR,foul,personal,[],203935,,,1610612745,2,4,2022-12-28T00:45:15Z,370000,False,,,0,,M. Smart personal FOUL (1 PF),"[203935, 1630578]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2882.0,,,,,1.0,0.0,Sengun,1630578.0,,,,,
41,PT08M57.00S,2022-12-28T00:45:45.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,28.597240473061763,83.33333333333334,1610612745,2,7,2022-12-28T00:45:49Z,400000,False,-167.0,216.0,1,left,J. Green 27' 3PT step back (5 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,27.31,Made,,,,,,5.0,,,,,,,,,,,,
42,PT08M44.00S,2022-12-28T00:46:01.3Z,1,REGULAR,foul,personal,[],1631095,,,1610612738,2,7,2022-12-28T00:46:14Z,410000,False,,,0,,J. Smith Jr. personal FOUL (1 PF),"[1631095, 203935]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204058.0,,,,,1.0,0.0,Smart,203935.0,,,,,
44,PT08M31.00S,2022-12-28T00:46:29.2Z,1,REGULAR,3pt,Jump Shot,[],1627759,69.46452036793693,73.77450980392157,1610612738,5,7,2022-12-28T00:46:34Z,430000,False,119.0,235.0,1,right,J. Brown 26' 3PT  (5 PTS) (M. Smart 1 AST),"[1627759, 203935]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,26.29,Made,,,,,,5.0,M. Smart,203935.0,1.0,,,,,,,,,
46,PT08M18.00S,2022-12-28T00:46:42.3Z,1,REGULAR,3pt,Jump Shot,[],1631095,10.5946123521682,2.450980392156863,1610612745,5,10,2022-12-28T00:46:51Z,450000,False,238.0,47.0,1,left,J. Smith Jr. 24' 3PT  (3 PTS) (A. Sengun 2 AST),"[1631095, 1630578]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,24.23,Made,,,,,,3.0,A. Sengun,1630578.0,2.0,,,,,,,,,
48,PT08M01.00S,2022-12-28T00:46:58.9Z,1,REGULAR,2pt,Jump Shot,[],1627759,82.34231274638634,66.42156862745098,1610612738,5,10,2022-12-28T00:47:28Z,470000,False,82.0,113.0,1,right,MISS J. Brown 14' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,14.01,Missed,,,,,,,,,,,,,,,,,,
49,PT07M59.00S,2022-12-28T00:47:00.9Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,5,10,2022-12-28T00:47:06Z,480000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,,,48.0,2.0,2.0,0.0,,,,,,,,,,,,,,
50,PT07M47.00S,2022-12-28T00:47:13.1Z,1,REGULAR,3pt,Jump Shot,[],1630231,31.882391590013142,28.431372549019606,1610612745,5,13,2022-12-28T00:47:17Z,490000,False,108.0,247.0,1,left,K. Martin Jr. 26' 3PT  (5 PTS) (K. Porter Jr. 2 AST),"[1630231, 1629645]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Right Center,26.97,Made,,,,,,5.0,K. Porter Jr.,1629645.0,2.0,,,,,,,,,
52,PT07M28.00S,2022-12-28T00:47:32.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,94.1688567674113,52.94117647058824,1610612738,7,13,2022-12-28T00:47:36Z,510000,False,15.0,2.0,1,right,J. Brown cutting Layup (7 PTS) (M. Smart 2 AST),"[1627759, 203935]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,7.0,M. Smart,203935.0,2.0,,,,,,,,,
54,PT07M15.00S,2022-12-28T00:47:45.5Z,1,REGULAR,turnover,bad pass,[],1630224,,,1610612745,7,13,2022-12-28T00:47:49Z,530000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630224, 1628401]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,White,1628401.0,,
55,PT07M15.00S,2022-12-28T00:47:45.5Z,1,REGULAR,steal,,[],1628401,,,1610612738,7,13,2022-12-28T00:47:47Z,540000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
56,PT07M09.00S,2022-12-28T00:47:52.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,89.17542706964521,97.79411764705883,1610612738,10,13,2022-12-28T00:47:59Z,550000,False,239.0,49.0,1,right,J. Tatum 24' 3PT  (3 PTS) (A. Horford 1 AST),"[1628369, 201143]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,24.4,Made,,,,,,3.0,A. Horford,201143.0,1.0,,,,,,,,,
58,PT06M49.00S,2022-12-28T00:48:11.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,7.835085413929041,48.529411764705884,1610612745,10,15,2022-12-28T00:48:15Z,570000,False,7.0,21.0,1,left,K. Porter Jr. driving reverse Layup (2 PTS),[1629645],1610612745.0,HOU,driving reverse,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,,2.0,,,,,,,,,,,,
59,PT06M35.00S,2022-12-28T00:48:24.4Z,1,REGULAR,3pt,Jump Shot,[],1628369,68.54467805519053,25.98039215686275,1610612738,10,15,2022-12-28T00:49:19Z,580000,False,-120.0,243.0,1,right,MISS J. Tatum 27' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,27.12,Missed,,,,,,,,,,,,,,,,,,
60,PT06M33.00S,2022-12-28T00:48:26.4Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,10,15,2022-12-28T00:48:29Z,590000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,,
61,PT06M27.00S,2022-12-28T00:48:33.2Z,1,REGULAR,turnover,bad pass,[],1630224,,,1610612745,10,15,2022-12-28T00:48:36Z,600000,False,,,0,,J. Green bad pass TURNOVER (2 TO),"[1630224, 203935]",1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,Smart,203935.0,,
62,PT06M27.00S,2022-12-28T00:48:33.2Z,1,REGULAR,steal,,[],203935,,,1610612738,10,15,2022-12-28T00:48:35Z,610000,False,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
63,PT06M22.00S,2022-12-28T00:48:37.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,92.9862023653088,51.9607843137255,1610612738,12,15,2022-12-28T00:48:42Z,620000,False,10.0,13.0,1,right,J. Tatum running DUNK (5 PTS),[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,5.0,,,,,,,,,,,,
64,PT05M55.00S,2022-12-28T00:49:04.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,13.272010512483574,64.48376225490196,1610612745,12,15,2022-12-28T00:49:22Z,630000,False,-72.0,72.0,1,left,MISS K. Porter Jr. 10' fadeaway Shot,[1629645],1610612745.0,HOU,fadeaway,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Left,10.23,Missed,,,,,,,,,,,,,,,,,,
65,PT05M53.00S,2022-12-28T00:49:06.3Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,12,15,2022-12-28T00:49:12Z,640000,False,,,0,,A. Sengun REBOUND (Off:2 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,64.0,4.0,2.0,2.0,,,,,,,,,,,,,,
66,PT05M50.00S,2022-12-28T00:49:10.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629645,8.360709592641262,97.54901960784314,1610612745,12,15,2022-12-28T00:49:18Z,650000,False,-238.0,26.0,1,left,MISS K. Porter Jr. 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Left Corner 3,24+ Left,23.91,Missed,,,,,,,,,,,,,,,,,,
67,PT05M49.00S,2022-12-28T00:49:11.6Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,12,15,2022-12-28T00:49:18Z,660000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,,,
68,PT05M37.00S,2022-12-28T00:49:22.9Z,1,REGULAR,3pt,Jump Shot,[],1627759,71.43561103810775,18.872549019607842,1610612738,15,15,2022-12-28T00:49:27Z,670000,False,-156.0,216.0,1,right,J. Brown 26' 3PT  (10 PTS) (D. White 1 AST),"[1627759, 1628401]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,26.62,Made,,,,,,10.0,D. White,1628401.0,1.0,,,,,,,,,
70,PT05M27.00S,2022-12-28T00:49:38.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,15,15,2022-12-28T00:49:38Z,690000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M27.00S,2022-12-28T00:52:12.9Z,1,REGULAR,substitution,out,[],1628369,,,1610612745,15,15,2022-12-28T00:52:24Z,700000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M27.00S,2022-12-28T00:52:12.9Z,1,REGULAR,substitution,in,[],1630573,,,1610612745,15,15,2022-12-28T00:52:24Z,710000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M23.00S,2022-12-28T00:52:45.1Z,1,REGULAR,foul,personal,[],1630573,,,1610612745,15,15,2022-12-28T00:52:53Z,720000,False,,,0,,S. Hauser personal FOUL (1 PF),"[1630573, 1630578]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,,,,,204058.0,,,,,1.0,0.0,Sengun,1630578.0,,,,,
75,PT05M16.00S,2022-12-28T00:53:08.9Z,1,REGULAR,3pt,Jump Shot,[],1630224,32.276609724047304,32.59803921568628,1610612745,15,15,2022-12-28T00:53:28Z,740000,False,87.0,251.0,1,left,MISS J. Green 26' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.56,Missed,,,,,,,,,,,,,,,,,,
76,PT05M14.00S,2022-12-28T00:53:10.9Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,15,15,2022-12-28T00:53:15Z,750000,False,,,0,,D. White REBOUND (Off:0 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,75.0,3.0,3.0,0.0,,,,,,,,,,,,,,
77,PT05M04.00S,2022-12-28T00:53:19.9Z,1,REGULAR,3pt,Jump Shot,[],201143,74.32654402102497,12.254901960784313,1610612738,15,15,2022-12-28T00:53:25Z,760000,False,-189.0,189.0,1,right,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,26.69,Missed,,,,,,,,,,,,,,,,,,
78,PT05M02.00S,2022-12-28T00:53:21.9Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,15,15,2022-12-28T00:53:25Z,770000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,77.0,3.0,3.0,0.0,,,,,,,,,,,,,,
79,PT04M52.00S,2022-12-28T00:53:31.8Z,1,REGULAR,3pt,Jump Shot,[],1631095,28.991458607095925,20.098039215686274,1610612745,15,15,2022-12-28T00:53:39Z,780000,False,150.0,220.0,1,left,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,26.6,Missed,,,,,,,,,,,,,,,,,,
80,PT04M50.00S,2022-12-28T00:53:33.8Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,15,15,2022-12-28T00:59:42Z,790000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,,,
81,PT04M41.00S,2022-12-28T00:53:42.8Z,1,REGULAR,3pt,Jump Shot,[],1627759,89.70105124835742,4.411764705882353,1610612738,15,15,2022-12-28T00:53:50Z,800000,False,-228.0,44.0,1,right,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,23.22,Missed,,,,,,,,,,,,,,,,,,
82,PT04M40.00S,2022-12-28T00:53:43.8Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612745,15,15,2022-12-28T00:53:50Z,810000,False,,,0,,K. Martin Jr. REBOUND (Off:0 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Left Corner 3,24+ Left,,,81.0,2.0,2.0,0.0,,,,,,,,,,,,,,
83,PT04M20.00S,2022-12-28T00:54:04.3Z,1,REGULAR,3pt,Jump Shot,[],1631095,13.091327201051248,2.2058823529411766,1610612745,15,15,2022-12-28T00:54:10Z,820000,False,239.0,71.0,1,left,MISS J. Smith Jr. 24' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,24.92,Missed,,,,,,,,,,,,,,,,,,
84,PT04M19.00S,2022-12-28T00:54:05.3Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,15,15,2022-12-28T00:54:10Z,830000,False,,,0,,A. Horford REBOUND (Off:1 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,,,83.0,2.0,1.0,1.0,,,,,,,,,,,,,,
85,PT04M09.00S,2022-12-28T00:54:14.9Z,1,REGULAR,3pt,Jump Shot,[],201143,69.85873850197109,68.62745098039215,1610612738,15,15,2022-12-28T00:54:20Z,840000,False,93.0,231.0,1,right,MISS A. Horford 24' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,,,,,,,,,,,,,,,,,
