actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
86,PT04M24.00S,2023-03-24T23:24:43.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628401,88.64980289093299,68.87254901960785,1610612738,24,19,2023-03-24T23:48:43Z,830000,False,94.0,54.0,1,right,MISS D. White 10' driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,Mid-Range,8-16 Right,10.89,Missed,,,,,,,,,,,,,,,,,,
87,PT04M22.00S,2023-03-24T23:24:45.8Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,24,19,2023-03-24T23:24:48Z,840000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,,,86.0,2.0,2.0,0.0,,,,,,,,,,,,,,
88,PT04M16.00S,2023-03-24T23:24:51.9Z,1,REGULAR,turnover,lost ball,[],1630169,,,1610612754,24,19,2023-03-24T23:24:55Z,850000,False,,,0,,T. Haliburton lost ball TURNOVER (2 TO),"[1630169, 1629057]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,2.0,Williams III,1629057.0,,,,,,,,,
89,PT04M16.00S,2023-03-24T23:24:51.9Z,1,REGULAR,steal,,[],1629057,,,1610612738,24,19,2023-03-24T23:24:53Z,860000,False,,,0,,R. Williams III STEAL (2 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
90,PT04M14.00S,2023-03-24T23:24:58.7Z,1,REGULAR,turnover,out-of-bounds,[],1629057,,,1610612738,24,19,2023-03-24T23:25:03Z,870000,False,,,0,,R. Williams III bad pass out-of-bounds TURNOVER (1 TO),[1629057],1610612738.0,BOS,bad pass,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,,,,,,,1628480.0,,,,
91,PT04M14.00S,2023-03-24T23:25:01.2Z,1,REGULAR,substitution,out,[],1630174,,,1610612754,24,19,2023-03-24T23:25:08Z,880000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M14.00S,2023-03-24T23:25:01.2Z,1,REGULAR,substitution,in,[],1629670,,,1610612754,24,19,2023-03-24T23:25:08Z,890000,False,,,0,,SUB in: J. Nwora,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M57.00S,2023-03-24T23:25:32.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204456,7.35873850197109,45.55376838235294,1610612754,24,21,2023-03-24T23:32:13Z,900000,False,22.0,17.0,1,left,T. McConnell driving Layup (2 PTS) (B. Hield 1 AST),"[204456, 1627741]",1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2.78,Made,,,,,,,,,,2.0,B. Hield,1627741.0,1.0,,,,,
95,PT03M33.00S,2023-03-24T23:26:00.3Z,1,REGULAR,foul,personal,['2freethrow'],1629670,,,1610612738,24,21,2023-03-24T23:26:10Z,920000,False,,,0,,J. Nwora shooting personal FOUL (1 PF) (Williams 2 FT),"[1629670, 1629684]",1610612754.0,IND,shooting,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Williams,1629684.0
97,PT03M33.00S,2023-03-24T23:26:28.2Z,1,REGULAR,freethrow,1 of 2,[],1629684,,,1610612738,24,21,2023-03-24T23:26:28Z,940000,False,,,0,,MISS G. Williams Free Throw 1 of 2,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
98,PT03M33.00S,2023-03-24T23:26:28.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,24,21,2023-03-24T23:26:28Z,950000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,97.0,,,,,,,,,,,,,,,,,
99,PT03M33.00S,2023-03-24T23:26:30.8Z,1,REGULAR,substitution,out,[],1626167,,,1610612738,24,21,2023-03-24T23:26:33Z,960000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M33.00S,2023-03-24T23:26:30.8Z,1,REGULAR,substitution,in,[],1630543,,,1610612738,24,21,2023-03-24T23:26:33Z,970000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M33.00S,2023-03-24T23:26:28.2Z,1,REGULAR,freethrow,2 of 2,[],1629684,,,1610612738,24,21,2023-03-24T23:27:10Z,980000,False,,,0,,MISS G. Williams Free Throw 2 of 2,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
102,PT03M33.00S,2023-03-24T23:26:28.2Z,1,REGULAR,rebound,defensive,[],1629670,,,1610612754,24,21,2023-03-24T23:27:10Z,990000,False,,,0,,J. Nwora REBOUND (Off:0 Def:1),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,,
103,PT03M24.00S,2023-03-24T23:27:01.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,12.565703022339028,39.46078431372549,1610612754,24,21,2023-03-24T23:27:13Z,1000000,False,53.0,66.0,1,left,MISS T. Haliburton 8' driving Layup,[1630169],1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Right,8.41,Missed,,,,,,,,,,,,,,,,,,
104,PT03M22.00S,2023-03-24T23:27:03.2Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,24,21,2023-03-24T23:27:03Z,1010000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),8-16 Right,,,103.0,1.0,1.0,0.0,,,,,,,,,,,,,,
105,PT03M17.00S,2023-03-24T23:27:07.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629684,94.03745072273325,53.67647058823529,1610612738,26,21,2023-03-24T23:34:18Z,1020000,False,18.0,4.0,1,right,G. Williams running reverse Layup (2 PTS) (D. White 2 AST),"[1629684, 1628401]",1610612738.0,BOS,running reverse,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,,,,,,2.0,D. White,1628401.0,2.0,,,,,
107,PT03M06.00S,2023-03-24T23:27:19.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630543,13.748357424441524,55.14705882352941,1610612754,26,21,2023-03-24T23:27:44Z,1040000,False,-26.0,77.0,1,left,MISS I. Jackson 8' Hook,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Center,8.09,Missed,,,,,,,,,,,,,,,,,,
108,PT03M05.00S,2023-03-24T23:27:20.1Z,1,REGULAR,rebound,offensive,[],1630543,,,1610612754,26,21,2023-03-24T23:27:44Z,1050000,False,,,0,,I. Jackson REBOUND (Off:1 Def:0),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,107.0,1.0,0.0,1.0,,,,,,,,,,,,,,
109,PT03M04.00S,2023-03-24T23:27:22.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630543,8.360709592641262,48.77450980392157,1610612754,26,21,2023-03-24T23:27:39Z,1060000,False,6.0,26.0,1,left,MISS I. Jackson putback Layup - blocked,"[1630543, 1629057]",1610612754.0,IND,putback,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,2.68,Missed,,,,,Williams III,1629057.0,,,,,,,,,,,,
110,PT03M04.00S,2023-03-24T23:27:22.5Z,1,REGULAR,block,,[],1629057,,,1610612754,26,21,2023-03-24T23:27:24Z,1070000,False,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
111,PT03M03.00S,2023-03-24T23:27:23.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,26,21,2023-03-24T23:27:39Z,1080000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,109.0,,,,,,,,,,,,,,,,,
113,PT02M55.00S,2023-03-24T23:27:47.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630169,9.806176084099869,47.05882352941176,1610612754,26,23,2023-03-24T23:27:53Z,1100000,False,15.0,40.0,1,left,T. Haliburton driving Layup (4 PTS) (B. Hield 2 AST),"[1630169, 1627741]",1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,4.23,Made,,,,,,,,,,4.0,B. Hield,1627741.0,2.0,,,,,
115,PT02M55.00S,2023-03-24T23:27:58.2Z,1,REGULAR,foul,technical,['1freethrow'],1630169,,,1610612738,26,23,2023-03-24T23:28:11Z,1120000,False,,,0,,T. Haliburton technical FOUL (1 Tech),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,2004.0,1.0,1.0,,
116,PT02M55.00S,2023-03-24T23:28:25.9Z,1,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,26,23,2023-03-24T23:28:25Z,1130000,False,,,0,,MISS J. Brown technical Free Throw 1 of 1,[1627759],1610612738.0,BOS,technical,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
117,PT02M55.00S,2023-03-24T23:28:25.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,26,23,2023-03-24T23:28:25Z,1140000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,116.0,,,,,,,,,,,,,,,,,
118,PT02M55.00S,2023-03-24T23:28:32.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,26,23,2023-03-24T23:28:32Z,1150000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M55.00S,2023-03-24T23:31:02.2Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,26,23,2023-03-24T23:31:15Z,1160000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M55.00S,2023-03-24T23:31:02.2Z,1,REGULAR,substitution,out,[],1629057,,,1610612738,26,23,2023-03-24T23:31:15Z,1180000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M55.00S,2023-03-24T23:31:02.2Z,1,REGULAR,substitution,in,[],1628369,,,1610612738,26,23,2023-03-24T23:31:15Z,1190000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M55.00S,2023-03-24T23:31:02.2Z,1,REGULAR,substitution,in,[],201143,,,1610612738,26,23,2023-03-24T23:31:15Z,1200000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M55.00S,2023-03-24T23:31:02.2Z,1,REGULAR,substitution,in,[],203935,,,1610612738,26,23,2023-03-24T23:31:15Z,1210000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M55.00S,2023-03-24T23:31:02.2Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,26,23,2023-03-24T23:31:37Z,1220000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M37.00S,2023-03-24T23:31:44.5Z,1,REGULAR,3pt,Jump Shot,[],201143,92.46057818659659,96.07843137254902,1610612738,26,23,2023-03-24T23:31:54Z,1230000,False,230.0,18.0,1,right,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,23.11,Missed,,,,,,,,,,,,,,,,,,
127,PT02M35.00S,2023-03-24T23:31:46.5Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,26,23,2023-03-24T23:31:54Z,1240000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Right Corner 3,24+ Right,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,,,
128,PT02M25.00S,2023-03-24T23:31:56.3Z,1,REGULAR,3pt,Jump Shot,[],1627741,31.61957950065703,26.47058823529412,1610612754,26,26,2023-03-24T23:32:00Z,1250000,False,118.0,245.0,1,left,B. Hield 27' 3PT  (3 PTS) (T. Haliburton 5 AST),"[1627741, 1630169]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,27.15,Made,,,,,,,,,,3.0,T. Haliburton,1630169.0,5.0,,,,,
130,PT02M04.00S,2023-03-24T23:32:17.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,95.22010512483574,53.67647058823529,1610612738,28,26,2023-03-24T23:32:21Z,1270000,False,18.0,-8.0,1,right,J. Tatum driving Layup (9 PTS) (S. Hauser 1 AST),"[1628369, 1630573]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,,,,9.0,S. Hauser,1630573.0,1.0,,,,,
132,PT01M54.00S,2023-03-24T23:32:29.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,9.280551905387648,55.88235294117647,1610612754,28,26,2023-03-24T23:32:35Z,1290000,False,-29.0,35.0,1,left,MISS I. Jackson cutting Layup,[1630543],1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,4.55,Missed,,,,,,,,,,,,,,,,,,
133,PT01M54.00S,2023-03-24T23:32:29.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,28,26,2023-03-24T23:32:35Z,1300000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,132.0,,,,,,,,,,,,,,,,,
135,PT01M41.00S,2023-03-24T23:32:53.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,94.30026281208936,55.392156862745104,1610612738,28,26,2023-03-24T23:32:57Z,1320000,False,27.0,1.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
136,PT01M39.00S,2023-03-24T23:32:55.5Z,1,REGULAR,rebound,defensive,[],1629670,,,1610612754,28,26,2023-03-24T23:32:57Z,1330000,False,,,0,,J. Nwora REBOUND (Off:0 Def:2),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,,,135.0,2.0,2.0,0.0,,,,,,,,,,,,,,
137,PT01M34.00S,2023-03-24T23:33:01.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630169,7.440867279894875,53.431372549019606,1610612754,28,28,2023-03-24T23:33:06Z,1340000,False,-17.0,17.0,1,left,T. Haliburton running Layup (6 PTS) (T. McConnell 1 AST),"[1630169, 204456]",1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,,,,,,6.0,T. McConnell,204456.0,1.0,,,,,
140,PT01M16.00S,2023-03-24T23:33:26.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203935,93.24901445466492,46.07843137254902,1610612738,30,28,2023-03-24T23:33:29Z,1370000,False,-20.0,11.0,1,right,M. Smart driving Layup (2 PTS) (A. Horford 1 AST),"[203935, 201143]",1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,,,,,,2.0,A. Horford,201143.0,1.0,,,,,
142,PT01M02.00S,2023-03-24T23:33:40.0Z,1,REGULAR,2pt,Jump Shot,[],1627741,21.23850197109067,66.91176470588235,1610612754,30,28,2023-03-24T23:33:44Z,1390000,False,-85.0,147.0,1,left,MISS B. Hield 16' pullup Shot,[1627741],1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,16.97,Missed,,,,,,,,,,,,,,,,,,
143,PT01M00.00S,2023-03-24T23:33:42.0Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,30,28,2023-03-24T23:33:44Z,1400000,False,,,0,,S. Hauser REBOUND (Off:0 Def:2),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,16-24 Left Center,,,142.0,2.0,2.0,0.0,,,,,,,,,,,,,,
144,PT00M52.40S,2023-03-24T23:33:51.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,94.43166885676742,47.794117647058826,1610612738,32,28,2023-03-24T23:33:55Z,1410000,False,-11.0,0.0,1,right,J. Tatum driving Layup (11 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,,,,,,11.0,,,,,,,,
145,PT00M52.40S,2023-03-24T23:33:58.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612754,32,28,2023-03-24T23:33:58Z,1420000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M31.60S,2023-03-24T23:35:48.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629670,7.227332457293036,47.02435661764706,1610612754,32,30,2023-03-24T23:35:59Z,1430000,False,15.0,15.0,1,left,J. Nwora driving DUNK (2 PTS) (T. Haliburton 6 AST),"[1629670, 1630169]",1610612754.0,IND,driving,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,,,,,,2.0,T. Haliburton,1630169.0,6.0,,,,,
148,PT00M18.60S,2023-03-24T23:36:08.1Z,1,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,32,30,2023-03-24T23:36:13Z,1450000,False,,,0,,J. Tatum lost ball out-of-bounds TURNOVER (2 TO),[1628369],1610612738.0,BOS,lost ball,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,2.0,,,,,,,1628480.0,,,,
149,PT00M05.90S,2023-03-24T23:36:25.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630543,7.5722733245729295,49.754901960784316,1610612754,32,32,2023-03-24T23:42:04Z,1460000,False,1.0,19.0,1,left,I. Jackson DUNK (2 PTS) (T. Haliburton 7 AST),"[1630543, 1630169]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,,,,,,2.0,T. Haliburton,1630169.0,7.0,,,,,
151,PT00M00.00S,2023-03-24T23:36:37.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,89.43823915900131,44.36274509803921,1610612738,34,32,2023-03-24T23:36:47Z,1480000,False,-28.0,47.0,1,right,J. Tatum driving Layup (13 PTS) (A. Horford 2 AST),"[1628369, 201143]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,5.46,Made,,,,,,,,,,13.0,A. Horford,201143.0,2.0,,,,,
154,PT00M00.00S,2023-03-24T23:36:49.1Z,1,REGULAR,period,end,[],0,,,1610612754,34,32,2023-03-24T23:36:49Z,1510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-03-24T23:38:57.4Z,2,REGULAR,substitution,out,['startperiod'],1630169,,,1610612754,34,32,2023-03-24T23:39:09Z,1520000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-03-24T23:38:57.4Z,2,REGULAR,substitution,in,['startperiod'],1631097,,,1610612754,34,32,2023-03-24T23:39:09Z,1530000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-03-24T23:39:14.8Z,2,REGULAR,period,start,[],0,,,1610612754,34,32,2023-03-24T23:39:14Z,1540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M44.00S,2023-03-24T23:39:30.6Z,2,REGULAR,3pt,Jump Shot,[],204456,16.376478318002626,4.901960784313726,1610612754,34,32,2023-03-24T23:39:53Z,1550000,False,225.0,101.0,1,left,MISS T. McConnell 24' 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,24.72,Missed,,,,,,,,,,,,,,,,,,
159,PT11M41.00S,2023-03-24T23:39:33.6Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,34,32,2023-03-24T23:39:53Z,1560000,False,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,,
160,PT11M32.00S,2023-03-24T23:39:41.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,91.80354796320631,44.85294117647059,1610612738,34,32,2023-03-24T23:46:59Z,1570000,False,-26.0,25.0,1,right,MISS G. Williams driving Layup - blocked,"[1629684, 1630543]",1610612738.0,BOS,driving,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,3.55,Missed,,,,,Jackson,1630543.0,,,,,,,,,,,,
161,PT11M32.00S,2023-03-24T23:39:41.9Z,2,REGULAR,block,,[],1630543,,,1610612738,34,32,2023-03-24T23:39:44Z,1580000,False,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
162,PT11M29.00S,2023-03-24T23:39:44.9Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612754,34,32,2023-03-24T23:39:56Z,1590000,False,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,160.0,2.0,2.0,0.0,,,,,,,,,,,,,,
163,PT11M26.00S,2023-03-24T23:39:48.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629670,10.33180026281209,97.05882352941177,1610612754,34,32,2023-03-24T23:48:49Z,1600000,False,-235.0,45.0,1,left,MISS J. Nwora step back 3PT,[1629670],1610612754.0,IND,step back,,,Nwora,J. Nwora,,,,,Left Corner 3,24+ Left,23.95,Missed,,,,,,,,,,,,,,,,,,
164,PT11M23.00S,2023-03-24T23:39:51.2Z,2,REGULAR,rebound,defensive,[],1630573,,,1610612738,34,32,2023-03-24T23:40:00Z,1610000,False,,,0,,S. Hauser REBOUND (Off:0 Def:3),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,,,163.0,3.0,3.0,0.0,,,,,,,,,,,,,,
165,PT11M13.00S,2023-03-24T23:40:03.1Z,2,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612738,34,32,2023-03-24T23:40:09Z,1620000,False,,,0,,I. Jackson shooting personal FOUL (1 PF) (Tatum 2 FT),"[1630543, 1628369]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628480.0,1.0,0.0,Tatum,1628369.0
167,PT11M13.00S,2023-03-24T23:40:29.5Z,2,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,35,32,2023-03-24T23:40:29Z,1640000,False,,,0,,J. Tatum Free Throw 1 of 2 (14 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
168,PT11M13.00S,2023-03-24T23:40:44.0Z,2,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,36,32,2023-03-24T23:40:44Z,1650000,False,,,0,,J. Tatum Free Throw 2 of 2 (15 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
169,PT10M58.00S,2023-03-24T23:41:00.1Z,2,REGULAR,turnover,bad pass,[],1629670,,,1610612754,36,32,2023-03-24T23:41:05Z,1660000,False,,,0,,J. Nwora bad pass TURNOVER (1 TO),"[1629670, 203935]",1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1.0,Smart,203935.0,,,,,,,,,
170,PT10M58.00S,2023-03-24T23:41:00.1Z,2,REGULAR,steal,,[],203935,,,1610612738,36,32,2023-03-24T23:41:01Z,1670000,False,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
171,PT10M55.00S,2023-03-24T23:41:03.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,92.72339027595268,49.50980392156863,1610612738,38,32,2023-03-24T23:41:12Z,1680000,False,-2.0,16.0,1,right,J. Tatum running finger roll Layup (17 PTS) (M. Smart 3 AST),"[1628369, 203935]",1610612738.0,BOS,running finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,,,,,,17.0,M. Smart,203935.0,3.0,,,,,
173,PT10M43.00S,2023-03-24T23:41:17.8Z,2,REGULAR,foul,offensive,[],1630543,,,1610612754,38,32,2023-03-24T23:41:39Z,1700000,False,,,0,,I. Jackson offensive FOUL (2 PF),"[1630543, 1630573]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Hauser,1630573.0
175,PT10M43.00S,2023-03-24T23:41:17.8Z,2,REGULAR,turnover,offensive foul,[],1630543,,,1610612754,38,32,2023-03-24T23:41:17Z,1720000,False,,,0,,I. Jackson offensive foul TURNOVER (1 TO),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,,,,,,,200832.0,,,,
