actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
23,PT10M28.00S,2022-12-24T00:43:41.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628401,7.966491458607096,51.225490196078425,1610612738,6,2,2022-12-24T00:43:53Z,230000,False,-6.0,22.0,1,left,D. White putback Layup (4 PTS),[1628401],1610612738.0,BOS,putback,,,White,D. White,,,,,Restricted Area,0-8 Center,2.32,Made,,,,,,,,,,4.0,,,,,,,,
24,PT10M11.00S,2022-12-24T00:43:57.2Z,1,REGULAR,2pt,Jump Shot,[],1626156,89.43823915900131,26.47058823529412,1610612750,6,4,2022-12-24T00:44:01Z,240000,False,-118.0,47.0,1,right,D. Russell 12' pullup Jump Shot (4 PTS) (R. Gobert 1 AST),"[1626156, 203497]",1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,12.66,Made,,,,,,,,,,4.0,,,,R. Gobert,203497.0,1.0,,
26,PT09M57.00S,2022-12-24T00:44:14.0Z,1,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,6,4,2022-12-24T00:44:20Z,260000,False,,,0,,J. Tatum bad pass out-of-bounds TURNOVER (1 TO),[1628369],1610612738.0,BOS,bad pass,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,,,,,,,201246.0,,,,,,,,1.0,,,,,
27,PT09M53.00S,2022-12-24T00:44:25.8Z,1,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612750,6,4,2022-12-24T00:44:42Z,270000,False,,,0,,D. White shooting personal FOUL (1 PF) (Gobert 2 FT),"[1628401, 203497]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,1.0,0.0,Gobert,203497.0,,,,,,,,,
29,PT09M53.00S,2022-12-24T00:44:56.0Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203497,,,1610612750,6,4,2022-12-24T00:44:56Z,290000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
30,PT09M53.00S,2022-12-24T00:44:56.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,6,4,2022-12-24T00:44:56Z,300000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,
31,PT09M53.00S,2022-12-24T00:45:14.8Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203497,,,1610612750,6,5,2022-12-24T00:45:14Z,310000,False,,,0,,R. Gobert Free Throw 2 of 2 (1 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
32,PT09M42.00S,2022-12-24T00:45:27.4Z,1,REGULAR,3pt,Jump Shot,[],1627759,33.459264126149804,45.83333333333333,1610612738,6,5,2022-12-24T00:45:34Z,320000,False,21.0,262.0,1,left,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,26.28,Missed,,,,,,,,,,,,,,,,,,
33,PT09M40.00S,2022-12-24T00:45:29.4Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,6,5,2022-12-24T00:45:34Z,330000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT09M25.00S,2022-12-24T00:45:44.2Z,1,REGULAR,2pt,Jump Shot,[],1626156,83.26215505913272,23.52941176470588,1610612750,6,5,2022-12-24T00:46:07Z,340000,False,-132.0,105.0,1,right,MISS D. Russell 16' step back Shot,[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,Mid-Range,16-24 Left Center,16.89,Missed,,,,,,,,,,,,,,,,,,
35,PT09M23.00S,2022-12-24T00:45:46.2Z,1,REGULAR,rebound,defensive,[],203935,,,1610612738,6,5,2022-12-24T00:49:16Z,350000,False,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Mid-Range,16-24 Left Center,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT09M11.00S,2022-12-24T00:45:57.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,12.959921156373195,47.549019607843135,1610612738,8,5,2022-12-24T00:46:02Z,360000,False,12.0,69.0,1,left,J. Brown 7' driving Layup (2 PTS) (J. Tatum 1 AST),"[1627759, 1628369]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,7.04,Made,,,,,,,,,,2.0,,,,J. Tatum,1628369.0,1.0,,
37,PT09M00.00S,2022-12-24T00:46:09.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,86.94152431011827,52.69607843137255,1610612750,8,5,2022-12-24T00:46:18Z,370000,False,13.0,70.0,1,right,MISS A. Edwards 7' driving floating Shot,[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,7.15,Missed,,,,,,,,,,,,,,,,,,
38,PT08M58.00S,2022-12-24T00:46:11.5Z,1,REGULAR,rebound,defensive,[],203935,,,1610612738,8,5,2022-12-24T00:50:31Z,380000,False,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,37.0,2.0,2.0,0.0,,,,,,,,,,,,,,
40,PT08M44.00S,2022-12-24T00:46:32.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,8.623521681997373,50.49019607843137,1610612738,10,5,2022-12-24T01:30:35Z,400000,False,-2.0,29.0,1,left,J. Brown driving Layup (4 PTS) (J. Tatum 2 AST),"[1627759, 1628369]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.87,Made,,,,,,,,,,4.0,,,,J. Tatum,1628369.0,2.0,,
42,PT08M26.00S,2022-12-24T00:46:42.5Z,1,REGULAR,turnover,lost ball,[],203497,,,1610612750,10,5,2022-12-24T00:46:52Z,420000,False,,,0,,R. Gobert lost ball TURNOVER (1 TO),"[203497, 1628369]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,1.0,,,,Tatum,1628369.0
43,PT08M26.00S,2022-12-24T00:46:42.5Z,1,REGULAR,steal,,[],1628369,,,1610612738,10,5,2022-12-24T00:51:31Z,430000,False,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
45,PT08M21.00S,2022-12-24T00:46:48.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628401,9.149145860709593,50.98039215686274,1610612738,12,5,2022-12-24T00:48:40Z,440000,False,-5.0,34.0,1,left,D. White running Layup (6 PTS),[1628401],1610612738.0,BOS,running,,,White,D. White,,,,,Restricted Area,0-8 Center,3.39,Made,,,,,,,,,,6.0,,,,,,,,
46,PT08M02.00S,2022-12-24T00:47:06.5Z,1,REGULAR,3pt,Jump Shot,[],1630162,69.07030223390277,28.921568627450984,1610612750,12,5,2022-12-24T00:49:07Z,450000,False,-105.0,238.0,1,right,MISS A. Edwards 26' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,,,,,,,,,,,,,,,,,
47,PT08M00.00S,2022-12-24T00:47:08.5Z,1,REGULAR,rebound,offensive,[],1626156,,,1610612750,12,5,2022-12-24T00:47:11Z,460000,False,,,0,,D. Russell REBOUND (Off:1 Def:0),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,46.0,1.0,0.0,1.0,,,,,,,,,,,,,,
48,PT07M57.00S,2022-12-24T00:47:12.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630162,92.46057818659659,51.470588235294116,1610612750,12,7,2022-12-24T00:47:19Z,470000,False,7.0,18.0,1,right,A. Edwards cutting Layup (2 PTS) (D. Russell 1 AST),"[1630162, 1626156]",1610612750.0,MIN,cutting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,,,,,,2.0,,,,D. Russell,1626156.0,1.0,,
51,PT07M37.00S,2022-12-24T00:47:44.9Z,1,REGULAR,3pt,Jump Shot,[],203935,29.122864651773984,21.323529411764707,1610612738,15,7,2022-12-24T00:47:49Z,500000,False,143.0,221.0,1,left,M. Smart 26' 3PT  (3 PTS) (J. Brown 1 AST),"[203935, 1627759]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,26.37,Made,,,,,,,,,,3.0,,,,J. Brown,1627759.0,1.0,,
53,PT07M18.00S,2022-12-24T00:48:03.5Z,1,REGULAR,3pt,Jump Shot,[],1626156,80.89684625492772,3.6764705882352944,1610612750,15,10,2022-12-24T00:48:27Z,520000,False,-232.0,127.0,1,right,D. Russell 26' 3PT  (7 PTS) (A. Edwards 1 AST),"[1626156, 1630162]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,26.42,Made,,,,,,,,,,7.0,,,,A. Edwards,1630162.0,1.0,,
55,PT06M58.00S,2022-12-24T00:48:24.5Z,1,REGULAR,3pt,Jump Shot,[],1628401,10.988830486202366,2.696078431372549,1610612738,15,10,2022-12-24T00:48:34Z,540000,False,237.0,51.0,1,left,MISS D. White 24' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,24.19,Missed,,,,,,,,,,,,,,,,,,
56,PT06M57.00S,2022-12-24T00:48:25.5Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,15,10,2022-12-24T00:48:34Z,550000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,
57,PT06M46.00S,2022-12-24T00:48:36.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203085,87.99277266754271,50.49019607843137,1610612750,15,12,2022-12-24T00:53:14Z,560000,False,2.0,60.0,1,right,A. Rivers 6' driving Hook (2 PTS),[203085],1610612750.0,MIN,driving,,,Rivers,A. Rivers,,,,,In The Paint (Non-RA),0-8 Center,6.05,Made,,,,,,,,,,2.0,,,,,,,,
58,PT06M45.00S,2022-12-24T00:48:42.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,15,12,2022-12-24T00:48:42Z,570000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M45.00S,2022-12-24T00:51:06.3Z,1,REGULAR,substitution,out,[],1628369,,,1610612738,15,12,2022-12-24T00:51:27Z,580000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M45.00S,2022-12-24T00:51:06.3Z,1,REGULAR,substitution,in,[],1630573,,,1610612738,15,12,2022-12-24T00:51:27Z,590000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M24.00S,2022-12-24T00:51:54.2Z,1,REGULAR,2pt,Hook,[],201143,9.149145860709593,33.088235294117645,1610612738,15,12,2022-12-24T00:52:03Z,600000,False,85.0,34.0,1,left,MISS A. Horford 9' turnaround Hook,[201143],1610612738.0,BOS,turnaround,,,Horford,A. Horford,,,,,Mid-Range,8-16 Right,9.1,Missed,,,,,,,,,,,,,,,,,,
65,PT06M22.00S,2022-12-24T00:51:56.2Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,15,12,2022-12-24T00:52:03Z,610000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,64.0,2.0,2.0,0.0,,,,,,,,,,,,,,
66,PT06M15.00S,2022-12-24T00:52:03.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,93.64323258869908,47.794117647058826,1610612750,15,14,2022-12-24T00:52:07Z,620000,False,-11.0,7.0,1,right,J. McDaniels cutting DUNK (2 PTS) (D. Russell 2 AST),"[1630183, 1626156]",1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,,,,,,2.0,,,,D. Russell,1626156.0,2.0,,
68,PT05M54.00S,2022-12-24T00:52:24.4Z,1,REGULAR,3pt,Jump Shot,[],201143,8.229303547963205,96.32352941176471,1610612738,15,14,2022-12-24T00:52:31Z,640000,False,-232.0,25.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
69,PT05M52.00S,2022-12-24T00:52:26.4Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,15,14,2022-12-24T00:52:31Z,650000,False,,,0,,D. Russell REBOUND (Off:1 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,,,68.0,2.0,1.0,1.0,,,,,,,,,,,,,,
70,PT05M40.00S,2022-12-24T00:52:38.0Z,1,REGULAR,turnover,bad pass,[],203085,,,1610612750,15,14,2022-12-24T00:52:41Z,660000,False,,,0,,A. Rivers bad pass TURNOVER (1 TO),"[203085, 201143]",1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,,,,Horford,201143.0
71,PT05M40.00S,2022-12-24T00:52:38.0Z,1,REGULAR,steal,,[],201143,,,1610612738,15,14,2022-12-24T00:52:40Z,670000,False,,,0,,A. Horford STEAL (1 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
72,PT05M37.00S,2022-12-24T00:52:41.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628401,7.835085413929041,47.05882352941176,1610612738,17,14,2022-12-24T00:52:50Z,680000,False,15.0,21.0,1,left,D. White running DUNK (8 PTS) (S. Hauser 1 AST),"[1628401, 1630573]",1610612738.0,BOS,running,,,White,D. White,,,,,Restricted Area,0-8 Center,2.57,Made,,,,,,,,,,8.0,,,,S. Hauser,1630573.0,1.0,,
74,PT05M26.00S,2022-12-24T00:52:52.8Z,1,REGULAR,turnover,lost ball,[],1630162,,,1610612750,17,14,2022-12-24T00:52:56Z,700000,False,,,0,,A. Edwards lost ball TURNOVER (1 TO),"[1630162, 1630573]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,1.0,,,,Hauser,1630573.0
75,PT05M26.00S,2022-12-24T00:52:52.8Z,1,REGULAR,steal,,[],1630573,,,1610612738,17,14,2022-12-24T00:52:55Z,710000,False,,,0,,S. Hauser STEAL (1 STL),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
76,PT05M15.00S,2022-12-24T00:53:04.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627759,19.530223390275953,44.36274509803921,1610612738,17,14,2022-12-24T00:53:11Z,720000,False,28.0,131.0,1,left,MISS J. Brown 13' turnaround Shot - blocked,"[1627759, 1630183]",1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,13.41,Missed,,,,,,,,,,,McDaniels,1630183.0,,,,,,
77,PT05M15.00S,2022-12-24T00:53:04.1Z,1,REGULAR,block,,[],1630183,,,1610612738,17,14,2022-12-24T00:53:06Z,730000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
78,PT05M12.00S,2022-12-24T00:53:07.1Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,17,14,2022-12-24T00:53:11Z,740000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,76.0,2.0,2.0,0.0,,,,,,,,,,,,,,
79,PT05M02.00S,2022-12-24T00:53:16.7Z,1,REGULAR,2pt,Jump Shot,[],1630183,89.17542706964521,68.38235294117648,1610612750,17,14,2022-12-24T00:53:23Z,750000,False,92.0,49.0,1,right,MISS J. McDaniels 10' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,10.43,Missed,,,,,,,,,,,,,,,,,,
80,PT05M00.00S,2022-12-24T00:53:18.7Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,17,14,2022-12-24T00:53:23Z,760000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Right,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,,,
81,PT04M51.00S,2022-12-24T00:53:26.7Z,1,REGULAR,3pt,Jump Shot,[],1630573,30.831143232588698,77.20588235294117,1610612738,17,14,2022-12-24T00:53:30Z,770000,False,-136.0,237.0,1,left,MISS S. Hauser 27' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,27.35,Missed,,,,,,,,,,,,,,,,,,
82,PT04M49.00S,2022-12-24T00:53:28.7Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,17,14,2022-12-24T00:53:30Z,780000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,81.0,3.0,3.0,0.0,,,,,,,,,,,,,,
83,PT04M38.00S,2022-12-24T00:53:42.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203085,91.27792378449409,44.11764705882353,1610612750,17,14,2022-12-24T00:53:54Z,790000,False,-29.0,29.0,1,right,MISS A. Rivers driving Layup - blocked,"[203085, 1628401]",1610612750.0,MIN,driving,,,Rivers,A. Rivers,,,,,Restricted Area,0-8 Center,4.16,Missed,,,,,,,,,,,White,1628401.0,,,,,,
84,PT04M38.00S,2022-12-24T00:53:42.8Z,1,REGULAR,block,,[],1628401,,,1610612750,17,14,2022-12-24T00:53:50Z,800000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
85,PT04M37.00S,2022-12-24T00:53:43.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,17,14,2022-12-24T00:53:54Z,810000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,83.0,,,,,,,,,,,,,,,,,
87,PT04M37.00S,2022-12-24T00:53:54.5Z,1,REGULAR,substitution,out,[],1628401,,,1610612750,17,14,2022-12-24T00:54:07Z,830000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M37.00S,2022-12-24T00:53:54.5Z,1,REGULAR,substitution,out,[],201143,,,1610612750,17,14,2022-12-24T00:54:07Z,840000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
