actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2022-11-26T01:11:23.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-11-26T01:11:23Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2022-11-26T01:11:25.7Z,1,REGULAR,jumpball,recovered,[],1631099,,,1610612758,0,0,2022-11-26T01:11:25Z,40000,False,,,0,,Jump Ball D. Sabonis vs. A. Horford: Tip to K. Murray,"[1631099, 1627734, 201143]",1610612758.0,SAC,startperiod,K. Murray,1631099.0,Murray,K. Murray,Sabonis,1627734.0,Horford,201143.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M48.00S,2022-11-26T01:11:33.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,10.85742444152431,48.03921568627451,1610612758,0,2,2022-11-26T01:11:39Z,70000,False,10.0,50.0,1,left,H. Barnes driving Layup (2 PTS) (D. Fox 1 AST),"[203084, 1628368]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,2.0,D. Fox,1628368.0,1.0,,,,,,,,,,,,,,
9,PT11M32.00S,2022-11-26T01:11:50.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201143,93.38042049934296,57.35294117647059,1610612738,0,2,2022-11-26T01:12:00Z,90000,False,37.0,10.0,1,right,MISS A. Horford driving Layup,[201143],1610612738.0,BOS,driving,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,3.81,Missed,,,,,,,,,,,,,,,,,,
10,PT11M29.00S,2022-11-26T01:11:53.2Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,0,2,2022-11-26T01:12:00Z,100000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M20.00S,2022-11-26T01:12:03.7Z,1,REGULAR,turnover,out-of-bounds,[],1628989,,,1610612758,0,2,2022-11-26T01:12:16Z,110000,False,,,0,,K. Huerter bad pass out-of-bounds TURNOVER (1 TO),[1628989],1610612758.0,SAC,bad pass,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1627541.0,1.0,,,,,,,,
12,PT11M00.00S,2022-11-26T01:12:31.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628369,90.22667542706965,44.6078431372549,1610612738,0,2,2022-11-26T01:12:40Z,120000,False,-27.0,39.0,1,right,MISS J. Tatum driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,4.78,Missed,,,,,,,,,,,,,,,,,,
13,PT10M57.00S,2022-11-26T01:12:34.4Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,0,2,2022-11-26T01:12:40Z,130000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M36.00S,2022-11-26T01:12:55.0Z,1,REGULAR,3pt,Jump Shot,[],1628989,31.488173455978973,75.49019607843137,1610612758,0,2,2022-11-26T01:13:01Z,140000,False,-127.0,243.0,1,left,MISS K. Huerter 27' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,27.49,Missed,,,,,,,,,,,,,,,,,,
15,PT10M32.00S,2022-11-26T01:12:59.0Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,0,2,2022-11-26T01:13:01Z,150000,False,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,14.0,2.0,1.0,1.0,,,,,,,,,,
16,PT10M30.00S,2022-11-26T01:13:01.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631099,19.267411300919843,3.9215686274509802,1610612758,0,2,2022-11-26T01:13:06Z,160000,False,230.0,129.0,1,left,MISS K. Murray 26' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,26.39,Missed,,,,,,,,,,,,,,,,,,
17,PT10M28.00S,2022-11-26T01:13:03.2Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,0,2,2022-11-26T01:13:06Z,170000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M22.00S,2022-11-26T01:13:09.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203935,71.56701708278581,24.264705882352942,1610612738,0,2,2022-11-26T01:14:30Z,180000,False,-129.0,215.0,1,right,MISS M. Smart 25' running 3PT,[203935],1610612738.0,BOS,running,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,25.04,Missed,,,,,,,,,,,,,,,,,,
19,PT10M19.00S,2022-11-26T01:13:12.4Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,0,2,2022-11-26T01:13:15Z,190000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,
20,PT10M05.00S,2022-11-26T01:13:25.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,8.623521681997373,55.63725490196079,1610612758,0,4,2022-11-26T01:13:33Z,200000,False,-28.0,29.0,1,left,D. Sabonis Layup (2 PTS) (K. Huerter 1 AST),"[1627734, 1628989]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,4.02,Made,2.0,K. Huerter,1628989.0,1.0,,,,,,,,,,,,,,
22,PT09M57.00S,2022-11-26T01:13:34.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.32917214191852,45.09803921568628,1610612738,2,4,2022-11-26T01:13:41Z,220000,False,-25.0,20.0,1,right,J. Brown driving reverse Layup (2 PTS),[1627759],1610612738.0,BOS,driving reverse,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.14,Made,2.0,,,,,,,,,,,,,,,,,
23,PT09M37.00S,2022-11-26T01:13:53.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,18.478975032851512,35.78431372549019,1610612758,2,4,2022-11-26T01:14:01Z,230000,False,71.0,121.0,1,left,MISS K. Huerter 14' fadeaway Shot,[1628989],1610612758.0,SAC,fadeaway,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Right,14.05,Missed,,,,,,,,,,,,,,,,,,
24,PT09M33.00S,2022-11-26T01:13:57.9Z,1,REGULAR,rebound,defensive,[],203935,,,1610612738,2,4,2022-11-26T01:14:01Z,240000,False,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,
25,PT09M29.00S,2022-11-26T01:14:02.1Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1627759,79.05716162943496,49.754901960784316,1610612738,2,4,2022-11-26T01:14:07Z,250000,False,-1.0,144.0,1,right,MISS J. Brown 14' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,14.44,Missed,,,,,,,,,,,,,,,,,,
26,PT09M27.00S,2022-11-26T01:14:04.1Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,2,4,2022-11-26T01:14:07Z,260000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Center,,,,,,,25.0,2.0,2.0,0.0,,,,,,,,,,
27,PT09M09.00S,2022-11-26T01:14:22.5Z,1,REGULAR,3pt,Jump Shot,[],1628989,26.62614980289093,88.48039215686273,1610612758,2,4,2022-11-26T01:14:27Z,270000,False,-192.0,198.0,1,left,MISS K. Huerter 27' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,27.59,Missed,,,,,,,,,,,,,,,,,,
28,PT09M06.00S,2022-11-26T01:14:25.5Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,2,4,2022-11-26T01:14:27Z,280000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,27.0,2.0,2.0,0.0,,,,,,,,,,
29,PT08M51.00S,2022-11-26T01:14:40.0Z,1,REGULAR,3pt,Jump Shot,[],1628401,67.62483574244416,21.813725490196077,1610612738,5,4,2022-11-26T01:14:45Z,290000,False,-141.0,252.0,1,right,D. White 28' 3PT  (3 PTS) (J. Brown 1 AST),"[1628401, 1627759]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,28.85,Made,3.0,J. Brown,1627759.0,1.0,,,,,,,,,,,,,,
31,PT08M41.00S,2022-11-26T01:14:50.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,6.438896189224705,54.00582107843137,1610612758,5,4,2022-11-26T01:15:02Z,310000,False,-20.0,8.0,1,left,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,2.15,Missed,,,,,,,,,,,,,,,,,,
32,PT08M39.00S,2022-11-26T01:14:52.1Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,5,4,2022-11-26T01:15:02Z,320000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,
33,PT08M35.00S,2022-11-26T01:14:57.5Z,1,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612738,5,4,2022-11-26T01:15:08Z,330000,False,,,0,,D. Sabonis shooting personal FOUL (1 PF) (White 2 FT),"[1627734, 1628401]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2715.0,,1.0,0.0,White,1628401.0,,,,
35,PT08M35.00S,2022-11-26T01:15:31.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628401,,,1610612738,5,4,2022-11-26T01:15:31Z,350000,False,,,0,,MISS D. White Free Throw 1 of 2,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
