actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
18,PT10M32.00S,2023-11-27T00:42:24.7Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612751,0,4,2023-11-27T00:42:26Z,170000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M19.00S,2023-11-27T00:42:38.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,7.178055190538765,44.85294117647059,1610612751,0,4,2023-11-27T00:42:41Z,180000,False,26.0,15.0,1,left,MISS D. Finney-Smith driving Layup,[1627827],1610612751.0,BKN,driving,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,,
20,PT10M17.00S,2023-11-27T00:42:40.0Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,0,4,2023-11-27T00:42:41Z,190000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,19.0,2.0,2.0,0.0,,,,,,,,,,
21,PT09M57.00S,2023-11-27T00:42:59.4Z,1,REGULAR,3pt,Jump Shot,[],1630172,78.66294349540078,90.19607843137256,1610612741,0,7,2023-11-27T00:43:05Z,200000,False,201.0,148.0,1,right,P. Williams 24' 3PT  (5 PTS) (C. White 2 AST),"[1630172, 1629632]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,24.97,Made,5.0,C. White,1629632.0,2.0,,,,,,,,,,,,,,
23,PT09M55.00S,2023-11-27T00:43:06.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,0,7,2023-11-27T00:43:06Z,220000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT09M34.00S,2023-11-27T00:46:15.1Z,1,REGULAR,3pt,Jump Shot,[],1627827,27.414586070959263,19.607843137254903,1610612751,0,7,2023-11-27T00:46:20Z,230000,False,152.0,205.0,1,left,MISS D. Finney-Smith 25' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
25,PT09M30.00S,2023-11-27T00:46:19.1Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,0,7,2023-11-27T00:46:20Z,240000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,,,,,24.0,3.0,3.0,0.0,,,,,,,,,,
26,PT09M22.00S,2023-11-27T00:46:26.3Z,1,REGULAR,3pt,Jump Shot,[],1629632,71.56701708278581,80.14705882352942,1610612741,0,10,2023-11-27T00:46:31Z,250000,False,151.0,215.0,1,right,C. White 26' 3PT  (3 PTS) (N. Vucevic 1 AST),"[1629632, 202696]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,26.24,Made,3.0,N. Vucevic,202696.0,1.0,,,,,,,,,,,,,,
28,PT09M12.00S,2023-11-27T00:46:36.9Z,1,REGULAR,2pt,Jump Shot,[],203915,14.011169513797633,67.15686274509804,1610612751,0,10,2023-11-27T00:46:40Z,270000,False,-86.0,79.0,1,left,MISS S. Dinwiddie 11' driving floating Shot,[203915],1610612751.0,BKN,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Left,11.68,Missed,,,,,,,,,,,,,,,,,,
29,PT09M09.00S,2023-11-27T00:46:39.9Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,0,10,2023-11-27T00:46:40Z,280000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,,,,,,,28.0,4.0,4.0,0.0,,,,,,,,,,
30,PT09M00.00S,2023-11-27T00:46:48.5Z,1,REGULAR,3pt,Jump Shot,[],1630172,92.85479632063075,94.85294117647058,1610612741,0,13,2023-11-27T00:46:52Z,290000,False,224.0,15.0,1,right,P. Williams 3PT  (8 PTS) (D. DeRozan 2 AST),"[1630172, 201942]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,22.48,Made,8.0,D. DeRozan,201942.0,2.0,,,,,,,,,,,,,,
32,PT08M48.00S,2023-11-27T00:47:01.3Z,1,REGULAR,3pt,Jump Shot,[],203915,8.229303547963205,95.09803921568627,1610612751,3,13,2023-11-27T00:47:05Z,310000,False,-225.0,25.0,1,left,S. Dinwiddie 3PT  (3 PTS) (M. Bridges 1 AST),"[203915, 1628969]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,22.69,Made,3.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,,,,
34,PT08M22.00S,2023-11-27T00:47:26.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,85.89027595269383,49.01960784313725,1610612741,3,13,2023-11-27T00:47:32Z,330000,False,-5.0,80.0,1,right,MISS C. White 8' driving floating Shot,[1629632],1610612741.0,CHI,driving floating,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,8.02,Missed,,,,,,,,,,,,,,,,,,
35,PT08M21.00S,2023-11-27T00:47:27.1Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612751,3,13,2023-11-27T00:47:32Z,340000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,
36,PT08M16.00S,2023-11-27T00:47:32.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,28.07161629434954,13.970588235294118,1610612751,3,13,2023-11-27T00:47:44Z,350000,False,180.0,211.0,1,left,MISS R. O'Neale 27' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,27.77,Missed,,,,,,,,,,,,,,,,,,
37,PT08M12.00S,2023-11-27T00:47:36.7Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,3,13,2023-11-27T00:47:44Z,360000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,
38,PT08M02.00S,2023-11-27T00:47:46.5Z,1,REGULAR,3pt,Jump Shot,[],1629632,72.61826544021025,82.84313725490196,1610612741,3,16,2023-11-27T00:47:51Z,370000,False,164.0,205.0,1,right,C. White 26' 3PT  (6 PTS) (D. DeRozan 3 AST),"[1629632, 201942]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,26.26,Made,6.0,D. DeRozan,201942.0,3.0,,,,,,,,,,,,,,
40,PT07M53.00S,2023-11-27T00:47:55.1Z,1,REGULAR,3pt,Jump Shot,[],1628969,22.946780551905388,13.970588235294118,1610612751,3,16,2023-11-27T00:48:01Z,390000,False,180.0,163.0,1,left,MISS M. Bridges 24' step back 3PT,[1628969],1610612751.0,BKN,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,24.3,Missed,,,,,,,,,,,,,,,,,,
41,PT07M51.00S,2023-11-27T00:47:57.1Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,3,16,2023-11-27T00:48:01Z,400000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,
42,PT07M34.00S,2023-11-27T00:48:14.6Z,1,REGULAR,3pt,Jump Shot,[],1629632,69.72733245729303,11.029411764705882,1610612741,3,16,2023-11-27T00:48:25Z,410000,False,-195.0,232.0,1,right,MISS C. White 30' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,30.31,Missed,,,,,,,,,,,,,,,,,,
43,PT07M30.00S,2023-11-27T00:48:18.6Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612751,3,16,2023-11-27T00:48:25Z,420000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,
44,PT07M19.00S,2023-11-27T00:48:29.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627827,11.12023653088042,48.28431372549019,1610612751,3,16,2023-11-27T00:49:10Z,430000,False,9.0,52.0,1,left,MISS D. Finney-Smith driving DUNK,[1627827],1610612751.0,BKN,driving,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,5.27,Missed,,,,,,,,,,,,,,,,,,
45,PT07M16.00S,2023-11-27T00:48:32.3Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,3,16,2023-11-27T00:48:34Z,440000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,44.0,5.0,5.0,0.0,,,,,,,,,,
46,PT07M08.00S,2023-11-27T00:48:40.2Z,1,REGULAR,3pt,Jump Shot,[],1630172,76.2976346911958,88.23529411764706,1610612741,3,19,2023-11-27T00:48:45Z,450000,False,191.0,170.0,1,right,P. Williams 25' 3PT  (11 PTS) (N. Vucevic 2 AST),"[1630172, 202696]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,25.6,Made,11.0,N. Vucevic,202696.0,2.0,,,,,,,,,,,,,,
48,PT06M50.00S,2023-11-27T00:48:57.8Z,1,REGULAR,3pt,Jump Shot,[],203915,18.873193166885677,91.42156862745098,1610612751,3,19,2023-11-27T00:49:03Z,470000,False,-207.0,125.0,1,left,MISS S. Dinwiddie 24' step back 3PT,[203915],1610612751.0,BKN,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,24.18,Missed,,,,,,,,,,,,,,,,,,
49,PT06M50.00S,2023-11-27T00:48:57.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,3,19,2023-11-27T00:49:03Z,480000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,48.0,,,,,,,,,,,,,
51,PT06M39.00S,2023-11-27T00:49:30.5Z,1,REGULAR,3pt,Jump Shot,[],201942,78.9257555847569,8.333333333333332,1610612741,3,22,2023-11-27T00:49:35Z,500000,False,-208.0,146.0,1,right,D. DeRozan 25' 3PT  (3 PTS) (N. Vucevic 3 AST),"[201942, 202696]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,25.41,Made,3.0,N. Vucevic,202696.0,3.0,,,,,,,,,,,,,,
53,PT06M21.00S,2023-11-27T00:49:48.1Z,1,REGULAR,3pt,Jump Shot,[],1628969,25.443495400788436,81.61764705882352,1610612751,6,22,2023-11-27T00:49:51Z,520000,False,-158.0,187.0,1,left,M. Bridges 24' 3PT  (3 PTS) (C. Johnson 1 AST),"[1628969, 1629661]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,24.46,Made,3.0,C. Johnson,1629661.0,1.0,,,,,,,,,,,,,,
55,PT05M57.00S,2023-11-27T00:50:12.6Z,1,REGULAR,3pt,Jump Shot,[],201942,70.90998685939553,20.833333333333336,1610612741,6,25,2023-11-27T00:50:17Z,540000,False,-146.0,221.0,1,right,D. DeRozan 26' 3PT  (6 PTS) (Z. LaVine 1 AST),"[201942, 203897]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,26.47,Made,6.0,Z. LaVine,203897.0,1.0,,,,,,,,,,,,,,
57,PT05M42.00S,2023-11-27T00:50:27.6Z,1,REGULAR,3pt,Jump Shot,[],1627827,31.488173455978973,58.57843137254902,1610612751,9,25,2023-11-27T00:50:33Z,560000,False,-43.0,243.0,1,left,D. Finney-Smith 24' 3PT  (3 PTS) (C. Johnson 2 AST),"[1627827, 1629661]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,24.73,Made,3.0,C. Johnson,1629661.0,2.0,,,,,,,,,,,,,,
59,PT05M24.00S,2023-11-27T00:50:45.6Z,1,REGULAR,3pt,Jump Shot,[],1629632,68.28186596583443,64.70588235294117,1610612741,9,28,2023-11-27T00:50:50Z,580000,False,74.0,246.0,1,right,C. White 25' 3PT step back (9 PTS),[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Center,25.65,Made,9.0,,,,,,,,,,,,,,,,,
60,PT05M09.00S,2023-11-27T00:51:02.0Z,1,REGULAR,foul,personal,[],1630172,,,1610612751,9,28,2023-11-27T00:51:11Z,590000,False,,,0,,P. Williams personal FOUL (1 PF),"[1630172, 1628969]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,201638.0,1.0,0.0,Bridges,1628969.0,,,,,
62,PT05M09.00S,2023-11-27T00:51:11.9Z,1,REGULAR,substitution,out,[],203915,,,1610612751,9,28,2023-11-27T00:51:26Z,610000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M09.00S,2023-11-27T00:51:11.9Z,1,REGULAR,substitution,out,[],1629661,,,1610612751,9,28,2023-11-27T00:51:26Z,620000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M09.00S,2023-11-27T00:51:11.9Z,1,REGULAR,substitution,out,[],1626220,,,1610612751,9,28,2023-11-27T00:51:26Z,630000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M09.00S,2023-11-27T00:51:11.9Z,1,REGULAR,substitution,in,[],1629022,,,1610612751,9,28,2023-11-27T00:51:26Z,640000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M09.00S,2023-11-27T00:51:11.9Z,1,REGULAR,substitution,in,[],1630570,,,1610612751,9,28,2023-11-27T00:51:26Z,650000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M09.00S,2023-11-27T00:51:11.9Z,1,REGULAR,substitution,in,[],1630549,,,1610612751,9,28,2023-11-27T00:51:26Z,660000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M04.00S,2023-11-27T00:51:34.5Z,1,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612751,9,28,2023-11-27T00:52:25Z,670000,False,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (1 TO),[1628969],1610612751.0,BKN,bad pass,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,,,,
69,PT04M56.00S,2023-11-27T00:51:56.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629632,92.19776609724047,3.1862745098039214,1610612741,9,28,2023-11-27T00:52:01Z,680000,False,-234.0,21.0,1,right,MISS C. White 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,23.5,Missed,,,,,,,,,,,,,,,,,,
70,PT04M52.00S,2023-11-27T00:52:00.6Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612751,9,28,2023-11-27T00:52:01Z,690000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:2),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,,,,,69.0,2.0,2.0,0.0,,,,,,,,,,
71,PT04M47.00S,2023-11-27T00:52:07.7Z,1,REGULAR,turnover,out-of-bounds,[],1629022,,,1610612751,9,28,2023-11-27T00:52:15Z,700000,False,,,0,,L. Walker IV step out-of-bounds TURNOVER (1 TO),[1629022],1610612751.0,BKN,step,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,201638.0,,,,,1.0,,,,
72,PT04M37.00S,2023-11-27T00:52:27.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,91.14651773981603,54.41176470588235,1610612741,9,30,2023-11-27T00:52:32Z,710000,False,22.0,31.0,1,right,Z. LaVine driving Layup (4 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,3.78,Made,4.0,,,,,,,,,,,,,,,,,
73,PT04M19.00S,2023-11-27T00:52:45.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,12.959921156373195,47.794117647058826,1610612751,9,30,2023-11-27T00:52:50Z,720000,False,11.0,69.0,1,left,MISS L. Walker IV 7' pullup Shot - blocked,"[1629022, 1629632]",1610612751.0,BKN,pullup,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,7.02,Missed,,,,,,,,,,,,,,,White,1629632.0,,
74,PT04M19.00S,2023-11-27T00:52:45.7Z,1,REGULAR,block,,[],1629632,,,1610612751,9,30,2023-11-27T00:52:47Z,730000,False,,,0,,C. White BLOCK (1 BLK),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
75,PT04M17.00S,2023-11-27T00:52:47.7Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,9,30,2023-11-27T00:52:50Z,740000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,73.0,1.0,1.0,0.0,,,,,,,,,,
76,PT04M06.00S,2023-11-27T00:52:58.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,86.02168199737189,47.30392156862745,1610612741,9,30,2023-11-27T00:53:44Z,750000,False,-13.0,79.0,1,right,MISS N. Vucevic 8' turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,8.0,Missed,,,,,,,,,,,,,,,,,,
77,PT04M04.00S,2023-11-27T00:53:00.7Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612751,9,30,2023-11-27T00:53:07Z,760000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,76.0,1.0,1.0,0.0,,,,,,,,,,
78,PT04M00.00S,2023-11-27T00:53:08.0Z,1,REGULAR,foul,personal,[],1629632,,,1610612751,9,30,2023-11-27T00:53:14Z,770000,False,,,0,,C. White personal FOUL (1 PF),"[1629632, 1630570]",1610612741.0,CHI,,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1198.0,1.0,0.0,Watford,1630570.0,,,,,
80,PT03M54.00S,2023-11-27T00:53:36.9Z,1,REGULAR,3pt,Jump Shot,[],1627827,28.33442838370565,25.0,1610612751,9,30,2023-11-27T00:53:41Z,790000,False,125.0,214.0,1,left,MISS D. Finney-Smith 24' pullup 3PT,[1627827],1610612751.0,BKN,pullup,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,24.77,Missed,,,,,,,,,,,,,,,,,,
81,PT03M52.00S,2023-11-27T00:53:38.9Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,9,30,2023-11-27T00:53:41Z,800000,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,,80.0,2.0,2.0,0.0,,,,,,,,,,
82,PT03M48.00S,2023-11-27T00:53:42.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203897,90.22667542706965,48.28431372549019,1610612741,9,30,2023-11-27T00:53:50Z,810000,False,-9.0,39.0,1,right,MISS Z. LaVine running DUNK,[203897],1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,4.03,Missed,,,,,,,,,,,,,,,,,,
83,PT03M46.00S,2023-11-27T00:53:44.6Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612751,9,30,2023-11-27T00:53:50Z,820000,False,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,82.0,2.0,2.0,0.0,,,,,,,,,,
84,PT03M41.00S,2023-11-27T00:53:49.4Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630570,9.674770039421814,47.05882352941176,1610612751,11,30,2023-11-27T01:49:37Z,830000,False,15.0,38.0,1,left,T. Watford driving floating Jump Shot (2 PTS),[1630570],1610612751.0,BKN,driving floating,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,4.11,Made,2.0,,,,,,,,,,,,,,,,,
85,PT03M41.00S,2023-11-27T00:53:56.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,11,30,2023-11-27T00:53:56Z,840000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
