actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
38,PT08M36.00S,2023-12-03T00:15:17.7Z,1,REGULAR,3pt,Jump Shot,[],1630560,76.42904073587385,8.57843137254902,1610612751,8,4,2023-12-03T00:15:22Z,380000,False,-207.0,169.0,1,right,MISS C. Thomas 26' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,26.74,Missed,,,,,,,,,,,,,,,,,,
39,PT08M32.00S,2023-12-03T00:15:21.7Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,8,4,2023-12-03T00:15:22Z,390000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,
40,PT08M25.00S,2023-12-03T00:15:27.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,5.338370565045992,45.09803921568628,1610612753,8,6,2023-12-03T00:15:31Z,400000,False,25.0,-2.0,1,left,J. Suggs driving Layup (2 PTS) (F. Wagner 1 AST),"[1630591, 1630532]",1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,2.46,Made,,,,,2.0,F. Wagner,1630532.0,1.0,,,,,,,,,,
68,PT08M08.00S,2023-12-03T00:15:42.6Z,1,REGULAR,turnover,bad pass,[],203915,,,1610612751,8,6,2023-12-03T00:21:39Z,430000,False,,,0,,S. Dinwiddie bad pass TURNOVER (1 TO),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,,
45,PT08M08.00S,2023-12-03T00:15:57.3Z,1,REGULAR,foul,personal,[],1629651,,,1610612753,8,6,2023-12-03T00:21:39Z,450000,False,,,0,,N. Claxton loose ball personal FOUL (1 PF),"[1629651, 1630591]",1610612751.0,BKN,loose ball,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,202049.0,1.0,0.0,Suggs,1630591.0,,,
48,PT07M57.00S,2023-12-03T00:16:13.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,4.155716162943495,95.09803921568627,1610612753,8,9,2023-12-03T00:21:39Z,480000,False,-225.0,-13.0,1,left,F. Wagner 3PT  (5 PTS) (P. Banchero 1 AST),"[1630532, 1631094]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,22.59,Made,,,,,5.0,P. Banchero,1631094.0,1.0,,,,,,,,,,
50,PT07M40.00S,2023-12-03T00:16:33.0Z,1,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612751,8,9,2023-12-03T00:16:46Z,500000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Thomas 2 FT),"[1641710, 1630560]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,202049.0,1.0,0.0,Thomas,1630560.0,,,
52,PT07M40.00S,2023-12-03T00:17:02.3Z,1,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,9,9,2023-12-03T00:17:02Z,520000,False,,,0,,C. Thomas Free Throw 1 of 2 (1 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
53,PT07M40.00S,2023-12-03T00:17:17.3Z,1,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,10,9,2023-12-03T00:17:17Z,530000,False,,,0,,C. Thomas Free Throw 2 of 2 (2 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
54,PT07M25.00S,2023-12-03T00:17:34.4Z,1,REGULAR,turnover,bad pass,[],1630591,,,1610612753,10,9,2023-12-03T00:17:37Z,540000,False,,,0,,J. Suggs bad pass TURNOVER (1 TO),"[1630591, 1628969]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Bridges,1628969.0
55,PT07M25.00S,2023-12-03T00:17:34.4Z,1,REGULAR,steal,,[],1628969,,,1610612751,10,9,2023-12-03T00:17:35Z,550000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
56,PT07M13.00S,2023-12-03T00:17:46.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628969,91.5407358738502,52.94117647058824,1610612751,12,9,2023-12-03T00:22:44Z,560000,False,15.0,27.0,1,right,M. Bridges driving Layup (5 PTS) (S. Dinwiddie 2 AST),"[1628969, 203915]",1610612751.0,BKN,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.07,Made,,,,,5.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,
59,PT06M52.00S,2023-12-03T00:18:07.0Z,1,REGULAR,2pt,Jump Shot,[],1631094,14.4053876478318,32.1078431372549,1610612753,12,9,2023-12-03T00:18:11Z,580000,False,89.0,83.0,1,left,MISS P. Banchero 12' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,12.2,Missed,,,,,,,,,,,,,,,,,,
60,PT06M50.00S,2023-12-03T00:18:09.0Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612751,12,9,2023-12-03T00:18:11Z,590000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,,
61,PT06M42.00S,2023-12-03T00:18:16.7Z,1,REGULAR,2pt,Jump Shot,[],1628969,84.31340341655716,18.38235294117647,1610612751,12,9,2023-12-03T00:23:15Z,600000,False,-158.0,95.0,1,right,MISS M. Bridges 18' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left,18.44,Missed,,,,,,,,,,,,,,,,,,
62,PT06M39.00S,2023-12-03T00:18:19.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,12,9,2023-12-03T00:24:06Z,610000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Left,,,61.0,,,,,,,,,,,,,,,,,
64,PT06M39.00S,2023-12-03T00:18:31.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,12,9,2023-12-03T00:18:31Z,630000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M39.00S,2023-12-03T00:18:33.6Z,1,REGULAR,substitution,out,[],1630560,,,1610612753,12,9,2023-12-03T00:21:00Z,640000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M39.00S,2023-12-03T00:18:33.6Z,1,REGULAR,substitution,in,[],1626220,,,1610612753,12,9,2023-12-03T00:21:00Z,650000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M24.00S,2023-12-03T00:21:35.9Z,1,REGULAR,turnover,out-of-bounds,[],1630591,,,1610612753,12,9,2023-12-03T00:27:12Z,660000,False,,,0,,J. Suggs lost ball out-of-bounds TURNOVER (2 TO),[1630591],1610612753.0,ORL,lost ball,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,202049.0,,,,,2.0,,
69,PT06M12.00S,2023-12-03T00:21:55.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,80.89684625492772,42.40196078431372,1610612751,14,9,2023-12-03T00:22:04Z,670000,False,-38.0,127.0,1,right,M. Bridges 13' fadeaway Jump Shot (7 PTS),[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,13.27,Made,,,,,7.0,,,,,,,,,,,,,
70,PT05M46.00S,2023-12-03T00:22:21.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,11.514454664914586,58.333333333333336,1610612753,14,9,2023-12-03T00:25:12Z,680000,False,-42.0,56.0,1,left,MISS P. Banchero 6' turnaround Shot - blocked,"[1631094, 1628969]",1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,6.96,Missed,,,,,,,,,Bridges,1628969.0,,,,,,,,
71,PT05M46.00S,2023-12-03T00:22:21.0Z,1,REGULAR,block,,[],1628969,,,1610612753,14,9,2023-12-03T00:22:22Z,690000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
72,PT05M43.00S,2023-12-03T00:22:24.0Z,1,REGULAR,rebound,defensive,[],203915,,,1610612751,14,9,2023-12-03T00:22:26Z,700000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,70.0,2.0,2.0,0.0,,,,,,,,,,,,,,
73,PT05M40.00S,2023-12-03T00:22:26.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,92.9862023653088,3.9215686274509802,1610612751,17,9,2023-12-03T00:22:36Z,710000,False,-230.0,13.0,1,right,M. Bridges 3PT running (10 PTS) (C. Johnson 1 AST),"[1628969, 1629661]",1610612751.0,BKN,running,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.08,Made,,,,,10.0,C. Johnson,1629661.0,1.0,,,,,,,,,,
75,PT05M38.00S,2023-12-03T00:22:32.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,17,9,2023-12-03T00:22:32Z,730000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M38.00S,2023-12-03T00:22:33.3Z,1,REGULAR,substitution,out,[],1641710,,,1610612753,17,9,2023-12-03T00:25:01Z,740000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M38.00S,2023-12-03T00:22:33.3Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,17,9,2023-12-03T00:25:01Z,750000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M38.00S,2023-12-03T00:22:33.3Z,1,REGULAR,substitution,in,[],203914,,,1610612753,17,9,2023-12-03T00:25:01Z,760000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M38.00S,2023-12-03T00:22:33.3Z,1,REGULAR,substitution,in,[],204060,,,1610612753,17,9,2023-12-03T00:25:01Z,770000,False,,,0,,SUB in: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M31.00S,2023-12-03T00:25:37.0Z,1,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612753,17,9,2023-12-03T00:25:44Z,780000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Banchero 2 FT),"[1628969, 1631094]",1610612751.0,BKN,shooting,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202049.0,1.0,0.0,Banchero,1631094.0,,,
82,PT05M31.00S,2023-12-03T00:26:07.3Z,1,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,17,10,2023-12-03T00:26:07Z,800000,False,,,0,,P. Banchero Free Throw 1 of 2 (3 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
83,PT05M31.00S,2023-12-03T00:26:24.8Z,1,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,17,11,2023-12-03T00:26:24Z,810000,False,,,0,,P. Banchero Free Throw 2 of 2 (4 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
84,PT05M18.00S,2023-12-03T00:26:38.9Z,1,REGULAR,3pt,Jump Shot,[],1626220,68.9388961892247,12.254901960784313,1610612751,20,11,2023-12-03T00:26:45Z,820000,False,-189.0,239.0,1,right,R. O'Neale 30' 3PT pullup (3 PTS) (C. Johnson 2 AST),"[1626220, 1629661]",1610612751.0,BKN,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,30.49,Made,,,,,3.0,C. Johnson,1629661.0,2.0,,,,,,,,,,
86,PT05M01.00S,2023-12-03T00:26:56.3Z,1,REGULAR,3pt,Jump Shot,[],203914,34.510512483574246,34.80392156862745,1610612753,20,11,2023-12-03T00:27:02Z,840000,False,76.0,272.0,1,left,MISS G. Harris 28' pullup 3PT,[203914],1610612753.0,ORL,pullup,,,Harris,G. Harris,,,,,Above the Break 3,24+ Center,28.23,Missed,,,,,,,,,,,,,,,,,,
87,PT04M56.00S,2023-12-03T00:27:01.3Z,1,REGULAR,rebound,offensive,[],204060,,,1610612753,20,11,2023-12-03T00:27:02Z,850000,False,,,0,,J. Ingles REBOUND (Off:1 Def:0),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Center,,,86.0,1.0,0.0,1.0,,,,,,,,,,,,,,
88,PT04M48.00S,2023-12-03T00:27:08.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630591,18.084756898817346,91.42156862745098,1610612753,20,14,2023-12-03T00:27:13Z,860000,False,-207.0,117.0,1,left,J. Suggs 3PT  (5 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,23.81,Made,,,,,5.0,,,,,,,,,,,,,
