actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
24,PT09M37.00S,2023-12-23T00:43:37.2Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,5,7,2023-12-23T00:43:42Z,230000,False,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Left Center,,,,23.0,2.0,1.0,1.0,,,,,,,,,,,,,
25,PT09M30.00S,2023-12-23T00:43:44.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,93.11760840998686,53.431372549019606,1610612751,7,7,2023-12-23T00:43:46Z,240000,False,17.0,12.0,1,right,N. Claxton alley-oop Layup (2 PTS) (S. Dinwiddie 1 AST),"[1629651, 203915]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,2.11,Made,2.0,,,,,S. Dinwiddie,203915.0,1.0,,,,,,,,,,
27,PT09M15.00S,2023-12-23T00:43:58.1Z,1,REGULAR,3pt,Jump Shot,[],1629008,22.815374507227332,85.04901960784314,1610612743,7,10,2023-12-23T00:44:02Z,260000,False,-175.0,162.0,1,left,M. Porter Jr. 3PT pullup (8 PTS) (J. Murray 1 AST),"[1629008, 1627750]",1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,23.86,Made,8.0,,,,,J. Murray,1627750.0,1.0,,,,,,,,,,
29,PT08M58.00S,2023-12-23T00:44:16.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,92.59198423127464,46.81372549019608,1610612751,7,10,2023-12-23T00:46:27Z,280000,False,-16.0,17.0,1,right,MISS C. Thomas driving reverse Layup,[1630560],1610612751.0,BKN,driving reverse,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
30,PT08M56.00S,2023-12-23T00:44:18.0Z,1,REGULAR,rebound,defensive,[],203484,,,1610612743,7,10,2023-12-23T00:44:20Z,290000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,
31,PT08M49.00S,2023-12-23T00:44:25.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,5.469776609724048,49.01960784313725,1610612743,7,12,2023-12-23T00:44:28Z,300000,False,5.0,-1.0,1,left,A. Gordon DUNK (2 PTS) (M. Porter Jr. 1 AST),"[203932, 1629008]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,0.5,Made,2.0,,,,,M. Porter Jr.,1629008.0,1.0,,,,,,,,,,
33,PT08M28.00S,2023-12-23T00:44:45.9Z,1,REGULAR,turnover,lost ball,[],1628969,,,1610612751,7,12,2023-12-23T00:44:49Z,320000,False,,,0,,M. Bridges lost ball TURNOVER (1 TO),"[1628969, 203484]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,Caldwell-Pope,203484.0,,
34,PT08M28.00S,2023-12-23T00:44:45.9Z,1,REGULAR,steal,,[],203484,,,1610612743,7,12,2023-12-23T01:05:33Z,330000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
35,PT08M24.00S,2023-12-23T00:44:52.8Z,1,REGULAR,turnover,out-of-bounds,[],203484,,,1610612743,7,12,2023-12-23T00:44:58Z,340000,False,,,0,,K. Caldwell-Pope bad pass out-of-bounds TURNOVER (1 TO),[203484],1610612743.0,DEN,bad pass,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203592.0,,,,,1.0,,,,
36,PT08M02.00S,2023-12-23T00:45:20.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629651,93.11760840998686,49.50980392156863,1610612751,7,12,2023-12-23T00:45:23Z,350000,False,-2.0,12.0,1,right,MISS N. Claxton Hook,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,
37,PT08M00.00S,2023-12-23T00:45:22.2Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,7,12,2023-12-23T00:45:25Z,360000,False,,,0,,N. Jokic REBOUND (Off:1 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,36.0,3.0,2.0,1.0,,,,,,,,,,,,,
38,PT07M53.00S,2023-12-23T00:45:28.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,5.995400788436268,64.70588235294117,1610612743,7,12,2023-12-23T00:45:34Z,370000,False,-74.0,4.0,1,left,MISS K. Caldwell-Pope 7' pullup Shot,[203484],1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,7.36,Missed,,,,,,,,,,,,,,,,,,
39,PT07M50.00S,2023-12-23T00:45:31.5Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,7,12,2023-12-23T00:45:34Z,380000,False,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,38.0,3.0,2.0,1.0,,,,,,,,,,,,,
40,PT07M46.00S,2023-12-23T00:45:36.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630560,87.33574244415243,2.696078431372549,1610612751,7,12,2023-12-23T00:51:20Z,390000,False,-237.0,67.0,1,right,MISS C. Thomas 24' running 3PT,[1630560],1610612751.0,BKN,running,,,Thomas,C. Thomas,,,,,Left Corner 3,24+ Left,24.57,Missed,,,,,,,,,,,,,,,,,,
41,PT07M42.00S,2023-12-23T00:45:40.2Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,7,12,2023-12-23T00:45:47Z,400000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,
42,PT07M37.00S,2023-12-23T00:45:44.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203932,4.812746386333772,51.225490196078425,1610612743,7,14,2023-12-23T00:46:14Z,410000,False,-6.0,-7.0,1,left,A. Gordon running DUNK (4 PTS) (J. Murray 2 AST),"[203932, 1627750]",1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,0.95,Made,4.0,,,,,J. Murray,1627750.0,2.0,,,,,,,,,,
44,PT07M37.00S,2023-12-23T00:45:48.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,7,14,2023-12-23T00:45:48Z,430000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M27.00S,2023-12-23T00:49:03.7Z,1,REGULAR,turnover,bad pass,[],1628969,,,1610612751,7,14,2023-12-23T00:49:07Z,440000,False,,,0,,M. Bridges bad pass TURNOVER (2 TO),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,2.0,,,,
47,PT07M27.00S,2023-12-23T00:49:07.1Z,1,REGULAR,foul,personal,[],1630560,,,1610612743,7,14,2023-12-23T00:49:14Z,460000,False,,,0,,C. Thomas loose ball personal FOUL (1 PF),"[1630560, 203932]",1610612751.0,BKN,loose ball,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1830.0,1.0,0.0,Gordon,203932.0,,,,,
49,PT07M12.00S,2023-12-23T00:49:32.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627750,10.33180026281209,56.372549019607845,1610612743,7,14,2023-12-23T00:49:37Z,480000,False,-32.0,45.0,1,left,MISS J. Murray turnaround Shot,[1627750],1610612743.0,DEN,turnaround,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.48,Missed,,,,,,,,,,,,,,,,,,
51,PT07M07.00S,2023-12-23T00:49:37.1Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,7,14,2023-12-23T00:49:37Z,500000,False,,,0,,N. Claxton REBOUND (Off:1 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,49.0,4.0,3.0,1.0,,,,,,,,,,,,,
52,PT07M01.00S,2023-12-23T00:49:42.9Z,1,REGULAR,3pt,Jump Shot,[],1629661,91.27792378449409,95.83333333333334,1610612751,7,14,2023-12-23T00:50:07Z,510000,False,229.0,29.0,1,right,MISS C. Johnson pullup 3PT,[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,23.11,Missed,,,,,,,,,,,,,,,,,,
53,PT06M57.00S,2023-12-23T00:49:46.9Z,1,REGULAR,rebound,defensive,[],203484,,,1610612743,7,14,2023-12-23T00:49:47Z,520000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,,,,52.0,2.0,2.0,0.0,,,,,,,,,,,,,
54,PT06M49.00S,2023-12-23T00:49:54.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,6.783837056504599,47.549019607843135,1610612743,7,16,2023-12-23T00:49:58Z,530000,False,12.0,11.0,1,left,J. Murray driving finger roll Layup (2 PTS) (M. Porter Jr. 2 AST),"[1627750, 1629008]",1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,1.67,Made,2.0,,,,,M. Porter Jr.,1629008.0,2.0,,,,,,,,,,
56,PT06M35.00S,2023-12-23T00:50:08.4Z,1,REGULAR,3pt,Jump Shot,[],1628969,94.82588699080158,4.411764705882353,1610612751,7,16,2023-12-23T00:50:12Z,550000,False,-228.0,-4.0,1,right,MISS M. Bridges 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
57,PT06M32.00S,2023-12-23T00:50:11.4Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,7,16,2023-12-23T00:50:12Z,560000,False,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,,,,56.0,2.0,2.0,0.0,,,,,,,,,,,,,
58,PT06M29.00S,2023-12-23T00:50:15.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203932,5.601182654402102,48.529411764705884,1610612743,7,18,2023-12-23T00:50:20Z,570000,False,7.0,0.0,1,left,A. Gordon running alley-oop DUNK (6 PTS) (N. Jokic 1 AST),"[203932, 203999]",1610612743.0,DEN,running alley-oop,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,0.74,Made,6.0,,,,,N. Jokic,203999.0,1.0,,,,,,,,,,
60,PT06M17.00S,2023-12-23T00:50:30.1Z,1,REGULAR,foul,personal,[],203932,,,1610612751,7,18,2023-12-23T00:50:43Z,590000,False,,,0,,A. Gordon personal FOUL (1 PF),"[203932, 1629661]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2003.0,1.0,0.0,Johnson,1629661.0,,,,,
62,PT06M17.00S,2023-12-23T00:50:35.5Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,7,18,2023-12-23T00:50:42Z,610000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M17.00S,2023-12-23T00:50:35.5Z,1,REGULAR,substitution,out,[],1630560,,,1610612751,7,18,2023-12-23T00:50:42Z,620000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M17.00S,2023-12-23T00:50:35.5Z,1,REGULAR,substitution,in,[],1627827,,,1610612751,7,18,2023-12-23T00:50:42Z,630000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M17.00S,2023-12-23T00:50:35.5Z,1,REGULAR,substitution,in,[],1630549,,,1610612751,7,18,2023-12-23T00:50:42Z,640000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M08.00S,2023-12-23T00:51:03.2Z,1,REGULAR,foul,personal,[],203999,,,1610612751,7,18,2023-12-23T00:51:09Z,650000,False,,,0,,N. Jokic personal FOUL (1 PF),"[203999, 1630549]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2003.0,1.0,0.0,Sharpe,1630549.0,,,,,
68,PT05M57.00S,2023-12-23T00:51:29.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,80.89684625492772,50.245098039215684,1610612751,9,18,2023-12-23T00:51:34Z,670000,False,1.0,127.0,1,right,M. Bridges 12' pullup Jump Shot (2 PTS) (C. Johnson 2 AST),"[1628969, 1629661]",1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,12.71,Made,2.0,,,,,C. Johnson,1629661.0,2.0,,,,,,,,,,
70,PT05M40.00S,2023-12-23T00:51:47.8Z,1,REGULAR,turnover,bad pass,[],1629008,,,1610612743,9,18,2023-12-23T00:51:52Z,690000,False,,,0,,M. Porter Jr. bad pass TURNOVER (1 TO),"[1629008, 1630549]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Sharpe,1630549.0,,
71,PT05M40.00S,2023-12-23T00:51:47.8Z,1,REGULAR,steal,,[],1630549,,,1610612751,9,18,2023-12-23T00:51:49Z,700000,False,,,0,,D. Sharpe STEAL (1 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
72,PT05M36.00S,2023-12-23T00:51:50.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,93.77463863337714,52.450980392156865,1610612751,11,18,2023-12-23T00:51:58Z,710000,False,12.0,6.0,1,right,M. Bridges running DUNK (4 PTS) (D. Sharpe 1 AST),"[1628969, 1630549]",1610612751.0,BKN,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.37,Made,4.0,,,,,D. Sharpe,1630549.0,1.0,,,,,,,,,,
74,PT05M30.00S,2023-12-23T00:51:56.3Z,1,REGULAR,turnover,bad pass,[],203932,,,1610612743,11,18,2023-12-23T00:52:00Z,730000,False,,,0,,A. Gordon bad pass TURNOVER (1 TO),"[203932, 1629661]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Johnson,1629661.0,,
75,PT05M30.00S,2023-12-23T00:51:56.3Z,1,REGULAR,steal,,[],1629661,,,1610612751,11,18,2023-12-23T00:51:58Z,740000,False,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
76,PT05M18.00S,2023-12-23T00:52:09.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,84.1819973718791,57.107843137254896,1610612751,11,18,2023-12-23T00:52:34Z,750000,False,36.0,96.0,1,right,MISS M. Bridges 10' pullup Shot - blocked,"[1628969, 1627750]",1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,10.25,Missed,,,,,,,,,,,,,,,,,Murray,1627750.0
77,PT05M18.00S,2023-12-23T00:52:09.1Z,1,REGULAR,block,,[],1627750,,,1610612751,11,18,2023-12-23T00:52:11Z,760000,False,,,0,,J. Murray BLOCK (1 BLK),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
78,PT05M14.00S,2023-12-23T00:52:13.1Z,1,REGULAR,rebound,offensive,[],1630549,,,1610612751,11,18,2023-12-23T00:52:16Z,770000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,76.0,1.0,0.0,1.0,,,,,,,,,,,,,
79,PT05M13.00S,2023-12-23T00:52:13.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630549,91.93495400788436,49.01960784313725,1610612751,13,18,2023-12-23T00:52:18Z,780000,False,-5.0,23.0,1,right,D. Sharpe putback Layup (2 PTS),[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,2.38,Made,2.0,,,,,,,,,,,,,,,,,
80,PT05M01.00S,2023-12-23T00:52:25.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.521024967148489,44.85294117647059,1610612743,13,20,2023-12-23T00:52:31Z,790000,False,26.0,9.0,1,left,N. Jokic driving Layup (4 PTS),[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.72,Made,4.0,,,,,,,,,,,,,,,,,
81,PT04M38.00S,2023-12-23T00:52:49.3Z,1,REGULAR,3pt,Jump Shot,[],203915,94.82588699080158,96.07843137254902,1610612751,16,20,2023-12-23T00:52:53Z,800000,False,230.0,-4.0,1,right,S. Dinwiddie 3PT  (3 PTS) (M. Bridges 2 AST),"[203915, 1628969]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,23.04,Made,3.0,,,,,M. Bridges,1628969.0,2.0,,,,,,,,,,
83,PT04M24.00S,2023-12-23T00:53:03.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,9.017739816031538,47.794117647058826,1610612743,16,22,2023-12-23T00:56:34Z,820000,False,11.0,32.0,1,left,N. Jokic cutting Layup (6 PTS) (J. Murray 3 AST),"[203999, 1627750]",1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,3.41,Made,6.0,,,,,J. Murray,1627750.0,3.0,,,,,,,,,,
85,PT04M11.00S,2023-12-23T00:53:15.9Z,1,REGULAR,3pt,Jump Shot,[],1627827,67.36202365308804,55.392156862745104,1610612751,19,22,2023-12-23T00:53:21Z,840000,False,27.0,254.0,1,right,D. Finney-Smith 25' 3PT pullup (3 PTS) (D. Sharpe 2 AST),"[1627827, 1630549]",1610612751.0,BKN,pullup,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,25.57,Made,3.0,,,,,D. Sharpe,1630549.0,2.0,,,,,,,,,,
87,PT03M58.00S,2023-12-23T00:53:32.2Z,1,REGULAR,foul,personal,[],1628969,,,1610612743,19,22,2023-12-23T00:53:52Z,860000,False,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 1629008]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1830.0,1.0,0.0,Porter Jr.,1629008.0,,,,,
