actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
15,PT10M52.00S,2024-01-16T00:44:17.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,0,0,2024-01-16T00:44:32Z,150000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,13.0,,,,,,,,,,,,,,,,,
17,PT10M45.00S,2024-01-16T00:44:40.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629639,28.86005256241787,73.2843137254902,1610612748,0,0,2024-01-16T00:44:47Z,170000,False,-116.0,219.0,1,left,MISS T. Herro 24' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,24.78,Missed,,,,,,,,,,,,,,,,,,
18,PT10M40.00S,2024-01-16T00:44:45.0Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,0,0,2024-01-16T00:44:47Z,180000,False,,,0,,J. Butler REBOUND (Off:1 Def:0),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,17.0,1.0,0.0,1.0,,,,,,,,,,,,,,
19,PT10M36.00S,2024-01-16T00:44:49.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],200768,28.07161629434954,21.568627450980394,1610612748,0,0,2024-01-16T00:44:53Z,190000,False,142.0,211.0,1,left,MISS K. Lowry 25' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,25.48,Missed,,,,,,,,,,,,,,,,,,
20,PT10M31.00S,2024-01-16T00:44:54.2Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612751,0,0,2024-01-16T00:44:53Z,200000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M21.00S,2024-01-16T00:45:03.3Z,1,REGULAR,3pt,Jump Shot,[],1629661,68.15045992115637,65.19607843137256,1610612751,0,0,2024-01-16T00:45:07Z,210000,False,76.0,247.0,1,right,MISS C. Johnson 25' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
22,PT10M18.00S,2024-01-16T00:45:06.3Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,0,0,2024-01-16T00:45:07Z,220000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,21.0,2.0,2.0,0.0,,,,,,,,,,,,,,
23,PT10M01.00S,2024-01-16T00:45:23.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,5.601182654402102,48.03921568627451,1610612748,0,2,2024-01-16T00:48:18Z,230000,False,10.0,0.0,1,left,B. Adebayo DUNK (2 PTS) (J. Butler 1 AST),"[1628389, 202710]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,2.0,J. Butler,202710.0,1.0,,,,,,,,
25,PT09M47.00S,2024-01-16T00:45:37.6Z,1,REGULAR,3pt,Jump Shot,[],203915,73.40670170827858,17.892156862745097,1610612751,0,2,2024-01-16T00:45:42Z,250000,False,-161.0,197.0,1,right,MISS S. Dinwiddie 25' 3PT,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
26,PT09M45.00S,2024-01-16T00:45:39.6Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,0,2,2024-01-16T00:45:42Z,260000,False,,,0,,N. Claxton REBOUND (Off:1 Def:0),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,25.0,1.0,0.0,1.0,,,,,,,,,,,,,,
27,PT09M43.00S,2024-01-16T00:45:42.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203915,96.40275952693824,1.9607843137254901,1610612751,3,2,2024-01-16T00:45:46Z,270000,False,-240.0,-19.0,1,right,S. Dinwiddie 24' 3PT  (3 PTS) (N. Claxton 1 AST),"[203915, 1629651]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,24.09,Made,,,,,,,3.0,N. Claxton,1629651.0,1.0,,,,,,,,
29,PT09M21.00S,2024-01-16T00:46:03.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202710,4.418528252299605,48.03921568627451,1610612748,3,4,2024-01-16T00:46:06Z,290000,False,10.0,-11.0,1,left,J. Butler DUNK (2 PTS) (T. Herro 1 AST),"[202710, 1629639]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,2.0,T. Herro,1629639.0,1.0,,,,,,,,
31,PT08M57.00S,2024-01-16T00:46:27.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,94.03745072273325,45.34313725490196,1610612751,3,4,2024-01-16T00:46:32Z,310000,False,-23.0,4.0,1,right,MISS C. Johnson driving Layup,[1629661],1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
32,PT08M54.00S,2024-01-16T00:46:30.6Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,3,4,2024-01-16T00:46:32Z,320000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,31.0,3.0,3.0,0.0,,,,,,,,,,,,,,
33,PT08M50.00S,2024-01-16T00:46:34.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631107,4.681340341655716,51.470588235294116,1610612748,3,6,2024-01-16T00:46:39Z,330000,False,-7.0,-8.0,1,left,N. Jovic running Layup (2 PTS) (B. Adebayo 1 AST),"[1631107, 1628389]",1610612748.0,MIA,running,,,Jovic,N. Jovic,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,2.0,B. Adebayo,1628389.0,1.0,,,,,,,,
35,PT08M40.00S,2024-01-16T00:46:43.9Z,1,REGULAR,3pt,Jump Shot,[],203915,69.07030223390277,68.38235294117648,1610612751,3,6,2024-01-16T00:46:48Z,350000,False,92.0,238.0,1,right,MISS S. Dinwiddie 25' 3PT,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,25.53,Missed,,,,,,,,,,,,,,,,,,
36,PT08M37.00S,2024-01-16T00:46:46.9Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,3,6,2024-01-16T00:46:48Z,360000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,35.0,4.0,4.0,0.0,,,,,,,,,,,,,,
37,PT08M28.00S,2024-01-16T00:46:57.0Z,1,REGULAR,3pt,Jump Shot,[],1631107,21.632720105124836,10.53921568627451,1610612748,3,6,2024-01-16T00:47:01Z,370000,False,197.0,151.0,1,left,MISS N. Jovic 24' 3PT,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Right Center,24.83,Missed,,,,,,,,,,,,,,,,,,
38,PT08M25.00S,2024-01-16T00:47:00.0Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612751,3,6,2024-01-16T00:47:01Z,380000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT08M15.00S,2024-01-16T00:47:10.5Z,1,REGULAR,3pt,Jump Shot,[],1628969,68.15045992115637,62.745098039215684,1610612751,3,6,2024-01-16T00:47:15Z,390000,False,64.0,247.0,1,right,MISS M. Bridges 25' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,25.5,Missed,,,,,,,,,,,,,,,,,,
40,PT08M10.00S,2024-01-16T00:47:15.5Z,1,REGULAR,rebound,offensive,[],1627827,,,1610612751,3,6,2024-01-16T00:47:15Z,400000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,39.0,2.0,1.0,1.0,,,,,,,,,,,,,,
41,PT08M06.00S,2024-01-16T00:47:19.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203915,91.01511169513797,96.56862745098039,1610612751,3,6,2024-01-16T00:47:23Z,410000,False,233.0,32.0,1,right,MISS S. Dinwiddie 3PT,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,23.5,Missed,,,,,,,,,,,,,,,,,,
42,PT08M03.00S,2024-01-16T00:47:22.2Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,3,6,2024-01-16T00:47:23Z,420000,False,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,
43,PT07M47.00S,2024-01-16T00:47:38.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,20.318659658344284,49.50980392156863,1610612748,3,6,2024-01-16T00:47:42Z,430000,False,2.0,138.0,1,left,MISS B. Adebayo 13' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,13.85,Missed,,,,,,,,,,,,,,,,,,
44,PT07M43.00S,2024-01-16T00:47:42.1Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,3,6,2024-01-16T00:47:42Z,440000,False,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,43.0,2.0,1.0,1.0,,,,,,,,,,,,,,
45,PT07M36.00S,2024-01-16T00:47:47.7Z,1,REGULAR,3pt,Jump Shot,[],1627827,71.17279894875165,77.69607843137256,1610612751,3,6,2024-01-16T00:47:53Z,450000,False,138.0,218.0,1,right,MISS D. Finney-Smith 25' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,25.87,Missed,,,,,,,,,,,,,,,,,,
46,PT07M34.00S,2024-01-16T00:47:49.7Z,1,REGULAR,rebound,defensive,[],200768,,,1610612748,3,6,2024-01-16T00:47:53Z,460000,False,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,,,45.0,2.0,2.0,0.0,,,,,,,,,,,,,,
47,PT07M32.00S,2024-01-16T00:47:53.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629639,4.944152431011826,51.71568627450981,1610612748,3,8,2024-01-16T00:47:57Z,470000,False,-9.0,-6.0,1,left,T. Herro running Layup (2 PTS) (K. Lowry 1 AST),"[1629639, 200768]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,,,2.0,K. Lowry,200768.0,1.0,,,,,,,,
49,PT07M22.00S,2024-01-16T00:48:02.0Z,1,REGULAR,3pt,Jump Shot,[],1628969,74.72076215505913,86.51960784313727,1610612751,3,8,2024-01-16T00:48:06Z,490000,False,183.0,185.0,1,right,MISS M. Bridges 26' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.0,Missed,,,,,,,,,,,,,,,,,,
50,PT07M19.00S,2024-01-16T00:48:05.0Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,3,8,2024-01-16T00:48:06Z,500000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,49.0,5.0,5.0,0.0,,,,,,,,,,,,,,
51,PT07M09.00S,2024-01-16T00:48:15.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,6.652431011826544,37.00980392156863,1610612748,3,8,2024-01-16T00:48:23Z,510000,False,65.0,10.0,1,left,MISS J. Butler 6' turnaround Shot,[202710],1610612748.0,MIA,turnaround,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,6.58,Missed,,,,,,,,,,,,,,,,,,
52,PT07M08.00S,2024-01-16T00:48:16.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,3,8,2024-01-16T00:48:23Z,520000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,51.0,,,,,,,,,,,,,,,,,
54,PT06M45.00S,2024-01-16T00:48:53.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,87.33574244415243,48.77450980392157,1610612751,5,8,2024-01-16T00:48:58Z,540000,False,-6.0,67.0,1,right,N. Claxton 6' driving Hook (2 PTS) (S. Dinwiddie 1 AST),"[1629651, 203915]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,6.68,Made,,,,,,,2.0,S. Dinwiddie,203915.0,1.0,,,,,,,,
56,PT06M21.00S,2024-01-16T00:49:18.0Z,1,REGULAR,3pt,Jump Shot,[],1629639,32.013797634691194,38.48039215686275,1610612748,5,8,2024-01-16T00:49:22Z,560000,False,58.0,248.0,1,left,MISS T. Herro 25' step back 3PT,[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,25.5,Missed,,,,,,,,,,,,,,,,,,
57,PT06M18.00S,2024-01-16T00:49:21.0Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,5,8,2024-01-16T00:49:22Z,570000,False,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,56.0,3.0,2.0,1.0,,,,,,,,,,,,,,
58,PT06M10.00S,2024-01-16T00:49:31.7Z,1,REGULAR,foul,personal,[],200768,,,1610612751,5,8,2024-01-16T00:49:42Z,580000,False,,,0,,K. Lowry personal FOUL (1 PF),"[200768, 1629651]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202037.0,1.0,0.0,Claxton,1629651.0,,,
60,PT06M10.00S,2024-01-16T00:49:42.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,5,8,2024-01-16T00:49:42Z,600000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT05M56.00S,2024-01-16T00:52:53.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,84.31340341655716,55.392156862745104,1610612751,5,8,2024-01-16T00:52:58Z,610000,False,27.0,95.0,1,right,MISS N. Claxton 9' turnaround Shot,[1629651],1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,9.88,Missed,,,,,,,,,,,,,,,,,,
62,PT05M53.00S,2024-01-16T00:52:56.0Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,5,8,2024-01-16T00:52:58Z,620000,False,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,61.0,2.0,2.0,0.0,,,,,,,,,,,,,,
63,PT05M36.00S,2024-01-16T00:53:12.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.521024967148489,48.28431372549019,1610612748,5,8,2024-01-16T00:53:18Z,630000,False,9.0,9.0,1,left,MISS J. Butler cutting Layup - blocked,"[202710, 1627827]",1610612748.0,MIA,cutting,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1.23,Missed,,,,,Finney-Smith,1627827.0,,,,,,,,,,,,
64,PT05M36.00S,2024-01-16T00:53:12.7Z,1,REGULAR,block,,[],1627827,,,1610612748,5,8,2024-01-16T00:53:18Z,640000,False,,,0,,D. Finney-Smith BLOCK (1 BLK),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
65,PT05M34.00S,2024-01-16T00:53:14.7Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612751,5,8,2024-01-16T00:53:18Z,650000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,63.0,2.0,2.0,0.0,,,,,,,,,,,,,,
66,PT05M31.00S,2024-01-16T00:53:17.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,73.53810775295663,17.892156862745097,1610612751,8,8,2024-01-16T00:53:23Z,660000,False,-161.0,196.0,1,right,M. Bridges 25' 3PT running pullup (3 PTS),[1628969],1610612751.0,BKN,running pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.35,Made,,,,,,,3.0,,,,,,,,,,,
68,PT05M19.00S,2024-01-16T00:53:32.9Z,1,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612748,8,8,2024-01-16T00:53:52Z,680000,False,,,0,,C. Johnson shooting personal FOUL (1 PF) (Butler 2 FT),"[1629661, 202710]",1610612751.0,BKN,shooting,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202037.0,1.0,0.0,Butler,202710.0,,,
70,PT05M19.00S,2024-01-16T00:54:06.8Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,8,9,2024-01-16T00:54:06Z,700000,False,,,0,,J. Butler Free Throw 1 of 2 (3 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
71,PT05M19.00S,2024-01-16T00:54:07.4Z,1,REGULAR,substitution,out,[],1629661,,,1610612748,8,9,2024-01-16T00:54:22Z,710000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M19.00S,2024-01-16T00:54:07.4Z,1,REGULAR,substitution,out,[],203915,,,1610612748,8,9,2024-01-16T00:54:22Z,720000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M19.00S,2024-01-16T00:54:07.4Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,8,9,2024-01-16T00:54:22Z,730000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M19.00S,2024-01-16T00:54:07.4Z,1,REGULAR,substitution,in,[],1630560,,,1610612748,8,9,2024-01-16T00:54:22Z,740000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M19.00S,2024-01-16T00:54:07.4Z,1,REGULAR,substitution,in,[],1628372,,,1610612748,8,9,2024-01-16T00:54:22Z,750000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M19.00S,2024-01-16T00:54:07.4Z,1,REGULAR,substitution,in,[],1629312,,,1610612748,8,9,2024-01-16T00:54:22Z,760000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M19.00S,2024-01-16T00:54:38.9Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,8,10,2024-01-16T00:54:38Z,770000,False,,,0,,J. Butler Free Throw 2 of 2 (4 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
78,PT05M08.00S,2024-01-16T00:54:53.5Z,1,REGULAR,turnover,traveling,[],1630560,,,1610612751,8,10,2024-01-16T00:54:57Z,780000,False,,,0,,C. Thomas traveling TURNOVER (1 TO),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1627526.0,,,,,1.0,,
79,PT04M54.00S,2024-01-16T00:55:18.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",200768,4.5499342969776615,51.71568627450981,1610612748,8,12,2024-01-16T00:55:22Z,790000,False,-9.0,-10.0,1,left,K. Lowry cutting Layup (2 PTS) (N. Jovic 1 AST),"[200768, 1631107]",1610612748.0,MIA,cutting,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,,,2.0,N. Jovic,1631107.0,1.0,,,,,,,,
81,PT04M41.00S,2024-01-16T00:55:32.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,94.43166885676742,45.588235294117645,1610612751,10,12,2024-01-16T00:55:35Z,810000,False,-22.0,0.0,1,right,M. Bridges driving finger roll Layup (5 PTS),[1628969],1610612751.0,BKN,driving finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,5.0,,,,,,,,,,,
82,PT04M15.00S,2024-01-16T00:55:57.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,5.338370565045992,42.8921568627451,1610612748,10,14,2024-01-16T00:56:01Z,820000,False,36.0,-2.0,1,left,J. Butler driving Layup (6 PTS) (T. Herro 2 AST),"[202710, 1629639]",1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,3.56,Made,,,,,,,6.0,T. Herro,1629639.0,2.0,,,,,,,,
