actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
15,PT10M23.00S,2024-03-06T00:42:33.9Z,1,REGULAR,rebound,offensive,[],1628964,,,1610612755,2,5,2024-03-06T00:42:36Z,150000,False,,,0,,M. Bamba REBOUND (Off:1 Def:1),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,14.0,2.0,1.0,1.0,,,,,,,,,,,,,,
16,PT10M22.00S,2024-03-06T00:42:34.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628964,6.389618922470433,49.26470588235294,1610612755,2,7,2024-03-06T00:42:39Z,160000,False,4.0,8.0,1,left,M. Bamba putback Layup (4 PTS),[1628964],1610612755.0,PHI,putback,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,4.0,,,,,,,,,,,,,
17,PT10M07.00S,2024-03-06T00:42:50.1Z,1,REGULAR,3pt,Jump Shot,[],1628969,76.42904073587385,87.25490196078431,1610612751,5,7,2024-03-06T00:42:54Z,170000,False,186.0,169.0,1,right,M. Bridges 25' 3PT  (5 PTS) (N. Claxton 1 AST),"[1628969, 1629651]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.16,Made,,,,,5.0,N. Claxton,1629651.0,1.0,,,,,,,,,,
19,PT09M45.00S,2024-03-06T00:43:11.5Z,1,REGULAR,3pt,Jump Shot,[],200768,1.2647831800262812,96.32352941176471,1610612755,5,10,2024-03-06T00:43:37Z,190000,False,-232.0,-41.0,1,left,K. Lowry 3PT  (3 PTS) (B. Hield 1 AST),"[200768, 1627741]",1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Left Corner 3,24+ Left,23.51,Made,,,,,3.0,B. Hield,1627741.0,1.0,,,,,,,,,,
21,PT09M26.00S,2024-03-06T00:43:31.0Z,1,REGULAR,3pt,Jump Shot,[],1627827,95.3515111695138,96.81372549019608,1610612751,5,10,2024-03-06T00:43:35Z,210000,False,234.0,-9.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,23.43,Missed,,,,,,,,,,,,,,,,,,
22,PT09M23.00S,2024-03-06T00:43:34.0Z,1,REGULAR,rebound,offensive,[],1629661,,,1610612751,5,10,2024-03-06T00:43:35Z,220000,False,,,0,,C. Johnson REBOUND (Off:1 Def:0),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,,,21.0,1.0,0.0,1.0,,,,,,,,,,,,,,
23,PT09M22.00S,2024-03-06T00:43:34.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,69.72733245729303,74.01960784313727,1610612751,5,10,2024-03-06T00:43:40Z,230000,False,120.0,232.0,1,right,MISS D. Finney-Smith 26' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,26.13,Missed,,,,,,,,,,,,,,,,,,
24,PT09M22.00S,2024-03-06T00:43:34.9Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,5,10,2024-03-06T00:43:40Z,240000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,23.0,2.0,2.0,0.0,,,,,,,,,,,,,,
25,PT09M08.00S,2024-03-06T00:43:51.9Z,1,REGULAR,turnover,out-of-bounds,[],200768,,,1610612755,5,10,2024-03-06T00:44:02Z,250000,False,,,0,,K. Lowry step out-of-bounds TURNOVER (1 TO),[200768],1610612755.0,PHI,step,,,Lowry,K. Lowry,,,,,Left Corner 3,24+ Left,,,,,,,,,,,1155.0,1.0,,,,,,,,
26,PT09M08.00S,2024-03-06T00:43:54.5Z,1,REGULAR,substitution,out,[],1626166,,,1610612751,5,10,2024-03-06T00:44:01Z,260000,False,,,0,,SUB out: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
27,PT09M08.00S,2024-03-06T00:43:54.5Z,1,REGULAR,substitution,in,[],1626162,,,1610612751,5,10,2024-03-06T00:44:01Z,270000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT09M02.00S,2024-03-06T00:44:15.6Z,1,REGULAR,foul,personal,[],1628964,,,1610612751,5,10,2024-03-06T00:44:21Z,280000,False,,,0,,M. Bamba personal FOUL (1 PF),"[1628964, 1629651]",1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Center,,,,,,,,,,,200832.0,,1.0,0.0,Claxton,1629651.0,,,,
30,PT08M54.00S,2024-03-06T00:44:44.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629651,92.59198423127464,54.166666666666664,1610612751,5,10,2024-03-06T00:44:54Z,300000,False,21.0,17.0,1,right,MISS N. Claxton cutting Layup,[1629651],1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
31,PT08M52.00S,2024-03-06T00:44:46.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,5,10,2024-03-06T00:44:54Z,310000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,30.0,,,,,,,,,,,,,,,,,
33,PT08M52.00S,2024-03-06T00:44:56.0Z,1,REGULAR,violation,kicked ball,[],1629651,,,1610612755,5,10,2024-03-06T00:45:02Z,330000,False,,,0,,N. Claxton kicked ball VIOLATION,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,1155.0,,,,,,,,,
34,PT08M37.00S,2024-03-06T00:45:16.8Z,1,REGULAR,3pt,Jump Shot,[],1627741,11.777266754270697,3.9215686274509802,1610612755,5,13,2024-03-06T00:48:52Z,340000,False,230.0,58.0,1,left,B. Hield 3PT  (3 PTS) (K. Lowry 2 AST),"[1627741, 200768]",1610612755.0,PHI,,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,23.76,Made,,,,,3.0,K. Lowry,200768.0,2.0,,,,,,,,,,
36,PT08M29.00S,2024-03-06T00:45:28.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,5,13,2024-03-06T00:45:28Z,360000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT08M29.00S,2024-03-06T00:45:50.8Z,1,REGULAR,substitution,out,[],1627827,,,1610612751,5,13,2024-03-06T00:48:12Z,370000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M29.00S,2024-03-06T00:45:50.8Z,1,REGULAR,substitution,in,[],1630592,,,1610612751,5,13,2024-03-06T00:48:12Z,380000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M20.00S,2024-03-06T00:48:37.8Z,1,REGULAR,3pt,Jump Shot,[],1629661,68.54467805519053,30.637254901960787,1610612751,8,13,2024-03-06T00:48:43Z,390000,False,-97.0,243.0,1,right,C. Johnson 26' 3PT pullup (3 PTS) (M. Bridges 1 AST),"[1629661, 1628969]",1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,26.18,Made,,,,,3.0,M. Bridges,1628969.0,1.0,,,,,,,,,,
41,PT08M20.00S,2024-03-06T00:49:10.3Z,1,REGULAR,foul,personal,['1freethrow'],200768,,,1610612751,8,13,2024-03-06T00:50:54Z,410000,False,,,0,,K. Lowry shooting personal FOUL (1 PF) (Johnson 1 FT),"[200768, 1629661]",1610612755.0,PHI,shooting,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,200832.0,,1.0,0.0,Johnson,1629661.0,,,,
44,PT08M20.00S,2024-03-06T00:51:45.9Z,1,REGULAR,freethrow,1 of 1,[],1629661,,,1610612751,9,13,2024-03-06T00:51:45Z,440000,False,,,0,,C. Johnson Free Throw 1 of 1 (4 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
45,PT07M58.00S,2024-03-06T00:52:09.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,13.091327201051248,48.77450980392157,1610612755,9,15,2024-03-06T00:52:28Z,450000,False,6.0,71.0,1,left,T. Harris 7' pullup Jump Shot (2 PTS),[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,7.09,Made,,,,,2.0,,,,,,,,,,,,,
46,PT07M42.00S,2024-03-06T00:52:25.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,80.1084099868594,57.84313725490197,1610612751,9,15,2024-03-06T00:52:33Z,460000,False,39.0,134.0,1,right,MISS M. Bridges 14' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,14.01,Missed,,,,,,,,,,,,,,,,,,
47,PT07M42.00S,2024-03-06T00:52:25.2Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612755,9,15,2024-03-06T00:52:33Z,470000,False,,,0,,M. Bamba REBOUND (Off:1 Def:2),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),8-16 Center,,,46.0,3.0,2.0,1.0,,,,,,,,,,,,,,
48,PT07M29.00S,2024-03-06T00:52:39.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,5.732588699080158,41.66666666666667,1610612755,9,17,2024-03-06T00:52:56Z,480000,False,42.0,1.0,1,left,K. Oubre Jr. driving Layup (2 PTS) (K. Lowry 3 AST),"[1626162, 200768]",1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,4.17,Made,,,,,2.0,K. Lowry,200768.0,3.0,,,,,,,,,,
50,PT07M07.00S,2024-03-06T00:53:00.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,88.25558475689881,43.13725490196079,1610612751,11,17,2024-03-06T00:54:07Z,500000,False,-34.0,58.0,1,right,C. Johnson 6' driving floating bank Jump Shot (6 PTS) (N. Claxton 2 AST),"[1629661, 1629651]",1610612751.0,BKN,driving floating bank,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.73,Made,,,,,6.0,N. Claxton,1629651.0,2.0,,,,,,,,,,
51,PT06M55.00S,2024-03-06T00:53:17.5Z,1,REGULAR,foul,offensive,[],1628964,,,1610612755,11,17,2024-03-06T01:13:33Z,510000,False,,,0,,M. Bamba offensive FOUL (2 PF),"[1628964, 1629661]",1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1155.0,,2.0,0.0,Johnson,1629661.0,,,,
53,PT06M55.00S,2024-03-06T00:53:17.5Z,1,REGULAR,turnover,offensive foul,[],1628964,,,1610612755,11,17,2024-03-06T01:13:33Z,530000,False,,,0,,M. Bamba offensive foul TURNOVER (1 TO),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1155.0,1.0,,,,,,,,
54,PT06M55.00S,2024-03-06T00:53:26.8Z,1,REGULAR,substitution,out,[],1629661,,,1610612751,11,17,2024-03-06T00:53:41Z,540000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M55.00S,2024-03-06T00:53:26.8Z,1,REGULAR,substitution,out,[],203471,,,1610612751,11,17,2024-03-06T00:53:41Z,550000,False,,,0,,SUB out: D. Schroder,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M55.00S,2024-03-06T00:53:26.8Z,1,REGULAR,substitution,out,[],1628964,,,1610612751,11,17,2024-03-06T00:53:41Z,560000,False,,,0,,SUB out: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M55.00S,2024-03-06T00:53:26.8Z,1,REGULAR,substitution,out,[],1627741,,,1610612751,11,17,2024-03-06T00:53:41Z,570000,False,,,0,,SUB out: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M55.00S,2024-03-06T00:53:26.8Z,1,REGULAR,substitution,in,[],1629022,,,1610612751,11,17,2024-03-06T00:53:41Z,580000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M55.00S,2024-03-06T00:53:26.8Z,1,REGULAR,substitution,in,[],1628372,,,1610612751,11,17,2024-03-06T00:53:41Z,590000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M55.00S,2024-03-06T00:53:26.8Z,1,REGULAR,substitution,in,[],201587,,,1610612751,11,17,2024-03-06T00:53:41Z,600000,False,,,0,,SUB in: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M55.00S,2024-03-06T00:53:26.8Z,1,REGULAR,substitution,in,[],1630194,,,1610612751,11,17,2024-03-06T00:53:41Z,610000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M40.00S,2024-03-06T00:53:57.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630592,70.12155059132719,21.07843137254902,1610612751,11,17,2024-03-06T00:54:02Z,620000,False,-145.0,228.0,1,right,MISS J. Wilson 27' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,27.03,Missed,,,,,,,,,,,,,,,,,,
63,PT06M35.00S,2024-03-06T00:54:02.4Z,1,REGULAR,rebound,defensive,[],200768,,,1610612755,11,17,2024-03-06T00:54:02Z,630000,False,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,,,
65,PT06M22.00S,2024-03-06T00:54:15.0Z,1,REGULAR,3pt,Jump Shot,[],1626162,31.225361366622867,38.48039215686275,1610612755,11,17,2024-03-06T00:54:20Z,640000,False,58.0,241.0,1,left,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,24.78,Missed,,,,,,,,,,,,,,,,,,
66,PT06M18.00S,2024-03-06T00:54:19.0Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,11,17,2024-03-06T00:54:20Z,650000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,
67,PT06M12.00S,2024-03-06T00:54:25.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,94.43166885676742,49.50980392156863,1610612751,13,17,2024-03-06T00:54:29Z,660000,False,-2.0,0.0,1,right,N. Claxton alley-oop DUNK (2 PTS) (D. Smith Jr. 1 AST),"[1629651, 1628372]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.25,Made,,,,,2.0,D. Smith Jr.,1628372.0,1.0,,,,,,,,,,
69,PT06M05.00S,2024-03-06T00:54:35.8Z,1,REGULAR,turnover,traveling,[],200768,,,1610612755,13,17,2024-03-06T00:54:59Z,680000,False,,,0,,K. Lowry traveling TURNOVER (2 TO),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1627964.0,2.0,,,,,,,,
70,PT06M05.00S,2024-03-06T00:54:39.2Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,13,17,2024-03-06T00:54:51Z,690000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M05.00S,2024-03-06T00:54:39.2Z,1,REGULAR,substitution,in,[],1627827,,,1610612751,13,17,2024-03-06T00:54:51Z,700000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M05.00S,2024-03-06T00:54:39.2Z,1,REGULAR,substitution,out,[],200768,,,1610612751,13,17,2024-03-06T00:55:04Z,710000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M05.00S,2024-03-06T00:54:39.2Z,1,REGULAR,substitution,in,[],1626166,,,1610612751,13,17,2024-03-06T00:55:04Z,720000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M43.00S,2024-03-06T00:55:18.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627827,94.03745072273325,52.69607843137255,1610612751,15,17,2024-03-06T00:55:38Z,730000,False,13.0,4.0,1,right,D. Finney-Smith reverse Layup (2 PTS) (D. Smith Jr. 2 AST),"[1627827, 1628372]",1610612751.0,BKN,reverse,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,2.0,D. Smith Jr.,1628372.0,2.0,,,,,,,,,,
76,PT05M29.00S,2024-03-06T00:55:32.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,8.229303547963205,36.27450980392157,1610612755,15,17,2024-03-06T00:55:37Z,750000,False,69.0,25.0,1,left,MISS K. Oubre Jr. 7' driving bank Shot,[1626162],1610612755.0,PHI,driving bank,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.3,Missed,,,,,,,,,,,,,,,,,,
77,PT05M25.00S,2024-03-06T00:55:36.4Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612751,15,17,2024-03-06T00:55:37Z,760000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,76.0,1.0,1.0,0.0,,,,,,,,,,,,,,
78,PT05M21.00S,2024-03-06T00:55:42.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,94.69448094612353,52.94117647058824,1610612751,17,17,2024-03-06T00:56:06Z,770000,False,15.0,-3.0,1,right,D. Smith Jr. driving Layup (2 PTS),[1628372],1610612751.0,BKN,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,2.0,,,,,,,,,,,,,
79,PT05M21.00S,2024-03-06T00:55:44.6Z,1,REGULAR,foul,personal,['1freethrow'],1626162,,,1610612751,17,17,2024-03-06T00:58:49Z,780000,False,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (Smith Jr. 1 FT),"[1626162, 1628372]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200832.0,,1.0,0.0,Smith Jr.,1628372.0,,,,
81,PT05M21.00S,2024-03-06T00:56:10.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,17,17,2024-03-06T00:59:03Z,800000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M21.00S,2024-03-06T00:59:01.4Z,1,REGULAR,freethrow,1 of 1,[],1628372,,,1610612751,17,17,2024-03-06T00:59:04Z,810000,False,,,0,,MISS D. Smith Jr. Free Throw 1 of 1,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
83,PT05M18.00S,2024-03-06T00:59:04.4Z,1,REGULAR,rebound,defensive,[],201587,,,1610612755,17,17,2024-03-06T00:59:04Z,820000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,
84,PT05M00.00S,2024-03-06T00:59:21.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,16.245072273324574,47.549019607843135,1610612755,17,17,2024-03-06T01:00:22Z,830000,False,12.0,100.0,1,left,MISS T. Harris 10' fadeaway Shot,[202699],1610612755.0,PHI,fadeaway,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,10.1,Missed,,,,,,,,,,,,,,,,,,
85,PT04M57.00S,2024-03-06T00:59:24.8Z,1,REGULAR,rebound,offensive,[],1630194,,,1610612755,17,17,2024-03-06T01:00:22Z,840000,False,,,0,,P. Reed REBOUND (Off:1 Def:0),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,,,84.0,1.0,0.0,1.0,,,,,,,,,,,,,,
