actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-11-07T00:41:08.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-07T00:41:08Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-11-07T00:41:11.8Z,1,REGULAR,jumpball,recovered,[],1627736,,,1610612749,0,0,2023-11-07T00:41:11Z,40000,False,,,0,,Jump Ball B. Lopez vs. B. Simmons: Tip to M. Beasley,"[1627736, 201572, 1627732]",1610612749.0,MIL,startperiod,M. Beasley,1627736.0,Beasley,M. Beasley,Lopez,201572.0,Simmons,1627732.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2023-11-07T00:41:24.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,93.64323258869908,50.98039215686274,1610612749,0,2,2023-11-07T00:41:34Z,70000,False,5.0,7.0,1,right,G. Antetokounmpo DUNK (2 PTS) (K. Middleton 1 AST),"[203507, 203114]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.88,Made,2.0,K. Middleton,203114.0,1.0,,,,,,,,,,,,,,
9,PT11M16.00S,2023-11-07T00:41:51.3Z,1,REGULAR,2pt,Jump Shot,[],1628969,5.601182654402102,28.921568627450984,1610612751,2,2,2023-11-07T00:41:54Z,90000,False,105.0,0.0,1,left,M. Bridges 10' fadeaway Jump Shot (2 PTS),[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,10.54,Made,2.0,,,,,,,,,,,,,,,,,
10,PT11M01.00S,2023-11-07T00:42:05.8Z,1,REGULAR,3pt,Jump Shot,[],203081,65.65374507227332,36.27450980392157,1610612749,2,2,2023-11-07T00:42:10Z,100000,False,-69.0,270.0,1,right,MISS D. Lillard 27' 3PT,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,27.9,Missed,,,,,,,,,,,,,,,,,,
11,PT10M59.00S,2023-11-07T00:42:07.8Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612751,2,2,2023-11-07T00:42:10Z,110000,False,,,0,,B. Simmons REBOUND (Off:0 Def:1),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Center,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,
12,PT10M55.00S,2023-11-07T00:42:13.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203915,21.895532194480946,12.009803921568627,1610612751,5,2,2023-11-07T00:42:18Z,120000,False,190.0,153.0,1,left,S. Dinwiddie 24' 3PT running (3 PTS) (B. Simmons 1 AST),"[203915, 1627732]",1610612751.0,BKN,running,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,24.41,Made,3.0,B. Simmons,1627732.0,1.0,,,,,,,,,,,,,,
14,PT10M39.00S,2023-11-07T00:42:28.7Z,1,REGULAR,3pt,Jump Shot,[],1627736,94.82588699080158,96.32352941176471,1610612749,5,2,2023-11-07T00:42:33Z,140000,False,232.0,-4.0,1,right,MISS M. Beasley 3PT,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
15,PT10M36.00S,2023-11-07T00:42:31.7Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612751,5,2,2023-11-07T00:42:33Z,150000,False,,,0,,B. Simmons REBOUND (Off:0 Def:2),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Right Corner 3,24+ Right,,,,,,,14.0,2.0,2.0,0.0,,,,,,,,,,
16,PT10M32.00S,2023-11-07T00:42:35.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203915,2.447437582128778,94.11764705882352,1610612751,5,2,2023-11-07T00:42:40Z,160000,False,-221.0,-29.0,1,left,MISS S. Dinwiddie running 3PT,[203915],1610612751.0,BKN,running,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,22.26,Missed,,,,,,,,,,,,,,,,,,
