actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-10-25T23:43:32.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-10-25T23:43:32Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-10-25T23:43:34.7Z,1,REGULAR,jumpball,recovered,[],203915,,,1610612751,0,0,2023-10-25T23:43:34Z,40000,False,,,0,,Jump Ball N. Claxton vs. E. Mobley: Tip to S. Dinwiddie,"[203915, 1629651, 1630596]",1610612751.0,BKN,startperiod,S. Dinwiddie,203915.0,Dinwiddie,S. Dinwiddie,Claxton,1629651.0,Mobley,1630596.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2023-10-25T23:43:54.5Z,1,REGULAR,2pt,Hook,[],1627732,85.89027595269383,31.372549019607842,1610612751,0,0,2023-10-25T23:43:58Z,70000,False,-93.0,80.0,1,right,MISS B. Simmons 12' turnaround Hook,[1627732],1610612751.0,BKN,turnaround,,,Simmons,B. Simmons,,,,,Mid-Range,8-16 Left,12.28,Missed,,,,,,,,,,,,,,,,,,
8,PT11M33.00S,2023-10-25T23:43:57.5Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,0,0,2023-10-25T23:43:58Z,80000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M28.00S,2023-10-25T23:44:02.4Z,1,REGULAR,3pt,Jump Shot,[],1628378,28.203022339027594,80.63725490196079,1610612739,0,3,2023-10-25T23:44:17Z,90000,False,-153.0,213.0,1,left,D. Mitchell 26' 3PT step back (3 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.2,Made,,,,,3.0,,,,,,,,,,,,,
10,PT11M14.00S,2023-10-25T23:44:16.8Z,1,REGULAR,3pt,Jump Shot,[],203915,95.3515111695138,2.941176470588235,1610612751,3,3,2023-10-25T23:44:24Z,100000,False,-235.0,-9.0,1,right,S. Dinwiddie 3PT  (3 PTS) (B. Simmons 1 AST),"[203915, 1627732]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,23.55,Made,,,,,3.0,B. Simmons,1627732.0,1.0,,,,,,,,,,
12,PT10M59.00S,2023-10-25T23:44:32.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,11.908672798948752,41.911764705882355,1610612739,3,5,2023-10-25T23:44:36Z,120000,False,40.0,59.0,1,left,D. Garland 7' driving floating bank Jump Shot (2 PTS),[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,7.18,Made,,,,,2.0,,,,,,,,,,,,,
13,PT10M47.00S,2023-10-25T23:44:43.5Z,1,REGULAR,2pt,Jump Shot,[],1629651,77.21747700394218,50.245098039215684,1610612751,3,5,2023-10-25T23:44:48Z,130000,False,1.0,162.0,1,right,MISS N. Claxton 16' Jump Shot,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Center,16.17,Missed,,,,,,,,,,,,,,,,,,
14,PT10M44.00S,2023-10-25T23:44:46.5Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612739,3,5,2023-10-25T23:44:48Z,140000,False,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Mid-Range,16-24 Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M39.00S,2023-10-25T23:44:52.4Z,1,REGULAR,3pt,Jump Shot,[],1629622,29.25427069645204,26.715686274509803,1610612739,3,5,2023-10-25T23:45:03Z,150000,False,116.0,222.0,1,left,MISS M. Strus 25' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,,,
16,PT10M39.00S,2023-10-25T23:44:52.4Z,1,REGULAR,rebound,offensive,[],1628378,,,1610612739,3,5,2023-10-25T23:45:03Z,160000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:0),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,15.0,1.0,0.0,1.0,,,,,,,,,,,,,,
17,PT10M26.00S,2023-10-25T23:45:05.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,34.247700394218136,44.85294117647059,1610612739,3,5,2023-10-25T23:45:09Z,170000,False,26.0,269.0,1,left,MISS D. Mitchell 27' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,27.06,Missed,,,,,,,,,,,,,,,,,,
18,PT10M23.00S,2023-10-25T23:45:08.5Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612751,3,5,2023-10-25T23:45:09Z,180000,False,,,0,,B. Simmons REBOUND (Off:0 Def:1),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M18.00S,2023-10-25T23:45:13.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203915,96.40275952693824,96.32352941176471,1610612751,3,5,2023-10-25T23:45:19Z,190000,False,232.0,-19.0,1,right,MISS S. Dinwiddie running 3PT,[203915],1610612751.0,BKN,running,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,23.24,Missed,,,,,,,,,,,,,,,,,,
20,PT10M15.00S,2023-10-25T23:45:16.7Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,3,5,2023-10-25T23:45:16Z,200000,False,,,0,,N. Claxton REBOUND (Off:1 Def:0),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Right Corner 3,24+ Right,,,19.0,1.0,0.0,1.0,,,,,,,,,,,,,,
21,PT10M12.00S,2023-10-25T23:45:19.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629651,90.48948751642575,43.13725490196079,1610612751,3,5,2023-10-25T23:45:23Z,210000,False,-34.0,37.0,1,right,MISS N. Claxton turnaround Hook - blocked,"[1629651, 1628378]",1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,5.04,Missed,,,,,,,,,Mitchell,1628378.0,,,,,,,,
22,PT10M12.00S,2023-10-25T23:45:19.5Z,1,REGULAR,block,,[],1628378,,,1610612751,3,5,2023-10-25T23:45:22Z,220000,False,,,0,,D. Mitchell BLOCK (1 BLK),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
23,PT10M09.00S,2023-10-25T23:45:22.5Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,3,5,2023-10-25T23:45:23Z,230000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,21.0,2.0,1.0,1.0,,,,,,,,,,,,,,
24,PT10M07.00S,2023-10-25T23:45:24.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,29.77989487516426,25.49019607843137,1610612739,3,8,2023-10-25T23:45:28Z,240000,False,123.0,227.0,1,left,M. Strus 25' 3PT running (3 PTS) (D. Mitchell 1 AST),"[1629622, 1628378]",1610612739.0,CLE,running,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,25.83,Made,,,,,3.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,
