actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-02-09T00:42:57.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-09T00:42:57Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-02-09T00:43:00.3Z,1,REGULAR,jumpball,recovered,[],1627732,,,1610612751,0,0,2024-02-09T00:43:00Z,40000,False,,,0,,Jump Ball N. Claxton vs. J. Allen: Tip to B. Simmons,"[1627732, 1629651, 1628386]",1610612751.0,BKN,startperiod,B. Simmons,1627732.0,Simmons,B. Simmons,Claxton,1629651.0,Allen,1628386.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2024-02-09T00:43:11.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,88.51839684625493,50.73529411764706,1610612751,0,0,2024-02-09T00:43:17Z,70000,False,4.0,55.0,1,right,MISS N. Claxton driving Hook,[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,5.55,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2024-02-09T00:43:14.2Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612739,0,0,2024-02-09T00:43:17Z,80000,False,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M39.00S,2024-02-09T00:43:17.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,29.6484888304862,73.2843137254902,1610612739,0,3,2024-02-09T00:43:28Z,90000,False,-116.0,226.0,1,left,D. Mitchell 25' 3PT running (3 PTS) (M. Strus 1 AST),"[1628378, 1629622]",1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.44,Made,,,,,3.0,M. Strus,1629622.0,1.0,,,,,,,,,,
11,PT11M22.00S,2024-02-09T00:43:33.6Z,1,REGULAR,3pt,Jump Shot,[],1628969,94.1688567674113,2.941176470588235,1610612751,3,3,2024-02-09T00:43:39Z,110000,False,-235.0,2.0,1,right,M. Bridges 3PT  (3 PTS) (J. Wilson 1 AST),"[1628969, 1630592]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.53,Made,,,,,3.0,J. Wilson,1630592.0,1.0,,,,,,,,,,
14,PT10M58.00S,2024-02-09T00:43:58.2Z,1,REGULAR,2pt,Jump Shot,[],1628378,15.588042049934298,84.31372549019608,1610612739,3,5,2024-02-09T00:44:02Z,140000,False,-172.0,94.0,1,left,D. Mitchell 19' step back Jump Shot (5 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left,19.57,Made,,,,,5.0,,,,,,,,,,,,,
15,PT10M51.00S,2024-02-09T00:44:04.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627732,94.03745072273325,50.245098039215684,1610612751,5,5,2024-02-09T00:49:00Z,150000,False,1.0,4.0,1,right,B. Simmons driving DUNK (2 PTS),[1627732],1610612751.0,BKN,driving,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,2.0,,,,,,,,,,,,,
16,PT10M38.00S,2024-02-09T00:44:18.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,6.389618922470433,54.166666666666664,1610612739,5,5,2024-02-09T00:44:22Z,160000,False,-21.0,8.0,1,left,MISS D. Mitchell driving Layup,[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
17,PT10M34.00S,2024-02-09T00:44:22.1Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,5,5,2024-02-09T00:44:22Z,170000,False,,,0,,J. Allen REBOUND (Off:1 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,16.0,1.0,0.0,1.0,,,,,,,,,,,,,,
18,PT10M34.00S,2024-02-09T00:44:21.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,5.590000152587891,50.0,1610612739,5,7,2024-02-09T00:44:21Z,180000,False,0.0,0.0,1,left,J. Allen tip Layup (2 PTS),[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
19,PT10M32.00S,2024-02-09T00:44:26.5Z,1,REGULAR,foul,personal,[],1629622,,,1610612751,5,7,2024-02-09T00:44:45Z,190000,False,,,0,,M. Strus personal FOUL (1 PF),"[1629622, 1629651]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627534.0,1.0,0.0,Claxton,1629651.0,,,,,
21,PT10M11.00S,2024-02-09T00:45:08.6Z,1,REGULAR,2pt,Jump Shot,[],1630560,87.59855453350855,74.01960784313727,1610612751,5,7,2024-02-09T00:50:12Z,210000,False,120.0,64.0,1,right,MISS C. Thomas 13' fadeaway Shot,[1630560],1610612751.0,BKN,fadeaway,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,13.61,Missed,,,,,,,,,,,,,,,,,,
22,PT10M10.00S,2024-02-09T00:45:09.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,5,7,2024-02-09T00:50:12Z,220000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Mid-Range,8-16 Right,,,21.0,,,,,,,,,,,,,,,,,
23,PT10M10.00S,2024-02-09T00:45:13.0Z,1,REGULAR,foul,personal,[],1629636,,,1610612751,5,7,2024-02-09T00:45:47Z,230000,False,,,0,,D. Garland loose ball personal FOUL (1 PF),"[1629636, 1630592]",1610612739.0,CLE,loose ball,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202041.0,1.0,0.0,Wilson,1630592.0,,,,,
25,PT10M00.00S,2024-02-09T00:45:44.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,78.13731931668858,91.17647058823529,1610612751,5,7,2024-02-09T00:45:49Z,250000,False,206.0,153.0,1,right,MISS M. Bridges 25' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.65,Missed,,,,,,,,,,,,,,,,,,
26,PT09M57.00S,2024-02-09T00:45:47.5Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,5,7,2024-02-09T00:45:47Z,260000,False,,,0,,J. Allen REBOUND (Off:1 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,25.0,2.0,1.0,1.0,,,,,,,,,,,,,,
27,PT09M50.00S,2024-02-09T00:45:55.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,6.1268068331143235,42.8921568627451,1610612739,5,9,2024-02-09T00:51:32Z,270000,False,36.0,5.0,1,left,E. Mobley Layup (2 PTS) (D. Mitchell 1 AST),"[1630596, 1628378]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,3.59,Made,,,,,2.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,
29,PT09M30.00S,2024-02-09T00:46:15.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,92.46057818659659,57.84313725490197,1610612751,5,9,2024-02-09T00:52:27Z,290000,False,39.0,18.0,1,right,MISS C. Thomas driving finger roll Layup,[1630560],1610612751.0,BKN,driving finger roll,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,4.33,Missed,,,,,,,,,,,,,,,,,,
30,PT09M29.00S,2024-02-09T00:46:16.0Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,5,9,2024-02-09T00:46:21Z,300000,False,,,0,,N. Claxton REBOUND (Off:1 Def:0),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,29.0,1.0,0.0,1.0,,,,,,,,,,,,,,
31,PT09M28.00S,2024-02-09T00:46:17.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,93.11760840998686,49.26470588235294,1610612751,5,9,2024-02-09T00:46:44Z,310000,False,-4.0,12.0,1,right,MISS N. Claxton putback Layup - blocked,"[1629651, 1628386]",1610612751.0,BKN,putback,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.27,Missed,,,,,,,,,,,,,,Allen,1628386.0,,,
32,PT09M28.00S,2024-02-09T00:46:17.5Z,1,REGULAR,block,,[],1628386,,,1610612751,5,9,2024-02-09T00:46:19Z,320000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
33,PT09M25.00S,2024-02-09T00:46:20.5Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,5,9,2024-02-09T00:46:25Z,330000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT09M24.00S,2024-02-09T00:46:22.5Z,1,REGULAR,turnover,out-of-bounds,[],1629622,,,1610612739,5,9,2024-02-09T00:49:28Z,340000,False,,,0,,M. Strus step out-of-bounds TURNOVER (1 TO),[1629622],1610612739.0,CLE,step,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,,,,,,,,,,,202035.0,,,,,,,1.0,,
35,PT09M07.00S,2024-02-09T00:46:49.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630592,82.21090670170827,4.166666666666666,1610612751,8,9,2024-02-09T00:46:53Z,350000,False,-229.0,115.0,1,right,J. Wilson 25' 3PT  (3 PTS) (M. Bridges 1 AST),"[1630592, 1628969]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,25.63,Made,,,,,3.0,M. Bridges,1628969.0,1.0,,,,,,,,,,
37,PT08M55.00S,2024-02-09T00:47:01.1Z,1,REGULAR,3pt,Jump Shot,[],1628378,32.933639947437584,15.931372549019606,1610612739,8,12,2024-02-09T00:47:05Z,370000,False,170.0,257.0,1,left,D. Mitchell 30' 3PT  (8 PTS) (D. Garland 1 AST),"[1628378, 1629636]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,30.84,Made,,,,,8.0,D. Garland,1629636.0,1.0,,,,,,,,,,
39,PT08M41.00S,2024-02-09T00:47:15.0Z,1,REGULAR,turnover,bad pass,[],1628969,,,1610612751,8,12,2024-02-09T00:47:20Z,390000,False,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628969, 1628378]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Mitchell,1628378.0
40,PT08M41.00S,2024-02-09T00:47:15.0Z,1,REGULAR,steal,,[],1628378,,,1610612739,8,12,2024-02-09T00:47:16Z,400000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
41,PT08M38.00S,2024-02-09T00:47:18.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628378,5.469776609724048,49.26470588235294,1610612739,8,14,2024-02-09T00:47:25Z,410000,False,4.0,-1.0,1,left,D. Mitchell running DUNK (10 PTS),[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.39,Made,,,,,10.0,,,,,,,,,,,,,
42,PT08M38.00S,2024-02-09T00:47:22.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,8,14,2024-02-09T00:47:22Z,420000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M15.00S,2024-02-09T00:50:38.0Z,1,REGULAR,2pt,Jump Shot,[],1628969,86.81011826544021,19.852941176470587,1610612751,8,14,2024-02-09T00:50:44Z,430000,False,-151.0,71.0,1,right,MISS M. Bridges 16' driving floating bank Shot,[1628969],1610612751.0,BKN,driving floating bank,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left,16.68,Missed,,,,,,,,,,,,,,,,,,
44,PT08M11.00S,2024-02-09T00:50:42.0Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,8,14,2024-02-09T00:50:44Z,440000,False,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Left,,,43.0,3.0,2.0,1.0,,,,,,,,,,,,,,
45,PT08M08.00S,2024-02-09T00:50:44.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,31.750985545335087,69.36274509803921,1610612739,8,14,2024-02-09T00:54:40Z,450000,False,-97.0,246.0,1,left,MISS D. Mitchell 26' running pullup 3PT,[1628378],1610612739.0,CLE,running pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.44,Missed,,,,,,,,,,,,,,,,,,
46,PT08M04.00S,2024-02-09T00:50:48.2Z,1,REGULAR,rebound,defensive,[],1630592,,,1610612751,8,14,2024-02-09T00:50:49Z,460000,False,,,0,,J. Wilson REBOUND (Off:0 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,,,
47,PT07M48.00S,2024-02-09T00:51:04.5Z,1,REGULAR,3pt,Jump Shot,[],1630560,66.17936925098554,37.99019607843137,1610612751,8,14,2024-02-09T00:51:09Z,470000,False,-60.0,265.0,1,right,MISS C. Thomas 27' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,27.21,Missed,,,,,,,,,,,,,,,,,,
48,PT07M44.00S,2024-02-09T00:51:08.5Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,8,14,2024-02-09T00:51:09Z,480000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,47.0,2.0,2.0,0.0,,,,,,,,,,,,,,
49,PT07M31.00S,2024-02-09T00:51:21.5Z,1,REGULAR,3pt,Jump Shot,[],1629636,32.276609724047304,26.96078431372549,1610612739,8,14,2024-02-09T00:51:26Z,490000,False,115.0,251.0,1,left,MISS D. Garland 27' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,27.61,Missed,,,,,,,,,,,,,,,,,,
50,PT07M27.00S,2024-02-09T00:51:25.5Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,8,14,2024-02-09T00:51:26Z,500000,False,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,49.0,2.0,1.0,1.0,,,,,,,,,,,,,,
51,PT07M20.00S,2024-02-09T00:51:31.7Z,1,REGULAR,2pt,Jump Shot,[],1630560,87.72996057818659,21.323529411764707,1610612751,8,14,2024-02-09T00:51:38Z,510000,False,-143.0,63.0,1,right,MISS C. Thomas 15' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,15.65,Missed,,,,,,,,,,,,,,,,,,
52,PT07M18.00S,2024-02-09T00:51:33.7Z,1,REGULAR,rebound,offensive,[],1630560,,,1610612751,8,14,2024-02-09T00:51:38Z,520000,False,,,0,,C. Thomas REBOUND (Off:1 Def:0),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,,,51.0,1.0,0.0,1.0,,,,,,,,,,,,,,
53,PT07M17.00S,2024-02-09T00:51:35.4Z,1,REGULAR,2pt,Layup,['2ndchance'],1630560,89.30683311432325,30.88235294117647,1610612751,10,14,2024-02-09T00:51:46Z,530000,False,-96.0,48.0,1,right,C. Thomas 10' tip Layup (2 PTS),[1630560],1610612751.0,BKN,tip,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,10.7,Made,,,,,2.0,,,,,,,,,,,,,
