actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
21,PT09M53.00S,2024-01-26T00:43:36.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203915,91.67214191852825,55.14705882352941,1610612751,4,5,2024-01-26T00:43:47Z,200000,False,26.0,26.0,1,right,MISS S. Dinwiddie Layup - blocked,"[203915, 203497]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,3.64,Missed,,,,,Gobert,203497.0,,,,,,,,,,,,
22,PT09M53.00S,2024-01-26T00:43:36.7Z,1,REGULAR,block,,[],203497,,,1610612751,4,5,2024-01-26T00:43:39Z,210000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
23,PT09M50.00S,2024-01-26T00:43:39.7Z,1,REGULAR,rebound,defensive,[],201144,,,1610612750,4,5,2024-01-26T00:43:47Z,220000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,
24,PT09M39.00S,2024-01-26T00:43:50.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,16.63929040735874,35.53921568627451,1610612750,4,5,2024-01-26T00:43:59Z,230000,False,72.0,104.0,1,left,MISS J. McDaniels 12' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Right,12.66,Missed,,,,,,,,,,,,,,,,,,
25,PT09M35.00S,2024-01-26T00:43:54.6Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,4,5,2024-01-26T00:43:59Z,240000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,24.0,2.0,2.0,0.0,,,,,,,,
26,PT09M29.00S,2024-01-26T00:43:59.5Z,1,REGULAR,2pt,Jump Shot,[],1629661,78.53153745072274,53.431372549019606,1610612751,6,5,2024-01-26T00:44:03Z,250000,False,17.0,149.0,1,right,C. Johnson 15' pullup Jump Shot (2 PTS),[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Center,15.03,Made,2.0,,,,,,,,,,,,,,,,,
27,PT09M14.00S,2024-01-26T00:44:15.3Z,1,REGULAR,3pt,Jump Shot,[],1630162,27.151773981603156,77.45098039215686,1610612750,6,5,2024-01-26T00:44:23Z,260000,False,-137.0,203.0,1,left,MISS A. Edwards 24' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,24.48,Missed,,,,,,,,,,,,,,,,,,
28,PT09M11.00S,2024-01-26T00:44:18.3Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612751,6,5,2024-01-26T00:44:19Z,270000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,
29,PT08M54.00S,2024-01-26T00:44:35.4Z,1,REGULAR,3pt,Jump Shot,[],1627827,67.7562417871222,63.23529411764706,1610612751,6,5,2024-01-26T00:44:39Z,280000,False,66.0,251.0,1,right,MISS D. Finney-Smith 25' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
30,PT08M51.00S,2024-01-26T00:44:38.4Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,6,5,2024-01-26T00:44:39Z,290000,False,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,,,,29.0,2.0,1.0,1.0,,,,,,,,
31,PT08M40.00S,2024-01-26T00:44:48.8Z,1,REGULAR,turnover,lost ball,[],1630162,,,1610612750,6,5,2024-01-26T00:44:54Z,300000,False,,,0,,A. Edwards lost ball TURNOVER (1 TO),"[1630162, 1628969]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Bridges,1628969.0,,,,,
32,PT08M40.00S,2024-01-26T00:44:48.8Z,1,REGULAR,steal,,[],1628969,,,1610612751,6,5,2024-01-26T00:44:50Z,310000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
33,PT08M35.00S,2024-01-26T00:44:53.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629661,73.14388961892247,17.892156862745097,1610612751,9,5,2024-01-26T00:44:58Z,320000,False,-161.0,200.0,1,right,C. Johnson 25' 3PT running (5 PTS) (M. Bridges 2 AST),"[1629661, 1628969]",1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,25.64,Made,5.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,,,,
35,PT08M18.00S,2024-01-26T00:45:11.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630162,10.85742444152431,49.754901960784316,1610612750,9,7,2024-01-26T00:45:36Z,340000,False,1.0,50.0,1,left,A. Edwards Hook (2 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,4.96,Made,2.0,,,,,,,,,,,,,,,,,
36,PT08M03.00S,2024-01-26T00:45:25.9Z,1,REGULAR,2pt,Jump Shot,[],1628969,93.38042049934296,70.09803921568627,1610612751,11,7,2024-01-26T00:45:29Z,350000,False,100.0,10.0,1,right,M. Bridges 10' fadeaway Jump Shot (2 PTS),[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,10.1,Made,2.0,,,,,,,,,,,,,,,,,
37,PT07M49.00S,2024-01-26T00:45:40.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203497,13.091327201051248,36.51960784313725,1610612750,11,7,2024-01-26T00:45:45Z,360000,False,67.0,71.0,1,left,MISS R. Gobert 9' Jump Shot,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Right,9.76,Missed,,,,,,,,,,,,,,,,,,
38,PT07M44.00S,2024-01-26T00:45:45.2Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612751,11,7,2024-01-26T00:45:45Z,370000,False,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,37.0,2.0,2.0,0.0,,,,,,,,
39,PT07M41.00S,2024-01-26T00:45:50.9Z,1,REGULAR,foul,personal,['2freethrow'],201144,,,1610612751,11,7,2024-01-26T00:46:03Z,380000,False,,,0,,M. Conley shooting personal FOUL (1 PF) (Bridges 2 FT),"[201144, 1628969]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Bridges,1628969.0
41,PT07M41.00S,2024-01-26T00:46:18.5Z,1,REGULAR,freethrow,1 of 2,[],1628969,,,1610612751,12,7,2024-01-26T00:46:18Z,400000,False,,,0,,M. Bridges Free Throw 1 of 2 (3 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
42,PT07M41.00S,2024-01-26T00:46:36.7Z,1,REGULAR,freethrow,2 of 2,[],1628969,,,1610612751,13,7,2024-01-26T00:46:36Z,410000,False,,,0,,M. Bridges Free Throw 2 of 2 (4 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
43,PT07M32.00S,2024-01-26T00:46:52.8Z,1,REGULAR,turnover,8-second-violation,['team'],0,,,1610612750,13,7,2024-01-26T00:47:00Z,420000,False,,,0,,MIN 8-second-violation Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,203592.0,,,,
44,PT07M24.00S,2024-01-26T00:47:16.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629651,93.11760840998686,49.26470588235294,1610612751,15,7,2024-01-26T00:47:26Z,430000,False,-4.0,12.0,1,right,N. Claxton alley-oop DUNK (6 PTS) (C. Johnson 1 AST),"[1629651, 1629661]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.27,Made,6.0,C. Johnson,1629661.0,1.0,,,,,,,,,,,,,,
46,PT07M10.00S,2024-01-26T00:47:32.8Z,1,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612750,15,7,2024-01-26T00:47:39Z,450000,False,,,0,,N. Claxton shooting personal FOUL (1 PF) (Gobert 2 FT),"[1629651, 203497]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Gobert,203497.0
48,PT07M10.00S,2024-01-26T00:48:03.8Z,1,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,15,8,2024-01-26T00:48:03Z,470000,False,,,0,,R. Gobert Free Throw 1 of 2 (3 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
49,PT07M10.00S,2024-01-26T00:48:25.0Z,1,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,15,9,2024-01-26T00:48:25Z,480000,False,,,0,,R. Gobert Free Throw 2 of 2 (4 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
50,PT06M59.00S,2024-01-26T00:48:40.9Z,1,REGULAR,2pt,Jump Shot,[],203915,83.52496714848883,66.66666666666666,1610612751,17,9,2024-01-26T00:48:45Z,490000,False,83.0,102.0,1,right,S. Dinwiddie 13' step back Jump Shot (2 PTS),[203915],1610612751.0,BKN,step back,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Right,13.2,Made,2.0,,,,,,,,,,,,,,,,,
51,PT06M39.00S,2024-01-26T00:49:01.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",1626157,7.703679369250986,54.41176470588235,1610612750,17,11,2024-01-26T00:49:54Z,500000,False,-22.0,20.0,1,left,K. Towns turnaround bank Jump Shot (2 PTS),[1626157],1610612750.0,MIN,turnaround bank,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.97,Made,2.0,,,,,,,,,,,,,,,,,
52,PT06M39.00S,2024-01-26T00:49:07.2Z,1,REGULAR,violation,defensive goaltending,[],1629651,,,1610612750,17,11,2024-01-26T00:49:20Z,510000,False,,,0,,N. Claxton defensive goaltending VIOLATION,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,203592.0,,,,
53,PT06M24.00S,2024-01-26T00:49:33.8Z,1,REGULAR,2pt,Jump Shot,[],1628969,82.07950065703022,70.09803921568627,1610612751,17,11,2024-01-26T00:49:41Z,520000,False,100.0,116.0,1,right,MISS M. Bridges 15' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,15.35,Missed,,,,,,,,,,,,,,,,,,
54,PT06M24.00S,2024-01-26T00:49:33.8Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,17,11,2024-01-26T00:49:41Z,530000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,,,,,,,53.0,3.0,2.0,1.0,,,,,,,,
55,PT06M09.00S,2024-01-26T00:49:49.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.783837056504599,51.470588235294116,1610612750,17,13,2024-01-26T00:50:13Z,540000,False,-7.0,11.0,1,left,A. Edwards driving finger roll Layup (4 PTS),[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.35,Made,4.0,,,,,,,,,,,,,,,,,
56,PT05M52.00S,2024-01-26T00:50:05.2Z,1,REGULAR,3pt,Jump Shot,[],203915,71.56701708278581,21.323529411764707,1610612751,17,13,2024-01-26T00:50:15Z,550000,False,-143.0,215.0,1,right,MISS S. Dinwiddie 25' step back 3PT,[203915],1610612751.0,BKN,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
57,PT05M52.00S,2024-01-26T00:50:05.2Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,17,13,2024-01-26T00:50:15Z,560000,False,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,56.0,4.0,3.0,1.0,,,,,,,,
58,PT05M45.00S,2024-01-26T00:50:12.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,33.065045992115635,49.26470588235294,1610612750,17,16,2024-01-26T00:50:18Z,570000,False,4.0,258.0,1,left,A. Edwards 25' 3PT running pullup (7 PTS) (M. Conley 2 AST),"[1630162, 201144]",1610612750.0,MIN,running pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.83,Made,7.0,M. Conley,201144.0,2.0,,,,,,,,,,,,,,
59,PT05M44.00S,2024-01-26T00:50:18.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,17,16,2024-01-26T00:50:18Z,580000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT05M44.00S,2024-01-26T00:52:45.8Z,1,REGULAR,substitution,out,[],1629661,,,1610612751,17,16,2024-01-26T00:53:12Z,590000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT05M44.00S,2024-01-26T00:52:45.8Z,1,REGULAR,substitution,out,[],203915,,,1610612751,17,16,2024-01-26T00:53:12Z,600000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M44.00S,2024-01-26T00:52:45.8Z,1,REGULAR,substitution,out,[],1626157,,,1610612751,17,16,2024-01-26T00:53:12Z,610000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M44.00S,2024-01-26T00:52:45.8Z,1,REGULAR,substitution,in,[],1628372,,,1610612751,17,16,2024-01-26T00:53:12Z,620000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M44.00S,2024-01-26T00:52:45.8Z,1,REGULAR,substitution,in,[],1630560,,,1610612751,17,16,2024-01-26T00:53:12Z,630000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M44.00S,2024-01-26T00:52:45.8Z,1,REGULAR,substitution,in,[],1629675,,,1610612751,17,16,2024-01-26T00:53:12Z,640000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M23.00S,2024-01-26T00:53:40.2Z,1,REGULAR,turnover,bad pass,[],1630560,,,1610612751,17,16,2024-01-26T00:53:45Z,650000,False,,,0,,C. Thomas bad pass TURNOVER (1 TO),"[1630560, 203497]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1.0,Gobert,203497.0,,,,,
69,PT05M23.00S,2024-01-26T00:53:40.2Z,1,REGULAR,steal,,[],203497,,,1610612750,17,16,2024-01-26T00:53:42Z,660000,False,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
70,PT05M19.00S,2024-01-26T00:53:44.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630162,24.392247043363994,84.80392156862744,1610612750,17,16,2024-01-26T00:53:51Z,670000,False,-174.0,177.0,1,left,MISS A. Edwards 24' running pullup 3PT,[1630162],1610612750.0,MIN,running pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,24.81,Missed,,,,,,,,,,,,,,,,,,
71,PT05M15.00S,2024-01-26T00:53:48.4Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612751,17,16,2024-01-26T00:53:51Z,680000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,,70.0,1.0,1.0,0.0,,,,,,,,
72,PT05M07.00S,2024-01-26T00:53:55.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,94.03745072273325,48.529411764705884,1610612751,17,16,2024-01-26T01:00:43Z,690000,False,-7.0,4.0,1,right,MISS D. Smith Jr. driving Layup,[1628372],1610612751.0,BKN,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,0.82,Missed,,,,,,,,,,,,,,,,,,
73,PT05M04.00S,2024-01-26T00:53:58.7Z,1,REGULAR,rebound,offensive,[],1628372,,,1610612751,17,16,2024-01-26T01:00:43Z,700000,False,,,0,,D. Smith Jr. REBOUND (Off:1 Def:0),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,72.0,1.0,0.0,1.0,,,,,,,,
74,PT05M03.00S,2024-01-26T00:53:59.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628372,92.85479632063075,53.18627450980392,1610612751,17,16,2024-01-26T00:54:04Z,710000,False,16.0,15.0,1,right,MISS D. Smith Jr. putback Layup,[1628372],1610612751.0,BKN,putback,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
75,PT05M02.00S,2024-01-26T00:54:00.6Z,1,REGULAR,rebound,offensive,[],1628372,,,1610612751,17,16,2024-01-26T00:54:00Z,720000,False,,,0,,D. Smith Jr. REBOUND (Off:2 Def:0),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,74.0,2.0,0.0,2.0,,,,,,,,
76,PT04M51.00S,2024-01-26T00:54:10.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629651,81.94809461235218,35.78431372549019,1610612751,19,16,2024-01-26T00:59:12Z,730000,False,-71.0,117.0,1,right,N. Claxton 13' floating Jump Shot (8 PTS) (D. Smith Jr. 1 AST),"[1629651, 1628372]",1610612751.0,BKN,floating,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Left,13.71,Made,8.0,D. Smith Jr.,1628372.0,1.0,,,,,,,,,,,,,,
78,PT04M27.00S,2024-01-26T00:54:36.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,5.995400788436268,48.77450980392157,1610612750,19,18,2024-01-26T00:54:41Z,750000,False,6.0,4.0,1,left,J. McDaniels cutting DUNK (2 PTS) (M. Conley 3 AST),"[1630183, 201144]",1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.72,Made,2.0,M. Conley,201144.0,3.0,,,,,,,,,,,,,,
80,PT04M10.00S,2024-01-26T00:54:52.6Z,1,REGULAR,3pt,Jump Shot,[],1628969,70.77858081471747,25.245098039215684,1610612751,19,18,2024-01-26T00:54:56Z,770000,False,-124.0,222.0,1,right,MISS M. Bridges 25' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
