actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-12-01T00:40:33.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-01T00:40:33Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2023-12-01T00:40:37.4Z,1,REGULAR,jumpball,recovered,[],1626179,,,1610612766,0,0,2023-12-01T00:40:37Z,40000,False,,,0,,Jump Ball M. Williams vs. N. Claxton: Tip to T. Rozier,"[1626179, 1631109, 1629651]",1610612766.0,CHA,startperiod,T. Rozier,1626179.0,Rozier,T. Rozier,Williams,1631109.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-12-01T00:40:51.3Z,1,REGULAR,3pt,Jump Shot,[],1628970,77.7431011826544,7.107843137254902,1610612766,0,0,2023-12-01T00:40:55Z,70000,False,-214.0,157.0,1,right,MISS M. Bridges 26' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,26.56,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2023-12-01T00:40:54.3Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,0,0,2023-12-01T00:40:55Z,80000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M25.00S,2023-12-01T00:41:07.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,20.18725361366623,37.254901960784316,1610612751,0,0,2023-12-01T00:42:22Z,90000,False,64.0,137.0,1,left,MISS M. Bridges 15' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,15.14,Missed,,,,,,,,,,,,,,,,,,
10,PT11M22.00S,2023-12-01T00:41:10.6Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,0,0,2023-12-01T00:41:13Z,100000,False,,,0,,M. Williams REBOUND (Off:0 Def:1),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M16.00S,2023-12-01T00:41:16.9Z,1,REGULAR,2pt,Jump Shot,[],1626179,93.38042049934296,78.18627450980392,1610612766,0,0,2023-12-01T00:41:22Z,110000,False,141.0,10.0,1,right,MISS T. Rozier 14' pullup Shot,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,14.12,Missed,,,,,,,,,,,,,,,,,,
12,PT11M13.00S,2023-12-01T00:41:19.9Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612751,0,0,2023-12-01T00:41:22Z,120000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M05.00S,2023-12-01T00:41:27.2Z,1,REGULAR,2pt,Jump Shot,[],1629661,20.45006570302234,48.529411764705884,1610612751,0,0,2023-12-01T00:41:31Z,130000,False,7.0,140.0,1,left,MISS C. Johnson 13' pullup Shot,[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Center,13.99,Missed,,,,,,,,,,,,,,,,,,
14,PT11M03.00S,2023-12-01T00:41:29.2Z,1,REGULAR,rebound,defensive,[],202330,,,1610612766,0,0,2023-12-01T00:41:31Z,140000,False,,,0,,G. Hayward REBOUND (Off:0 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
