actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
31,PT09M17.00S,2023-11-25T23:15:01.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,92.32917214191852,53.18627450980392,1610612751,7,3,2023-11-25T23:15:05Z,310000,False,16.0,20.0,1,right,C. Johnson driving Layup (5 PTS),[1629661],1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,,,,,,,5.0,,,,,,,
32,PT09M04.00S,2023-11-25T23:15:14.6Z,1,REGULAR,2pt,Jump Shot,[],1626196,17.559132720105126,30.392156862745097,1610612748,7,3,2023-11-25T23:15:19Z,320000,False,98.0,113.0,1,left,MISS J. Richardson 14' pullup Shot,[1626196],1610612748.0,MIA,pullup,,,Richardson,J. Richardson,,,,,Mid-Range,8-16 Right,14.93,Missed,,,,,,,,,,,,,,,,,,
33,PT09M01.00S,2023-11-25T23:15:17.6Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612751,7,3,2023-11-25T23:15:19Z,330000,False,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Right,,,32.0,2.0,2.0,0.0,,,,,,,,,,,,,,
34,PT08M54.00S,2023-11-25T23:15:25.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,90.75229960578186,57.84313725490197,1610612751,7,3,2023-11-25T23:15:28Z,340000,False,39.0,34.0,1,right,MISS N. Claxton turnaround Hook,[1629651],1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,,,,,,,,,,,,,,,,,,
35,PT08M52.00S,2023-11-25T23:15:27.4Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612748,7,3,2023-11-25T23:15:28Z,350000,False,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT08M51.00S,2023-11-25T23:15:29.2Z,1,REGULAR,turnover,out-of-bounds,[],1628418,,,1610612748,7,3,2023-11-25T23:15:44Z,370000,False,,,0,,T. Bryant bad pass out-of-bounds TURNOVER (1 TO),[1628418],1610612748.0,MIA,bad pass,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Left Center,,,,,,,201246.0,1.0,,,,,,,,,,,,
38,PT08M51.00S,2023-11-25T23:15:32.9Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,7,3,2023-11-25T23:15:36Z,380000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M51.00S,2023-11-25T23:15:32.9Z,1,REGULAR,substitution,in,[],1630549,,,1610612751,7,3,2023-11-25T23:15:36Z,390000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT08M43.00S,2023-11-25T23:15:55.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628969,80.50262812089356,69.85294117647058,1610612751,7,3,2023-11-25T23:16:01Z,400000,False,99.0,131.0,1,right,MISS M. Bridges 16' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,16.42,Missed,,,,,,,,,,,,,,,,,,
41,PT08M40.00S,2023-11-25T23:15:58.4Z,1,REGULAR,rebound,defensive,[],1629312,,,1610612748,7,3,2023-11-25T23:16:01Z,410000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:2),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,16-24 Right Center,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,,
42,PT08M27.00S,2023-11-25T23:16:11.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628418,9.280551905387648,48.77450980392157,1610612748,7,5,2023-11-25T23:16:16Z,420000,False,6.0,35.0,1,left,T. Bryant driving Hook (2 PTS),[1628418],1610612748.0,MIA,driving,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,3.52,Made,,,,,,,,,,,2.0,,,,,,,
43,PT08M14.00S,2023-11-25T23:16:26.9Z,1,REGULAR,foul,personal,['2freethrow'],200768,,,1610612751,7,5,2023-11-25T23:16:36Z,430000,False,,,0,,K. Lowry shooting personal FOUL (1 PF) (Sharpe 2 FT),"[200768, 1630549]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627534.0,,1.0,0.0,Sharpe,1630549.0,,,,,,,,
45,PT08M14.00S,2023-11-25T23:16:52.9Z,1,REGULAR,freethrow,1 of 2,[],1630549,,,1610612751,8,5,2023-11-25T23:16:52Z,450000,False,,,0,,D. Sharpe Free Throw 1 of 2 (1 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Made,,,,,,,,,,,1.0,,,,,,,
46,PT08M14.00S,2023-11-25T23:17:11.7Z,1,REGULAR,freethrow,2 of 2,[],1630549,,,1610612751,9,5,2023-11-25T23:17:11Z,460000,False,,,0,,D. Sharpe Free Throw 2 of 2 (2 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Made,,,,,,,,,,,2.0,,,,,,,
47,PT07M55.00S,2023-11-25T23:17:35.1Z,1,REGULAR,foul,offensive,[],1628418,,,1610612748,9,5,2023-11-25T23:17:58Z,470000,False,,,0,,T. Bryant offensive FOUL (1 PF),"[1628418, 1627827]",1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1626302.0,,1.0,0.0,Finney-Smith,1627827.0,,,,,,,,
49,PT07M55.00S,2023-11-25T23:17:35.1Z,1,REGULAR,turnover,offensive foul,[],1628418,,,1610612748,9,5,2023-11-25T23:17:35Z,490000,False,,,0,,T. Bryant offensive foul TURNOVER (2 TO),[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1626302.0,2.0,,,,,,,,,,,,
50,PT07M42.00S,2023-11-25T23:17:59.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629661,80.76544021024968,59.068627450980394,1610612751,11,5,2023-11-25T23:18:12Z,500000,False,45.0,128.0,1,right,C. Johnson 13' turnaround fadeaway Jump Shot (7 PTS),[1629661],1610612751.0,BKN,turnaround fadeaway,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,13.61,Made,,,,,,,,,,,7.0,,,,,,,
51,PT07M24.00S,2023-11-25T23:18:18.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628418,6.915243101182654,40.44117647058824,1610612748,11,5,2023-11-25T23:18:21Z,510000,False,48.0,13.0,1,left,MISS T. Bryant cutting Layup - blocked,"[1628418, 1630549]",1610612748.0,MIA,cutting,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,4.94,Missed,,,,,,,,,,,,,,,,,Sharpe,1630549.0
52,PT07M24.00S,2023-11-25T23:18:18.0Z,1,REGULAR,block,,[],1630549,,,1610612748,11,5,2023-11-25T23:18:19Z,520000,False,,,0,,D. Sharpe BLOCK (1 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
53,PT07M22.00S,2023-11-25T23:18:20.0Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,11,5,2023-11-25T23:18:21Z,530000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT07M17.00S,2023-11-25T23:18:25.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628969,91.67214191852825,45.588235294117645,1610612751,11,5,2023-11-25T23:18:31Z,540000,False,-22.0,26.0,1,right,MISS M. Bridges running Layup - blocked,"[1628969, 1626196]",1610612751.0,BKN,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,,,,,,,,,Richardson,1626196.0
55,PT07M17.00S,2023-11-25T23:18:25.7Z,1,REGULAR,block,,[],1626196,,,1610612751,11,5,2023-11-25T23:18:28Z,550000,False,,,0,,J. Richardson BLOCK (1 BLK),[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
56,PT07M17.00S,2023-11-25T23:18:25.7Z,1,REGULAR,rebound,offensive,[],1627827,,,1610612751,11,5,2023-11-25T23:18:31Z,560000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:0),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,54.0,1.0,0.0,1.0,,,,,,,,,,,,,,
57,PT07M17.00S,2023-11-25T23:18:30.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1627827,94.40999984741211,50.0,1610612751,13,5,2023-11-25T23:18:34Z,570000,False,0.0,0.0,1,right,D. Finney-Smith tip Layup (2 PTS),[1627827],1610612751.0,BKN,tip,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,2.0,,,,,,,
58,PT07M17.00S,2023-11-25T23:18:34.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,13,5,2023-11-25T23:18:34Z,580000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M01.00S,2023-11-25T23:21:41.4Z,1,REGULAR,3pt,Jump Shot,[],1628418,32.40801576872536,48.77450980392157,1610612748,13,5,2023-11-25T23:21:45Z,590000,False,6.0,252.0,1,left,MISS T. Bryant 25' 3PT,[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,25.22,Missed,,,,,,,,,,,,,,,,,,
60,PT06M58.00S,2023-11-25T23:21:44.4Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,13,5,2023-11-25T23:21:45Z,600000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,59.0,2.0,2.0,0.0,,,,,,,,,,,,,,
62,PT06M40.00S,2023-11-25T23:22:17.7Z,1,REGULAR,3pt,Jump Shot,[],1629661,93.11760840998686,3.6764705882352944,1610612751,16,5,2023-11-25T23:22:22Z,620000,False,-232.0,12.0,1,right,C. Johnson 3PT  (10 PTS) (S. Dinwiddie 1 AST),"[1629661, 203915]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,23.19,Made,,,,,,,,,,,10.0,S. Dinwiddie,203915.0,1.0,,,,
64,PT06M25.00S,2023-11-25T23:22:34.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628418,7.5722733245729295,55.88235294117647,1610612748,16,5,2023-11-25T23:22:43Z,640000,False,-29.0,19.0,1,left,MISS T. Bryant turnaround Shot - blocked,"[1628418, 1628969]",1610612748.0,MIA,turnaround,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,3.48,Missed,,,,,,,,,,,,,,,,,Bridges,1628969.0
65,PT06M25.00S,2023-11-25T23:22:34.3Z,1,REGULAR,block,,[],1628969,,,1610612748,16,5,2023-11-25T23:22:36Z,650000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
66,PT06M25.00S,2023-11-25T23:22:34.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,16,5,2023-11-25T23:22:43Z,660000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,64.0,,,,,,,,,,,,,,,,,
68,PT06M17.00S,2023-11-25T23:22:55.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626196,31.750985545335087,68.38235294117648,1610612748,16,5,2023-11-25T23:22:59Z,680000,False,-92.0,246.0,1,left,MISS J. Richardson 26' 3PT,[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,26.26,Missed,,,,,,,,,,,,,,,,,,
69,PT06M13.00S,2023-11-25T23:22:59.2Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612751,16,5,2023-11-25T23:22:59Z,690000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,68.0,1.0,1.0,0.0,,,,,,,,,,,,,,
70,PT06M07.00S,2023-11-25T23:23:05.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,87.99277266754271,39.950980392156865,1610612751,16,5,2023-11-25T23:23:09Z,700000,False,-50.0,60.0,1,right,MISS M. Bridges 7' fadeaway Shot,[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,7.85,Missed,,,,,,,,,,,,,,,,,,
71,PT06M04.00S,2023-11-25T23:23:08.3Z,1,REGULAR,rebound,defensive,[],1626196,,,1610612748,16,5,2023-11-25T23:23:09Z,710000,False,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,,
72,PT05M58.00S,2023-11-25T23:23:14.0Z,1,REGULAR,3pt,Jump Shot,[],1629312,35.69316688567674,32.84313725490196,1610612748,16,8,2023-11-25T23:23:17Z,720000,False,86.0,283.0,1,left,H. Highsmith 29' 3PT  (3 PTS) (J. Richardson 2 AST),"[1629312, 1626196]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Center,29.57,Made,,,,,,,,,,,3.0,J. Richardson,1626196.0,2.0,,,,
74,PT05M34.00S,2023-11-25T23:23:37.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,92.46057818659659,46.81372549019608,1610612751,18,8,2023-11-25T23:24:50Z,740000,False,-16.0,18.0,1,right,C. Johnson cutting Layup (12 PTS) (D. Sharpe 1 AST),"[1629661, 1630549]",1610612751.0,BKN,cutting,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,2.43,Made,,,,,,,,,,,12.0,D. Sharpe,1630549.0,1.0,,,,
76,PT05M28.00S,2023-11-25T23:23:43.5Z,1,REGULAR,turnover,bad pass,[],200768,,,1610612748,18,8,2023-11-25T23:24:16Z,760000,False,,,0,,K. Lowry bad pass TURNOVER (1 TO),"[200768, 1629661]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,,,,,Johnson,1629661.0,,
77,PT05M28.00S,2023-11-25T23:23:43.5Z,1,REGULAR,steal,,[],1629661,,,1610612751,18,8,2023-11-25T23:23:46Z,770000,False,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
78,PT05M22.00S,2023-11-25T23:23:52.3Z,1,REGULAR,foul,personal,['2freethrow'],1629312,,,1610612751,18,8,2023-11-25T23:23:59Z,780000,False,,,0,,H. Highsmith shooting personal FOUL (2 PF) (Dinwiddie 2 FT),"[1629312, 203915]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201246.0,,2.0,0.0,Dinwiddie,203915.0,,,,,,,,
80,PT05M22.00S,2023-11-25T23:24:18.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203915,,,1610612751,19,8,2023-11-25T23:24:18Z,800000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (1 PTS),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,,,,,,,,,,,1.0,,,,,,,
81,PT05M22.00S,2023-11-25T23:24:19.2Z,1,REGULAR,substitution,out,[],1630549,,,1610612751,19,8,2023-11-25T23:24:25Z,810000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M22.00S,2023-11-25T23:24:19.2Z,1,REGULAR,substitution,out,[],1629312,,,1610612751,19,8,2023-11-25T23:24:25Z,820000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M22.00S,2023-11-25T23:24:19.2Z,1,REGULAR,substitution,out,[],1628418,,,1610612751,19,8,2023-11-25T23:24:25Z,830000,False,,,0,,SUB out: T. Bryant,[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
