actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
85,PT04M09.00S,2023-12-28T00:55:32.8Z,1,REGULAR,turnover,bad pass,[],203081,,,1610612749,18,19,2023-12-28T00:55:36Z,840000,False,,,0,,D. Lillard bad pass TURNOVER (1 TO),"[203081, 1630560]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Thomas,1630560.0
86,PT04M09.00S,2023-12-28T00:55:32.8Z,1,REGULAR,steal,,[],1630560,,,1610612751,18,19,2023-12-28T00:55:34Z,850000,False,,,0,,C. Thomas STEAL (1 STL),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
87,PT04M04.00S,2023-12-28T00:55:38.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,6.1268068331143235,49.754901960784316,1610612751,20,19,2023-12-28T00:55:44Z,860000,False,1.0,5.0,1,left,M. Bridges running Layup (6 PTS) (R. O'Neale 2 AST),"[1628969, 1626220]",1610612751.0,BKN,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,Made,,6.0,0.52,R. O'Neale,1626220.0,2.0,,,,,,,,
89,PT03M57.00S,2023-12-28T00:55:47.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,20,19,2023-12-28T00:55:47Z,880000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M57.00S,2023-12-28T00:55:49.0Z,1,REGULAR,substitution,out,[],1628372,,,1610612749,20,19,2023-12-28T00:58:25Z,890000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M57.00S,2023-12-28T00:55:49.0Z,1,REGULAR,substitution,out,[],1630549,,,1610612749,20,19,2023-12-28T00:58:25Z,900000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M57.00S,2023-12-28T00:55:49.0Z,1,REGULAR,substitution,out,[],1627736,,,1610612749,20,19,2023-12-28T00:58:25Z,910000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M57.00S,2023-12-28T00:55:49.0Z,1,REGULAR,substitution,out,[],201572,,,1610612749,20,19,2023-12-28T00:58:25Z,920000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M57.00S,2023-12-28T00:55:49.0Z,1,REGULAR,substitution,out,[],203114,,,1610612749,20,19,2023-12-28T00:58:25Z,930000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M57.00S,2023-12-28T00:55:49.0Z,1,REGULAR,substitution,in,[],1630570,,,1610612749,20,19,2023-12-28T00:58:25Z,940000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M57.00S,2023-12-28T00:55:49.0Z,1,REGULAR,substitution,in,[],1628385,,,1610612749,20,19,2023-12-28T00:58:25Z,950000,False,,,0,,SUB in: H. Giles III,[1628385],1610612751.0,BKN,,,,Giles III,H. Giles III,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M57.00S,2023-12-28T00:55:49.0Z,1,REGULAR,substitution,in,[],203507,,,1610612749,20,19,2023-12-28T00:58:25Z,960000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M57.00S,2023-12-28T00:55:49.0Z,1,REGULAR,substitution,in,[],1641748,,,1610612749,20,19,2023-12-28T00:58:25Z,970000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M57.00S,2023-12-28T00:55:49.0Z,1,REGULAR,substitution,in,[],1626192,,,1610612749,20,19,2023-12-28T00:58:25Z,980000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M42.00S,2023-12-28T00:59:12.7Z,1,REGULAR,3pt,Jump Shot,[],1626192,72.88107752956637,81.37254901960785,1610612749,20,22,2023-12-28T00:59:16Z,1000000,False,157.0,202.0,1,right,P. Connaughton 25' 3PT  (3 PTS) (G. Antetokounmpo 3 AST),"[1626192, 203507]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,3.0,25.61,G. Antetokounmpo,203507.0,3.0,,,,,,,,
104,PT03M26.00S,2023-12-28T00:59:32.1Z,1,REGULAR,violation,kicked ball,[],1626171,,,1610612751,20,22,2023-12-28T00:59:36Z,1020000,False,,,0,,B. Portis kicked ball VIOLATION,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,202027.0,,,,,,,,,,,,,,,,,,,
105,PT03M21.00S,2023-12-28T00:59:53.6Z,1,REGULAR,foul,personal,[],1641748,,,1610612751,20,22,2023-12-28T01:00:05Z,1030000,False,,,0,,A. Jackson Jr. personal FOUL (1 PF),"[1641748, 1628385]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Right,202037.0,1.0,0.0,Giles III,1628385.0,,,,,,,,,,,,,,,
107,PT03M12.00S,2023-12-28T01:00:18.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,7.30946123521682,45.83333333333333,1610612751,20,22,2023-12-28T01:00:54Z,1050000,False,21.0,16.0,1,left,MISS C. Thomas driving Layup - blocked,"[1630560, 203507]",1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.64,,,,,,,Antetokounmpo,203507.0,,,
108,PT03M12.00S,2023-12-28T01:00:18.9Z,1,REGULAR,block,,[],203507,,,1610612751,20,22,2023-12-28T01:00:21Z,1060000,False,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
109,PT03M11.00S,2023-12-28T01:00:19.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,20,22,2023-12-28T01:00:54Z,1070000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,107.0,,,,,,,,,,,,,
111,PT03M07.00S,2023-12-28T01:00:57.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628385,12.302890932982917,57.59803921568627,1610612751,20,22,2023-12-28T01:04:58Z,1090000,False,-38.0,63.0,1,left,MISS H. Giles III 7' driving Hook,[1628385],1610612751.0,BKN,driving,,,Giles III,H. Giles III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,7.37,,,,,,,,,,,
112,PT03M04.00S,2023-12-28T01:01:00.0Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,20,22,2023-12-28T01:01:00Z,1100000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,111.0,,,,,,3.0,3.0,0.0,,,,,
113,PT02M58.00S,2023-12-28T01:01:06.1Z,1,REGULAR,3pt,Jump Shot,[],1641748,92.9862023653088,4.6568627450980395,1610612749,20,22,2023-12-28T01:01:11Z,1110000,False,-227.0,13.0,1,right,MISS A. Jackson Jr. 3PT,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,22.71,,,,,,,,,,,
114,PT02M55.00S,2023-12-28T01:01:09.1Z,1,REGULAR,rebound,defensive,[],1628385,,,1610612751,20,22,2023-12-28T01:01:11Z,1120000,False,,,0,,H. Giles III REBOUND (Off:0 Def:1),[1628385],1610612751.0,BKN,,,,Giles III,H. Giles III,,,,,Left Corner 3,24+ Left,,,,,,,113.0,,,,,,1.0,1.0,0.0,,,,,
115,PT02M47.00S,2023-12-28T01:01:17.7Z,1,REGULAR,foul,personal,['2freethrow'],1641748,,,1610612751,20,22,2023-12-28T01:01:26Z,1130000,False,,,0,,A. Jackson Jr. shooting personal FOUL (2 PF) (Watford 2 FT),"[1641748, 1630570]",1610612749.0,MIL,shooting,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,2714.0,2.0,0.0,Watford,1630570.0,,,,,,,,,,,,,,,
117,PT02M47.00S,2023-12-28T01:01:42.6Z,1,REGULAR,freethrow,1 of 2,[],1630570,,,1610612751,21,22,2023-12-28T01:01:42Z,1150000,False,,,0,,T. Watford Free Throw 1 of 2 (1 PTS),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,Made,,1.0,,,,,,,,,,,,
118,PT02M47.00S,2023-12-28T01:01:43.2Z,1,REGULAR,substitution,out,[],1626220,,,1610612751,21,22,2023-12-28T01:01:47Z,1160000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M47.00S,2023-12-28T01:01:43.2Z,1,REGULAR,substitution,in,[],1630592,,,1610612751,21,22,2023-12-28T01:01:47Z,1170000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M47.00S,2023-12-28T01:02:09.3Z,1,REGULAR,freethrow,2 of 2,[],1630570,,,1610612751,22,22,2023-12-28T01:02:09Z,1180000,False,,,0,,T. Watford Free Throw 2 of 2 (2 PTS),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,Made,,2.0,,,,,,,,,,,,
121,PT02M30.00S,2023-12-28T01:02:32.3Z,1,REGULAR,foul,personal,[],1630592,,,1610612749,22,22,2023-12-28T01:02:40Z,1190000,False,,,0,,J. Wilson personal FOUL (1 PF),"[1630592, 203081]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Mid-Range,8-16 Center,202027.0,1.0,0.0,Lillard,203081.0,,,,,,,,,,,,,,,
123,PT02M23.00S,2023-12-28T01:02:54.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641748,92.46057818659659,59.068627450980394,1610612749,22,22,2023-12-28T01:06:50Z,1210000,False,45.0,18.0,1,right,MISS A. Jackson Jr. driving floating Shot,[1641748],1610612749.0,MIL,driving floating,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.89,,,,,,,,,,,
124,PT02M18.00S,2023-12-28T01:02:59.2Z,1,REGULAR,rebound,defensive,[],1628385,,,1610612751,22,22,2023-12-28T01:02:58Z,1220000,False,,,0,,H. Giles III REBOUND (Off:0 Def:2),[1628385],1610612751.0,BKN,,,,Giles III,H. Giles III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,123.0,,,,,,2.0,2.0,0.0,,,,,
125,PT02M15.00S,2023-12-28T01:03:02.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630560,5.863994743758213,60.29411764705882,1610612751,24,22,2023-12-28T01:08:01Z,1230000,False,-51.0,3.0,1,left,C. Thomas running Layup (8 PTS),[1630560],1610612751.0,BKN,running,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,8.0,5.16,,,,,,,,,,,
126,PT02M04.00S,2023-12-28T01:03:13.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628385,,,1610612749,24,22,2023-12-28T01:03:30Z,1240000,False,,,0,,H. Giles III shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1628385, 203507]",1610612751.0,BKN,shooting,,,Giles III,H. Giles III,,,,,Restricted Area,0-8 Center,202037.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
128,PT02M04.00S,2023-12-28T01:03:53.4Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,24,23,2023-12-28T01:03:53Z,1260000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (4 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
129,PT02M04.00S,2023-12-28T01:04:02.9Z,1,REGULAR,substitution,out,[],1641748,,,1610612749,24,23,2023-12-28T01:04:15Z,1270000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M04.00S,2023-12-28T01:04:02.9Z,1,REGULAR,substitution,in,[],1631260,,,1610612749,24,23,2023-12-28T01:04:15Z,1280000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M04.00S,2023-12-28T01:04:23.5Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,24,24,2023-12-28T01:04:23Z,1290000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (5 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,Made,,5.0,,,,,,,,,,,,
132,PT01M48.00S,2023-12-28T01:04:40.3Z,1,REGULAR,3pt,Jump Shot,[],1630560,31.488173455978973,59.80392156862745,1610612751,24,24,2023-12-28T01:04:46Z,1300000,False,-49.0,243.0,1,left,MISS C. Thomas 24' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,24.84,,,,,,,,,,,
133,PT01M43.00S,2023-12-28T01:04:45.3Z,1,REGULAR,rebound,offensive,[],1630592,,,1610612751,24,24,2023-12-28T01:04:45Z,1310000,False,,,0,,J. Wilson REBOUND (Off:1 Def:0),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Center,,,,,,,132.0,,,,,,1.0,0.0,1.0,,,,,
134,PT01M41.00S,2023-12-28T01:04:47.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630560,32.276609724047304,40.931372549019606,1610612751,24,24,2023-12-28T01:09:36Z,1320000,False,45.0,251.0,1,left,MISS C. Thomas 25' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.5,,,,,,,,,,,
135,PT01M37.00S,2023-12-28T01:04:51.8Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,24,24,2023-12-28T01:04:53Z,1330000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,,,,134.0,,,,,,4.0,4.0,0.0,,,,,
136,PT01M31.00S,2023-12-28T01:04:57.2Z,1,REGULAR,3pt,Jump Shot,[],1626171,66.83639947437582,47.794117647058826,1610612749,24,27,2023-12-28T01:05:01Z,1340000,False,-11.0,259.0,1,right,B. Portis 25' 3PT  (3 PTS) (G. Antetokounmpo 4 AST),"[1626171, 203507]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,,Made,,3.0,25.94,G. Antetokounmpo,203507.0,4.0,,,,,,,,
138,PT01M25.00S,2023-12-28T01:05:05.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630592,5.995400788436268,50.49019607843137,1610612751,26,27,2023-12-28T01:13:09Z,1360000,False,-2.0,4.0,1,left,J. Wilson driving Layup (2 PTS) (T. Watford 1 AST),"[1630592, 1630570]",1610612751.0,BKN,driving,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,0.46,T. Watford,1630570.0,1.0,,,,,,,,
140,PT01M25.00S,2023-12-28T01:05:11.9Z,1,REGULAR,foul,personal,['1freethrow'],1631260,,,1610612751,26,27,2023-12-28T01:05:33Z,1380000,False,,,0,,A. Green shooting personal FOUL (1 PF) (Wilson 1 FT),"[1631260, 1630592]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,Restricted Area,0-8 Center,202037.0,1.0,0.0,Wilson,1630592.0,,,,,,,,,,,,,,,
142,PT01M25.00S,2023-12-28T01:05:34.3Z,1,REGULAR,freethrow,1 of 1,[],1630592,,,1610612751,27,27,2023-12-28T01:05:34Z,1400000,False,,,0,,J. Wilson Free Throw 1 of 1 (3 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
143,PT01M12.00S,2023-12-28T01:05:47.2Z,1,REGULAR,3pt,Jump Shot,[],203081,70.12155059132719,25.98039215686275,1610612749,27,27,2023-12-28T01:05:51Z,1410000,False,-120.0,228.0,1,right,MISS D. Lillard 25' pullup 3PT,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.81,,,,,,,,,,,
144,PT01M08.00S,2023-12-28T01:05:51.2Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612751,27,27,2023-12-28T01:05:51Z,1420000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Left Center,,,,,,,143.0,,,,,,1.0,1.0,0.0,,,,,
146,PT00M55.80S,2023-12-28T01:06:19.7Z,1,REGULAR,turnover,lost ball,[],1628969,,,1610612751,27,27,2023-12-28T01:06:27Z,1440000,False,,,0,,M. Bridges lost ball TURNOVER (1 TO),"[1628969, 1626171]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Portis,1626171.0
147,PT00M55.80S,2023-12-28T01:06:19.7Z,1,REGULAR,steal,,[],1626171,,,1610612749,27,27,2023-12-28T01:07:00Z,1450000,False,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
148,PT00M52.80S,2023-12-28T01:06:25.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630560,,,1610612749,27,27,2023-12-28T01:06:33Z,1460000,False,,,0,,C. Thomas shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1630560, 203507]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,202037.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
150,PT00M52.80S,2023-12-28T01:07:13.6Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203507,,,1610612749,27,28,2023-12-28T01:07:13Z,1480000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (6 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,Made,,6.0,,,,,,,,,,,,
151,PT00M52.80S,2023-12-28T01:07:14.4Z,1,REGULAR,substitution,out,[],1628385,,,1610612749,27,28,2023-12-28T01:07:21Z,1490000,False,,,0,,SUB out: H. Giles III,[1628385],1610612751.0,BKN,,,,Giles III,H. Giles III,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M52.80S,2023-12-28T01:07:14.4Z,1,REGULAR,substitution,in,[],1626220,,,1610612749,27,28,2023-12-28T01:07:21Z,1500000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M52.80S,2023-12-28T01:07:41.6Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203507,,,1610612749,27,29,2023-12-28T01:07:41Z,1510000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (7 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
154,PT00M40.30S,2023-12-28T01:08:00.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,15.982260183968464,40.68627450980392,1610612751,29,29,2023-12-28T01:08:04Z,1520000,False,47.0,98.0,1,left,T. Watford 10' turnaround Jump Shot (4 PTS),[1630570],1610612751.0,BKN,turnaround,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,4.0,10.82,,,,,,,,,,,
155,PT00M33.90S,2023-12-28T01:08:11.0Z,1,REGULAR,3pt,Jump Shot,[],1626171,95.6143232588699,3.1862745098039214,1610612749,29,32,2023-12-28T01:08:14Z,1530000,False,-234.0,-11.0,1,right,B. Portis 3PT  (6 PTS) (P. Connaughton 1 AST),"[1626171, 1626192]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,,,,,,Made,,6.0,23.44,P. Connaughton,1626192.0,1.0,,,,,,,,
157,PT00M13.60S,2023-12-28T01:08:36.4Z,1,REGULAR,3pt,Jump Shot,[],1626220,33.459264126149804,28.186274509803923,1610612751,29,32,2023-12-28T01:08:44Z,1550000,False,109.0,262.0,1,left,MISS R. O'Neale 28' pullup 3PT,[1626220],1610612751.0,BKN,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,28.38,,,,,,,,,,,
158,PT00M10.00S,2023-12-28T01:08:40.0Z,1,REGULAR,rebound,offensive,[],1630592,,,1610612751,29,32,2023-12-28T01:19:19Z,1560000,False,,,0,,J. Wilson REBOUND (Off:2 Def:0),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,,,,,,,157.0,,,,,,2.0,0.0,2.0,,,,,
160,PT00M05.10S,2023-12-28T01:09:22.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631260,,,1610612751,29,32,2023-12-28T01:09:38Z,1580000,False,,,0,,A. Green personal FOUL (2 PF) (Wilson 2 FT),"[1631260, 1630592]",1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,16-24 Right Center,202027.0,2.0,0.0,Wilson,1630592.0,,,,,,,,,,,,,,,
162,PT00M05.10S,2023-12-28T01:09:43.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630592,,,1610612751,30,32,2023-12-28T01:09:43Z,1600000,False,,,0,,J. Wilson Free Throw 1 of 2 (4 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
163,PT00M05.10S,2023-12-28T01:09:43.8Z,1,REGULAR,substitution,out,[],1630560,,,1610612751,30,32,2023-12-28T01:09:56Z,1610000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M05.10S,2023-12-28T01:09:43.8Z,1,REGULAR,substitution,out,[],1626220,,,1610612751,30,32,2023-12-28T01:09:56Z,1620000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M05.10S,2023-12-28T01:09:43.8Z,1,REGULAR,substitution,in,[],1628372,,,1610612751,30,32,2023-12-28T01:09:56Z,1630000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M05.10S,2023-12-28T01:09:43.8Z,1,REGULAR,substitution,in,[],1630553,,,1610612751,30,32,2023-12-28T01:09:56Z,1640000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M05.10S,2023-12-28T01:10:04.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630592,,,1610612751,31,32,2023-12-28T01:10:04Z,1650000,False,,,0,,J. Wilson Free Throw 2 of 2 (5 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,Made,,5.0,,,,,,,,,,,,
168,PT00M00.60S,2023-12-28T01:10:11.1Z,1,REGULAR,3pt,Jump Shot,[],1631260,94.82588699080158,2.696078431372549,1610612749,31,32,2023-12-28T01:10:16Z,1660000,False,-237.0,-4.0,1,right,MISS A. Green 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.65,,,,,,,,,,,
169,PT00M00.60S,2023-12-28T01:10:11.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,31,32,2023-12-28T01:10:16Z,1670000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,168.0,,,,,,,,,,,,,
170,PT00M00.00S,2023-12-28T01:10:16.1Z,1,REGULAR,period,end,[],0,,,1610612749,31,32,2023-12-28T01:10:16Z,1680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2023-12-28T01:10:20.9Z,2,REGULAR,substitution,out,['startperiod'],1628969,,,1610612749,31,32,2023-12-28T01:12:40Z,1690000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2023-12-28T01:10:20.9Z,2,REGULAR,substitution,out,['startperiod'],1630553,,,1610612749,31,32,2023-12-28T01:12:40Z,1700000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2023-12-28T01:10:20.9Z,2,REGULAR,substitution,out,['startperiod'],203081,,,1610612749,31,32,2023-12-28T01:12:40Z,1710000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
