actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
18,PT10M29.00S,2024-02-14T00:43:43.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,81.553876478318,46.81372549019608,1610612751,5,6,2024-02-14T00:45:07Z,180000,False,-16.0,121.0,1,right,C. Thomas 12' driving floating Jump Shot (2 PTS) (B. Simmons 2 AST),"[1630560, 1627732]",1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,12.19,Made,2.0,B. Simmons,1627732.0,2.0,,,,,,,,,,,,,,
19,PT10M12.00S,2024-02-14T00:44:01.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.046649145860711,46.568627450980394,1610612738,5,6,2024-02-14T00:44:05Z,190000,False,17.0,14.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,,,,
20,PT10M10.00S,2024-02-14T00:44:03.4Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612751,5,6,2024-02-14T00:44:05Z,200000,False,,,0,,B. Simmons REBOUND (Off:0 Def:1),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,
21,PT10M05.00S,2024-02-14T00:44:08.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627827,92.32917214191852,49.50980392156863,1610612751,7,6,2024-02-14T01:20:14Z,210000,False,-2.0,20.0,1,right,D. Finney-Smith running Layup (2 PTS) (B. Simmons 3 AST),"[1627827, 1627732]",1610612751.0,BKN,running,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,1.98,Made,2.0,B. Simmons,1627732.0,3.0,,,,,,,,,,,,,,
23,PT09M50.00S,2024-02-14T00:44:22.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,17.0335085413929,57.35294117647059,1610612738,7,8,2024-02-14T01:48:49Z,230000,False,-37.0,108.0,1,left,J. Holiday 11' pullup Jump Shot (2 PTS),[201950],1610612738.0,BOS,pullup,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,11.37,Made,2.0,,,,,,,,,,,,,,,,,
24,PT09M39.00S,2024-02-14T00:44:34.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,93.77463863337714,50.245098039215684,1610612751,9,8,2024-02-14T00:44:41Z,240000,False,1.0,6.0,1,right,N. Claxton alley-oop DUNK (2 PTS) (C. Thomas 1 AST),"[1629651, 1630560]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.61,Made,2.0,C. Thomas,1630560.0,1.0,,,,,,,,,,,,,,
26,PT09M21.00S,2024-02-14T00:44:51.7Z,1,REGULAR,3pt,Jump Shot,[],1627759,2.7102496714848883,95.34313725490196,1610612738,9,8,2024-02-14T00:44:58Z,260000,False,-227.0,-27.0,1,left,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,22.83,Missed,,,,,,,,,,,,,,,,,,
27,PT09M21.00S,2024-02-14T00:44:51.7Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,9,8,2024-02-14T00:44:58Z,270000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT09M01.00S,2024-02-14T00:45:11.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,91.14651773981603,48.77450980392157,1610612751,9,8,2024-02-14T00:45:17Z,280000,False,-6.0,31.0,1,right,MISS M. Bridges driving finger roll Layup,[1628969],1610612751.0,BKN,driving finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.13,Missed,,,,,,,,,,,,,,,,,,
29,PT08M59.00S,2024-02-14T00:45:13.5Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,9,8,2024-02-14T00:45:17Z,290000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,
30,PT08M57.00S,2024-02-14T00:45:18.4Z,1,REGULAR,turnover,out-of-bounds,[],1628401,,,1610612738,9,8,2024-02-14T00:45:26Z,300000,False,,,0,,D. White bad pass out-of-bounds TURNOVER (1 TO),[1628401],1610612738.0,BOS,bad pass,,,White,D. White,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2882.0,1.0,,,,,,,,
31,PT08M42.00S,2024-02-14T00:45:40.5Z,1,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612751,9,8,2024-02-14T00:46:09Z,310000,False,,,0,,J. Tatum shooting personal FOUL (1 PF) (Claxton 2 FT),"[1628369, 1629651]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1155.0,,1.0,0.0,Claxton,1629651.0,,,,
33,PT08M42.00S,2024-02-14T00:46:14.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629651,,,1610612751,9,8,2024-02-14T00:46:14Z,330000,False,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
34,PT08M42.00S,2024-02-14T00:46:14.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,9,8,2024-02-14T00:46:14Z,340000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,
35,PT08M42.00S,2024-02-14T00:46:14.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629651,,,1610612751,9,8,2024-02-14T00:46:39Z,350000,False,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
36,PT08M39.00S,2024-02-14T00:46:17.0Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,9,8,2024-02-14T00:46:39Z,360000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,35.0,2.0,2.0,0.0,,,,,,,,,,
37,PT08M29.00S,2024-02-14T00:46:47.6Z,1,REGULAR,3pt,Jump Shot,[],1628401,29.38567674113009,27.696078431372552,1610612738,9,8,2024-02-14T00:46:52Z,370000,False,112.0,224.0,1,left,MISS D. White 24' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,24.99,Missed,,,,,,,,,,,,,,,,,,
38,PT08M24.00S,2024-02-14T00:46:52.6Z,1,REGULAR,rebound,defensive,[],1630560,,,1610612751,9,8,2024-02-14T00:46:52Z,380000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,
39,PT08M07.00S,2024-02-14T00:47:08.5Z,1,REGULAR,2pt,Jump Shot,[],1630560,92.9862023653088,72.30392156862744,1610612751,9,8,2024-02-14T00:47:13Z,390000,False,112.0,13.0,1,right,MISS C. Thomas 11' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,11.23,Missed,,,,,,,,,,,,,,,,,,
40,PT08M03.00S,2024-02-14T00:47:12.5Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,9,8,2024-02-14T00:58:34Z,400000,False,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Right,,,,,,,39.0,2.0,2.0,0.0,,,,,,,,,,
41,PT07M49.00S,2024-02-14T00:47:26.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,5.338370565045992,53.431372549019606,1610612738,9,10,2024-02-14T00:52:40Z,410000,False,-17.0,-2.0,1,left,D. White cutting Layup (2 PTS) (J. Holiday 2 AST),"[1628401, 201950]",1610612738.0,BOS,cutting,,,White,D. White,,,,,Restricted Area,0-8 Center,1.74,Made,2.0,J. Holiday,201950.0,2.0,,,,,,,,,,,,,,
43,PT07M49.00S,2024-02-14T00:47:31.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,9,10,2024-02-14T00:47:31Z,430000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M28.00S,2024-02-14T00:50:47.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627732,88.38699080157687,47.05882352941176,1610612751,9,10,2024-02-14T00:50:51Z,440000,False,-15.0,57.0,1,right,MISS B. Simmons driving Hook,[1627732],1610612751.0,BKN,driving,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,5.86,Missed,,,,,,,,,,,,,,,,,,
46,PT07M26.00S,2024-02-14T00:50:49.7Z,1,REGULAR,rebound,defensive,[],201950,,,1610612738,9,10,2024-02-14T00:50:51Z,450000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,,,
47,PT07M23.00S,2024-02-14T00:50:52.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628369,5.206964520367937,50.98039215686274,1610612738,9,12,2024-02-14T00:50:58Z,460000,False,-5.0,-4.0,1,left,J. Tatum running alley-oop DUNK (4 PTS) (D. White 1 AST),"[1628369, 1628401]",1610612738.0,BOS,running alley-oop,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.61,Made,4.0,D. White,1628401.0,1.0,,,,,,,,,,,,,,
49,PT07M07.00S,2024-02-14T00:51:08.2Z,1,REGULAR,3pt,Jump Shot,[],1628969,75.3777923784494,14.460784313725492,1610612751,9,12,2024-02-14T00:51:12Z,480000,False,-178.0,179.0,1,right,MISS M. Bridges 25' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
50,PT07M04.00S,2024-02-14T00:51:11.2Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,9,12,2024-02-14T00:51:12Z,490000,False,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,,49.0,3.0,3.0,0.0,,,,,,,,,,
51,PT06M57.00S,2024-02-14T00:51:18.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,7.5722733245729295,59.80392156862745,1610612738,9,12,2024-02-14T00:51:22Z,500000,False,-49.0,19.0,1,left,MISS J. Brown turnaround bank Shot,[1627759],1610612738.0,BOS,turnaround bank,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.24,Missed,,,,,,,,,,,,,,,,,,
52,PT06M54.00S,2024-02-14T00:51:21.2Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,9,12,2024-02-14T00:51:22Z,510000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,51.0,2.0,2.0,0.0,,,,,,,,,,
53,PT06M45.00S,2024-02-14T00:51:30.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,92.72339027595268,48.03921568627451,1610612751,9,12,2024-02-14T00:51:34Z,520000,False,-10.0,16.0,1,right,MISS M. Bridges driving Layup,[1628969],1610612751.0,BKN,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.87,Missed,,,,,,,,,,,,,,,,,,
54,PT06M43.00S,2024-02-14T00:51:32.7Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,9,12,2024-02-14T00:51:34Z,530000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,53.0,2.0,2.0,0.0,,,,,,,,,,
55,PT06M38.00S,2024-02-14T00:51:37.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,5.863994743758213,50.245098039215684,1610612738,9,14,2024-02-14T00:51:43Z,540000,False,-1.0,3.0,1,left,J. Brown running finger roll Layup (4 PTS),[1627759],1610612738.0,BOS,running finger roll,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.29,Made,4.0,,,,,,,,,,,,,,,,,
56,PT06M28.00S,2024-02-14T00:51:46.8Z,1,REGULAR,2pt,Jump Shot,[],1627732,89.04402102496715,29.901960784313726,1610612751,9,14,2024-02-14T00:55:30Z,550000,False,-100.0,50.0,1,right,MISS B. Simmons 11' driving floating Shot,[1627732],1610612751.0,BKN,driving floating,,,Simmons,B. Simmons,,,,,Mid-Range,8-16 Left,11.25,Missed,,,,,,,,,,,,,,,,,,
57,PT06M26.00S,2024-02-14T00:51:48.8Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,9,14,2024-02-14T00:51:51Z,560000,False,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Left,,,,,,,56.0,4.0,4.0,0.0,,,,,,,,,,
58,PT06M25.00S,2024-02-14T00:51:51.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628369,4.944152431011826,47.549019607843135,1610612738,9,16,2024-02-14T00:52:02Z,570000,False,12.0,-6.0,1,left,J. Tatum running DUNK (6 PTS) (A. Horford 1 AST),"[1628369, 201143]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.37,Made,6.0,A. Horford,201143.0,1.0,,,,,,,,,,,,,,
60,PT05M57.00S,2024-02-14T00:52:18.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,94.03745072273325,50.49019607843137,1610612751,11,16,2024-02-14T01:53:38Z,590000,False,2.0,4.0,1,right,M. Bridges Layup (5 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.43,Made,5.0,,,,,,,,,,,,,,,,,
61,PT05M48.00S,2024-02-14T00:52:31.2Z,1,REGULAR,foul,personal,[],1630560,,,1610612738,11,16,2024-02-14T00:52:34Z,600000,False,,,0,,C. Thomas personal FOUL (1 PF),"[1630560, 201950]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1155.0,,1.0,0.0,Holiday,201950.0,,,,
63,PT05M48.00S,2024-02-14T00:52:38.3Z,1,REGULAR,substitution,out,[],1629651,,,1610612738,11,16,2024-02-14T00:52:57Z,620000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M48.00S,2024-02-14T00:52:38.3Z,1,REGULAR,substitution,out,[],1627732,,,1610612738,11,16,2024-02-14T00:52:57Z,630000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M48.00S,2024-02-14T00:52:38.3Z,1,REGULAR,substitution,out,[],1630560,,,1610612738,11,16,2024-02-14T00:52:57Z,640000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M48.00S,2024-02-14T00:52:38.3Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,11,16,2024-02-14T00:52:57Z,650000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M48.00S,2024-02-14T00:52:38.3Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,11,16,2024-02-14T00:52:57Z,660000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M48.00S,2024-02-14T00:52:38.3Z,1,REGULAR,substitution,in,[],203471,,,1610612738,11,16,2024-02-14T00:52:57Z,670000,False,,,0,,SUB in: D. Schroder,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M48.00S,2024-02-14T00:52:38.3Z,1,REGULAR,substitution,in,[],1628372,,,1610612738,11,16,2024-02-14T00:52:57Z,680000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M48.00S,2024-02-14T00:52:38.3Z,1,REGULAR,substitution,in,[],1629022,,,1610612738,11,16,2024-02-14T00:52:57Z,690000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M48.00S,2024-02-14T00:52:38.3Z,1,REGULAR,substitution,in,[],1628436,,,1610612738,11,16,2024-02-14T00:52:57Z,700000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M48.00S,2024-02-14T00:52:38.3Z,1,REGULAR,substitution,in,[],1630573,,,1610612738,11,16,2024-02-14T00:52:57Z,710000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M37.00S,2024-02-14T00:53:12.9Z,1,REGULAR,3pt,Jump Shot,[],1630573,30.962549277266753,33.33333333333333,1610612738,11,16,2024-02-14T00:53:18Z,720000,False,83.0,239.0,1,left,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,25.26,Missed,,,,,,,,,,,,,,,,,,
75,PT05M31.00S,2024-02-14T00:53:18.9Z,1,REGULAR,rebound,defensive,[],203471,,,1610612751,11,16,2024-02-14T00:53:18Z,730000,False,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,,,,,,,74.0,1.0,1.0,0.0,,,,,,,,,,
76,PT05M15.00S,2024-02-14T00:53:33.4Z,1,REGULAR,3pt,Jump Shot,[],203471,94.82588699080158,4.411764705882353,1610612751,14,16,2024-02-14T00:53:37Z,740000,False,-228.0,-4.0,1,right,D. Schroder 3PT  (3 PTS) (D. Finney-Smith 1 AST),"[203471, 1627827]",1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Left Corner 3,24+ Left,22.79,Made,3.0,D. Finney-Smith,1627827.0,1.0,,,,,,,,,,,,,,
78,PT05M03.00S,2024-02-14T00:53:45.9Z,1,REGULAR,3pt,Jump Shot,[],201143,29.25427069645204,71.81372549019608,1610612738,14,19,2024-02-14T00:53:50Z,760000,False,-109.0,222.0,1,left,A. Horford 24' 3PT  (5 PTS) (J. Tatum 1 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,24.78,Made,5.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,,,
80,PT04M48.00S,2024-02-14T00:54:01.1Z,1,REGULAR,3pt,Jump Shot,[],203471,66.83639947437582,47.05882352941176,1610612751,17,19,2024-02-14T00:54:05Z,780000,False,-15.0,259.0,1,right,D. Schroder 25' 3PT  (6 PTS) (L. Walker IV 1 AST),"[203471, 1629022]",1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,25.96,Made,6.0,L. Walker IV,1629022.0,1.0,,,,,,,,,,,,,,
82,PT04M29.00S,2024-02-14T00:54:20.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,11.514454664914586,52.94117647058824,1610612738,17,21,2024-02-14T00:54:25Z,800000,False,-15.0,56.0,1,left,J. Holiday driving Layup (4 PTS) (J. Tatum 2 AST),"[201950, 1628369]",1610612738.0,BOS,driving,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,5.76,Made,4.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,,,,
84,PT04M13.00S,2024-02-14T00:54:35.3Z,1,REGULAR,3pt,Jump Shot,[],1628969,91.27792378449409,2.941176470588235,1610612751,17,21,2024-02-14T00:54:39Z,820000,False,-235.0,29.0,1,right,MISS M. Bridges 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.71,Missed,,,,,,,,,,,,,,,,,,
85,PT04M11.00S,2024-02-14T00:54:37.3Z,1,REGULAR,rebound,defensive,[],201950,,,1610612738,17,21,2024-02-14T00:54:39Z,830000,False,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,,,,,,,84.0,2.0,2.0,0.0,,,,,,,,,,
86,PT04M01.00S,2024-02-14T00:54:48.1Z,1,REGULAR,2pt,Jump Shot,[],201950,5.732588699080158,16.666666666666664,1610612738,17,21,2024-02-14T00:54:52Z,840000,False,167.0,1.0,1,left,MISS J. Holiday 16' step back Shot,[201950],1610612738.0,BOS,step back,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right,16.67,Missed,,,,,,,,,,,,,,,,,,
