actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-02T20:11:21.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-02T20:11:21Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-03-02T20:11:24.5Z,1,REGULAR,jumpball,recovered,[],203471,,,1610612751,0,0,2024-03-02T20:11:24Z,40000,False,,,0,,Jump Ball N. Claxton vs. C. Capela: Tip to D. Schroder,"[203471, 1629651, 203991]",1610612751.0,BKN,startperiod,D. Schroder,203471.0,Schroder,D. Schroder,Claxton,1629651.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2024-03-02T20:11:42.3Z,1,REGULAR,3pt,Jump Shot,[],203471,88.38699080157687,94.6078431372549,1610612751,0,0,2024-03-02T20:11:46Z,70000,False,223.0,57.0,1,right,MISS D. Schroder 3PT,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Right Corner 3,24+ Right,23.01,Missed,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2024-03-02T20:11:44.5Z,1,REGULAR,rebound,offensive,[],1628969,,,1610612751,0,0,2024-03-02T20:11:44Z,80000,False,,,0,,M. Bridges REBOUND (Off:1 Def:0),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M32.00S,2024-03-02T20:11:47.9Z,1,REGULAR,turnover,bad pass,[],203471,,,1610612751,0,0,2024-03-02T20:11:52Z,90000,False,,,0,,D. Schroder bad pass TURNOVER (1 TO),"[203471, 1627749]",1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Murray,1627749.0,,,,,,,,,,,
10,PT11M32.00S,2024-03-02T20:11:47.9Z,1,REGULAR,steal,,[],1627749,,,1610612737,0,0,2024-03-02T20:11:50Z,100000,False,,,0,,D. Murray STEAL (1 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M18.00S,2024-03-02T20:12:02.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630180,32.802233902759525,49.01960784313725,1610612737,0,0,2024-03-02T20:12:07Z,110000,False,5.0,256.0,1,left,MISS S. Bey 25' 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,25.58,Missed,,,,,,,,,,,,,,,,,,
12,PT11M16.00S,2024-03-02T20:12:04.7Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612751,0,0,2024-03-02T20:12:07Z,120000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M03.00S,2024-03-02T20:12:18.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627827,93.64323258869908,51.71568627450981,1610612751,2,0,2024-03-02T20:12:21Z,130000,False,9.0,7.0,1,right,D. Finney-Smith driving DUNK (2 PTS) (C. Johnson 1 AST),"[1627827, 1629661]",1610612751.0,BKN,driving,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,,2.0,C. Johnson,1629661.0,1.0,,,,,,,
15,PT10M46.00S,2024-03-02T20:12:34.4Z,1,REGULAR,3pt,Jump Shot,[],203992,6.389618922470433,94.6078431372549,1610612737,2,3,2024-03-02T20:12:37Z,150000,False,-223.0,8.0,1,left,B. Bogdanovic 3PT  (3 PTS) (D. Murray 1 AST),"[203992, 1627749]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,22.31,Made,,,,,,,,3.0,D. Murray,1627749.0,1.0,,,,,,,
