actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M23.00S,2023-11-15T00:42:46.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,4.944152431011826,52.69607843137255,1610612753,5,2,2023-11-15T00:42:49Z,170000,False,-13.0,-6.0,1,left,G. Bitadze cutting Layup (2 PTS) (P. Banchero 1 AST),"[1629048, 1631094]",1610612753.0,ORL,cutting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,1.48,Made,,,,,2.0,P. Banchero,1631094.0,1.0,,,,,,,
19,PT10M23.00S,2023-11-15T00:42:48.8Z,1,REGULAR,foul,personal,['1freethrow'],1629651,,,1610612753,5,2,2023-11-15T00:43:05Z,190000,False,,,0,,N. Claxton shooting personal FOUL (1 PF) (Bitadze 1 FT),"[1629651, 1629048]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1146.0,1.0,0.0,Bitadze,1629048.0,,
21,PT10M23.00S,2023-11-15T00:43:17.0Z,1,REGULAR,freethrow,1 of 1,[],1629048,,,1610612753,5,3,2023-11-15T00:43:17Z,210000,False,,,0,,G. Bitadze Free Throw 1 of 1 (3 PTS),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
22,PT10M11.00S,2023-11-15T00:43:35.0Z,1,REGULAR,foul,offensive,[],1629651,,,1610612751,5,3,2023-11-15T00:43:51Z,220000,False,,,0,,N. Claxton offensive FOUL (2 PF),"[1629651, 1630532]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1628172.0,2.0,0.0,Wagner,1630532.0,,
24,PT10M11.00S,2023-11-15T00:43:35.0Z,1,REGULAR,turnover,offensive foul,[],1629651,,,1610612751,5,3,2023-11-15T00:43:35Z,240000,False,,,0,,N. Claxton offensive foul TURNOVER (1 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,,,,1628172.0,,,,,,
25,PT10M00.00S,2023-11-15T00:43:57.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,30.17411300919842,70.34313725490196,1610612753,5,3,2023-11-15T00:44:01Z,250000,False,-102.0,231.0,1,left,MISS F. Wagner 25' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,25.25,Missed,,,,,,,,,,,,,,,
26,PT09M57.00S,2023-11-15T00:44:00.1Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612751,5,3,2023-11-15T00:44:01Z,260000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,
27,PT09M46.00S,2023-11-15T00:44:13.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,94.03745072273325,55.14705882352941,1610612751,7,3,2023-11-15T00:44:17Z,270000,False,26.0,4.0,1,right,M. Bridges driving Layup (4 PTS) (C. Johnson 1 AST),"[1628969, 1629661]",1610612751.0,BKN,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,2.59,Made,,,,,4.0,C. Johnson,1629661.0,1.0,,,,,,,
29,PT09M46.00S,2023-11-15T00:44:16.2Z,1,REGULAR,foul,personal,['1freethrow'],1641710,,,1610612751,7,3,2023-11-15T00:44:24Z,290000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Bridges 1 FT),"[1641710, 1628969]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1146.0,1.0,0.0,Bridges,1628969.0,,
31,PT09M46.00S,2023-11-15T00:44:48.3Z,1,REGULAR,freethrow,1 of 1,[],1628969,,,1610612751,7,3,2023-11-15T00:44:50Z,310000,False,,,0,,MISS M. Bridges Free Throw 1 of 1,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
32,PT09M43.00S,2023-11-15T00:44:51.3Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,7,3,2023-11-15T00:44:50Z,320000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,
33,PT09M32.00S,2023-11-15T00:45:03.7Z,1,REGULAR,turnover,traveling,[],1630591,,,1610612753,7,3,2023-11-15T00:45:08Z,330000,False,,,0,,J. Suggs traveling TURNOVER (1 TO),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,1.0,,,,,,,,,,,,,1146.0,,,,,,
34,PT09M09.00S,2023-11-15T00:45:37.8Z,1,REGULAR,turnover,bad pass,[],1629661,,,1610612751,7,3,2023-11-15T00:45:41Z,340000,False,,,0,,C. Johnson bad pass TURNOVER (1 TO),"[1629661, 1631094]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Left,1.0,Banchero,1631094.0,,,,,,,,,,,,,,,,,
35,PT09M09.00S,2023-11-15T00:45:37.8Z,1,REGULAR,steal,,[],1631094,,,1610612753,7,3,2023-11-15T00:45:39Z,350000,False,,,0,,P. Banchero STEAL (1 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
36,PT09M09.00S,2023-11-15T00:45:45.2Z,1,REGULAR,foul,personal,['1freethrow'],1627827,,,1610612753,7,3,2023-11-15T00:46:15Z,360000,False,,,0,,D. Finney-Smith transition take personal FOUL (1 PF) (Banchero 1 FT),"[1627827, 1631094]",1610612751.0,BKN,transition take,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1146.0,1.0,0.0,Banchero,1631094.0,,
38,PT09M09.00S,2023-11-15T00:46:09.6Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1630532,,,1610612753,7,3,2023-11-15T00:46:09Z,380000,False,,,0,,MISS F. Wagner transition take Free Throw 1 of 1,[1630532],1610612753.0,ORL,transition take,,,Wagner,F. Wagner,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
39,PT09M09.00S,2023-11-15T00:46:09.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,7,3,2023-11-15T00:46:09Z,390000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,
40,PT08M56.00S,2023-11-15T00:46:31.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630591,8.754927726675426,56.61764705882353,1610612753,7,5,2023-11-15T00:46:36Z,400000,False,-33.0,30.0,1,left,J. Suggs driving floating bank Jump Shot (2 PTS),[1630591],1610612753.0,ORL,driving floating bank,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,4.45,Made,,,,,2.0,,,,,,,,,,
41,PT08M42.00S,2023-11-15T00:46:46.3Z,1,REGULAR,3pt,Jump Shot,[],1629661,92.19776609724047,97.79411764705883,1610612751,7,5,2023-11-15T00:46:51Z,410000,False,239.0,21.0,1,right,MISS C. Johnson 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,,,,23.99,Missed,,,,,,,,,,,,,,,
42,PT08M39.00S,2023-11-15T00:46:49.3Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,7,5,2023-11-15T00:46:51Z,420000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,
44,PT08M34.00S,2023-11-15T00:47:00.3Z,1,REGULAR,substitution,out,[],1629651,,,1610612753,7,5,2023-11-15T00:47:11Z,440000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M34.00S,2023-11-15T00:47:00.3Z,1,REGULAR,substitution,in,[],1630549,,,1610612753,7,5,2023-11-15T00:47:11Z,450000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT08M25.00S,2023-11-15T00:47:27.9Z,1,REGULAR,3pt,Jump Shot,[],1641710,2.447437582128778,96.56862745098039,1610612753,7,5,2023-11-15T00:47:32Z,460000,False,-233.0,-29.0,1,left,MISS A. Black 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Left Corner 3,24+ Left,,,,23.47,Missed,,,,,,,,,,,,,,,
47,PT08M22.00S,2023-11-15T00:47:30.9Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612751,7,5,2023-11-15T00:47:32Z,470000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,,,,46.0,1.0,1.0,0.0,,,,,,,,,,,
48,PT08M12.00S,2023-11-15T00:47:41.4Z,1,REGULAR,3pt,Jump Shot,[],203915,66.44218134034165,47.549019607843135,1610612751,7,5,2023-11-15T00:47:51Z,480000,False,-12.0,263.0,1,right,MISS S. Dinwiddie 26' pullup 3PT,[203915],1610612751.0,BKN,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,,,,26.32,Missed,,,,,,,,,,,,,,,
49,PT08M09.00S,2023-11-15T00:47:44.4Z,1,REGULAR,rebound,offensive,[],1629661,,,1610612751,7,5,2023-11-15T00:47:51Z,490000,False,,,0,,C. Johnson REBOUND (Off:1 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,,,,48.0,2.0,1.0,1.0,,,,,,,,,,,
50,PT08M07.00S,2023-11-15T00:47:46.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629661,69.07030223390277,26.715686274509803,1610612751,7,5,2023-11-15T00:47:54Z,500000,False,-116.0,238.0,1,right,MISS C. Johnson 26' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,26.51,Missed,,,,,,,,,,,,,,,
51,PT08M05.00S,2023-11-15T00:47:48.5Z,1,REGULAR,rebound,offensive,[],1630549,,,1610612751,7,5,2023-11-15T00:47:54Z,510000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,50.0,1.0,0.0,1.0,,,,,,,,,,,
52,PT08M05.00S,2023-11-15T00:47:50.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,93.77463863337714,50.73529411764706,1610612751,9,5,2023-11-15T00:48:04Z,520000,False,4.0,6.0,1,right,D. Sharpe putback Layup (2 PTS),[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,0.7,Made,,,,,2.0,,,,,,,,,,
53,PT08M05.00S,2023-11-15T00:47:53.1Z,1,REGULAR,foul,personal,['1freethrow'],1630532,,,1610612751,9,5,2023-11-15T00:48:01Z,530000,False,,,0,,F. Wagner shooting personal FOUL (1 PF) (Sharpe 1 FT),"[1630532, 1630549]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628172.0,1.0,0.0,Sharpe,1630549.0,,
55,PT08M05.00S,2023-11-15T00:48:20.7Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1630549,,,1610612751,9,5,2023-11-15T00:48:22Z,550000,False,,,0,,MISS D. Sharpe Free Throw 1 of 1,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
56,PT08M03.00S,2023-11-15T00:48:22.7Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,9,5,2023-11-15T00:48:22Z,560000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,55.0,1.0,1.0,0.0,,,,,,,,,,,
57,PT07M39.00S,2023-11-15T00:48:46.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612753,9,5,2023-11-15T00:48:51Z,570000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1146.0,,,,,,
58,PT07M29.00S,2023-11-15T00:49:18.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,79.97700394218134,6.862745098039216,1610612751,12,5,2023-11-15T00:49:24Z,580000,False,-216.0,136.0,1,right,M. Bridges 25' 3PT  (7 PTS) (C. Johnson 2 AST),"[1628969, 1629661]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,25.48,Made,,,,,7.0,C. Johnson,1629661.0,2.0,,,,,,,
60,PT07M17.00S,2023-11-15T00:49:29.6Z,1,REGULAR,3pt,Jump Shot,[],1629048,30.962549277266753,64.95098039215686,1610612753,12,5,2023-11-15T00:49:34Z,600000,False,-75.0,239.0,1,left,MISS G. Bitadze 25' 3PT,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,,,,25.0,Missed,,,,,,,,,,,,,,,
61,PT07M17.00S,2023-11-15T00:49:29.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,12,5,2023-11-15T00:49:34Z,610000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,60.0,,,,,,,,,,,,,,
63,PT07M05.00S,2023-11-15T00:49:48.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203915,94.30026281208936,48.28431372549019,1610612751,14,5,2023-11-15T00:50:32Z,630000,False,-9.0,1.0,1,right,S. Dinwiddie driving finger roll Layup (2 PTS),[203915],1610612751.0,BKN,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,0.87,Made,,,,,2.0,,,,,,,,,,
64,PT07M04.00S,2023-11-15T00:49:53.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,14,5,2023-11-15T00:49:53Z,640000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M04.00S,2023-11-15T00:49:53.9Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,14,5,2023-11-15T00:52:30Z,650000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M04.00S,2023-11-15T00:49:53.9Z,1,REGULAR,substitution,in,[],204060,,,1610612753,14,5,2023-11-15T00:52:30Z,660000,False,,,0,,SUB in: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M42.00S,2023-11-15T00:53:23.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629048,4.681340341655716,48.77450980392157,1610612753,14,7,2023-11-15T00:53:27Z,670000,False,6.0,-8.0,1,left,G. Bitadze cutting DUNK (5 PTS) (J. Suggs 1 AST),"[1629048, 1630591]",1610612753.0,ORL,cutting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,1.05,Made,,,,,5.0,J. Suggs,1630591.0,1.0,,,,,,,
69,PT06M26.00S,2023-11-15T00:53:39.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203915,94.1688567674113,56.61764705882353,1610612751,16,7,2023-11-15T00:53:42Z,690000,False,33.0,2.0,1,right,S. Dinwiddie driving Layup (4 PTS),[203915],1610612751.0,BKN,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,3.32,Made,,,,,4.0,,,,,,,,,,
70,PT06M11.00S,2023-11-15T00:53:56.2Z,1,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612753,16,7,2023-11-15T00:54:07Z,700000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Banchero 2 FT),"[1628969, 1631094]",1610612751.0,BKN,shooting,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,201245.0,1.0,0.0,Banchero,1631094.0,,
72,PT06M11.00S,2023-11-15T00:54:24.9Z,1,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,16,7,2023-11-15T00:54:24Z,720000,False,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
73,PT06M11.00S,2023-11-15T00:54:24.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,16,7,2023-11-15T00:54:24Z,730000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,
74,PT06M11.00S,2023-11-15T00:54:26.9Z,1,REGULAR,substitution,out,[],1627827,,,1610612753,16,7,2023-11-15T00:54:32Z,740000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M11.00S,2023-11-15T00:54:26.9Z,1,REGULAR,substitution,in,[],1626220,,,1610612753,16,7,2023-11-15T00:54:32Z,750000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M11.00S,2023-11-15T00:54:52.1Z,1,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,16,8,2023-11-15T00:54:52Z,760000,False,,,0,,P. Banchero Free Throw 2 of 2 (1 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
77,PT05M57.00S,2023-11-15T00:55:06.8Z,1,REGULAR,2pt,Jump Shot,[],1628969,76.42904073587385,47.794117647058826,1610612751,16,8,2023-11-15T00:55:11Z,770000,False,-11.0,169.0,1,right,MISS M. Bridges 16' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,,,,16.95,Missed,,,,,,,,,,,,,,,
78,PT05M54.00S,2023-11-15T00:55:09.8Z,1,REGULAR,rebound,offensive,[],1630549,,,1610612751,16,8,2023-11-15T00:55:11Z,780000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Center,,,,,,77.0,2.0,0.0,2.0,,,,,,,,,,,
79,PT05M53.00S,2023-11-15T00:55:11.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,93.11760840998686,52.94117647058824,1610612751,16,8,2023-11-15T00:55:14Z,790000,False,15.0,12.0,1,right,MISS D. Sharpe putback Layup,[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,1.91,Missed,,,,,,,,,,,,,,,
80,PT05M50.00S,2023-11-15T00:55:13.7Z,1,REGULAR,rebound,offensive,[],1630549,,,1610612751,16,8,2023-11-15T00:55:13Z,800000,False,,,0,,D. Sharpe REBOUND (Off:3 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,79.0,3.0,0.0,3.0,,,,,,,,,,,
81,PT05M50.00S,2023-11-15T00:55:13.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630549,94.40999984741211,50.0,1610612751,18,8,2023-11-15T00:55:17Z,810000,False,0.0,0.0,1,right,D. Sharpe tip Layup (4 PTS),[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,4.0,,,,,,,,,,
83,PT05M28.00S,2023-11-15T00:55:45.4Z,1,REGULAR,2pt,Jump Shot,[],1631094,8.754927726675426,23.03921568627451,1610612753,18,10,2023-11-15T00:55:48Z,830000,False,135.0,30.0,1,left,P. Banchero 13' pullup Jump Shot (3 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,,13.81,Made,,,,,3.0,,,,,,,,,,
84,PT05M17.00S,2023-11-15T00:55:56.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,86.5473061760841,49.01960784313725,1610612751,18,10,2023-11-15T00:56:05Z,840000,False,-5.0,74.0,1,right,MISS S. Dinwiddie 7' driving floating Shot,[203915],1610612751.0,BKN,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,7.42,Missed,,,,,,,,,,,,,,,
85,PT05M16.00S,2023-11-15T00:55:57.5Z,1,REGULAR,rebound,offensive,[],203915,,,1610612751,18,10,2023-11-15T00:58:22Z,850000,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:1),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,84.0,2.0,1.0,1.0,,,,,,,,,,,
86,PT05M16.00S,2023-11-15T00:56:01.7Z,1,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612751,18,10,2023-11-15T00:56:18Z,860000,False,,,0,,A. Black shooting personal FOUL (2 PF) (Dinwiddie 2 FT),"[1641710, 203915]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1146.0,2.0,0.0,Dinwiddie,203915.0,,
