actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-01-21T00:41:26.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-01-21T00:41:26Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2022-01-21T00:41:29.3Z,1,REGULAR,jumpball,recovered,[],1628404,,,1610612740,0,0,2022-01-21T00:41:29Z,40000,,,0,,Jump Ball J. Valanciunas vs. M. Robinson: Tip to J. Hart,"[1628404, 202685, 1629011]",1610612740.0,NOP,startperiod,J. Hart,1628404.0,Hart,J. Hart,Valanciunas,202685.0,Robinson,1629011.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2022-01-21T00:41:40.9Z,1,REGULAR,2pt,Jump Shot,[],1627742,78.0059132720105,55.88235294117647,1610612740,0,2,2022-01-21T00:41:48Z,70000,29.0,154.0,1,right,B. Ingram 15' pullup Jump Shot (2 PTS) (J. Valanciunas 1 AST),"[1627742, 202685]",1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,15.7,Made,2.0,J. Valanciunas,202685.0,1.0,,,,,,,,,,,,,,,
9,PT11M22.00S,2022-01-21T00:42:02.4Z,1,REGULAR,3pt,Jump Shot,[],203944,30.436925098554536,27.205882352941174,1610612752,0,2,2022-01-21T00:42:10Z,90000,114.0,234.0,1,left,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,25.99,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M20.00S,2022-01-21T00:42:04.4Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,0,2,2022-01-21T00:42:10Z,100000,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,
11,PT11M05.00S,2022-01-21T00:42:19.3Z,1,REGULAR,3pt,Jump Shot,[],1628984,92.85479632063075,95.09803921568627,1610612740,0,2,2022-01-21T00:42:25Z,110000,225.0,15.0,1,right,MISS D. Graham 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,22.6,Missed,,,,,,,,,,,,,,,,,,,
12,PT11M04.00S,2022-01-21T00:42:20.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,0,2,2022-01-21T00:42:25Z,120000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,
13,PT11M04.00S,2022-01-21T00:42:25.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,0,2,2022-01-21T00:42:25Z,130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,PT11M02.00S,2022-01-21T00:42:40.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627742,93.11760840998686,79.16666666666666,1610612740,0,2,2022-01-21T00:42:46Z,140000,146.0,12.0,1,right,MISS B. Ingram 14' Jump Shot,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,14.63,Missed,,,,,,,,,,,,,,,,,,,
15,PT11M00.00S,2022-01-21T00:42:42.1Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,0,2,2022-01-21T00:42:46Z,150000,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,,
16,PT10M42.00S,2022-01-21T00:42:59.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,6.258212877792378,48.529411764705884,1610612752,2,2,2022-01-21T00:43:02Z,160000,7.0,6.0,1,left,M. Robinson Layup (2 PTS) (J. Randle 1 AST),"[1629011, 203944]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,0.97,Made,2.0,J. Randle,203944.0,1.0,,,,,,,,,,,,,,,
18,PT10M22.00S,2022-01-21T00:43:19.3Z,1,REGULAR,3pt,Jump Shot,[],1628984,67.09921156373193,44.6078431372549,1610612740,2,2,2022-01-21T00:43:26Z,180000,-27.0,257.0,1,right,MISS D. Graham 25' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,,
19,PT10M20.00S,2022-01-21T00:43:21.3Z,1,REGULAR,rebound,defensive,[],202689,,,1610612752,2,2,2022-01-21T00:43:26Z,190000,,,0,,K. Walker REBOUND (Off:0 Def:1),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,
20,PT10M13.00S,2022-01-21T00:43:28.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202689,5.863994743758213,48.03921568627451,1610612752,4,2,2022-01-21T00:43:36Z,200000,10.0,3.0,1,left,K. Walker cutting Layup (2 PTS) (J. Randle 2 AST),"[202689, 203944]",1610612752.0,NYK,cutting,,,Walker,K. Walker,,,,,1.01,Made,2.0,J. Randle,203944.0,2.0,,,,,,,,,,,,,,,
22,PT09M57.00S,2022-01-21T00:43:43.8Z,1,REGULAR,3pt,Jump Shot,[],1630529,80.6340341655716,8.333333333333332,1610612740,4,2,2022-01-21T00:43:48Z,220000,-208.0,130.0,1,right,MISS H. Jones 24' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,24.53,Missed,,,,,,,,,,,,,,,,,,,
23,PT09M55.00S,2022-01-21T00:43:45.8Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,4,2,2022-01-21T00:43:48Z,230000,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,,
