actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
19,PT10M11.00S,2021-12-04T18:13:28.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,93.77463863337714,51.470588235294116,1610612752,0,4,2021-12-04T18:13:33Z,170000,7.0,6.0,1,right,MISS M. Robinson Layup,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,0.95,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M11.00S,2021-12-04T18:13:28.3Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,0,4,2021-12-04T18:13:33Z,180000,,,0,,M. Robinson REBOUND (Off:1 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,19.0,1.0,0.0,1.0,,,,,,,,,,,
21,PT10M10.00S,2021-12-04T18:13:31.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,0,4,2021-12-04T18:14:37Z,190000,0.0,0.0,1,right,MISS M. Robinson tip Layup,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M10.00S,2021-12-04T18:13:31.6Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,0,4,2021-12-04T18:14:37Z,200000,,,0,,M. Robinson REBOUND (Off:2 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,21.0,2.0,0.0,2.0,,,,,,,,,,,
23,PT10M09.00S,2021-12-04T18:13:33.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,92.72339027595268,50.73529411764706,1610612752,0,4,2021-12-04T18:13:41Z,210000,4.0,16.0,1,right,MISS M. Robinson Layup - blocked,"[1629011, 203932]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,1.63,Missed,,,,,,,,,Gordon,203932.0,,,,,,,,,
24,PT10M09.00S,2021-12-04T18:13:33.1Z,1,REGULAR,block,,[],203932,,,1610612752,0,4,2021-12-04T18:41:15Z,220000,,,0,,A. Gordon BLOCK (1 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
25,PT10M09.00S,2021-12-04T18:13:33.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,0,4,2021-12-04T18:13:41Z,230000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,
26,PT10M09.00S,2021-12-04T18:13:39.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,0,4,2021-12-04T18:13:39Z,240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,PT10M01.00S,2021-12-04T18:13:56.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,93.51182654402102,47.05882352941176,1610612752,0,4,2021-12-04T18:17:34Z,250000,-15.0,8.0,1,right,MISS J. Randle reverse Layup,[203944],1610612752.0,NYK,reverse,,,Randle,J. Randle,,,,,1.7,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M59.00S,2021-12-04T18:13:58.5Z,1,REGULAR,rebound,offensive,[],1629628,,,1610612752,0,4,2021-12-04T18:17:34Z,260000,,,0,,R. Barrett REBOUND (Off:1 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,27.0,2.0,1.0,1.0,,,,,,,,,,,
29,PT09M59.00S,2021-12-04T18:13:59.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629628,93.64323258869908,48.03921568627451,1610612752,2,4,2021-12-04T18:18:12Z,270000,-10.0,7.0,1,right,R. Barrett putback Layup (2 PTS),[1629628],1610612752.0,NYK,putback,,,Barrett,R. Barrett,,,,,1.22,Made,2.0,,,,,,,,,,,,,,,,,,
30,PT09M40.00S,2021-12-04T18:14:23.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612743,2,4,2021-12-04T18:14:23Z,280000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT09M35.00S,2021-12-04T18:17:28.2Z,1,REGULAR,3pt,Jump Shot,[],201145,29.25427069645204,24.509803921568626,1610612743,2,7,2021-12-04T18:17:34Z,290000,127.0,222.0,1,left,J. Green 25' 3PT  (3 PTS) (M. Morris 1 AST),"[201145, 1628420]",1610612743.0,DEN,,,,Green,J. Green,,,,,25.64,Made,3.0,M. Morris,1628420.0,1.0,,,,,,,,,,,,,,,
33,PT09M12.00S,2021-12-04T18:17:50.1Z,1,REGULAR,3pt,Jump Shot,[],203944,70.64717477003943,23.52941176470588,1610612752,5,7,2021-12-04T18:17:56Z,310000,-132.0,223.0,1,right,J. Randle 25' 3PT  (3 PTS) (E. Fournier 1 AST),"[203944, 203095]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,25.97,Made,3.0,E. Fournier,203095.0,1.0,,,,,,,,,,,,,,,
35,PT09M02.00S,2021-12-04T18:18:01.5Z,1,REGULAR,foul,personal,['2freethrow'],202692,,,1610612743,5,7,2021-12-04T18:18:13Z,330000,,,0,,A. Burks shooting personal FOUL (1 PF) (Green 2 FT),"[202692, 201145]",1610612752.0,NYK,shooting,,,Burks,A. Burks,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Green,201145.0,,,,
37,PT09M02.00S,2021-12-04T18:18:28.8Z,1,REGULAR,freethrow,1 of 2,[],201145,,,1610612743,5,8,2021-12-04T18:18:28Z,350000,,,0,,J. Green Free Throw 1 of 2 (4 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
38,PT09M02.00S,2021-12-04T18:18:47.0Z,1,REGULAR,freethrow,2 of 2,[],201145,,,1610612743,5,9,2021-12-04T18:18:47Z,360000,,,0,,J. Green Free Throw 2 of 2 (5 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
39,PT08M47.00S,2021-12-04T18:19:05.7Z,1,REGULAR,3pt,Jump Shot,[],203095,69.85873850197109,28.676470588235293,1610612752,5,9,2021-12-04T18:19:14Z,370000,-107.0,231.0,1,right,MISS E. Fournier 25' pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
40,PT08M44.00S,2021-12-04T18:19:08.7Z,1,REGULAR,rebound,defensive,[],201145,,,1610612743,5,9,2021-12-04T18:19:14Z,380000,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,,
41,PT08M30.00S,2021-12-04T18:19:22.5Z,1,REGULAR,3pt,Jump Shot,[],203115,30.962549277266753,28.921568627450984,1610612743,5,9,2021-12-04T18:19:35Z,390000,105.0,239.0,1,left,MISS W. Barton 26' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
42,PT08M26.00S,2021-12-04T18:19:26.5Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,5,9,2021-12-04T18:19:35Z,400000,,,0,,N. Jokic REBOUND (Off:1 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,41.0,2.0,1.0,1.0,,,,,,,,,,,
43,PT08M26.00S,2021-12-04T18:19:26.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,6.389618922470433,51.225490196078425,1610612743,5,9,2021-12-04T18:19:55Z,410000,-6.0,8.0,1,left,MISS N. Jokic putback Layup,[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,0.97,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M23.00S,2021-12-04T18:19:29.5Z,1,REGULAR,rebound,offensive,[],203932,,,1610612743,5,9,2021-12-04T18:44:33Z,420000,,,0,,A. Gordon REBOUND (Off:1 Def:0),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,43.0,1.0,0.0,1.0,,,,,,,,,,,
45,PT08M21.00S,2021-12-04T18:19:31.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203932,7.178055190538765,53.67647058823529,1610612743,5,9,2021-12-04T18:44:47Z,430000,-18.0,15.0,1,left,MISS A. Gordon Layup - blocked,"[203932, 1629011]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,2.37,Missed,,,,,,,,,Robinson,1629011.0,,,,,,,,,
46,PT08M21.00S,2021-12-04T18:19:31.1Z,1,REGULAR,block,,[],1629011,,,1610612743,5,9,2021-12-04T18:19:33Z,440000,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M21.00S,2021-12-04T18:19:31.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,5,9,2021-12-04T18:19:44Z,450000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,
48,PT08M21.00S,2021-12-04T18:19:37.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,5,9,2021-12-04T18:19:37Z,460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M07.00S,2021-12-04T18:19:52.3Z,1,REGULAR,2pt,Jump Shot,[],203944,76.42904073587385,32.35294117647059,1610612752,7,9,2021-12-04T18:20:01Z,470000,-88.0,169.0,1,right,J. Randle 19' pullup Jump Shot (5 PTS) (E. Fournier 2 AST),"[203944, 203095]",1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,19.07,Made,5.0,E. Fournier,203095.0,2.0,,,,,,,,,,,,,,,
51,PT07M56.00S,2021-12-04T18:20:09.6Z,1,REGULAR,foul,offensive,[],203932,,,1610612743,7,9,2021-12-04T18:20:17Z,490000,,,0,,A. Gordon offensive FOUL (1 PF),"[203932, 1629628]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Barrett,1629628.0,,,,
53,PT07M56.00S,2021-12-04T18:20:09.6Z,1,REGULAR,turnover,offensive foul,[],203932,,,1610612743,7,9,2021-12-04T18:20:09Z,510000,,,0,,A. Gordon offensive foul TURNOVER (1 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,1199.0,,,,,1.0,,,
303,PT07M46.00S,2021-12-04T18:20:34.0Z,1,REGULAR,turnover,bad pass,[],1629628,,,1610612752,7,9,2021-12-04T19:08:03Z,535000,,,0,,R. Barrett bad pass TURNOVER (1 TO),"[1629628, 203932]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,1.0,Gordon,203932.0,
304,PT07M46.00S,2021-12-04T18:20:34.0Z,1,REGULAR,steal,,[],203932,,,1610612743,7,9,2021-12-04T19:08:03Z,537500,,,0,,A. Gordon STEAL (1 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M40.00S,2021-12-04T18:20:37.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak', 'fromturnover']",203999,6.258212877792378,50.49019607843137,1610612743,7,11,2021-12-04T19:08:03Z,540000,-2.0,6.0,1,left,N. Jokic cutting DUNK (4 PTS) (M. Morris 2 AST),"[203999, 1628420]",1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,0.68,Made,4.0,M. Morris,1628420.0,2.0,,,,,,,,,,,,,,,
58,PT07M30.00S,2021-12-04T18:20:46.5Z,1,REGULAR,3pt,Jump Shot,[],203095,78.13731931668858,10.53921568627451,1610612752,10,11,2021-12-04T18:21:42Z,560000,-197.0,153.0,1,right,E. Fournier 24' 3PT pullup (3 PTS) (J. Randle 1 AST),"[203095, 203944]",1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,24.97,Made,3.0,J. Randle,203944.0,1.0,,,,,,,,,,,,,,,
60,PT07M07.00S,2021-12-04T18:21:09.3Z,1,REGULAR,2pt,Jump Shot,[],1628420,20.844283837056505,39.950980392156865,1610612743,10,13,2021-12-04T18:21:13Z,580000,50.0,143.0,1,left,M. Morris 15' floating Jump Shot (2 PTS),[1628420],1610612743.0,DEN,floating,,,Morris,M. Morris,,,,,15.19,Made,2.0,,,,,,,,,,,,,,,,,,
61,PT07M00.00S,2021-12-04T18:21:17.8Z,1,REGULAR,3pt,Jump Shot,[],1629628,75.50919842312747,85.5392156862745,1610612752,13,13,2021-12-04T18:22:25Z,590000,178.0,178.0,1,right,R. Barrett 25' 3PT pullup (5 PTS) (J. Randle 2 AST),"[1629628, 203944]",1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,25.13,Made,5.0,J. Randle,203944.0,2.0,,,,,,,,,,,,,,,
63,PT06M53.00S,2021-12-04T18:21:25.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,13,13,2021-12-04T18:21:25Z,610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M48.00S,2021-12-04T18:21:43.7Z,1,REGULAR,2pt,Jump Shot,[],1628420,21.76412614980289,66.42156862745098,1610612743,13,13,2021-12-04T18:21:54Z,620000,-82.0,152.0,1,left,MISS M. Morris 17' pullup Shot,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,17.28,Missed,,,,,,,,,,,,,,,,,,,
65,PT06M47.00S,2021-12-04T18:21:44.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,13,13,2021-12-04T18:21:54Z,630000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,
66,PT06M47.00S,2021-12-04T18:21:48.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,13,13,2021-12-04T18:21:49Z,640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M38.00S,2021-12-04T18:22:00.4Z,1,REGULAR,3pt,Jump Shot,[],203944,76.03482260183968,84.55882352941177,1610612752,13,13,2021-12-04T18:22:05Z,650000,173.0,173.0,1,right,MISS J. Randle 24' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,24.44,Missed,,,,,,,,,,,,,,,,,,,
68,PT06M35.00S,2021-12-04T18:22:03.4Z,1,REGULAR,rebound,defensive,[],201145,,,1610612743,13,13,2021-12-04T18:22:05Z,660000,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,67.0,2.0,2.0,0.0,,,,,,,,,,,
69,PT06M13.00S,2021-12-04T18:22:24.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.915243101182654,53.431372549019606,1610612743,13,15,2021-12-04T18:22:28Z,670000,-17.0,13.0,1,left,N. Jokic Layup (6 PTS) (W. Barton 2 AST),"[203999, 203115]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,2.13,Made,6.0,W. Barton,203115.0,2.0,,,,,,,,,,,,,,,
71,PT06M06.00S,2021-12-04T18:22:31.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,94.1688567674113,50.0,1610612752,15,15,2021-12-04T18:22:43Z,690000,0.0,2.0,1,right,R. Barrett driving finger roll Layup (7 PTS) (J. Randle 3 AST),"[1629628, 203944]",1610612752.0,NYK,driving finger roll,,,Barrett,R. Barrett,,,,,0.23,Made,7.0,J. Randle,203944.0,3.0,,,,,,,,,,,,,,,
73,PT05M41.00S,2021-12-04T18:22:56.6Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,15,15,2021-12-04T18:55:22Z,710000,,,0,,N. Jokic bad pass TURNOVER (1 TO),"[203999, 202692]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,1.0,Burks,202692.0,
74,PT05M41.00S,2021-12-04T18:22:56.6Z,1,REGULAR,steal,,[],202692,,,1610612752,15,15,2021-12-04T18:22:58Z,720000,,,0,,A. Burks STEAL (1 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M28.00S,2021-12-04T18:23:09.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,92.9862023653088,5.147058823529411,1610612752,15,15,2021-12-04T18:23:14Z,730000,-224.0,13.0,1,right,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,22.47,Missed,,,,,,,,,,,,,,,,,,,
76,PT05M26.00S,2021-12-04T18:23:11.9Z,1,REGULAR,rebound,defensive,[],1628420,,,1610612743,15,15,2021-12-04T18:23:14Z,740000,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,75.0,1.0,1.0,0.0,,,,,,,,,,,
77,PT05M04.00S,2021-12-04T18:23:33.8Z,1,REGULAR,3pt,Jump Shot,[],203999,32.40801576872536,50.73529411764706,1610612743,15,15,2021-12-04T18:23:37Z,750000,-4.0,252.0,1,left,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,,
78,PT05M02.00S,2021-12-04T18:23:35.8Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,15,15,2021-12-04T18:23:37Z,760000,,,0,,R. Barrett REBOUND (Off:1 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,77.0,3.0,2.0,1.0,,,,,,,,,,,
79,PT04M52.00S,2021-12-04T18:23:45.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,83.78777923784494,51.470588235294116,1610612752,15,15,2021-12-04T18:23:51Z,770000,7.0,100.0,1,right,MISS R. Barrett 10' driving floating Shot,[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,10.02,Missed,,,,,,,,,,,,,,,,,,,
80,PT04M49.00S,2021-12-04T18:23:48.9Z,1,REGULAR,rebound,defensive,[],201145,,,1610612743,15,15,2021-12-04T18:23:51Z,780000,,,0,,J. Green REBOUND (Off:0 Def:3),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,79.0,3.0,3.0,0.0,,,,,,,,,,,
81,PT04M44.00S,2021-12-04T18:23:53.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203999,6.1268068331143235,47.794117647058826,1610612743,15,17,2021-12-04T18:24:00Z,790000,11.0,5.0,1,left,N. Jokic cutting finger roll Layup (8 PTS) (W. Barton 3 AST),"[203999, 203115]",1610612743.0,DEN,cutting finger roll,,,Jokic,N. Jokic,,,,,1.21,Made,8.0,W. Barton,203115.0,3.0,,,,,,,,,,,,,,,
83,PT04M39.00S,2021-12-04T18:24:04.4Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,15,17,2021-12-04T18:24:04Z,810000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M39.00S,2021-12-04T18:24:04.5Z,1,REGULAR,substitution,out,[],1629011,,,1610612752,15,17,2021-12-04T18:26:50Z,820000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M39.00S,2021-12-04T18:24:04.5Z,1,REGULAR,substitution,out,[],201145,,,1610612752,15,17,2021-12-04T18:26:50Z,830000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M39.00S,2021-12-04T18:24:04.5Z,1,REGULAR,substitution,out,[],203115,,,1610612752,15,17,2021-12-04T18:26:50Z,840000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M39.00S,2021-12-04T18:24:04.5Z,1,REGULAR,substitution,in,[],203457,,,1610612752,15,17,2021-12-04T18:26:50Z,850000,,,0,,SUB in: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M39.00S,2021-12-04T18:24:04.5Z,1,REGULAR,substitution,in,[],1630267,,,1610612752,15,17,2021-12-04T18:26:50Z,860000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M39.00S,2021-12-04T18:24:04.5Z,1,REGULAR,substitution,in,[],1630192,,,1610612752,15,17,2021-12-04T18:26:50Z,870000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M27.00S,2021-12-04T18:27:18.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,86.67871222076215,47.794117647058826,1610612752,15,17,2021-12-04T18:27:24Z,880000,-11.0,73.0,1,right,MISS A. Burks 7' driving floating Shot,[202692],1610612752.0,NYK,driving floating,,,Burks,A. Burks,,,,,7.35,Missed,,,,,,,,,,,,,,,,,,,
91,PT04M25.00S,2021-12-04T18:27:20.2Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,15,17,2021-12-04T18:27:24Z,890000,,,0,,N. Jokic REBOUND (Off:1 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,90.0,3.0,2.0,1.0,,,,,,,,,,,
92,PT04M15.00S,2021-12-04T18:27:31.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,13.222733245729303,45.588235294117645,1610612743,15,19,2021-12-04T18:27:37Z,900000,22.0,72.0,1,left,N. Jokic 7' driving floating Jump Shot (10 PTS),[203999],1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,7.51,Made,10.0,,,,,,,,,,,,,,,,,,
