actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2021-10-26T23:33:12.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2021-10-26T23:33:12Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2021-10-26T23:33:15.6Z,1,REGULAR,jumpball,recovered,[],1630178,,,1610612755,0,0,2021-10-26T23:33:15Z,40000,,,0,,Jump Ball J. Embiid vs. M. Robinson: Tip to T. Maxey,"[1630178, 203954, 1629011]",1610612755.0,PHI,startperiod,T. Maxey,1630178.0,Maxey,T. Maxey,Embiid,203954.0,Robinson,1629011.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2021-10-26T23:33:34.4Z,1,REGULAR,2pt,Jump Shot,[],203954,7.835085413929041,90.93137254901961,1610612755,0,0,2021-10-26T23:33:39Z,70000,-205.0,21.0,1,left,MISS J. Embiid 20' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,20.58,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2021-10-26T23:33:36.4Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,0,0,2021-10-26T23:33:39Z,80000,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
9,PT11M28.00S,2021-10-26T23:33:44.1Z,1,REGULAR,3pt,Jump Shot,[],203944,77.61169513797634,11.76470588235294,1610612752,0,0,2021-10-26T23:33:49Z,90000,-191.0,158.0,1,right,MISS J. Randle 24' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M26.00S,2021-10-26T23:33:46.1Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,0,0,2021-10-26T23:33:49Z,100000,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
11,PT11M20.00S,2021-10-26T23:33:51.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202699,30.305519053876477,30.14705882352941,1610612755,0,0,2021-10-26T23:33:56Z,110000,99.0,232.0,1,left,MISS T. Harris 25' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,,
12,PT11M18.00S,2021-10-26T23:33:53.2Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,0,0,2021-10-26T23:33:56Z,120000,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
13,PT11M05.00S,2021-10-26T23:34:06.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,94.95729303547962,43.872549019607845,1610612752,0,0,2021-10-26T23:34:10Z,130000,-31.0,-5.0,1,right,MISS R. Barrett Layup,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,3.1,Missed,,,,,,,,,,,,,,,,,,,
14,PT11M03.00S,2021-10-26T23:34:08.7Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,0,0,2021-10-26T23:34:10Z,140000,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,13.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
