actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
24,PT09M58.00S,2021-11-27T00:14:06.7Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,3,8,2021-11-27T00:14:16Z,240000,,,0,,M. Robinson REBOUND (Off:1 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,23.0,1.0,0.0,1.0,,,,,,,,
25,PT09M57.00S,2021-11-27T00:14:08.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,5.863994743758213,51.225490196078425,1610612752,5,8,2021-11-27T00:17:31Z,250000,-6.0,3.0,1,left,M. Robinson putback Layup (2 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,0.66,Made,2.0,,,,,,,,,,,,,,,,,,
26,PT09M57.00S,2021-11-27T00:14:14.9Z,1,REGULAR,foul,personal,['1freethrow'],1629028,,,1610612752,5,8,2021-11-27T00:14:24Z,260000,,,0,,D. Ayton shooting personal FOUL (1 PF) (Robinson 1 FT),"[1629028, 1629011]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Robinson,1629011.0,,,
28,PT09M57.00S,2021-11-27T00:14:40.7Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1629011,,,1610612752,5,8,2021-11-27T00:14:45Z,280000,,,0,,MISS M. Robinson Free Throw 1 of 1,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M55.00S,2021-11-27T00:14:42.7Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,5,8,2021-11-27T00:14:45Z,290000,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,
30,PT09M45.00S,2021-11-27T00:14:51.7Z,1,REGULAR,3pt,Jump Shot,[],203109,73.9323258869908,82.1078431372549,1610612756,5,11,2021-11-27T00:14:56Z,300000,161.0,193.0,1,right,J. Crowder 25' 3PT  (3 PTS) (D. Booker 1 AST),"[203109, 1626164]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.06,Made,3.0,D. Booker,1626164.0,1.0,,,,,,,,,,,,,,,
32,PT09M31.00S,2021-11-27T00:15:05.7Z,1,REGULAR,3pt,Jump Shot,[],203095,20.581471747700395,93.13725490196079,1610612752,8,11,2021-11-27T00:15:09Z,320000,-216.0,141.0,1,left,E. Fournier 25' 3PT  (6 PTS) (K. Walker 1 AST),"[203095, 202689]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.77,Made,6.0,K. Walker,202689.0,1.0,,,,,,,,,,,,,,,
34,PT09M08.00S,2021-11-27T00:15:27.9Z,1,REGULAR,3pt,Jump Shot,[],203109,71.82982917214193,76.9607843137255,1610612756,8,11,2021-11-27T00:15:34Z,340000,135.0,212.0,1,right,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,,
35,PT09M06.00S,2021-11-27T00:15:29.9Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,8,11,2021-11-27T00:15:34Z,350000,,,0,,M. Robinson REBOUND (Off:1 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,34.0,2.0,1.0,1.0,,,,,,,,
36,PT08M58.00S,2021-11-27T00:15:39.0Z,1,REGULAR,3pt,Jump Shot,[],203095,4.944152431011826,3.1862745098039214,1610612752,11,11,2021-11-27T00:15:42Z,360000,234.0,-6.0,1,left,E. Fournier 3PT  (9 PTS) (J. Randle 2 AST),"[203095, 203944]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,23.42,Made,9.0,J. Randle,203944.0,2.0,,,,,,,,,,,,,,,
38,PT08M41.00S,2021-11-27T00:15:55.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,87.07293035479631,57.107843137254896,1610612756,11,11,2021-11-27T00:18:46Z,380000,36.0,69.0,1,right,MISS D. Booker 7' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,7.76,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M39.00S,2021-11-27T00:15:57.6Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,11,11,2021-11-27T00:16:03Z,390000,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,
40,PT08M34.00S,2021-11-27T00:16:05.0Z,1,REGULAR,foul,personal,['2freethrow'],203109,,,1610612752,11,11,2021-11-27T00:16:11Z,400000,,,0,,J. Crowder shooting personal FOUL (1 PF) (Robinson 2 FT),"[203109, 1629011]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Robinson,1629011.0,,,
42,PT08M34.00S,2021-11-27T00:16:33.7Z,1,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,11,11,2021-11-27T00:16:33Z,420000,,,0,,MISS M. Robinson Free Throw 1 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M34.00S,2021-11-27T00:16:33.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,11,11,2021-11-27T00:16:33Z,430000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,
44,PT08M34.00S,2021-11-27T00:16:51.8Z,1,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,12,11,2021-11-27T00:16:51Z,440000,,,0,,M. Robinson Free Throw 2 of 2 (3 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
45,PT08M23.00S,2021-11-27T00:17:06.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,94.03745072273325,50.98039215686274,1610612756,12,13,2021-11-27T00:17:11Z,450000,5.0,4.0,1,right,D. Ayton cutting DUNK (6 PTS) (M. Bridges 2 AST),"[1629028, 1628969]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,0.6,Made,6.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,,,,,
47,PT08M06.00S,2021-11-27T00:17:23.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202689,12.171484888304862,44.11764705882353,1610612752,14,13,2021-11-27T00:17:32Z,470000,29.0,62.0,1,left,K. Walker 6' Layup (2 PTS),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,6.85,Made,2.0,,,,,,,,,,,,,,,,,,
48,PT07M54.00S,2021-11-27T00:17:46.7Z,1,REGULAR,turnover,3-second-violation,[],1629028,,,1610612756,14,13,2021-11-27T00:18:01Z,480000,,,0,,D. Ayton 3-second-violation TURNOVER (1 TO),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,1.0,,,,,,,202037.0,,,,,,,
49,PT07M39.00S,2021-11-27T00:18:03.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203095,8.886333771353483,49.754901960784316,1610612752,14,13,2021-11-27T00:18:15Z,490000,1.0,31.0,1,left,MISS E. Fournier driving floating Shot,[203095],1610612752.0,NYK,driving floating,,,Fournier,E. Fournier,,,,,3.1,Missed,,,,,,,,,,,,,,,,,,,
50,PT07M37.00S,2021-11-27T00:18:05.4Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,14,13,2021-11-27T00:18:15Z,500000,,,0,,M. Robinson REBOUND (Off:2 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,49.0,3.0,1.0,2.0,,,,,,,,
51,PT07M37.00S,2021-11-27T00:18:07.7Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629011,5.590000152587891,50.0,1610612752,16,13,2021-11-27T00:18:18Z,510000,0.0,0.0,1,left,M. Robinson putback DUNK (5 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,0.0,Made,5.0,,,,,,,,,,,,,,,,,,
52,PT07M25.00S,2021-11-27T00:18:17.5Z,1,REGULAR,turnover,bad pass,[],1626164,,,1610612756,16,13,2021-11-27T00:18:20Z,520000,,,0,,D. Booker bad pass TURNOVER (1 TO),"[1626164, 1629011]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,1.0,Robinson,1629011.0,,,,,,,,,,,,
53,PT07M25.00S,2021-11-27T00:18:17.5Z,1,REGULAR,steal,,[],1629011,,,1610612752,16,13,2021-11-27T00:18:19Z,530000,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M21.00S,2021-11-27T00:18:21.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629628,30.962549277266753,29.411764705882355,1610612752,16,13,2021-11-27T00:18:26Z,540000,103.0,239.0,1,left,MISS R. Barrett 25' pullup 3PT,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,,
55,PT07M20.00S,2021-11-27T00:18:24.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,16,13,2021-11-27T00:18:24Z,550000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,
56,PT07M20.00S,2021-11-27T00:18:25.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,16,13,2021-11-27T00:18:25Z,560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M14.00S,2021-11-27T00:18:35.5Z,1,REGULAR,foul,personal,['2freethrow'],202689,,,1610612756,16,13,2021-11-27T00:18:50Z,570000,,,0,,K. Walker shooting personal FOUL (1 PF) (Paul 2 FT),"[202689, 101108]",1610612752.0,NYK,shooting,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Paul,101108.0,,,
59,PT07M14.00S,2021-11-27T00:18:58.5Z,1,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,16,14,2021-11-27T00:18:58Z,590000,,,0,,C. Paul Free Throw 1 of 2 (1 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
60,PT07M14.00S,2021-11-27T00:19:11.3Z,1,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,16,15,2021-11-27T00:19:11Z,600000,,,0,,C. Paul Free Throw 2 of 2 (2 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
61,PT07M06.00S,2021-11-27T00:19:22.1Z,1,REGULAR,3pt,Jump Shot,[],202689,28.465834428383708,75.49019607843137,1610612752,19,15,2021-11-27T00:22:18Z,610000,-127.0,215.0,1,left,K. Walker 25' 3PT pullup (5 PTS),[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,25.0,Made,5.0,,,,,,,,,,,,,,,,,,
62,PT06M51.00S,2021-11-27T00:19:36.0Z,1,REGULAR,2pt,Jump Shot,[],1626164,87.20433639947439,30.14705882352941,1610612756,19,15,2021-11-27T00:19:41Z,620000,-99.0,68.0,1,right,MISS D. Booker 12' turnaround fadeaway Shot,[1626164],1610612756.0,PHX,turnaround fadeaway,,,Booker,D. Booker,,,,,12.02,Missed,,,,,,,,,,,,,,,,,,,
63,PT06M49.00S,2021-11-27T00:19:38.0Z,1,REGULAR,rebound,defensive,[],202689,,,1610612752,19,15,2021-11-27T00:19:41Z,630000,,,0,,K. Walker REBOUND (Off:0 Def:1),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,62.0,1.0,1.0,0.0,,,,,,,,
69,PT06M42.00S,2021-11-27T00:19:40.8Z,1,REGULAR,turnover,bad pass,[],202689,,,1610612752,19,15,2021-11-27T00:20:40Z,635000,,,0,,K. Walker bad pass TURNOVER (1 TO),"[202689, 203109]",1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,1.0,Crowder,203109.0,,,,,,,,,,,,
70,PT06M42.00S,2021-11-27T00:19:40.8Z,1,REGULAR,steal,,[],203109,,,1610612756,19,15,2021-11-27T00:20:40Z,637500,,,0,,J. Crowder STEAL (3 STL),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M40.00S,2021-11-27T00:19:56.7Z,1,REGULAR,foul,personal,[],203095,,,1610612756,19,15,2021-11-27T00:20:52Z,660000,,,0,,E. Fournier take personal FOUL (1 PF),"[203095, 101108]",1610612752.0,NYK,take,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Paul,101108.0,,,
68,PT06M40.00S,2021-11-27T00:20:07.8Z,1,REGULAR,timeout,full,['team'],0,,,1610612756,19,15,2021-11-27T00:20:07Z,680000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M22.00S,2021-11-27T00:23:19.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,77.21747700394218,56.372549019607845,1610612756,19,17,2021-11-27T00:48:30Z,690000,32.0,162.0,1,right,D. Booker 16' pullup Jump Shot (6 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,16.48,Made,6.0,,,,,,,,,,,,,,,,,,
72,PT06M04.00S,2021-11-27T00:23:40.8Z,1,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612752,19,17,2021-11-27T00:23:47Z,700000,,,0,,R. Barrett lost ball out-of-bounds TURNOVER (1 TO),[1629628],1610612752.0,NYK,lost ball,,,Barrett,R. Barrett,,,,,,,,,,,1.0,,,,,,,2005.0,,,,,,,
73,PT05M56.00S,2021-11-27T00:23:51.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629028,93.38042049934296,47.794117647058826,1610612756,19,19,2021-11-27T00:23:55Z,710000,-11.0,10.0,1,right,D. Ayton alley-oop Layup (8 PTS) (C. Paul 3 AST),"[1629028, 101108]",1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,1.47,Made,8.0,C. Paul,101108.0,3.0,,,,,,,,,,,,,,,
75,PT05M33.00S,2021-11-27T00:24:14.3Z,1,REGULAR,turnover,bad pass,[],203944,,,1610612752,19,19,2021-11-27T00:24:19Z,730000,,,0,,J. Randle bad pass TURNOVER (1 TO),"[203944, 101108]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,1.0,Paul,101108.0,,,,,,,,,,,,
76,PT05M33.00S,2021-11-27T00:24:14.3Z,1,REGULAR,steal,,[],101108,,,1610612756,19,19,2021-11-27T00:24:16Z,740000,,,0,,C. Paul STEAL (1 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M33.00S,2021-11-27T00:24:19.0Z,1,REGULAR,foul,personal,[],1629628,,,1610612756,19,19,2021-11-27T00:24:24Z,750000,,,0,,R. Barrett personal FOUL (1 PF),"[1629628, 101108]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Paul,101108.0,,,
79,PT05M24.00S,2021-11-27T00:24:35.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628969,86.94152431011827,26.225490196078432,1610612756,19,19,2021-11-27T00:24:42Z,770000,-119.0,70.0,1,right,MISS M. Bridges 13' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,13.81,Missed,,,,,,,,,,,,,,,,,,,
80,PT05M22.00S,2021-11-27T00:24:37.7Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,19,19,2021-11-27T00:24:42Z,780000,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,79.0,1.0,1.0,0.0,,,,,,,,
81,PT05M12.00S,2021-11-27T00:24:47.1Z,1,REGULAR,2pt,Jump Shot,[],203944,12.302890932982917,75.98039215686273,1610612752,21,19,2021-11-27T00:24:53Z,790000,-130.0,63.0,1,left,J. Randle 14' Jump Shot (2 PTS) (K. Walker 2 AST),"[203944, 202689]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,14.44,Made,2.0,K. Walker,202689.0,2.0,,,,,,,,,,,,,,,
83,PT04M50.00S,2021-11-27T00:25:09.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,94.43166885676742,51.9607843137255,1610612756,21,21,2021-11-27T00:25:14Z,810000,10.0,0.0,1,right,M. Bridges driving Layup (2 PTS),[1628969],1610612756.0,PHX,driving,,,Bridges,M. Bridges,,,,,0.98,Made,2.0,,,,,,,,,,,,,,,,,,
84,PT04M26.00S,2021-11-27T00:25:32.6Z,1,REGULAR,3pt,Jump Shot,[],202689,29.6484888304862,27.205882352941174,1610612752,21,21,2021-11-27T00:25:41Z,820000,114.0,226.0,1,left,MISS K. Walker 25' step back 3PT,[202689],1610612752.0,NYK,step back,,,Walker,K. Walker,,,,,25.33,Missed,,,,,,,,,,,,,,,,,,,
85,PT04M23.00S,2021-11-27T00:25:35.6Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,21,21,2021-11-27T00:25:41Z,830000,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,84.0,1.0,1.0,0.0,,,,,,,,
86,PT04M15.00S,2021-11-27T00:25:44.4Z,1,REGULAR,turnover,lost ball,[],203109,,,1610612756,21,21,2021-11-27T00:25:48Z,840000,,,0,,J. Crowder lost ball TURNOVER (1 TO),"[203109, 202689]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,1.0,Walker,202689.0,,,,,,,,,,,,
87,PT04M15.00S,2021-11-27T00:25:44.4Z,1,REGULAR,steal,,[],202689,,,1610612752,21,21,2021-11-27T00:33:17Z,850000,,,0,,K. Walker STEAL (1 STL),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M09.00S,2021-11-27T00:25:50.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203095,6.652431011826544,59.068627450980394,1610612752,21,21,2021-11-27T00:25:54Z,860000,-45.0,10.0,1,left,MISS E. Fournier driving Layup,[203095],1610612752.0,NYK,driving,,,Fournier,E. Fournier,,,,,4.64,Missed,,,,,,,,,,,,,,,,,,,
89,PT04M07.00S,2021-11-27T00:25:52.2Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,21,21,2021-11-27T00:25:52Z,870000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,
90,PT03M58.00S,2021-11-27T00:26:00.8Z,1,REGULAR,3pt,Jump Shot,[],1626164,69.59592641261499,71.81372549019608,1610612756,21,24,2021-11-27T00:26:05Z,880000,109.0,233.0,1,right,D. Booker 25' 3PT  (9 PTS) (J. Crowder 1 AST),"[1626164, 203109]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,25.75,Made,9.0,J. Crowder,203109.0,1.0,,,,,,,,,,,,,,,
92,PT03M30.00S,2021-11-27T00:26:32.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202689,14.011169513797633,47.30392156862745,1610612752,21,24,2021-11-27T00:27:23Z,900000,13.0,79.0,1,left,MISS K. Walker 8' driving floating Shot,[202689],1610612752.0,NYK,driving floating,,,Walker,K. Walker,,,,,8.03,Missed,,,,,,,,,,,,,,,,,,,
93,PT03M28.00S,2021-11-27T00:26:34.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,21,24,2021-11-27T00:27:23Z,910000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,92.0,,,,,,,,,,,
94,PT03M28.00S,2021-11-27T00:26:35.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612752,21,24,2021-11-27T00:26:45Z,920000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,1179.0,,,,,,,
95,PT03M28.00S,2021-11-27T00:26:35.5Z,1,REGULAR,substitution,out,[],1629011,,,1610612756,21,24,2021-11-27T00:27:04Z,930000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M28.00S,2021-11-27T00:26:35.5Z,1,REGULAR,substitution,out,[],202689,,,1610612756,21,24,2021-11-27T00:27:04Z,940000,,,0,,SUB out: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
