actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
91,PT04M10.00S,2022-03-18T23:54:39.7Z,1,REGULAR,substitution,out,[],202692,,,1610612764,13,20,2022-03-18T23:54:56Z,910000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M10.00S,2022-03-18T23:54:39.7Z,1,REGULAR,substitution,out,[],1630557,,,1610612764,13,20,2022-03-18T23:54:56Z,920000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M10.00S,2022-03-18T23:54:39.7Z,1,REGULAR,substitution,in,[],1629656,,,1610612764,13,20,2022-03-18T23:54:56Z,930000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M10.00S,2022-03-18T23:54:39.7Z,1,REGULAR,substitution,in,[],1629060,,,1610612764,13,20,2022-03-18T23:54:56Z,940000,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M53.00S,2022-03-18T23:55:14.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629655,5.075558475689881,50.73529411764706,1610612764,13,22,2022-03-18T23:55:19Z,950000,-4.0,-5.0,1,left,D. Gafford DUNK (4 PTS) (K. Kuzma 3 AST),"[1629655, 1628398]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,0.61,Made,4.0,K. Kuzma,1628398.0,3.0,,,,,,,,,,,,,,,
97,PT03M47.00S,2022-03-18T23:55:21.0Z,1,REGULAR,3pt,Jump Shot,[],203095,79.97700394218134,94.6078431372549,1610612752,13,22,2022-03-18T23:55:25Z,970000,223.0,136.0,1,right,MISS E. Fournier 26' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,,
98,PT03M44.00S,2022-03-18T23:55:24.0Z,1,REGULAR,rebound,defensive,[],202397,,,1610612764,13,22,2022-03-18T23:55:25Z,980000,,,0,,I. Smith REBOUND (Off:0 Def:1),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,97.0,1.0,1.0,0.0,,,,,,,
99,PT03M38.00S,2022-03-18T23:55:29.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.178055190538765,45.34313725490196,1610612764,13,22,2022-03-18T23:55:37Z,990000,23.0,15.0,1,left,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,2.77,Missed,,,,,,,,,,,,,,,,,,,
101,PT03M35.00S,2022-03-18T23:55:32.8Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,13,22,2022-03-18T23:55:37Z,1010000,,,0,,J. Randle REBOUND (Off:0 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,99.0,5.0,5.0,0.0,,,,,,,
102,PT03M31.00S,2022-03-18T23:55:36.9Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],203944,82.9993429697766,66.42156862745098,1610612752,13,22,2022-03-18T23:55:43Z,1020000,82.0,107.0,1,right,MISS J. Randle 13' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,13.51,Missed,,,,,,,,,,,,,,,,,,,
103,PT03M27.00S,2022-03-18T23:55:41.6Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612752,13,22,2022-03-18T23:55:41Z,1030000,,,0,,J. Sims REBOUND (Off:2 Def:0),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,102.0,2.0,0.0,2.0,,,,,,,
104,PT03M24.00S,2022-03-18T23:55:44.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203095,66.96780551905388,62.5,1610612752,16,22,2022-03-18T23:55:50Z,1040000,62.0,258.0,1,right,E. Fournier 26' 3PT  (9 PTS) (I. Quickley 1 AST),"[203095, 1630193]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,26.55,Made,9.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,,,,,
106,PT02M59.00S,2022-03-18T23:56:09.2Z,1,REGULAR,3pt,Jump Shot,[],1629060,30.699737187910642,62.00980392156863,1610612764,16,25,2022-03-18T23:56:14Z,1060000,-60.0,236.0,1,left,R. Hachimura 24' 3PT  (3 PTS) (K. Kuzma 4 AST),"[1629060, 1628398]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,24.36,Made,3.0,K. Kuzma,1628398.0,4.0,,,,,,,,,,,,,,,
108,PT02M39.00S,2022-03-18T23:56:29.4Z,1,REGULAR,2pt,Jump Shot,[],203944,77.08607095926413,44.6078431372549,1610612752,16,25,2022-03-18T23:56:35Z,1080000,-27.0,163.0,1,right,MISS J. Randle 16' step back Shot,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,16.51,Missed,,,,,,,,,,,,,,,,,,,
109,PT02M36.00S,2022-03-18T23:56:32.4Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,16,25,2022-03-18T23:56:35Z,1090000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,108.0,1.0,1.0,0.0,,,,,,,
110,PT02M16.00S,2022-03-18T23:56:52.8Z,1,REGULAR,3pt,Jump Shot,[],202397,28.991458607095925,22.058823529411764,1610612764,16,25,2022-03-18T23:56:57Z,1100000,140.0,220.0,1,left,MISS I. Smith 26' pullup 3PT,[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,,
111,PT02M13.00S,2022-03-18T23:56:55.8Z,1,REGULAR,rebound,defensive,[],203095,,,1610612752,16,25,2022-03-18T23:56:57Z,1110000,,,0,,E. Fournier REBOUND (Off:0 Def:1),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,110.0,1.0,1.0,0.0,,,,,,,
112,PT02M04.00S,2022-03-18T23:57:05.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203944,94.1688567674113,50.245098039215684,1610612752,18,25,2022-03-18T23:57:09Z,1120000,1.0,2.0,1,right,J. Randle DUNK (2 PTS) (E. Fournier 1 AST),"[203944, 203095]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,0.26,Made,2.0,E. Fournier,203095.0,1.0,,,,,,,,,,,,,,,
114,PT02M04.00S,2022-03-18T23:57:12.5Z,1,REGULAR,timeout,full,['team'],0,,,1610612764,18,25,2022-03-18T23:57:12Z,1140000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M04.00S,2022-03-18T23:57:12.6Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,18,25,2022-03-19T00:00:04Z,1150000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M04.00S,2022-03-18T23:57:12.6Z,1,REGULAR,substitution,in,[],203484,,,1610612764,18,25,2022-03-19T00:00:04Z,1160000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT01M51.00S,2022-03-19T00:00:21.8Z,1,REGULAR,foul,personal,['2freethrow'],1629656,,,1610612764,18,25,2022-03-19T00:00:28Z,1170000,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Avdija 2 FT),"[1629656, 1630166]",1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,,,,,,,,,,2715.0,,,,,1.0,0.0,Avdija,1630166.0,,,
119,PT01M51.00S,2022-03-19T00:00:51.4Z,1,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,18,26,2022-03-19T00:01:06Z,1190000,,,0,,D. Avdija Free Throw 1 of 2 (1 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
120,PT01M51.00S,2022-03-19T00:00:51.4Z,1,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,18,26,2022-03-19T00:01:06Z,1200000,,,0,,MISS D. Avdija Free Throw 2 of 2,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Missed,,,,,,,,,,,,,,,,,,,
121,PT01M49.00S,2022-03-19T00:00:53.4Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612752,18,26,2022-03-19T00:01:06Z,1210000,,,0,,J. Sims REBOUND (Off:2 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,120.0,3.0,1.0,2.0,,,,,,,
122,PT01M33.00S,2022-03-19T00:01:20.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,85.23324572930355,61.51960784313726,1610612752,20,26,2022-03-19T00:01:28Z,1220000,58.0,86.0,1,right,J. Randle 10' turnaround fadeaway Jump Shot (4 PTS),[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,10.38,Made,4.0,,,,,,,,,,,,,,,,,,
123,PT01M09.00S,2022-03-19T00:01:47.6Z,1,REGULAR,turnover,out-of-bounds,[],1629060,,,1610612764,20,26,2022-03-19T00:01:59Z,1230000,,,0,,R. Hachimura step out-of-bounds TURNOVER (1 TO),[1629060],1610612764.0,WAS,step,,,Hachimura,R. Hachimura,,,,,,,,,,,1.0,,,200833.0,,,,,,,,,,,
124,PT01M09.00S,2022-03-19T00:01:47.7Z,1,REGULAR,substitution,out,[],203095,,,1610612752,20,26,2022-03-19T00:02:07Z,1240000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M09.00S,2022-03-19T00:01:47.7Z,1,REGULAR,substitution,out,[],203944,,,1610612752,20,26,2022-03-19T00:02:07Z,1250000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M09.00S,2022-03-19T00:01:47.7Z,1,REGULAR,substitution,in,[],1630167,,,1610612752,20,26,2022-03-19T00:02:07Z,1260000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M09.00S,2022-03-19T00:01:47.7Z,1,REGULAR,substitution,in,[],1629628,,,1610612752,20,26,2022-03-19T00:02:07Z,1270000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT00M57.40S,2022-03-19T00:02:15.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630193,88.64980289093299,42.40196078431372,1610612752,20,26,2022-03-19T00:02:21Z,1280000,-38.0,54.0,1,right,MISS I. Quickley 6' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,6.62,Missed,,,,,,,,,,,,,,,,,,,
129,PT00M54.20S,2022-03-19T00:02:18.9Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612752,20,26,2022-03-19T00:02:18Z,1290000,,,0,,J. Sims REBOUND (Off:3 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,128.0,4.0,1.0,3.0,,,,,,,
130,PT00M46.80S,2022-03-19T00:02:27.8Z,1,REGULAR,turnover,out-of-bounds,[],1630167,,,1610612752,20,26,2022-03-19T00:02:37Z,1300000,,,0,,O. Toppin bad pass out-of-bounds TURNOVER (1 TO),[1630167],1610612752.0,NYK,bad pass,,,Toppin,O. Toppin,,,,,,,,,,,1.0,,,200833.0,,,,,,,,,,,
131,PT00M35.70S,2022-03-19T00:02:48.3Z,1,REGULAR,turnover,bad pass,[],202397,,,1610612764,20,26,2022-03-19T00:02:54Z,1310000,,,0,,I. Smith bad pass TURNOVER (1 TO),"[202397, 1629656]",1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,1.0,Grimes,1629656.0,,,,,,,,,,,,
132,PT00M35.70S,2022-03-19T00:02:48.3Z,1,REGULAR,steal,,[],1629656,,,1610612752,20,26,2022-03-19T00:02:50Z,1320000,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT00M33.10S,2022-03-19T00:02:51.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630167,94.03745072273325,49.26470588235294,1610612752,22,26,2022-03-19T00:03:32Z,1330000,-4.0,4.0,1,right,O. Toppin running DUNK (2 PTS) (R. Barrett 2 AST),"[1630167, 1629628]",1610612752.0,NYK,running,,,Toppin,O. Toppin,,,,,0.51,Made,2.0,R. Barrett,1629628.0,2.0,,,,,,,,,,,,,,,
135,PT00M21.50S,2022-03-19T00:03:05.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,6.389618922470433,49.754901960784316,1610612764,22,26,2022-03-19T00:03:14Z,1350000,1.0,8.0,1,left,MISS R. Hachimura Layup - blocked,"[1629060, 1629628]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,0.77,Missed,,,,,,,,,,,,,,,,,Barrett,1629628.0,
136,PT00M21.50S,2022-03-19T00:03:05.2Z,1,REGULAR,block,,[],1629628,,,1610612764,22,26,2022-03-19T00:03:07Z,1360000,,,0,,R. Barrett BLOCK (1 BLK),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M18.70S,2022-03-19T00:03:08.0Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,22,26,2022-03-19T00:03:14Z,1370000,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,135.0,1.0,1.0,0.0,,,,,,,
138,PT00M15.60S,2022-03-19T00:03:11.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629656,91.67214191852825,48.77450980392157,1610612752,22,26,2022-03-19T00:03:21Z,1380000,-6.0,26.0,1,right,MISS Q. Grimes running Layup,[1629656],1610612752.0,NYK,running,,,Grimes,Q. Grimes,,,,,2.65,Missed,,,,,,,,,,,,,,,,,,,
140,PT00M15.60S,2022-03-19T00:03:11.2Z,1,REGULAR,rebound,defensive,[],203484,,,1610612764,22,26,2022-03-19T00:03:44Z,1400000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,138.0,1.0,1.0,0.0,,,,,,,
141,PT00M00.00S,2022-03-19T00:03:27.3Z,1,REGULAR,2pt,Jump Shot,[],202397,27.54599211563732,44.6078431372549,1610612764,22,28,2022-03-19T00:05:11Z,1410000,27.0,206.0,1,left,I. Smith 20' pullup Jump Shot (2 PTS),[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,20.82,Made,2.0,,,,,,,,,,,,,,,,,,
142,PT00M00.00S,2022-03-19T00:03:40.4Z,1,REGULAR,instantreplay,request,[],0,,,1610612752,22,28,2022-03-19T00:04:11Z,1420000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,,End Period - Good Basket
143,PT00M00.00S,2022-03-19T00:04:13.6Z,1,REGULAR,period,end,[],0,,,1610612752,22,28,2022-03-19T00:04:13Z,1430000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2022-03-19T00:06:07.2Z,2,REGULAR,substitution,out,['startperiod'],1629655,,,1610612752,22,28,2022-03-19T00:06:28Z,1440000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2022-03-19T00:06:07.2Z,2,REGULAR,substitution,out,['startperiod'],1630166,,,1610612752,22,28,2022-03-19T00:06:28Z,1450000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2022-03-19T00:06:07.2Z,2,REGULAR,substitution,in,['startperiod'],203107,,,1610612752,22,28,2022-03-19T00:06:28Z,1460000,,,0,,SUB in: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-03-19T00:06:07.2Z,2,REGULAR,substitution,in,['startperiod'],204001,,,1610612752,22,28,2022-03-19T00:06:28Z,1470000,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-03-19T00:06:30.5Z,2,REGULAR,period,start,[],0,,,1610612764,22,28,2022-03-19T00:06:30Z,1480000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-03-19T00:06:31.8Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612764,22,28,2022-03-19T00:09:29Z,1490000,,,0,,TEAM delay-of-game VIOLATION,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,,
150,PT11M46.00S,2022-03-19T00:06:44.9Z,2,REGULAR,foul,personal,['2freethrow'],1630579,,,1610612764,22,28,2022-03-19T00:07:05Z,1500000,,,0,,J. Sims shooting personal FOUL (1 PF) (Porzingis 2 FT),"[1630579, 204001]",1610612752.0,NYK,shooting,,,Sims,J. Sims,,,,,,,,,,,,,,1627963.0,,,,,1.0,0.0,Porzingis,204001.0,,,
152,PT11M46.00S,2022-03-19T00:07:08.5Z,2,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,22,29,2022-03-19T00:07:08Z,1520000,,,0,,K. Porzingis Free Throw 1 of 2 (6 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
153,PT11M46.00S,2022-03-19T00:07:24.1Z,2,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,22,30,2022-03-19T00:07:24Z,1530000,,,0,,K. Porzingis Free Throw 2 of 2 (7 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
154,PT11M38.00S,2022-03-19T00:07:33.2Z,2,REGULAR,2pt,Jump Shot,[],1629628,73.80091984231275,46.81372549019608,1610612752,24,30,2022-03-19T00:07:37Z,1540000,-16.0,194.0,1,right,R. Barrett 19' pullup Jump Shot (2 PTS) (I. Quickley 2 AST),"[1629628, 1630193]",1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,19.45,Made,2.0,I. Quickley,1630193.0,2.0,,,,,,,,,,,,,,,
155,PT11M21.00S,2022-03-19T00:07:50.0Z,2,REGULAR,3pt,Jump Shot,[],203107,7.440867279894875,3.1862745098039214,1610612764,24,30,2022-03-19T00:07:55Z,1550000,234.0,17.0,1,left,MISS T. Satoransky 3PT,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,23.47,Missed,,,,,,,,,,,,,,,,,,,
156,PT11M19.00S,2022-03-19T00:07:52.0Z,2,REGULAR,rebound,offensive,[],204001,,,1610612764,24,30,2022-03-19T00:07:55Z,1560000,,,0,,K. Porzingis REBOUND (Off:1 Def:1),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,155.0,2.0,1.0,1.0,,,,,,,
157,PT11M05.00S,2022-03-19T00:08:06.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202397,16.63929040735874,47.794117647058826,1610612764,24,30,2022-03-19T00:08:12Z,1570000,11.0,104.0,1,left,MISS I. Smith 10' fadeaway Shot,[202397],1610612764.0,WAS,fadeaway,,,Smith,I. Smith,,,,,10.45,Missed,,,,,,,,,,,,,,,,,,,
158,PT11M03.00S,2022-03-19T00:08:09.4Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612752,24,30,2022-03-19T00:08:09Z,1580000,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,157.0,1.0,1.0,0.0,,,,,,,
159,PT10M57.00S,2022-03-19T00:08:17.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,86.94152431011827,55.392156862745104,1610612752,26,30,2022-03-19T00:08:23Z,1590000,27.0,70.0,1,right,I. Quickley 7' driving floating Jump Shot (2 PTS),[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,7.52,Made,2.0,,,,,,,,,,,,,,,,,,
160,PT10M57.00S,2022-03-19T00:08:20.5Z,2,REGULAR,foul,personal,['1freethrow'],202397,,,1610612752,26,30,2022-03-19T00:08:28Z,1600000,,,0,,I. Smith shooting personal FOUL (1 PF) (Quickley 1 FT),"[202397, 1630193]",1610612764.0,WAS,shooting,,,Smith,I. Smith,,,,,,,,,,,,,,2715.0,,,,,1.0,0.0,Quickley,1630193.0,,,
162,PT10M57.00S,2022-03-19T00:08:48.6Z,2,REGULAR,freethrow,1 of 1,[],1630193,,,1610612752,27,30,2022-03-19T00:08:48Z,1620000,,,0,,I. Quickley Free Throw 1 of 1 (3 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
164,PT10M34.00S,2022-03-19T00:09:14.5Z,2,REGULAR,2pt,Jump Shot,[],203484,5.075558475689881,78.92156862745098,1610612764,27,32,2022-03-19T00:11:06Z,1630000,-145.0,-5.0,1,left,K. Caldwell-Pope 14' pullup Jump Shot (4 PTS),[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,14.47,Made,4.0,,,,,,,,,,,,,,,,,,
165,PT10M21.00S,2022-03-19T00:09:32.0Z,2,REGULAR,foul,offensive,[],1630579,,,1610612752,27,32,2022-03-19T00:09:40Z,1640000,,,0,,J. Sims offensive FOUL (2 PF),"[1630579, 203484]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,1627963.0,,,,,2.0,0.0,Caldwell-Pope,203484.0,,,
167,PT10M21.00S,2022-03-19T00:09:32.0Z,2,REGULAR,turnover,offensive foul,[],1630579,,,1610612752,27,32,2022-03-19T00:09:32Z,1660000,,,0,,J. Sims offensive foul TURNOVER (1 TO),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,1.0,,,1627963.0,,,,,,,,,,,
168,PT10M21.00S,2022-03-19T00:09:32.1Z,2,REGULAR,substitution,out,[],1630579,,,1610612764,27,32,2022-03-19T00:09:45Z,1670000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT10M21.00S,2022-03-19T00:09:32.1Z,2,REGULAR,substitution,in,[],1629011,,,1610612764,27,32,2022-03-19T00:09:45Z,1680000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M01.00S,2022-03-19T00:10:05.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202397,6.1268068331143235,50.49019607843137,1610612764,27,32,2022-03-19T00:10:14Z,1690000,-2.0,5.0,1,left,MISS I. Smith driving reverse Layup,[202397],1610612764.0,WAS,driving reverse,,,Smith,I. Smith,,,,,0.57,Missed,,,,,,,,,,,,,,,,,,,
171,PT10M00.00S,2022-03-19T00:10:06.5Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,27,32,2022-03-19T00:10:14Z,1700000,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,170.0,1.0,1.0,0.0,,,,,,,
172,PT09M54.00S,2022-03-19T00:10:14.9Z,2,REGULAR,foul,personal,['2freethrow'],204001,,,1610612752,27,32,2022-03-19T00:10:37Z,1710000,,,0,,K. Porzingis shooting personal FOUL (1 PF) (Quickley 2 FT),"[204001, 1630193]",1610612764.0,WAS,shooting,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,200833.0,,,,,1.0,0.0,Quickley,1630193.0,,,
174,PT09M54.00S,2022-03-19T00:10:44.9Z,2,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,28,32,2022-03-19T00:10:44Z,1730000,,,0,,I. Quickley Free Throw 1 of 2 (4 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
175,PT09M54.00S,2022-03-19T00:11:08.8Z,2,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,29,32,2022-03-19T00:11:08Z,1740000,,,0,,I. Quickley Free Throw 2 of 2 (5 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
176,PT09M33.00S,2022-03-19T00:11:33.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202397,8.360709592641262,50.245098039215684,1610612764,29,34,2022-03-19T00:11:41Z,1750000,-1.0,26.0,1,left,I. Smith driving finger roll Layup (4 PTS),[202397],1610612764.0,WAS,driving finger roll,,,Smith,I. Smith,,,,,2.61,Made,4.0,,,,,,,,,,,,,,,,,,
177,PT09M14.00S,2022-03-19T00:11:52.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,92.9862023653088,45.588235294117645,1610612752,29,34,2022-03-19T00:11:57Z,1760000,-22.0,13.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,2.58,Missed,,,,,,,,,,,,,,,,,,,
178,PT09M11.00S,2022-03-19T00:11:55.7Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,29,34,2022-03-19T00:11:57Z,1770000,,,0,,M. Robinson REBOUND (Off:3 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,177.0,3.0,0.0,3.0,,,,,,,
