actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
17,PT10M36.00S,2021-12-24T00:43:16.8Z,1,REGULAR,3pt,Jump Shot,[],203095,72.88107752956637,15.441176470588236,1610612752,8,0,2021-12-24T00:47:21Z,170000,-173.0,202.0,1,right,E. Fournier 26' 3PT pullup (5 PTS),[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,26.61,Made,5.0,,,,,,,,,,,,,,,,,,
18,PT10M26.00S,2021-12-24T00:43:27.4Z,1,REGULAR,3pt,Jump Shot,[],1630557,8.360709592641262,97.54901960784314,1610612764,8,3,2021-12-24T00:47:59Z,180000,-238.0,26.0,1,left,C. Kispert 3PT  (3 PTS) (A. Holiday 1 AST),"[1630557, 1628988]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,23.91,Made,3.0,A. Holiday,1628988.0,1.0,,,,,,,,,,,,,,,
20,PT10M08.00S,2021-12-24T00:43:44.8Z,1,REGULAR,3pt,Jump Shot,[],203095,66.70499342969777,49.26470588235294,1610612752,8,3,2021-12-24T00:48:42Z,200000,-4.0,260.0,1,right,MISS E. Fournier 26' step back 3PT,[203095],1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
21,PT10M04.00S,2021-12-24T00:43:49.3Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,8,3,2021-12-24T00:43:49Z,210000,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,
22,PT09M57.00S,2021-12-24T00:43:56.5Z,1,REGULAR,turnover,lost ball,[],1628398,,,1610612764,8,3,2021-12-24T00:49:33Z,220000,,,0,,K. Kuzma lost ball TURNOVER (1 TO),"[1628398, 202692]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,1.0,Burks,202692.0,,,
23,PT09M57.00S,2021-12-24T00:43:56.5Z,1,REGULAR,steal,,[],202692,,,1610612752,8,3,2021-12-24T00:43:59Z,230000,,,0,,A. Burks STEAL (1 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT09M46.00S,2021-12-24T00:44:07.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203944,85.3646517739816,47.794117647058826,1610612752,8,3,2021-12-24T00:50:00Z,240000,-11.0,85.0,1,right,MISS J. Randle 8' turnaround Shot,[203944],1610612752.0,NYK,turnaround,,,Randle,J. Randle,,,,,8.58,Missed,,,,,,,,,,,,,,,,,,,
25,PT09M42.00S,2021-12-24T00:44:11.1Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,8,3,2021-12-24T00:44:11Z,250000,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,,
26,PT09M36.00S,2021-12-24T00:44:17.0Z,1,REGULAR,3pt,Jump Shot,[],203915,26.757555847568987,19.852941176470587,1610612764,8,3,2021-12-24T00:50:51Z,260000,151.0,199.0,1,left,MISS S. Dinwiddie 24' pullup 3PT,[203915],1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,,
27,PT09M33.00S,2021-12-24T00:44:20.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,8,3,2021-12-24T00:44:37Z,270000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,
28,PT09M33.00S,2021-12-24T00:44:25.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,8,3,2021-12-24T00:44:25Z,280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M24.00S,2021-12-24T00:44:44.6Z,1,REGULAR,foul,personal,['3freethrow'],1628988,,,1610612752,8,3,2021-12-24T00:45:56Z,290000,,,0,,A. Holiday shooting personal FOUL (1 PF) (Walker 3 FT),"[1628988, 202689]",1610612764.0,WAS,shooting,,,Holiday,A. Holiday,,,,,,,,,,,,,,,2882.0,1.0,0.0,Walker,202689.0,,,,,,
31,PT09M24.00S,2021-12-24T00:45:07.3Z,1,REGULAR,freethrow,1 of 3,[],202689,,,1610612752,9,3,2021-12-24T00:45:53Z,310000,,,0,,K. Walker Free Throw 1 of 3 (1 PTS),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
32,PT09M24.00S,2021-12-24T00:45:07.3Z,1,REGULAR,freethrow,2 of 3,[],202689,,,1610612752,10,3,2021-12-24T00:45:53Z,320000,,,0,,K. Walker Free Throw 2 of 3 (2 PTS),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
33,PT09M24.00S,2021-12-24T00:45:07.3Z,1,REGULAR,freethrow,3 of 3,[],202689,,,1610612752,11,3,2021-12-24T00:45:53Z,330000,,,0,,K. Walker Free Throw 3 of 3 (3 PTS),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
34,PT09M09.00S,2021-12-24T00:46:01.3Z,1,REGULAR,2pt,Jump Shot,[],1630557,15.325229960578188,15.196078431372548,1610612764,11,5,2021-12-24T00:46:06Z,340000,174.0,92.0,1,left,C. Kispert 19' pullup Jump Shot (5 PTS) (S. Dinwiddie 1 AST),"[1630557, 203915]",1610612764.0,WAS,pullup,,,Kispert,C. Kispert,,,,,19.66,Made,5.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,,,,,,
36,PT08M54.00S,2021-12-24T00:46:16.5Z,1,REGULAR,3pt,Jump Shot,[],202689,74.58935611038108,12.254901960784313,1610612752,11,5,2021-12-24T00:46:20Z,360000,-189.0,186.0,1,right,MISS K. Walker 26' 3PT,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,26.52,Missed,,,,,,,,,,,,,,,,,,,
37,PT08M52.00S,2021-12-24T00:46:18.5Z,1,REGULAR,rebound,defensive,[],203915,,,1610612764,11,5,2021-12-24T00:46:20Z,370000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,,
38,PT08M45.00S,2021-12-24T00:46:26.3Z,1,REGULAR,3pt,Jump Shot,[],1628988,21.76412614980289,10.53921568627451,1610612764,11,8,2021-12-24T00:46:30Z,380000,197.0,152.0,1,left,A. Holiday 24' 3PT  (3 PTS) (S. Dinwiddie 2 AST),"[1628988, 203915]",1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,24.91,Made,3.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,,,,,,
40,PT08M18.00S,2021-12-24T00:46:52.1Z,1,REGULAR,3pt,Jump Shot,[],202692,63.41984231274639,50.0,1610612752,11,8,2021-12-24T00:46:57Z,400000,0.0,291.0,1,right,MISS A. Burks 29' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,29.14,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M15.00S,2021-12-24T00:46:55.1Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,11,8,2021-12-24T00:46:57Z,410000,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,,
42,PT08M06.00S,2021-12-24T00:47:04.8Z,1,REGULAR,2pt,Layup,[],203915,7.046649145860711,33.57843137254902,1610612764,11,8,2021-12-24T00:47:08Z,420000,82.0,14.0,1,left,MISS S. Dinwiddie 8' driving Layup,[203915],1610612764.0,WAS,driving,,,Dinwiddie,S. Dinwiddie,,,,,8.32,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M05.00S,2021-12-24T00:47:08.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,11,8,2021-12-24T00:47:08Z,430000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,
44,PT08M05.00S,2021-12-24T00:47:09.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,11,8,2021-12-24T00:47:09Z,440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M05.00S,2021-12-24T00:47:28.8Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612752,11,8,2021-12-24T00:57:17Z,450000,,,0,,TEAM delay-of-game VIOLATION,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,,,,
46,PT07M53.00S,2021-12-24T00:47:33.1Z,1,REGULAR,3pt,Jump Shot,[],203944,67.88764783180025,64.70588235294117,1610612752,11,8,2021-12-24T00:47:41Z,460000,74.0,249.0,1,right,MISS J. Randle 26' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,,
47,PT07M52.00S,2021-12-24T00:47:34.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,11,8,2021-12-24T00:47:41Z,470000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,
48,PT07M52.00S,2021-12-24T00:47:39.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,11,8,2021-12-24T00:47:39Z,480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M41.00S,2021-12-24T00:47:55.0Z,1,REGULAR,3pt,Jump Shot,[],1628398,33.459264126149804,47.794117647058826,1610612764,11,8,2021-12-24T00:48:00Z,490000,11.0,262.0,1,left,MISS K. Kuzma 26' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
50,PT07M37.00S,2021-12-24T00:47:59.0Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,11,8,2021-12-24T00:48:00Z,500000,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,49.0,1.0,1.0,0.0,,,,,,,,,,,
51,PT07M28.00S,2021-12-24T00:48:07.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202689,80.89684625492772,37.745098039215684,1610612752,13,8,2021-12-24T00:48:11Z,510000,-61.0,127.0,1,right,K. Walker 14' step back Jump Shot (5 PTS),[202689],1610612752.0,NYK,step back,,,Walker,K. Walker,,,,,14.11,Made,5.0,,,,,,,,,,,,,,,,,,
53,PT07M07.00S,2021-12-24T00:48:30.9Z,1,REGULAR,foul,personal,['2freethrow'],203095,,,1610612764,13,8,2021-12-24T00:48:59Z,530000,,,0,,E. Fournier shooting personal FOUL (1 PF) (Gafford 2 FT),"[203095, 1629655]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,,,,,,,,,,,2882.0,1.0,0.0,Gafford,1629655.0,,,,,,
56,PT07M07.00S,2021-12-24T00:48:44.5Z,1,REGULAR,substitution,out,[],202692,,,1610612764,13,8,2021-12-24T00:49:03Z,545000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M07.00S,2021-12-24T00:48:44.5Z,1,REGULAR,substitution,in,[],201959,,,1610612764,13,8,2021-12-24T00:49:03Z,547500,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M07.00S,2021-12-24T00:48:58.2Z,1,REGULAR,freethrow,1 of 2,[],1629655,,,1610612764,13,9,2021-12-24T00:48:58Z,550000,,,0,,D. Gafford Free Throw 1 of 2 (1 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
58,PT07M07.00S,2021-12-24T00:49:18.9Z,1,REGULAR,freethrow,2 of 2,[],1629655,,,1610612764,13,10,2021-12-24T00:49:18Z,560000,,,0,,D. Gafford Free Throw 2 of 2 (2 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
59,PT06M51.00S,2021-12-24T00:49:37.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,88.64980289093299,37.5,1610612752,13,10,2021-12-24T00:49:42Z,570000,-62.0,54.0,1,right,MISS E. Fournier 8' driving floating bank Shot,[203095],1610612752.0,NYK,driving floating bank,,,Fournier,E. Fournier,,,,,8.27,Missed,,,,,,,,,,,,,,,,,,,
60,PT06M48.00S,2021-12-24T00:49:40.2Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,13,10,2021-12-24T00:49:55Z,580000,,,0,,M. Robinson REBOUND (Off:1 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,59.0,1.0,0.0,1.0,,,,,,,,,,,
61,PT06M47.00S,2021-12-24T00:49:43.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,92.9862023653088,50.49019607843137,1610612752,15,10,2021-12-24T00:49:58Z,590000,2.0,13.0,1,right,M. Robinson putback DUNK (2 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,1.36,Made,2.0,,,,,,,,,,,,,,,,,,
62,PT06M42.00S,2021-12-24T00:49:48.1Z,1,REGULAR,foul,personal,[],201959,,,1610612764,15,10,2021-12-24T00:50:24Z,600000,,,0,,T. Gibson personal FOUL (1 PF),"[201959, 203915]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,2882.0,1.0,0.0,Dinwiddie,203915.0,,,,,,
64,PT06M42.00S,2021-12-24T00:50:14.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,15,10,2021-12-24T00:50:14Z,620000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M42.00S,2021-12-24T00:50:14.7Z,1,REGULAR,substitution,out,[],1628988,,,1610612764,15,10,2021-12-24T00:52:36Z,630000,,,0,,SUB out: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M42.00S,2021-12-24T00:50:14.7Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,15,10,2021-12-24T00:52:36Z,640000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M42.00S,2021-12-24T00:50:14.7Z,1,REGULAR,substitution,in,[],1630166,,,1610612764,15,10,2021-12-24T00:52:36Z,650000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M42.00S,2021-12-24T00:50:14.7Z,1,REGULAR,substitution,in,[],203526,,,1610612764,15,10,2021-12-24T00:52:36Z,660000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M31.00S,2021-12-24T00:52:55.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,7.046649145860711,51.71568627450981,1610612764,15,12,2021-12-24T00:53:00Z,670000,-9.0,14.0,1,left,D. Avdija driving Layup (2 PTS) (S. Dinwiddie 3 AST),"[1630166, 203915]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,1.62,Made,2.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,,,,,,,
71,PT06M14.00S,2021-12-24T00:53:13.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203095,92.32917214191852,48.529411764705884,1610612752,15,12,2021-12-24T00:53:19Z,690000,-7.0,20.0,1,right,MISS E. Fournier cutting Layup - blocked,"[203095, 1629655]",1610612752.0,NYK,cutting,,,Fournier,E. Fournier,,,,,2.1,Missed,,,,,,,,,,,,,,,,,Gafford,1629655.0,
72,PT06M14.00S,2021-12-24T00:53:13.1Z,1,REGULAR,block,,[],1629655,,,1610612752,15,12,2021-12-24T00:53:16Z,700000,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M10.00S,2021-12-24T00:53:17.1Z,1,REGULAR,rebound,defensive,[],203915,,,1610612764,15,12,2021-12-24T00:53:19Z,710000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,71.0,2.0,2.0,0.0,,,,,,,,,,,
74,PT06M03.00S,2021-12-24T00:53:24.3Z,1,REGULAR,3pt,Jump Shot,[],203915,26.231931668856767,16.176470588235293,1610612764,15,15,2021-12-24T00:53:27Z,720000,169.0,194.0,1,left,S. Dinwiddie 25' 3PT step back (3 PTS),[203915],1610612764.0,WAS,step back,,,Dinwiddie,S. Dinwiddie,,,,,25.74,Made,3.0,,,,,,,,,,,,,,,,,,
75,PT05M38.00S,2021-12-24T00:53:48.9Z,1,REGULAR,2pt,Jump Shot,[],201959,91.27792378449409,68.87254901960785,1610612752,17,15,2021-12-24T00:53:53Z,730000,94.0,29.0,1,right,T. Gibson 9' Jump Shot (2 PTS),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,9.89,Made,2.0,,,,,,,,,,,,,,,,,,
76,PT05M23.00S,2021-12-24T00:54:05.6Z,1,REGULAR,foul,personal,[],201959,,,1610612764,17,15,2021-12-24T00:54:20Z,740000,,,0,,T. Gibson personal FOUL (2 PF),"[201959, 203915]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,1628487.0,2.0,0.0,Dinwiddie,203915.0,,,,,,
78,PT05M23.00S,2021-12-24T00:54:05.7Z,1,REGULAR,substitution,out,[],1629655,,,1610612764,17,15,2021-12-24T00:54:19Z,760000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M23.00S,2021-12-24T00:54:05.7Z,1,REGULAR,substitution,in,[],1626149,,,1610612764,17,15,2021-12-24T00:54:19Z,770000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M23.00S,2021-12-24T00:54:05.7Z,1,REGULAR,substitution,out,[],1629011,,,1610612764,17,15,2021-12-24T00:54:42Z,780000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M23.00S,2021-12-24T00:54:05.7Z,1,REGULAR,substitution,in,[],1630579,,,1610612764,17,15,2021-12-24T00:54:42Z,790000,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M18.00S,2021-12-24T00:54:52.3Z,1,REGULAR,3pt,Jump Shot,[],203526,26.49474375821288,17.15686274509804,1610612764,17,18,2021-12-24T00:54:56Z,800000,164.0,197.0,1,left,R. Neto 25' 3PT  (3 PTS) (S. Dinwiddie 4 AST),"[203526, 203915]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,25.62,Made,3.0,S. Dinwiddie,203915.0,4.0,,,,,,,,,,,,,,,
84,PT04M58.00S,2021-12-24T00:55:12.1Z,1,REGULAR,2pt,Jump Shot,[],203944,82.34231274638634,18.38235294117647,1610612752,19,18,2021-12-24T00:58:55Z,820000,-158.0,113.0,1,right,J. Randle 19' step back Jump Shot (2 PTS),[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,19.46,Made,2.0,,,,,,,,,,,,,,,,,,
85,PT04M47.00S,2021-12-24T00:55:23.4Z,1,REGULAR,3pt,Jump Shot,[],203915,23.603810775295663,14.950980392156863,1610612764,19,18,2021-12-24T00:55:26Z,830000,175.0,169.0,1,left,MISS S. Dinwiddie 24' bank 3PT,[203915],1610612764.0,WAS,bank,,,Dinwiddie,S. Dinwiddie,,,,,24.37,Missed,,,,,,,,,,,,,,,,,,,
86,PT04M45.00S,2021-12-24T00:55:25.4Z,1,REGULAR,rebound,defensive,[],202689,,,1610612752,19,18,2021-12-24T00:55:26Z,840000,,,0,,K. Walker REBOUND (Off:0 Def:1),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,,,,
87,PT04M40.00S,2021-12-24T00:55:30.9Z,1,REGULAR,2pt,Jump Shot,[],203944,79.45137976346912,60.049019607843135,1610612752,21,18,2021-12-24T00:59:31Z,850000,50.0,141.0,1,right,J. Randle 14' step back Jump Shot (4 PTS),[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,14.94,Made,4.0,,,,,,,,,,,,,,,,,,
88,PT04M21.00S,2021-12-24T00:55:49.4Z,1,REGULAR,3pt,Jump Shot,[],1630166,24.78646517739816,12.254901960784313,1610612764,21,18,2021-12-24T00:55:54Z,860000,189.0,180.0,1,left,MISS D. Avdija 26' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,,
89,PT04M18.00S,2021-12-24T00:55:52.4Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,21,18,2021-12-24T00:55:54Z,870000,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,88.0,2.0,2.0,0.0,,,,,,,,,,,
90,PT04M17.00S,2021-12-24T00:55:54.5Z,1,REGULAR,turnover,bad pass,[],203944,,,1610612752,21,18,2021-12-24T00:55:59Z,880000,,,0,,J. Randle bad pass TURNOVER (1 TO),"[203944, 203526]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,1.0,Neto,203526.0,,,
91,PT04M17.00S,2021-12-24T00:55:54.5Z,1,REGULAR,steal,,[],203526,,,1610612764,21,18,2021-12-24T00:55:57Z,890000,,,0,,R. Neto STEAL (1 STL),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
