actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
33,PT09M04.00S,2022-03-20T23:43:57.8Z,1,REGULAR,foul,personal,['1freethrow'],1629638,,,1610612752,6,6,2022-03-20T23:44:06Z,330000,,,0,,N. Alexander-Walker shooting personal FOUL (1 PF) (Burks 1 FT),"[1629638, 202692]",1610612762.0,UTA,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Burks,202692.0,,,
35,PT09M04.00S,2022-03-20T23:44:31.1Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],202692,,,1610612752,7,6,2022-03-20T23:44:31Z,350000,,,0,,A. Burks Free Throw 1 of 1 (4 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
36,PT08M48.00S,2022-03-20T23:44:49.2Z,1,REGULAR,3pt,Jump Shot,[],1626220,92.72339027595268,95.58823529411765,1610612762,7,9,2022-03-20T23:44:58Z,360000,228.0,16.0,1,right,R. O'Neale 3PT  (3 PTS) (N. Alexander-Walker 1 AST),"[1626220, 1629638]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,22.85,Made,3.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,,,,,,
38,PT08M34.00S,2022-03-20T23:45:06.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,7.835085413929041,46.81372549019608,1610612752,7,9,2022-03-20T23:45:15Z,380000,16.0,21.0,1,left,MISS M. Robinson Layup - blocked,"[1629011, 203497]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,2.64,Missed,,,,,,,,,,,,,,,,,Gobert,203497.0,
39,PT08M34.00S,2022-03-20T23:45:06.1Z,1,REGULAR,block,,[],203497,,,1610612752,7,9,2022-03-20T23:45:08Z,390000,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT08M33.00S,2022-03-20T23:45:07.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,7,9,2022-03-20T23:45:15Z,400000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,
41,PT08M33.00S,2022-03-20T23:45:10.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,7,9,2022-03-20T23:45:10Z,410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT08M28.00S,2022-03-20T23:45:27.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203095,25.706307490144546,14.460784313725492,1610612752,10,9,2022-03-20T23:45:33Z,420000,178.0,189.0,1,left,E. Fournier 25' 3PT  (6 PTS) (M. Robinson 1 AST),"[203095, 1629011]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.95,Made,6.0,M. Robinson,1629011.0,1.0,,,,,,,,,,,,,,,
44,PT08M10.00S,2022-03-20T23:45:43.7Z,1,REGULAR,3pt,Jump Shot,[],1629638,94.95729303547962,2.941176470588235,1610612762,10,9,2022-03-20T23:45:49Z,440000,-235.0,-5.0,1,right,MISS N. Alexander-Walker 3PT,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,23.54,Missed,,,,,,,,,,,,,,,,,,,
45,PT08M08.00S,2022-03-20T23:45:45.7Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,10,9,2022-03-20T23:45:49Z,450000,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,44.0,1.0,1.0,0.0,,,,,,,,,,,
46,PT07M54.00S,2022-03-20T23:46:00.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202692,11.908672798948752,38.970588235294116,1610612752,10,9,2022-03-20T23:48:37Z,460000,55.0,59.0,1,left,MISS A. Burks 8' driving Layup,[202692],1610612752.0,NYK,driving,,,Burks,A. Burks,,,,,8.1,Missed,,,,,,,,,,,,,,,,,,,
47,PT07M51.00S,2022-03-20T23:46:03.4Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612762,10,9,2022-03-20T23:46:11Z,470000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,46.0,2.0,2.0,0.0,,,,,,,,,,,
48,PT07M49.00S,2022-03-20T23:46:06.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629638,93.64323258869908,3.1862745098039214,1610612762,10,9,2022-03-20T23:51:39Z,480000,-234.0,7.0,1,right,MISS N. Alexander-Walker running 3PT,[1629638],1610612762.0,UTA,running,,,Alexander-Walker,N. Alexander-Walker,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
49,PT07M47.00S,2022-03-20T23:46:08.9Z,1,REGULAR,rebound,offensive,[],1627823,,,1610612762,10,9,2022-03-20T23:51:39Z,490000,,,0,,J. Hernangomez REBOUND (Off:1 Def:0),[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,48.0,1.0,0.0,1.0,,,,,,,,,,,
52,PT07M46.00S,2022-03-20T23:46:13.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627823,93.77463863337714,50.245098039215684,1610612762,10,9,2022-03-20T23:51:55Z,520000,1.0,6.0,1,right,MISS J. Hernangomez putback Layup,[1627823],1610612762.0,UTA,putback,,,Hernangomez,J. Hernangomez,,,,,0.61,Missed,,,,,,,,,,,,,,,,,,,
53,PT07M44.00S,2022-03-20T23:46:15.8Z,1,REGULAR,rebound,defensive,[],202692,,,1610612752,10,9,2022-03-20T23:51:55Z,530000,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,52.0,2.0,2.0,0.0,,,,,,,,,,,
54,PT07M32.00S,2022-03-20T23:46:27.3Z,1,REGULAR,foul,personal,[],1628378,,,1610612752,10,9,2022-03-20T23:46:47Z,540000,,,0,,D. Mitchell personal FOUL (1 PF),"[1628378, 203095]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Fournier,203095.0,,,
56,PT07M32.00S,2022-03-20T23:46:27.4Z,1,REGULAR,substitution,out,[],1629638,,,1610612752,10,9,2022-03-20T23:46:43Z,560000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M32.00S,2022-03-20T23:46:27.4Z,1,REGULAR,substitution,in,[],203903,,,1610612752,10,9,2022-03-20T23:46:43Z,570000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M28.00S,2022-03-20T23:46:54.8Z,1,REGULAR,3pt,Jump Shot,[],202692,31.09395532194481,33.82352941176471,1610612752,13,9,2022-03-20T23:46:59Z,580000,81.0,240.0,1,left,A. Burks 25' 3PT  (7 PTS) (R. Barrett 1 AST),"[202692, 1629628]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,25.31,Made,7.0,R. Barrett,1629628.0,1.0,,,,,,,,,,,,,,,
60,PT07M12.00S,2022-03-20T23:47:13.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,92.85479632063075,53.431372549019606,1610612762,13,9,2022-03-20T23:47:21Z,600000,17.0,15.0,1,right,MISS D. Mitchell driving Layup - blocked,"[1628378, 1629011]",1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,2.26,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0,
61,PT07M12.00S,2022-03-20T23:47:13.6Z,1,REGULAR,block,,[],1629011,,,1610612762,13,9,2022-03-20T23:47:17Z,610000,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M11.00S,2022-03-20T23:47:14.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,13,9,2022-03-20T23:47:21Z,620000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,
63,PT07M11.00S,2022-03-20T23:47:19.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,13,9,2022-03-20T23:47:19Z,630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M09.00S,2022-03-20T23:47:33.2Z,1,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612762,13,9,2022-03-20T23:47:51Z,640000,,,0,,R. Barrett shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1629628, 1628378]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Mitchell,1628378.0,,,
67,PT07M09.00S,2022-03-20T23:47:51.0Z,1,REGULAR,substitution,out,[],203497,,,1610612762,13,9,2022-03-20T23:48:20Z,655000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M09.00S,2022-03-20T23:47:51.0Z,1,REGULAR,substitution,in,[],202355,,,1610612762,13,9,2022-03-20T23:48:20Z,657500,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M09.00S,2022-03-20T23:48:08.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628378,,,1610612762,13,10,2022-03-20T23:48:08Z,660000,,,0,,D. Mitchell Free Throw 1 of 2 (4 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
69,PT07M09.00S,2022-03-20T23:48:37.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628378,,,1610612762,13,11,2022-03-20T23:48:37Z,670000,,,0,,D. Mitchell Free Throw 2 of 2 (5 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
70,PT06M57.00S,2022-03-20T23:48:53.5Z,1,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612752,13,11,2022-03-20T23:49:00Z,680000,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Barrett 2 FT),"[1626220, 1629628]",1610612762.0,UTA,shooting,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Barrett,1629628.0,,,
72,PT06M57.00S,2022-03-20T23:49:03.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,13,11,2022-03-20T23:49:03Z,700000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M57.00S,2022-03-20T23:51:57.2Z,1,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,14,11,2022-03-20T23:52:28Z,710000,,,0,,R. Barrett Free Throw 1 of 2 (1 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
74,PT06M57.00S,2022-03-20T23:51:57.2Z,1,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,14,11,2022-03-20T23:52:28Z,720000,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Missed,,,,,,,,,,,,,,,,,,,
75,PT06M54.00S,2022-03-20T23:52:00.2Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,14,11,2022-03-20T23:52:28Z,730000,,,0,,M. Robinson REBOUND (Off:1 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,74.0,1.0,0.0,1.0,,,,,,,,,,,
76,PT06M43.00S,2022-03-20T23:52:24.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,23.209592641261498,89.2156862745098,1610612752,17,11,2022-03-20T23:52:30Z,740000,-196.0,166.0,1,left,R. Barrett 25' 3PT  (4 PTS) (E. Fournier 1 AST),"[1629628, 203095]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,25.67,Made,4.0,E. Fournier,203095.0,1.0,,,,,,,,,,,,,,,
78,PT06M20.00S,2022-03-20T23:52:47.6Z,1,REGULAR,2pt,Jump Shot,[],203903,92.59198423127464,30.14705882352941,1610612762,17,13,2022-03-20T23:53:31Z,760000,-99.0,17.0,1,right,J. Clarkson 10' fadeaway Jump Shot (2 PTS),[203903],1610612762.0,UTA,fadeaway,,,Clarkson,J. Clarkson,,,,,10.08,Made,2.0,,,,,,,,,,,,,,,,,,
79,PT05M52.00S,2022-03-20T23:53:15.5Z,1,REGULAR,2pt,Jump Shot,[],203095,20.630749014454665,51.73866421568627,1610612752,19,13,2022-03-20T23:53:26Z,770000,-9.0,141.0,1,left,E. Fournier 14' driving floating Jump Shot (8 PTS),[203095],1610612752.0,NYK,driving floating,,,Fournier,E. Fournier,,,,,14.17,Made,8.0,,,,,,,,,,,,,,,,,,
80,PT05M27.00S,2022-03-20T23:53:39.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,84.83902759526939,35.049019607843135,1610612762,19,13,2022-03-20T23:53:44Z,780000,-75.0,90.0,1,right,MISS J. Clarkson 11' pullup Shot,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,11.7,Missed,,,,,,,,,,,,,,,,,,,
81,PT05M25.00S,2022-03-20T23:53:41.6Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,19,13,2022-03-20T23:53:44Z,790000,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,80.0,1.0,1.0,0.0,,,,,,,,,,,
84,PT05M16.00S,2022-03-20T23:53:51.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,6.258212877792378,49.754901960784316,1610612752,21,13,2022-03-20T23:56:09Z,820000,1.0,6.0,1,left,M. Robinson Layup (2 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,0.64,Made,2.0,,,,,,,,,,,,,,,,,,
85,PT04M58.00S,2022-03-20T23:54:08.3Z,1,REGULAR,3pt,Jump Shot,[],1626220,72.22404730617609,19.362745098039216,1610612762,21,16,2022-03-20T23:54:15Z,830000,-153.0,209.0,1,right,R. O'Neale 25' 3PT  (6 PTS) (D. Mitchell 2 AST),"[1626220, 1628378]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,25.88,Made,6.0,D. Mitchell,1628378.0,2.0,,,,,,,,,,,,,,,
87,PT04M37.00S,2022-03-20T23:54:29.8Z,1,REGULAR,turnover,bad pass,[],202692,,,1610612752,21,16,2022-03-20T23:55:25Z,850000,,,0,,A. Burks bad pass TURNOVER (1 TO),"[202692, 1627823]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,1.0,Hernangomez,1627823.0,,,,,,,,
88,PT04M37.00S,2022-03-20T23:54:29.8Z,1,REGULAR,steal,,[],1627823,,,1610612762,21,16,2022-03-20T23:55:42Z,860000,,,0,,J. Hernangomez STEAL (1 STL),[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M35.00S,2022-03-20T23:54:37.7Z,1,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612762,21,16,2022-03-20T23:54:53Z,870000,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (2 TO),[1628378],1610612762.0,UTA,bad pass,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,2.0,,,204059.0,,,,,,,
90,PT04M35.00S,2022-03-20T23:54:37.8Z,1,REGULAR,substitution,out,[],1627823,,,1610612752,21,16,2022-03-20T23:55:02Z,880000,,,0,,SUB out: J. Hernangomez,[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M35.00S,2022-03-20T23:54:37.8Z,1,REGULAR,substitution,in,[],200752,,,1610612752,21,16,2022-03-20T23:55:02Z,890000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M21.00S,2022-03-20T23:55:01.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203095,29.38567674113009,72.05882352941177,1610612752,24,16,2022-03-20T23:55:07Z,900000,-110.0,224.0,1,left,E. Fournier 24' 3PT  (11 PTS) (J. Randle 1 AST),"[203095, 203944]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,24.94,Made,11.0,J. Randle,203944.0,1.0,,,,,,,,,,,,,,,
94,PT04M21.00S,2022-03-20T23:55:06.6Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203903,,,1610612752,24,16,2022-03-20T23:55:12Z,920000,,,0,,J. Clarkson shooting personal FOUL (1 PF) (Fournier 1 FT),"[203903, 203095]",1610612762.0,UTA,shooting,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Fournier,203095.0,,,
