actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
87,PT04M16.00S,2022-01-13T01:00:29.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,94.43166885676742,48.529411764705884,1610612752,19,12,2022-01-13T01:00:33Z,810000,-7.0,0.0,1,right,R. Barrett driving Layup (4 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,0.74,Made,4.0,,,,,,,,,,,,,,,,,
88,PT04M08.00S,2022-01-13T01:00:37.2Z,1,REGULAR,3pt,Jump Shot,[],203501,32.933639947437584,33.33333333333333,1610612742,19,12,2022-01-13T01:00:41Z,820000,83.0,257.0,1,left,MISS T. Hardaway Jr. 27' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,27.03,Missed,,,,,,,,,,,,,,,,,,
89,PT04M06.00S,2022-01-13T01:00:39.2Z,1,REGULAR,rebound,defensive,[],203095,,,1610612752,19,12,2022-01-13T01:00:41Z,830000,,,0,,E. Fournier REBOUND (Off:1 Def:1),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,88.0,2.0,1.0,1.0,,,,,,,,,,
90,PT03M58.00S,2022-01-13T01:00:47.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,87.07293035479631,40.68627450980392,1610612752,21,12,2022-01-13T01:00:50Z,840000,-47.0,69.0,1,right,J. Randle 8' fadeaway Jump Shot (4 PTS),[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,8.33,Made,4.0,,,,,,,,,,,,,,,,,
91,PT03M41.00S,2022-01-13T01:01:04.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,5.732588699080158,53.431372549019606,1610612742,21,14,2022-01-13T01:01:10Z,850000,-17.0,1.0,1,left,D. Finney-Smith driving reverse Layup (4 PTS),[1627827],1610612742.0,DAL,driving reverse,,,Finney-Smith,D. Finney-Smith,,,,,1.73,Made,4.0,,,,,,,,,,,,,,,,,
92,PT03M25.00S,2022-01-13T01:01:22.5Z,1,REGULAR,foul,personal,[],1628973,,,1610612752,21,14,2022-01-13T01:01:30Z,860000,,,0,,J. Brunson personal FOUL (1 PF),"[1628973, 203095]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Fournier,203095.0,,
94,PT03M20.00S,2022-01-13T01:01:42.3Z,1,REGULAR,3pt,Jump Shot,[],203944,72.09264126149803,20.833333333333336,1610612752,24,14,2022-01-13T01:01:46Z,880000,-146.0,210.0,1,right,J. Randle 25' 3PT step back (7 PTS),[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,25.55,Made,7.0,,,,,,,,,,,,,,,,,
95,PT03M10.00S,2022-01-13T01:02:01.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,24,14,2022-01-13T01:02:01Z,890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M07.00S,2022-01-13T01:02:15.3Z,1,REGULAR,3pt,Jump Shot,[],1628467,30.042706964520367,31.61764705882353,1610612742,24,17,2022-01-13T01:02:19Z,900000,92.0,230.0,1,left,M. Kleber 24' 3PT  (3 PTS) (T. Hardaway Jr. 1 AST),"[1628467, 203501]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,24.76,Made,3.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,,,,,,,,
98,PT02M43.00S,2022-01-13T01:02:37.6Z,1,REGULAR,2pt,Jump Shot,[],1629628,89.70105124835742,84.80392156862744,1610612752,24,17,2022-01-13T01:18:21Z,920000,174.0,44.0,1,right,MISS R. Barrett 17' pullup Shot,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,17.96,Missed,,,,,,,,,,,,,,,,,,
99,PT02M42.00S,2022-01-13T01:02:38.6Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612742,24,17,2022-01-13T01:02:42Z,930000,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,98.0,2.0,2.0,0.0,,,,,,,,,,
100,PT02M23.00S,2022-01-13T01:02:58.8Z,1,REGULAR,2pt,Jump Shot,[],1628973,25.443495400788436,55.63725490196079,1610612742,24,19,2022-01-13T01:19:07Z,940000,-28.0,187.0,1,left,J. Brunson 18' pullup Jump Shot (7 PTS),[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,18.88,Made,7.0,,,,,,,,,,,,,,,,,
102,PT02M09.00S,2022-01-13T01:03:12.3Z,1,REGULAR,3pt,Jump Shot,[],203944,67.36202365308804,61.274509803921575,1610612752,24,19,2022-01-13T01:03:18Z,950000,56.0,254.0,1,right,MISS J. Randle 26' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,
103,PT02M07.00S,2022-01-13T01:03:14.3Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612742,24,19,2022-01-13T01:03:18Z,960000,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,102.0,3.0,3.0,0.0,,,,,,,,,,
104,PT01M59.00S,2022-01-13T01:03:22.8Z,1,REGULAR,3pt,Jump Shot,[],1628467,4.28712220762155,96.07843137254902,1610612742,24,19,2022-01-13T01:03:28Z,970000,-230.0,-12.0,1,left,MISS M. Kleber 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,23.07,Missed,,,,,,,,,,,,,,,,,,
105,PT01M57.00S,2022-01-13T01:03:24.8Z,1,REGULAR,rebound,defensive,[],203095,,,1610612752,24,19,2022-01-13T01:03:28Z,980000,,,0,,E. Fournier REBOUND (Off:1 Def:2),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,104.0,3.0,2.0,1.0,,,,,,,,,,
106,PT01M41.00S,2022-01-13T01:03:40.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,83.26215505913272,49.50980392156863,1610612752,26,19,2022-01-13T01:03:44Z,990000,-2.0,105.0,1,right,E. Fournier 10' step back Jump Shot (5 PTS) (I. Quickley 1 AST),"[203095, 1630193]",1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,10.48,Made,5.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,,,,
107,PT01M28.00S,2022-01-13T01:03:58.5Z,1,REGULAR,foul,personal,[],1630193,,,1610612742,26,19,2022-01-13T01:04:07Z,1000000,,,0,,I. Quickley personal FOUL (1 PF),"[1630193, 1628467]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Kleber,1628467.0,,
109,PT01M28.00S,2022-01-13T01:04:15.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,26,19,2022-01-13T01:04:15Z,1020000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT01M28.00S,2022-01-13T01:04:16.0Z,1,REGULAR,substitution,out,[],203095,,,1610612742,26,19,2022-01-13T01:06:45Z,1030000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
111,PT01M28.00S,2022-01-13T01:04:16.0Z,1,REGULAR,substitution,out,[],1628973,,,1610612742,26,19,2022-01-13T01:06:45Z,1040000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
112,PT01M28.00S,2022-01-13T01:04:16.0Z,1,REGULAR,substitution,out,[],1628467,,,1610612742,26,19,2022-01-13T01:06:45Z,1050000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
113,PT01M28.00S,2022-01-13T01:04:16.0Z,1,REGULAR,substitution,in,[],1629656,,,1610612742,26,19,2022-01-13T01:06:45Z,1060000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
114,PT01M28.00S,2022-01-13T01:04:16.0Z,1,REGULAR,substitution,in,[],1629029,,,1610612742,26,19,2022-01-13T01:06:45Z,1070000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
115,PT01M28.00S,2022-01-13T01:04:16.0Z,1,REGULAR,substitution,in,[],1629650,,,1610612742,26,19,2022-01-13T01:06:45Z,1080000,,,0,,SUB in: M. Brown,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M16.00S,2022-01-13T01:07:35.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629650,9.280551905387648,51.9607843137255,1610612742,26,19,2022-01-13T01:07:43Z,1090000,-10.0,35.0,1,left,MISS M. Brown Hook,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,3.61,Missed,,,,,,,,,,,,,,,,,,
117,PT01M14.00S,2022-01-13T01:07:37.3Z,1,REGULAR,rebound,offensive,[],1629650,,,1610612742,26,19,2022-01-13T01:07:43Z,1100000,,,0,,M. Brown REBOUND (Off:1 Def:0),[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,116.0,1.0,0.0,1.0,,,,,,,,,,
118,PT01M14.00S,2022-01-13T01:07:38.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629650,5.590000152587891,50.0,1610612742,26,19,2022-01-13T01:07:49Z,1110000,0.0,0.0,1,left,MISS M. Brown tip Layup,[1629650],1610612742.0,DAL,tip,,,Brown,M. Brown,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
119,PT01M12.00S,2022-01-13T01:07:40.8Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,26,19,2022-01-13T01:07:49Z,1120000,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,118.0,1.0,1.0,0.0,,,,,,,,,,
120,PT01M05.00S,2022-01-13T01:07:45.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,87.99277266754271,45.588235294117645,1610612752,28,19,2022-01-13T01:07:56Z,1130000,-22.0,60.0,1,right,R. Barrett 6' turnaround Jump Shot (6 PTS),[1629628],1610612752.0,NYK,turnaround,,,Barrett,R. Barrett,,,,,6.43,Made,6.0,,,,,,,,,,,,,,,,,
121,PT00M51.40S,2022-01-13T01:07:59.8Z,1,REGULAR,3pt,Jump Shot,[],203493,32.53942181340342,57.107843137254896,1610612742,28,19,2022-01-13T01:08:05Z,1140000,-36.0,253.0,1,left,MISS R. Bullock 25' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,
122,PT00M48.80S,2022-01-13T01:08:02.4Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,28,19,2022-01-13T01:08:05Z,1150000,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,,,
123,PT00M45.60S,2022-01-13T01:08:07.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629628,94.43166885676742,50.98039215686274,1610612752,30,19,2022-01-13T01:23:17Z,1160000,5.0,0.0,1,right,R. Barrett running DUNK (8 PTS) (I. Quickley 2 AST),"[1629628, 1630193]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,0.49,Made,8.0,I. Quickley,1630193.0,2.0,,,,,,,,,,,,,,
125,PT00M33.20S,2022-01-13T01:08:35.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612742,30,19,2022-01-13T01:57:47Z,1182500,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Doncic 2 FT),"[1629656, 1629029]",1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Doncic,1629029.0,,
128,PT00M33.20S,2022-01-13T01:08:37.7Z,1,REGULAR,substitution,out,[],1627827,,,1610612742,30,19,2022-01-13T01:09:04Z,1195000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
129,PT00M33.20S,2022-01-13T01:08:37.7Z,1,REGULAR,substitution,in,[],1628467,,,1610612742,30,19,2022-01-13T01:09:04Z,1197500,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
127,PT00M33.20S,2022-01-13T01:08:50.8Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,30,20,2022-01-13T01:09:24Z,1200000,,,0,,L. Doncic Free Throw 1 of 2 (6 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
130,PT00M33.20S,2022-01-13T01:08:50.8Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,30,21,2022-01-13T01:09:24Z,1210000,,,0,,L. Doncic Free Throw 2 of 2 (7 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
131,PT00M19.10S,2022-01-13T01:09:35.2Z,1,REGULAR,3pt,Jump Shot,[],1630193,70.12155059132719,71.32352941176471,1610612752,30,21,2022-01-13T01:09:44Z,1240000,107.0,228.0,1,right,MISS I. Quickley 25' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,
132,PT00M17.60S,2022-01-13T01:09:36.7Z,1,REGULAR,rebound,defensive,[],1629650,,,1610612742,30,21,2022-01-13T01:09:44Z,1250000,,,0,,M. Brown REBOUND (Off:1 Def:1),[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,131.0,2.0,1.0,1.0,,,,,,,,,,
133,PT00M01.60S,2022-01-13T01:09:52.6Z,1,REGULAR,3pt,Jump Shot,[],1629029,30.436925098554536,68.62745098039215,1610612742,30,21,2022-01-13T01:10:04Z,1260000,-93.0,234.0,1,left,MISS L. Doncic 25' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,
134,PT00M01.60S,2022-01-13T01:09:52.6Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,30,21,2022-01-13T01:10:04Z,1270000,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,133.0,2.0,2.0,0.0,,,,,,,,,,
135,PT00M00.00S,2022-01-13T01:10:04.6Z,1,REGULAR,period,end,[],0,,,1610612752,30,21,2022-01-13T01:10:04Z,1280000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT12M00.00S,2022-01-13T01:12:41.2Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,30,21,2022-01-13T01:13:31Z,1290000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
137,PT12M00.00S,2022-01-13T01:12:41.2Z,2,REGULAR,substitution,out,['startperiod'],1628467,,,1610612752,30,21,2022-01-13T01:13:31Z,1300000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2022-01-13T01:12:41.2Z,2,REGULAR,substitution,in,['startperiod'],1630167,,,1610612752,30,21,2022-01-13T01:13:31Z,1310000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2022-01-13T01:12:41.2Z,2,REGULAR,substitution,in,['startperiod'],1630182,,,1610612752,30,21,2022-01-13T01:13:31Z,1320000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2022-01-13T01:13:35.3Z,2,REGULAR,period,start,[],0,,,1610612742,30,21,2022-01-13T01:13:35Z,1330000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT11M45.00S,2022-01-13T01:13:48.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,17.16491458607096,47.30392156862745,1610612742,30,23,2022-01-13T01:13:53Z,1340000,13.0,109.0,1,left,T. Hardaway Jr. 10' turnaround Jump Shot (2 PTS),[203501],1610612742.0,DAL,turnaround,,,Hardaway Jr.,T. Hardaway Jr.,,,,,10.97,Made,2.0,,,,,,,,,,,,,,,,,
142,PT11M17.00S,2022-01-13T01:14:20.2Z,2,REGULAR,3pt,Jump Shot,[],1629656,76.5604467805519,86.76470588235294,1610612752,30,23,2022-01-13T01:14:27Z,1350000,184.0,168.0,1,right,MISS Q. Grimes 24' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,24.89,Missed,,,,,,,,,,,,,,,,,,
143,PT11M15.00S,2022-01-13T01:14:22.2Z,2,REGULAR,rebound,offensive,[],203457,,,1610612752,30,23,2022-01-13T01:14:27Z,1360000,,,0,,N. Noel REBOUND (Off:1 Def:0),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,142.0,1.0,0.0,1.0,,,,,,,,,,
144,PT11M01.00S,2022-01-13T01:14:37.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1630193,94.43166885676742,46.81372549019608,1610612752,32,23,2022-01-13T01:15:03Z,1370000,-16.0,0.0,1,right,I. Quickley driving finger roll Layup (2 PTS),[1630193],1610612752.0,NYK,driving finger roll,,,Quickley,I. Quickley,,,,,1.59,Made,2.0,,,,,,,,,,,,,,,,,
145,PT11M01.00S,2022-01-13T01:14:41.2Z,2,REGULAR,violation,defensive goaltending,[],1629650,,,1610612752,32,23,2022-01-13T01:15:03Z,1380000,,,0,,M. Brown defensive goaltending VIOLATION,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,202053.0,,,,,,
146,PT10M54.00S,2022-01-13T01:14:53.1Z,2,REGULAR,foul,personal,[],1629628,,,1610612742,32,23,2022-01-13T01:15:04Z,1390000,,,0,,R. Barrett personal FOUL (1 PF),"[1629628, 203501]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Hardaway Jr.,203501.0,,
148,PT10M53.00S,2022-01-13T01:15:17.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,32,23,2022-01-13T01:15:17Z,1410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT10M44.00S,2022-01-13T01:15:40.9Z,2,REGULAR,3pt,Jump Shot,[],203501,28.728646517739815,76.47058823529412,1610612742,32,23,2022-01-13T01:15:47Z,1420000,-132.0,218.0,1,left,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,
150,PT10M42.00S,2022-01-13T01:15:42.9Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,32,23,2022-01-13T01:15:47Z,1430000,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,149.0,2.0,2.0,0.0,,,,,,,,,,
151,PT10M36.00S,2022-01-13T01:15:49.5Z,2,REGULAR,turnover,lost ball,[],1629628,,,1610612752,32,23,2022-01-13T01:15:52Z,1440000,,,0,,R. Barrett lost ball TURNOVER (2 TO),"[1629628, 1630182]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,2.0,Green,1630182.0,,,,,,,
152,PT10M36.00S,2022-01-13T01:15:49.5Z,2,REGULAR,steal,,[],1630182,,,1610612742,32,23,2022-01-13T01:15:51Z,1450000,,,0,,J. Green STEAL (1 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
153,PT10M21.00S,2022-01-13T01:16:05.8Z,2,REGULAR,foul,personal,['2freethrow'],203457,,,1610612742,32,23,2022-01-13T01:16:24Z,1460000,,,0,,N. Noel shooting personal FOUL (1 PF) (Hardaway Jr. 2 FT),"[203457, 203501]",1610612752.0,NYK,shooting,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Hardaway Jr.,203501.0,,
156,PT10M21.00S,2022-01-13T01:16:22.0Z,2,REGULAR,substitution,out,[],1629650,,,1610612742,32,23,2022-01-13T01:16:45Z,1475000,,,0,,SUB out: M. Brown,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,
157,PT10M21.00S,2022-01-13T01:16:22.0Z,2,REGULAR,substitution,in,[],1627737,,,1610612742,32,23,2022-01-13T01:16:45Z,1477500,,,0,,SUB in: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,
155,PT10M21.00S,2022-01-13T01:16:38.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203501,,,1610612742,32,24,2022-01-13T01:16:38Z,1480000,,,0,,T. Hardaway Jr. Free Throw 1 of 2 (3 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
158,PT10M21.00S,2022-01-13T01:16:56.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203501,,,1610612742,32,25,2022-01-13T01:16:56Z,1490000,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (4 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
159,PT10M03.00S,2022-01-13T01:17:20.1Z,2,REGULAR,2pt,Jump Shot,[],1630193,78.53153745072274,54.41176470588235,1610612752,32,25,2022-01-13T01:29:47Z,1500000,22.0,149.0,1,right,MISS I. Quickley 15' pullup Shot,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,15.09,Missed,,,,,,,,,,,,,,,,,,
160,PT10M01.00S,2022-01-13T01:17:22.1Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,32,25,2022-01-13T01:17:25Z,1510000,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,159.0,3.0,3.0,0.0,,,,,,,,,,
161,PT09M50.00S,2022-01-13T01:17:35.7Z,2,REGULAR,foul,personal,[],1630193,,,1610612742,32,25,2022-01-13T01:17:49Z,1520000,,,0,,I. Quickley personal FOUL (2 PF),"[1630193, 203501]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Hardaway Jr.,203501.0,,
163,PT09M50.00S,2022-01-13T01:17:35.8Z,2,REGULAR,substitution,out,[],1629628,,,1610612742,32,25,2022-01-13T01:17:55Z,1540000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
164,PT09M50.00S,2022-01-13T01:17:35.8Z,2,REGULAR,substitution,in,[],202692,,,1610612742,32,25,2022-01-13T01:17:55Z,1550000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
165,PT09M40.00S,2022-01-13T01:18:10.0Z,2,REGULAR,2pt,Jump Shot,[],203501,28.597240473061763,51.9607843137255,1610612742,32,27,2022-01-13T01:18:15Z,1560000,-10.0,216.0,1,left,T. Hardaway Jr. 21' step back Jump Shot (6 PTS) (R. Bullock 1 AST),"[203501, 203493]",1610612742.0,DAL,step back,,,Hardaway Jr.,T. Hardaway Jr.,,,,,21.65,Made,6.0,R. Bullock,203493.0,1.0,,,,,,,,,,,,,,
167,PT09M29.00S,2022-01-13T01:18:24.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,32,27,2022-01-13T01:18:24Z,1580000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT09M11.00S,2022-01-13T01:22:08.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202692,92.59198423127464,52.69607843137255,1610612752,32,27,2022-01-13T01:22:14Z,1590000,13.0,17.0,1,right,MISS A. Burks driving Layup,[202692],1610612752.0,NYK,driving,,,Burks,A. Burks,,,,,2.18,Missed,,,,,,,,,,,,,,,,,,
170,PT09M09.00S,2022-01-13T01:22:10.6Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,32,27,2022-01-13T01:36:36Z,1600000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,169.0,1.0,1.0,0.0,,,,,,,,,,
171,PT08M58.00S,2022-01-13T01:22:21.0Z,2,REGULAR,3pt,Jump Shot,[],1627737,4.28712220762155,3.431372549019608,1610612742,32,30,2022-01-13T01:22:25Z,1610000,233.0,-12.0,1,left,M. Chriss 3PT  (3 PTS) (T. Hardaway Jr. 2 AST),"[1627737, 203501]",1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,23.31,Made,3.0,T. Hardaway Jr.,203501.0,2.0,,,,,,,,,,,,,,
173,PT08M34.00S,2022-01-13T01:22:44.9Z,2,REGULAR,3pt,Jump Shot,[],1629656,72.61826544021025,16.666666666666664,1610612752,35,30,2022-01-13T01:22:49Z,1630000,-167.0,205.0,1,right,Q. Grimes 26' 3PT  (3 PTS) (A. Burks 2 AST),"[1629656, 202692]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,26.41,Made,3.0,A. Burks,202692.0,2.0,,,,,,,,,,,,,,
175,PT08M10.00S,2022-01-13T01:23:08.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629029,13.87976346911958,54.166666666666664,1610612742,35,32,2022-01-13T01:23:11Z,1650000,-21.0,78.0,1,left,L. Doncic 8' Hook (9 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,8.07,Made,9.0,,,,,,,,,,,,,,,,,
