actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
16,PT11M03.00S,2021-12-15T00:33:59.8Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,2,2,2021-12-15T00:34:03Z,160000,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
17,PT10M56.00S,2021-12-15T00:34:06.2Z,1,REGULAR,3pt,Jump Shot,[],201939,36.48160315374508,43.38235294117647,1610612744,2,5,2021-12-15T00:34:22Z,170000,33.0,290.0,1,left,S. Curry 29' 3PT pullup (3 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,29.23,Made,,,,,3.0,,,,,,,,,,,,,,
18,PT10M30.00S,2021-12-15T00:34:31.6Z,1,REGULAR,3pt,Jump Shot,[],203944,70.25295663600527,70.09803921568627,1610612752,2,5,2021-12-15T00:34:37Z,180000,100.0,227.0,1,right,MISS J. Randle 24' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,24.83,Missed,,,,,,,,,,,,,,,,,,,
19,PT10M28.00S,2021-12-15T00:34:33.6Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,2,5,2021-12-15T00:34:37Z,190000,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,18.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
20,PT10M21.00S,2021-12-15T00:34:40.8Z,1,REGULAR,3pt,Jump Shot,[],201939,29.25427069645204,83.57843137254902,1610612744,2,5,2021-12-15T00:35:37Z,200000,-168.0,222.0,1,left,MISS S. Curry 27' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,27.87,Missed,,,,,,,,,,,,,,,,,,,
21,PT10M19.00S,2021-12-15T00:34:42.8Z,1,REGULAR,rebound,defensive,[],203457,,,1610612752,2,5,2021-12-15T00:34:45Z,210000,,,0,,N. Noel REBOUND (Off:0 Def:2),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,20.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
22,PT10M12.00S,2021-12-15T00:34:50.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201565,94.03745072273325,47.30392156862745,1610612752,4,5,2021-12-15T00:34:53Z,220000,-13.0,4.0,1,right,D. Rose driving Layup (2 PTS),[201565],1610612752.0,NYK,driving,,,Rose,D. Rose,,,,,1.39,Made,,,,,2.0,,,,,,,,,,,,,,
23,PT09M56.00S,2021-12-15T00:35:10.6Z,1,REGULAR,foul,personal,['2freethrow'],201565,,,1610612744,4,5,2021-12-15T00:35:27Z,230000,,,0,,D. Rose shooting personal FOUL (1 PF) (Wiggins 2 FT),"[201565, 203952]",1610612752.0,NYK,shooting,,,Rose,D. Rose,,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Wiggins,203952.0,,,,
25,PT09M56.00S,2021-12-15T00:35:32.6Z,1,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,4,6,2021-12-15T00:35:56Z,250000,,,0,,A. Wiggins Free Throw 1 of 2 (3 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
26,PT09M56.00S,2021-12-15T00:35:32.6Z,1,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,4,6,2021-12-15T00:35:56Z,260000,,,0,,MISS A. Wiggins Free Throw 2 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
27,PT09M54.00S,2021-12-15T00:35:34.6Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,4,6,2021-12-15T00:35:56Z,270000,,,0,,K. Looney REBOUND (Off:1 Def:0),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,26.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
28,PT09M46.00S,2021-12-15T00:35:59.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,33.196452036793694,50.73529411764706,1610612744,4,6,2021-12-15T00:38:09Z,280000,-4.0,260.0,1,left,MISS J. Poole 25' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M44.00S,2021-12-15T00:36:01.6Z,1,REGULAR,rebound,defensive,[],203457,,,1610612752,4,6,2021-12-15T00:36:04Z,290000,,,0,,N. Noel REBOUND (Off:0 Def:3),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,28.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
30,PT09M36.00S,2021-12-15T00:36:13.0Z,1,REGULAR,foul,personal,[],1629673,,,1610612752,4,6,2021-12-15T00:36:24Z,300000,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 201565]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Rose,201565.0,,,,
32,PT09M25.00S,2021-12-15T00:36:43.5Z,1,REGULAR,3pt,Jump Shot,[],202692,79.97700394218134,6.372549019607843,1610612752,7,6,2021-12-15T00:36:47Z,320000,-218.0,136.0,1,right,A. Burks 25' 3PT  (3 PTS) (D. Rose 1 AST),"[202692, 201565]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,25.69,Made,,,,,3.0,D. Rose,201565.0,1.0,,,,,,,,,,,
34,PT09M02.00S,2021-12-15T00:37:07.3Z,1,REGULAR,3pt,Jump Shot,[],203952,5.338370565045992,97.54901960784314,1610612744,7,6,2021-12-15T00:37:11Z,340000,-238.0,-2.0,1,left,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,23.77,Missed,,,,,,,,,,,,,,,,,,,
35,PT09M00.00S,2021-12-15T00:37:09.3Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,7,6,2021-12-15T00:37:11Z,350000,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
36,PT08M54.00S,2021-12-15T00:37:15.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201565,78.40013140604468,9.803921568627452,1610612752,10,6,2021-12-15T00:37:20Z,360000,-201.0,151.0,1,right,D. Rose 25' 3PT  (5 PTS) (J. Randle 2 AST),"[201565, 203944]",1610612752.0,NYK,,,,Rose,D. Rose,,,,,25.11,Made,,,,,5.0,J. Randle,203944.0,2.0,,,,,,,,,,,
38,PT08M41.00S,2021-12-15T00:37:30.2Z,1,REGULAR,foul,personal,['2freethrow'],203944,,,1610612744,10,6,2021-12-15T00:37:42Z,380000,,,0,,J. Randle shooting personal FOUL (1 PF) (Green 2 FT),"[203944, 203110]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Green,203110.0,,,,
40,PT08M41.00S,2021-12-15T00:37:51.8Z,1,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,10,6,2021-12-15T00:37:51Z,400000,,,0,,MISS D. Green Free Throw 1 of 2,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M41.00S,2021-12-15T00:37:51.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,10,6,2021-12-15T00:37:51Z,410000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,
42,PT08M41.00S,2021-12-15T00:38:07.1Z,1,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,10,7,2021-12-15T00:38:07Z,420000,,,0,,D. Green Free Throw 2 of 2 (1 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
43,PT08M35.00S,2021-12-15T00:38:25.2Z,1,REGULAR,turnover,out-of-bounds,[],201565,,,1610612752,10,7,2021-12-15T00:38:30Z,430000,,,0,,D. Rose lost ball out-of-bounds TURNOVER (1 TO),[201565],1610612752.0,NYK,lost ball,,,Rose,D. Rose,,,,,,,,,,,,,,,,,1626300.0,,,,,1.0,,,
44,PT08M23.00S,2021-12-15T00:38:50.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,10,7,2021-12-15T00:38:50Z,440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M18.00S,2021-12-15T00:39:03.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203952,9.543363994743759,47.549019607843135,1610612744,10,9,2021-12-15T00:39:06Z,450000,12.0,37.0,1,left,A. Wiggins Layup (5 PTS) (D. Green 1 AST),"[203952, 203110]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,3.92,Made,,,,,5.0,D. Green,203110.0,1.0,,,,,,,,,,,
47,PT07M59.00S,2021-12-15T00:39:23.3Z,1,REGULAR,turnover,lost ball,[],203944,,,1610612752,10,9,2021-12-15T00:39:32Z,470000,,,0,,J. Randle lost ball TURNOVER (1 TO),"[203944, 201939]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,1.0,Curry,201939.0,
48,PT07M59.00S,2021-12-15T00:39:23.3Z,1,REGULAR,steal,,[],201939,,,1610612744,10,9,2021-12-15T00:40:06Z,480000,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M59.00S,2021-12-15T00:39:29.2Z,1,REGULAR,turnover,backcourt,[],1629673,,,1610612744,10,9,2021-12-15T00:44:39Z,490000,,,0,,J. Poole backcourt TURNOVER (1 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,1626300.0,,,,,1.0,,,
50,PT07M48.00S,2021-12-15T00:39:52.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203095,72.61826544021025,17.15686274509804,1610612752,10,9,2021-12-15T00:39:58Z,500000,-164.0,205.0,1,right,MISS E. Fournier 26' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
51,PT07M46.00S,2021-12-15T00:39:54.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,10,9,2021-12-15T00:39:58Z,510000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,
52,PT07M46.00S,2021-12-15T00:39:58.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,10,9,2021-12-15T00:39:58Z,520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M33.00S,2021-12-15T00:40:18.0Z,1,REGULAR,3pt,Jump Shot,[],201939,32.14520367936925,26.715686274509803,1610612744,10,12,2021-12-15T00:40:23Z,530000,116.0,250.0,1,left,S. Curry 27' 3PT  (6 PTS) (A. Wiggins 1 AST),"[201939, 203952]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,27.55,Made,,,,,6.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,
55,PT07M28.00S,2021-12-15T00:40:28.9Z,1,REGULAR,foul,personal,[],1626172,,,1610612752,10,12,2021-12-15T00:41:02Z,550000,,,0,,K. Looney take personal FOUL (1 PF),"[1626172, 201565]",1610612744.0,GSW,take,,,Looney,K. Looney,,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Rose,201565.0,,,,
57,PT07M28.00S,2021-12-15T00:41:06.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,10,12,2021-12-15T00:41:06Z,570000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M28.00S,2021-12-15T00:41:11.6Z,1,REGULAR,stoppage,other,[],0,,,1610612752,10,12,2021-12-15T00:41:11Z,580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M28.00S,2021-12-15T00:42:36.6Z,1,REGULAR,memo,,[],0,,,1610612752,10,12,2021-12-15T01:35:55Z,590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stephen Curry sets NBA Career 3P FG Made record with 3P FG Made at 7:28 in first period
60,PT07M21.00S,2021-12-15T00:45:30.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203457,83.26215505913272,44.85294117647059,1610612752,10,12,2021-12-15T00:45:58Z,600000,-26.0,105.0,1,right,MISS N. Noel 10' pullup Shot - blocked,"[203457, 203110]",1610612752.0,NYK,pullup,,,Noel,N. Noel,,,,,10.79,Missed,,,,,,,,,Green,203110.0,,,,,,,,,
61,PT07M21.00S,2021-12-15T00:45:30.5Z,1,REGULAR,block,,[],203110,,,1610612752,10,12,2021-12-15T00:45:33Z,610000,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M19.00S,2021-12-15T00:45:32.5Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,10,12,2021-12-15T00:45:36Z,620000,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
63,PT07M04.00S,2021-12-15T00:45:48.1Z,1,REGULAR,2pt,Jump Shot,[],203952,22.158344283837057,70.58823529411765,1610612744,10,12,2021-12-15T00:56:57Z,630000,-103.0,156.0,1,left,MISS A. Wiggins 18' step back Shot,[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,18.67,Missed,,,,,,,,,,,,,,,,,,,
64,PT07M02.00S,2021-12-15T00:45:50.1Z,1,REGULAR,rebound,defensive,[],201565,,,1610612752,10,12,2021-12-15T00:45:55Z,640000,,,0,,D. Rose REBOUND (Off:0 Def:1),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,63.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
65,PT06M51.00S,2021-12-15T00:46:00.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203095,94.56307490144546,45.83333333333333,1610612752,12,12,2021-12-15T00:47:40Z,650000,-21.0,-1.0,1,right,E. Fournier cutting finger roll Layup (2 PTS) (D. Rose 2 AST),"[203095, 201565]",1610612752.0,NYK,cutting finger roll,,,Fournier,E. Fournier,,,,,2.08,Made,,,,,2.0,D. Rose,201565.0,2.0,,,,,,,,,,,
67,PT06M40.00S,2021-12-15T00:46:14.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,8.229303547963205,50.245098039215684,1610612744,12,12,2021-12-15T00:48:19Z,670000,-1.0,25.0,1,left,MISS K. Looney finger roll Layup - blocked,"[1626172, 203457]",1610612744.0,GSW,finger roll,,,Looney,K. Looney,,,,,2.49,Missed,,,,,,,,,Noel,203457.0,,,,,,,,,
68,PT06M40.00S,2021-12-15T00:46:14.3Z,1,REGULAR,block,,[],203457,,,1610612744,12,12,2021-12-15T00:46:18Z,680000,,,0,,N. Noel BLOCK (1 BLK),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M38.00S,2021-12-15T00:46:16.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,12,12,2021-12-15T00:46:21Z,690000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,
70,PT06M38.00S,2021-12-15T00:46:20.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,12,12,2021-12-15T00:46:20Z,700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M35.00S,2021-12-15T00:46:33.9Z,1,REGULAR,foul,offensive,[],201939,,,1610612744,12,12,2021-12-15T00:46:50Z,710000,,,0,,S. Curry offensive FOUL (1 PF),"[201939, 203457]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Noel,203457.0,,,,
73,PT06M35.00S,2021-12-15T00:46:33.9Z,1,REGULAR,turnover,offensive foul,[],201939,,,1610612744,12,12,2021-12-15T00:46:33Z,730000,,,0,,S. Curry offensive foul TURNOVER (1 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,1626300.0,,,,,1.0,,,
74,PT06M19.00S,2021-12-15T00:47:09.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202692,78.9257555847569,93.87254901960785,1610612752,12,12,2021-12-15T00:47:15Z,740000,219.0,146.0,1,right,MISS A. Burks 26' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,26.33,Missed,,,,,,,,,,,,,,,,,,,
75,PT06M17.00S,2021-12-15T00:47:11.4Z,1,REGULAR,rebound,offensive,[],203457,,,1610612752,12,12,2021-12-15T00:47:15Z,750000,,,0,,N. Noel REBOUND (Off:1 Def:3),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,74.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
76,PT06M14.00S,2021-12-15T00:47:14.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203095,71.96123521681997,20.098039215686274,1610612752,12,12,2021-12-15T00:56:44Z,760000,-150.0,211.0,1,right,MISS E. Fournier 25' pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,,
77,PT06M12.00S,2021-12-15T00:47:16.7Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,12,12,2021-12-15T00:47:20Z,770000,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,76.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
78,PT06M05.00S,2021-12-15T00:47:23.4Z,1,REGULAR,turnover,bad pass,[],203110,,,1610612744,12,12,2021-12-15T00:47:26Z,780000,,,0,,D. Green bad pass TURNOVER (1 TO),"[203110, 203944]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,1.0,Randle,203944.0,
79,PT06M05.00S,2021-12-15T00:47:23.4Z,1,REGULAR,steal,,[],203944,,,1610612752,12,12,2021-12-15T00:47:25Z,790000,,,0,,J. Randle STEAL (1 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M01.00S,2021-12-15T00:47:27.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202692,76.82325886990802,87.5,1610612752,12,12,2021-12-15T00:50:23Z,800000,188.0,165.0,1,right,MISS A. Burks 25' running 3PT,[202692],1610612752.0,NYK,running,,,Burks,A. Burks,,,,,25.0,Missed,,,,,,,,,,,,,,,,,,,
81,PT06M00.00S,2021-12-15T00:47:31.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,12,12,2021-12-15T00:47:32Z,810000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,
82,PT06M00.00S,2021-12-15T00:47:34.0Z,1,REGULAR,foul,personal,[],1629673,,,1610612752,12,12,2021-12-15T00:47:41Z,820000,,,0,,J. Poole loose ball personal FOUL (2 PF),"[1629673, 203457]",1610612744.0,GSW,loose ball,,,Poole,J. Poole,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Noel,203457.0,,,,
85,PT06M00.00S,2021-12-15T00:47:34.1Z,1,REGULAR,substitution,out,[],201939,,,1610612752,12,12,2021-12-15T00:47:54Z,850000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M00.00S,2021-12-15T00:47:34.1Z,1,REGULAR,substitution,in,[],1627780,,,1610612752,12,12,2021-12-15T00:47:54Z,860000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT06M00.00S,2021-12-15T00:47:34.1Z,1,REGULAR,substitution,in,[],1630228,,,1610612752,12,12,2021-12-15T00:47:54Z,870000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT06M00.00S,2021-12-15T00:47:34.1Z,1,REGULAR,substitution,out,[],202692,,,1610612752,12,12,2021-12-15T00:48:04Z,880000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT06M00.00S,2021-12-15T00:47:34.1Z,1,REGULAR,substitution,in,[],1630193,,,1610612752,12,12,2021-12-15T00:48:04Z,890000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT06M00.00S,2021-12-15T00:47:34.1Z,1,REGULAR,substitution,out,[],1626172,,,1610612752,12,12,2021-12-15T00:49:52Z,895000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M52.00S,2021-12-15T00:48:20.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203944,85.23324572930355,45.34313725490196,1610612752,12,12,2021-12-15T00:48:24Z,900000,-23.0,86.0,1,right,MISS J. Randle 8' turnaround fadeaway Shot,[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,8.94,Missed,,,,,,,,,,,,,,,,,,,
91,PT05M50.00S,2021-12-15T00:48:22.2Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,12,12,2021-12-15T00:48:24Z,910000,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
92,PT05M48.00S,2021-12-15T00:48:26.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,12,12,2021-12-15T00:48:26Z,920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
